NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
0;0;40,2128;2,328;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,6736;32,126;0;0;3,3696;0
0;0;40,2305;2,3306;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,6544;32,1117;0;0;3,3566;0
0;0;40,2482;2,3332;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,6352;32,0975;0;0;3,3437;0
0;0;40,2659;2,3357;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,616;32,0833;0;0;3,3307;0
0;0;40,2836;2,3383;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,5968;32,069;0;0;3,3178;0
0;0;40,3013;2,3409;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,5775;32,0548;0;0;3,3049;0
0;0;40,319;2,3435;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,5583;32,0406;0;0;3,2919;0
0;0;40,3367;2,346;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,5391;32,0263;0;0;3,279;0
0;0;40,3545;2,3486;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,5199;32,0121;0;0;3,2661;0
0;0;40,3722;2,3512;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,5007;31,9979;0;0;3,2531;0
0;0;40,3899;2,3537;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,4815;31,9836;0;0;3,2402;0
0;0;40,4076;2,3563;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,4623;31,9694;0;0;3,2272;0
0;0;40,4253;2,3589;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,4431;31,9552;0;0;3,2143;0
0;0;40,443;2,3614;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,4239;31,9409;0;0;3,2014;0
0;0;40,4607;2,364;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,4047;31,9267;0;0;3,1884;0
0;0;40,4784;2,3666;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,3855;31,9124;0;0;3,1755;0
0;0;40,4961;2,3691;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,3663;31,8982;0;0;3,1625;0
0;0;40,5138;2,3717;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,3471;31,884;0;0;3,1496;0
0;0;40,5316;2,3743;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,3279;31,8697;0;0;3,1367;0
0;0;40,5493;2,3768;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,3087;31,8555;0;0;3,1237;0
0;0;40,567;2,3794;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,2895;31,8413;0;0;3,1108;0
0;0;40,5847;2,382;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,2703;31,827;0;0;3,0978;0
0;0;40,6024;2,3845;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,251;31,8128;0;0;3,0849;0
0;0;40,6201;2,3871;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,2318;31,7986;0;0;3,072;0
0;0;40,6378;2,3897;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,2126;31,7843;0;0;3,059;0
0;0;40,6555;2,3923;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,1934;31,7701;0;0;3,0461;0
0;0;40,6732;2,3948;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,1742;31,7559;0;0;3,0331;0
0;0;40,691;2,3974;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,155;31,7416;0;0;3,0202;0
0;0;40,7087;2,4;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,1358;31,7274;0;0;3,0073;0
0;0;40,7264;2,4025;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,1166;31,7131;0;0;2,9943;0
0;0;40,7441;2,4051;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,0974;31,6989;0;0;2,9814;0
0;0;40,7618;2,4077;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,0782;31,6847;0;0;2,9684;0
0;0;40,7795;2,4102;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,059;31,6704;0;0;2,9555;0
0;0;40,7972;2,4128;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,0398;31,6562;0;0;2,9426;0
0;0;40,8149;2,4154;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,0206;31,642;0;0;2,9296;0
0;0;40,8326;2,4179;0;0;0;3,4409;0;0;0;1,3978;0;0;0;10,0014;31,6277;0;0;2,9167;0
0;0;40,8503;2,4205;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,9822;31,6135;0;0;2,9038;0
0;0;40,8681;2,4231;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,963;31,5993;0;0;2,8908;0
0;0;40,8858;2,4256;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,9438;31,585;0;0;2,8779;0
0;0;40,9035;2,4282;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,9245;31,5708;0;0;2,8649;0
0;0;40,9212;2,4308;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,9053;31,5566;0;0;2,852;0
0;0;40,9389;2,4333;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,8861;31,5423;0;0;2,8391;0
0;0;40,9566;2,4359;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,8669;31,5281;0;0;2,8261;0
0;0;40,9743;2,4385;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,8477;31,5139;0;0;2,8132;0
0;0;40,992;2,4411;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,8285;31,4996;0;0;2,8002;0
0;0;41,0097;2,4436;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,8093;31,4854;0;0;2,7873;0
0;0;41,0275;2,4462;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,7901;31,4711;0;0;2,7744;0
0;0;41,0452;2,4488;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,7709;31,4569;0;0;2,7614;0
0;0;41,0629;2,4513;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,7517;31,4427;0;0;2,7485;0
0;0;41,0806;2,4539;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,7325;31,4284;0;0;2,7355;0
0;0;41,0983;2,4565;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,7133;31,4142;0;0;2,7226;0
0;0;41,116;2,459;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,6941;31,4;0;0;2,7097;0
0;0;41,1337;2,4616;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,6749;31,3857;0;0;2,6967;0
0;0;41,1514;2,4642;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,6557;31,3715;0;0;2,6838;0
0;0;41,1691;2,4667;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,6365;31,3573;0;0;2,6708;0
0;0;41,1868;2,4693;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,6173;31,343;0;0;2,6579;0
0;0;41,2046;2,4719;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,598;31,3288;0;0;2,645;0
0;0;41,2223;2,4744;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,5788;31,3146;0;0;2,632;0
0;0;41,24;2,477;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,5596;31,3003;0;0;2,6191;0
0;0;41,2577;2,4796;0;0;0;3,4409;0;0;0;1,3978;0;0;0;9,5404;31,2861;0;0;2,6061;0
