NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2;0;89;1;148;0;0;2;0;0;0;57;13;0;3;0;153;2;6;25;0;0;0;0;10;28;4;0;0;37;3;0;0;3;0;0;0;0;2;0;0;0;5;0;0;0;0;1;0;1;0;1;0
5;0;78;1;38;0;0;0;0;0;0;73;14;0;0;0;218;0;23;7;0;0;0;0;4;6;1;0;0;20;0;0;0;1;0;0;0;0;0;0;4;0;1;0;0;2;0;1;0;3;0;0;0
1;0;47;0;46;0;0;0;0;0;0;65;2;0;0;0;140;0;17;3;0;0;0;0;3;5;0;0;0;19;0;2;1;0;0;0;0;0;0;0;3;0;5;0;0;0;0;0;0;3;0;0;0
6;2;69;0;47;0;0;0;0;0;0;79;10;0;0;0;337;0;18;4;0;0;0;0;13;9;0;0;0;39;1;3;0;2;0;0;0;0;0;0;8;0;10;0;0;1;0;1;0;3;0;0;0
2;3;67;0;61;0;0;0;0;0;0;55;7;0;5;0;277;1;15;5;1;0;0;0;7;4;0;0;0;74;0;1;0;0;0;0;0;0;0;0;9;0;2;0;0;1;0;0;0;0;0;0;0
4;0;36;0;61;0;0;0;0;0;0;56;11;0;1;0;89;0;14;6;0;0;0;0;3;12;0;0;0;118;0;0;0;2;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;5;0;0;0
0;0;31;1;43;0;2;0;0;0;1;37;8;0;6;0;48;0;12;6;0;1;0;0;7;23;2;0;0;55;3;2;2;0;0;0;0;0;0;1;3;0;3;0;0;4;0;1;1;5;0;0;0
2;1;88;1;259;0;0;0;0;0;0;116;12;0;6;0;43;1;27;32;0;1;0;0;9;20;0;0;0;139;0;4;3;1;0;0;0;0;0;0;5;0;19;0;0;5;0;0;0;7;0;0;0
1;0;59;1;209;0;0;0;0;0;0;83;9;0;7;1;17;0;21;43;2;0;0;0;15;26;0;0;0;97;1;4;1;0;0;0;0;0;0;0;9;0;24;0;0;3;0;1;0;2;0;1;1
0;0;9;0;112;0;0;0;0;0;0;50;22;0;7;0;2;1;16;20;0;0;0;0;2;12;0;0;0;76;5;6;8;0;0;0;0;0;0;0;12;0;16;0;0;7;0;0;0;7;0;0;0
1;0;13;2;111;0;1;0;0;0;0;46;11;0;1;0;4;2;19;29;0;0;0;0;3;17;0;0;0;95;2;6;3;0;0;0;0;0;0;0;2;0;28;0;0;3;0;2;0;5;0;1;0
0;1;33;1;148;0;1;0;1;0;0;82;15;0;8;0;2;3;30;37;0;1;0;0;10;24;0;0;0;111;4;14;3;0;0;0;0;0;0;0;9;0;39;0;1;0;0;0;0;12;0;1;0
1;2;8;2;77;0;0;0;0;0;0;101;33;0;0;0;1;2;8;44;0;0;0;0;4;25;0;0;0;73;2;5;0;0;1;0;0;0;0;0;7;0;11;0;1;1;0;0;0;5;0;0;0
1;1;5;1;91;0;1;0;1;0;0;168;12;0;0;0;1;2;5;37;1;0;0;0;4;34;0;0;0;66;1;13;1;0;0;0;0;0;0;1;5;0;29;0;0;3;0;0;0;12;0;1;0
0;0;0;3;47;0;0;0;0;0;0;57;264;0;0;0;0;4;5;203;0;0;0;0;0;119;0;0;0;25;5;1;4;2;0;0;0;0;0;0;0;0;12;0;0;2;0;5;0;3;0;0;0
0;0;2;5;212;0;0;0;0;0;0;37;127;0;0;0;0;9;0;41;0;0;0;0;0;312;0;0;0;1;8;27;0;5;0;0;0;0;0;1;0;0;0;0;0;3;0;1;0;6;0;0;0
0;0;0;6;24;0;0;0;0;0;0;2;282;0;0;0;0;1;1;75;0;0;0;9;0;209;0;0;0;2;2;1;6;10;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;2;0;2;0
0;0;0;6;10;0;0;0;1;0;0;1;132;0;0;0;0;1;0;40;0;0;0;6;0;35;0;0;0;0;1;0;5;8;0;0;0;0;0;2;0;0;0;0;0;1;2;0;0;1;0;5;0
0;0;0;2;10;0;0;0;2;0;3;0;345;0;0;0;0;1;0;88;0;0;0;31;0;37;0;0;1;0;2;0;5;14;0;0;0;0;0;2;0;0;0;0;0;2;2;3;3;2;0;17;0
0;0;0;5;16;0;0;0;0;0;0;0;158;0;0;0;0;0;0;65;0;0;0;15;0;25;0;0;0;0;0;0;6;14;0;0;0;0;0;6;0;0;0;0;0;2;5;0;1;1;0;21;2
0;0;0;3;46;0;0;0;1;0;0;0;173;0;0;0;0;1;0;28;0;0;0;0;0;208;0;0;2;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0
0;0;0;1;17;0;0;0;0;0;0;0;244;0;0;0;0;1;0;31;0;0;0;0;0;246;0;0;2;0;2;3;1;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;0
0;0;0;3;52;0;0;0;0;0;0;0;147;0;0;0;0;0;0;51;0;0;0;6;0;230;0;0;3;0;3;0;2;1;0;0;0;0;0;1;0;0;0;1;0;0;2;0;0;0;0;1;0
0;0;0;2;40;0;0;0;0;0;1;0;410;0;0;0;0;1;0;78;0;0;0;29;0;134;0;1;12;0;1;1;4;15;0;0;0;0;0;3;0;0;0;1;0;3;0;1;1;2;0;9;0
0;0;0;10;33;0;0;0;1;0;0;0;719;0;0;0;0;0;0;86;0;0;0;21;0;129;0;1;3;0;2;1;3;5;0;0;0;0;0;6;0;0;0;2;0;3;0;0;1;0;0;23;2
0;0;0;7;24;0;0;0;0;0;0;0;252;0;0;0;0;0;0;120;0;0;0;34;0;80;0;0;7;0;4;4;9;14;0;0;0;0;0;2;0;0;0;5;0;2;0;0;2;5;0;11;1
0;0;0;18;46;0;0;0;0;0;0;0;239;0;0;0;0;0;0;73;0;1;0;46;0;36;0;0;0;0;4;2;3;15;0;0;0;0;0;3;0;0;0;1;0;2;1;2;0;6;0;8;3
0;0;0;3;6;0;1;0;2;0;1;0;429;0;0;0;0;0;0;62;0;0;0;131;0;11;0;0;0;0;2;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;11;2
0;0;0;4;3;0;0;0;0;0;0;0;150;2;0;0;0;0;0;60;0;0;0;85;0;5;0;0;0;0;2;4;1;14;0;0;0;0;0;2;0;0;0;0;0;1;13;0;0;2;0;11;0
0;0;0;19;4;0;0;0;4;0;4;0;395;0;0;0;0;0;0;55;0;7;0;4;0;11;0;0;0;0;6;6;1;17;0;0;0;0;0;5;0;0;0;0;0;3;1;2;1;0;0;23;2
0;0;0;12;5;0;1;0;2;0;0;0;365;0;0;0;0;0;0;45;0;3;0;2;0;6;1;0;0;0;8;5;0;5;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;44;1
0;0;0;15;6;0;0;0;5;0;0;0;1051;0;0;0;0;1;0;72;0;7;0;2;0;9;0;0;0;0;6;5;1;1;0;0;0;0;0;13;0;0;0;0;0;3;0;0;3;3;0;48;1
0;0;0;11;2;0;0;0;6;0;4;0;879;0;0;0;0;1;0;95;0;5;0;7;0;11;0;0;0;0;5;5;1;7;0;0;0;0;0;15;0;0;0;0;0;1;1;1;4;1;0;39;1
0;0;0;10;0;0;0;0;4;0;4;0;697;1;0;0;0;0;0;99;0;1;0;6;0;15;0;0;0;0;4;7;0;2;0;0;0;0;0;5;0;0;0;0;0;1;0;0;4;0;0;47;1
0;0;0;16;7;0;0;0;4;0;3;0;912;0;0;0;0;0;0;92;0;4;0;1;0;17;0;0;0;0;4;4;3;6;0;0;0;0;0;10;0;0;0;0;0;2;0;0;4;0;0;71;3
0;0;2;18;63;0;0;0;11;0;2;2;290;0;0;0;0;10;0;159;0;0;0;2;18;48;2;0;0;0;13;4;1;0;0;0;0;0;0;34;0;0;0;0;0;4;0;7;5;4;0;17;6
0;0;0;14;72;0;1;0;7;0;1;2;243;0;0;0;0;12;0;173;0;3;0;1;14;44;2;0;0;0;10;5;2;0;0;0;0;0;0;27;0;0;0;0;0;0;0;2;8;5;0;18;1
0;0;3;21;99;0;0;0;1;0;2;1;531;0;0;0;0;5;0;290;0;3;0;4;20;45;4;0;0;0;12;7;3;2;0;0;0;0;0;25;1;0;0;0;0;7;0;21;4;6;0;24;2
0;0;1;21;31;0;1;0;15;0;5;0;387;0;0;0;0;4;0;182;0;2;0;1;10;33;0;0;0;0;23;7;0;0;0;0;0;0;0;31;0;0;0;0;0;8;0;7;6;0;0;24;2
0;0;0;13;15;0;0;0;11;0;3;2;357;0;0;0;0;1;0;243;0;4;0;0;2;20;3;0;0;0;6;5;2;1;0;0;0;0;0;30;0;0;0;0;0;4;0;13;4;4;0;30;3
0;0;0;9;45;0;3;0;21;0;1;3;391;0;1;0;0;5;0;170;0;3;0;1;10;31;1;1;0;0;14;4;0;0;0;0;1;0;0;21;0;0;0;0;0;4;0;1;6;1;0;22;3
0;0;2;13;82;0;0;0;6;0;0;0;307;0;0;0;0;10;0;145;0;3;0;2;9;69;2;1;0;0;13;9;0;0;0;0;0;0;0;36;0;0;0;0;0;6;0;6;4;6;0;15;0
0;0;0;22;44;0;1;0;8;0;1;0;431;0;0;0;0;7;0;213;0;5;0;3;13;45;8;1;0;0;8;4;5;0;0;0;2;0;0;22;0;0;0;0;0;0;0;2;4;3;0;16;2
0;0;0;18;27;0;0;0;10;0;2;0;342;0;0;0;0;0;0;188;0;0;0;0;6;20;1;0;0;0;11;2;1;2;0;0;1;0;0;37;0;0;0;0;0;0;0;0;4;1;0;22;1
0;0;0;5;16;0;0;0;8;0;4;0;253;0;0;0;0;3;0;192;0;3;0;0;3;15;1;1;0;0;7;3;1;1;0;0;0;0;0;18;0;0;0;0;0;7;0;27;0;9;0;21;2
0;0;1;10;30;0;0;0;14;0;3;0;452;0;0;0;0;3;0;201;0;2;0;0;3;21;1;0;0;0;5;2;2;0;0;0;0;0;0;38;0;0;0;0;0;6;0;13;5;3;0;34;1
0;0;0;9;43;0;1;0;3;0;4;1;417;0;0;0;0;7;0;233;0;2;0;3;2;28;0;0;0;0;9;1;3;1;0;0;1;0;0;19;0;0;0;0;0;7;0;7;4;2;0;15;4
0;0;0;9;64;0;0;0;5;0;0;1;308;0;0;0;0;12;0;213;0;1;0;10;4;27;2;0;0;0;5;5;3;2;0;0;0;0;0;18;0;0;0;0;0;4;0;3;4;0;0;11;2
0;0;0;27;62;0;0;0;5;0;6;2;179;0;0;0;0;16;0;107;0;1;0;6;3;16;2;1;0;0;12;4;2;2;0;0;1;0;0;33;0;0;0;0;0;5;2;1;2;3;0;9;0
0;0;1;8;111;0;0;0;2;0;0;1;174;0;0;0;0;14;0;129;0;2;0;13;7;25;5;1;0;0;9;2;1;4;0;0;0;1;0;17;0;0;0;0;0;4;1;1;1;9;0;7;2
0;0;0;24;70;0;0;0;4;0;2;3;154;0;0;0;0;6;0;147;0;3;0;4;2;19;7;0;0;0;19;2;2;1;0;0;0;0;0;26;0;0;0;0;0;6;1;4;1;6;0;15;2
0;0;1;20;58;0;0;0;5;0;0;4;141;0;0;0;0;6;0;155;0;5;0;4;1;10;3;0;0;0;9;3;3;7;0;0;0;0;0;24;0;0;0;0;0;1;0;3;5;4;0;30;1
1;0;1;23;49;0;0;0;3;0;1;1;159;0;0;0;0;6;0;190;0;6;0;4;0;11;6;2;0;0;6;2;2;4;0;0;0;0;0;26;0;0;0;0;0;6;1;2;3;3;0;11;2
0;0;0;19;36;0;0;0;5;0;5;0;177;0;0;0;0;4;0;168;0;6;0;2;0;14;0;1;0;0;14;1;4;3;0;0;0;0;0;28;0;0;0;0;0;3;0;3;1;2;0;18;4
0;0;0;56;32;0;0;0;1;0;8;3;112;0;0;0;0;4;0;190;0;15;0;2;2;17;3;1;0;0;12;1;4;11;0;0;1;1;0;26;0;0;0;0;1;5;0;4;2;7;0;8;2
1;0;3;76;29;0;0;0;6;0;14;6;162;0;0;0;0;1;0;190;0;15;0;2;3;25;2;0;0;2;25;1;7;9;0;0;1;0;0;50;0;0;0;0;0;6;0;7;6;4;0;19;2
0;0;3;35;19;0;0;2;5;0;8;9;148;0;0;0;0;1;0;154;0;11;0;0;10;32;0;0;0;0;20;3;5;4;0;0;0;0;0;30;0;0;0;0;1;2;0;7;4;2;0;15;5
0;0;3;40;16;0;0;1;5;0;9;9;139;0;0;0;0;0;0;168;0;8;0;0;14;43;2;0;0;2;18;1;4;5;0;0;1;0;0;33;0;0;2;0;0;3;0;8;4;2;0;13;2
1;0;2;47;20;0;1;0;8;0;6;10;137;1;0;0;0;0;0;148;0;4;0;1;13;32;0;0;0;1;23;3;8;3;0;0;1;0;0;39;0;0;0;0;0;4;0;9;10;4;0;17;4
0;0;2;25;27;0;0;1;1;0;5;6;136;0;0;0;0;3;0;174;0;11;0;0;12;34;2;0;0;1;17;5;1;1;0;0;2;0;0;22;0;0;0;0;0;5;0;4;7;2;0;7;4
1;0;11;30;39;0;0;1;4;0;5;25;94;0;1;0;0;1;1;107;0;4;0;2;37;66;2;0;0;0;14;3;1;2;0;0;1;0;0;16;0;0;0;0;0;4;0;6;5;0;0;13;4
1;0;6;28;63;0;0;0;1;0;7;10;93;0;0;0;0;5;0;78;0;2;0;1;32;85;0;0;0;0;15;3;0;2;0;0;0;0;0;14;0;0;0;0;0;4;0;3;3;5;0;29;3
0;0;3;18;39;0;0;1;6;0;3;5;75;0;1;0;0;0;0;67;0;2;0;0;62;147;0;0;0;1;13;4;2;0;0;0;0;0;0;19;0;0;0;0;0;0;1;1;2;2;0;28;1
0;0;9;11;29;0;0;1;4;0;2;9;84;0;0;0;0;1;0;86;0;3;0;0;85;143;2;0;0;0;11;1;0;0;0;0;0;0;0;14;0;0;0;0;0;3;0;4;3;0;0;9;1
0;0;5;25;26;0;0;2;4;0;6;4;97;0;0;0;0;4;0;47;0;4;0;0;87;161;0;0;0;0;14;0;1;1;0;0;0;0;0;25;2;0;2;0;0;3;0;1;7;3;0;10;1
0;0;7;25;47;0;0;0;12;0;3;14;97;0;0;0;0;0;0;105;0;0;0;2;48;119;0;0;0;2;10;2;5;2;0;0;0;0;0;23;0;0;0;0;0;2;0;5;8;0;0;20;2
1;0;1;30;40;0;0;1;2;0;0;11;117;0;0;0;0;0;0;107;0;1;0;1;38;97;3;0;0;1;14;0;1;1;0;0;0;0;0;20;0;0;0;0;0;4;0;5;3;0;0;23;4
0;0;3;38;39;0;0;1;11;0;11;15;114;0;1;0;0;2;0;95;0;1;0;0;23;89;0;0;0;0;9;0;1;1;0;0;0;0;0;25;0;0;0;0;0;1;0;2;1;5;0;32;3
0;0;6;63;51;0;1;2;6;0;8;19;94;0;0;0;0;0;0;118;0;0;0;0;29;76;2;0;0;0;9;3;1;3;0;0;1;0;0;21;0;0;0;0;0;3;0;3;7;1;0;30;1
0;0;0;40;54;0;0;5;1;0;4;15;104;1;0;0;0;3;1;91;0;1;0;0;13;39;0;0;0;1;17;7;5;2;0;0;0;0;0;22;0;0;1;0;0;7;0;9;4;3;0;38;3
0;0;6;54;49;0;1;0;7;0;9;16;92;0;0;0;0;4;0;117;0;1;0;0;6;57;0;0;0;0;9;0;2;1;0;0;0;0;0;22;0;0;0;0;0;3;0;5;6;0;0;31;1
0;0;4;71;34;0;0;1;9;0;8;10;104;0;0;0;0;4;0;69;0;3;0;0;25;119;0;0;0;0;12;0;3;1;0;0;0;0;0;24;0;0;0;0;0;0;0;2;5;2;0;12;3
2;0;5;7;59;0;0;0;1;0;1;5;85;0;1;0;0;2;0;84;0;1;0;1;44;149;1;0;0;1;4;3;3;0;0;0;0;0;0;16;0;0;0;0;0;5;0;2;2;0;0;8;1
2;0;6;7;90;0;0;5;1;0;0;8;63;0;0;0;0;2;0;64;0;1;0;1;54;205;0;1;0;5;11;1;2;1;0;0;0;0;0;22;0;0;1;0;0;3;0;4;3;1;0;3;2
0;0;12;6;72;0;0;3;0;0;1;7;114;0;0;0;1;1;0;64;0;1;0;3;52;165;0;0;0;2;8;1;0;0;0;0;2;0;0;15;0;0;2;0;0;1;0;1;3;1;0;8;0
1;0;4;6;57;0;0;3;1;0;2;7;121;0;0;0;0;1;0;66;0;0;0;0;57;140;1;0;0;5;10;0;3;2;0;0;0;0;0;19;0;0;0;0;0;2;0;3;3;4;0;6;5
1;0;7;10;55;0;0;1;3;0;1;7;150;0;0;0;0;5;0;74;0;1;0;0;75;166;1;0;0;1;7;0;1;0;0;0;0;0;0;16;0;0;0;0;0;1;0;1;1;3;0;10;1
0;0;4;9;40;0;0;1;2;0;0;6;136;0;0;0;0;2;0;72;0;0;0;0;71;141;1;0;0;2;14;2;2;0;0;0;0;0;0;17;0;0;0;0;0;1;0;3;0;0;0;7;1
0;0;0;2;31;0;1;0;1;0;0;4;138;0;0;0;0;1;0;57;0;0;0;2;77;139;0;1;0;4;10;5;0;0;0;0;0;0;0;12;0;0;1;0;0;3;0;6;3;0;0;6;2
0;0;7;6;34;0;0;1;2;0;0;11;136;0;0;0;0;5;0;74;0;0;0;0;94;190;0;0;0;5;11;2;2;0;0;0;0;0;0;10;0;0;1;0;0;1;1;2;6;3;0;7;2
0;0;11;7;43;0;0;2;5;0;1;10;175;0;0;0;0;0;0;69;0;0;0;0;83;169;0;0;0;4;7;0;2;1;0;0;0;0;0;21;0;0;0;0;1;3;0;4;3;3;0;11;3
0;0;10;5;63;0;0;6;1;0;3;15;199;0;0;0;0;6;0;113;0;1;0;0;174;293;1;2;0;10;9;0;0;1;0;0;0;0;0;20;0;0;0;0;0;3;0;2;2;1;0;4;1
0;0;4;7;34;0;0;0;1;0;0;5;129;0;0;0;0;2;0;57;0;0;0;1;82;150;0;0;0;1;4;1;1;0;0;0;0;0;0;7;0;0;1;0;0;1;0;3;0;1;0;2;1
0;0;4;6;22;0;0;3;2;0;0;1;227;0;1;0;0;0;0;68;0;0;0;2;83;138;0;0;0;4;5;0;2;0;0;0;0;0;0;11;0;0;0;0;0;1;0;2;0;1;0;4;1
1;0;3;12;32;0;0;1;3;0;0;6;459;0;0;0;0;1;0;53;0;2;0;0;84;129;0;1;0;0;5;1;3;1;0;0;0;0;0;19;0;0;0;0;0;3;0;0;3;1;0;11;3
2;0;4;13;32;0;0;3;1;0;1;13;167;0;0;0;1;1;0;63;0;0;0;0;140;169;1;1;0;4;9;5;3;0;0;0;0;0;0;17;0;0;0;0;0;4;0;2;1;2;0;8;3
1;0;5;14;50;0;0;5;0;0;0;4;98;0;1;0;0;4;0;57;0;1;0;0;153;229;0;0;0;3;2;1;3;0;0;0;0;0;0;15;0;0;0;0;0;3;0;1;1;3;0;4;5
0;0;7;18;42;0;0;2;1;0;0;10;79;0;1;0;0;4;0;67;0;1;0;1;121;211;0;0;0;2;1;0;0;0;0;0;0;0;0;9;0;0;0;0;0;2;0;0;4;3;0;2;3
0;0;6;8;58;0;0;0;3;0;1;7;84;0;3;0;0;4;0;48;0;1;0;0;115;239;1;1;0;3;3;0;5;0;0;0;0;0;0;15;0;0;0;0;0;5;0;3;0;0;0;5;1
0;0;4;4;43;0;0;1;0;0;0;6;85;0;1;0;0;3;0;38;0;0;0;0;132;209;0;0;0;2;0;2;1;0;0;0;0;0;0;14;0;0;0;0;0;1;0;0;2;2;0;1;0
0;0;4;2;70;0;0;3;0;0;0;8;17;0;0;0;1;2;0;15;0;0;0;0;270;291;0;0;0;5;2;1;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;2
1;0;10;0;62;0;0;18;0;0;0;17;5;0;0;0;1;1;2;9;0;0;0;0;257;219;0;0;0;18;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;0;0;0;0;1
1;0;10;1;59;0;0;12;0;0;0;34;2;0;0;0;1;0;2;4;0;0;0;0;235;213;0;0;0;50;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
0;0;1;1;80;0;0;0;0;0;0;33;6;0;0;0;0;0;2;8;0;0;0;0;134;248;0;0;0;59;1;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0
0;0;8;0;99;0;0;5;0;0;0;41;8;0;0;0;0;1;0;5;0;0;0;0;119;246;0;0;0;70;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
0;0;8;2;95;0;0;5;1;0;0;6;65;0;0;0;1;1;0;20;0;0;0;1;72;281;0;0;0;7;2;1;2;0;0;0;0;0;0;5;0;0;2;0;0;1;0;1;0;0;0;1;0
0;0;12;10;197;0;0;1;0;0;0;5;20;0;0;0;0;4;0;34;0;0;0;0;16;328;0;0;0;5;6;2;0;0;0;0;0;0;0;1;0;0;2;0;0;2;0;0;0;2;0;0;2
0;0;5;41;204;0;1;0;0;0;0;0;55;0;1;0;0;2;0;69;0;2;0;4;17;132;4;0;0;0;19;2;4;1;0;0;0;0;0;8;0;0;0;0;0;2;1;1;2;3;0;4;7
0;0;1;48;212;0;0;0;0;0;0;0;55;0;0;0;0;4;0;111;0;3;0;15;21;118;3;0;0;0;8;1;0;1;0;0;0;0;0;4;0;0;0;0;0;1;1;6;3;4;0;3;8
0;0;3;58;157;0;0;0;4;0;6;0;67;0;0;0;0;3;0;120;0;5;0;7;29;92;2;0;0;0;1;0;0;3;0;0;0;0;0;15;0;0;0;0;0;1;0;3;2;2;0;4;6
0;0;8;52;129;0;0;0;0;0;2;2;66;0;0;0;0;5;0;82;0;3;0;4;37;107;4;0;0;0;12;2;5;0;0;0;0;0;0;12;0;0;0;0;0;4;5;0;4;4;0;3;2
0;0;14;62;73;0;0;2;0;0;5;2;43;0;1;0;0;6;0;90;0;0;0;4;66;145;5;0;0;0;2;1;5;0;0;0;0;0;0;8;0;0;1;0;0;2;3;2;2;1;0;7;4
1;0;3;51;65;0;0;3;0;0;5;1;39;0;0;0;0;2;0;71;0;4;0;5;149;167;1;1;0;0;2;1;1;4;0;0;0;0;0;12;0;0;0;0;3;2;0;3;1;4;0;2;4
0;0;9;6;46;0;0;3;0;0;1;3;13;0;1;0;0;0;0;63;0;0;0;0;167;252;3;0;0;1;3;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
0;0;7;1;44;0;0;0;0;0;0;1;10;0;0;0;1;1;0;36;0;0;0;0;201;334;1;0;0;1;2;0;2;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;3;0;0;1
0;0;3;2;11;0;0;1;0;0;1;0;5;0;0;0;1;2;0;27;0;0;0;0;110;312;1;0;0;3;1;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;3;3;0;0;0
0;0;10;5;57;0;0;3;0;1;0;4;22;0;0;0;3;5;1;75;0;0;0;2;328;790;0;1;0;1;1;1;3;0;0;0;0;0;0;1;0;1;0;0;0;3;0;0;1;3;0;3;1
5;0;7;3;31;0;0;1;1;0;0;3;10;0;0;0;3;2;1;24;0;0;0;0;129;276;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1
2;0;19;2;62;0;0;0;0;0;0;3;10;0;0;0;1;1;0;28;0;0;0;0;303;270;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
12;0;9;1;47;0;0;2;0;0;0;4;1;0;0;0;2;0;1;8;0;0;0;0;372;179;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0
3;0;16;1;107;0;0;21;0;0;0;15;2;0;0;0;1;1;0;1;0;0;0;0;170;90;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0
0;0;6;1;129;0;0;20;0;0;0;28;1;0;0;0;2;0;2;4;0;0;0;0;181;110;0;1;0;24;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;1;0;1;0;0;0;1;0
0;0;10;1;129;0;0;10;0;0;0;17;4;0;0;0;1;0;2;7;0;0;0;0;153;179;1;0;0;7;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;2;0;0;0;0;0;0;1
1;0;5;1;165;0;0;1;0;0;0;6;1;0;0;0;1;2;0;1;0;0;0;0;125;360;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0
0;0;0;3;157;0;0;0;1;0;0;0;3;0;0;0;0;1;0;9;0;0;0;0;56;356;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0
0;0;6;5;232;0;0;0;1;0;0;1;7;0;0;0;0;0;0;9;0;0;0;0;34;598;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;3;1
0;0;1;14;74;0;1;0;0;0;1;0;4;0;0;0;0;1;0;9;0;0;0;0;12;331;1;0;0;0;3;1;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1
