X2;mean;X0,5_inf;X0,5_sup;X0,95_inf;X0,95_sup;mean,1;X0,5_inf,1;X0,5_sup,1;X0,95_inf,1;X0,95_sup,1;mean,2;X0,5_inf,2;X0,5_sup,2;X0,95_inf,2;X0,95_sup,2;mean,3;X0,5_inf,3;X0,5_sup,3;X0,95_inf,3;X0,95_sup,3;mean,4;X0,5_inf,4;X0,5_sup,4;X0,95_inf,4;X0,95_sup,4
3050,734044;6,793723711;4,233116921;9,391568259;-0,916835641;14,50586764;899,3311009;520,9808534;939,2644923;303,8162115;1661,646159;20,51071854;16,97803778;24,01527489;10,12428166;30,91300814;-3,81508439;-8,088140256;0,46538782;-16,46740816;8,894530411;10642,25869;6580,883037;13246,71038;1724,963074;19169,89657
3123,642424;7,436551135;5,174923839;9,743420876;0,562057803;14,29641481;922,937333;552,505988;971,0970461;328,3637178;1670,462233;20,91673345;17,52992833;24,3242386;10,88813045;31,01679403;-2,84720292;-6,207965923;0,49697316;-12,89193108;7,240267385;10724,3588;6747,844226;13396,09026;1728,36979;19217,6564
3123,642424;4,425281475;1,630569861;7,187915443;-3,853036838;12,642917;790,3217623;443,8007734;819,6501809;250,9615241;1489,165258;20,17023109;16,36976642;23,92540766;8,94711171;31,43810203;-7,078840522;-12,05255732;-2,102541887;-21,83486724;7,61865991;10067,48826;6412,066827;12557,64397;1727,516444;17926,29346
3196,941658;7,102465475;4,63970816;9,577006338;-0,207998187;14,44745873;892,6696632;532,9097524;938,4478034;315,2782225;1619,683506;20,85737292;17,38589373;24,31088464;10,54221199;31,14240139;-3,613752022;-7,746769398;0,522563355;-15,8605533;8,655847538;10102,96854;6434,734094;12597,43729;1739,398347;17999,66855
3270,631748;7,447405214;5,077517389;9,792766031;0,43688057;14,46564599;907,5294482;554,4478116;957,8492354;333,7592997;1623,24616;21,32828277;18,24819794;24,38614687;12,22813852;30,46356576;-3,057650452;-6,210899518;0,156284109;-12,51232707;6,345707069;10020,61745;6454,076292;12465,83475;1837,86535;17771,90177
3270,631748;4,354548909;1,455763998;7,272611387;-4,258774051;12,97856961;779,0527541;429,1202397;804,1582345;240,0441991;1484,323902;20,24654151;16,41643083;24,05930216;8,895930081;31,58531179;-6,798590614;-11,84957177;-1,711653999;-21,71792826;8,19453563;9995,58225;6367,738287;12448,85089;1747,001331;17794,12137
3344,321837;7,261621421;4,796452005;9,65556886;0,004384212;14,5134475;911,5593975;540,3410598;957,9307075;317,5111509;1660,75619;20,65811382;17,02841197;24,25536609;9,929468145;31,39639825;-2,99039856;-6,763128578;0,717452983;-14,11779428;8,094596607;10819,51746;6847,945021;13538,3889;1715,088969;19364,82166
3406,584371;7,089948539;4,648632841;9,515174912;-0,181223197;14,30506891;902,3257791;521,4749675;944,1038434;301,0137728;1665,832789;20,40127409;16,74920604;24,01504486;9,640983854;31,19339776;-3,10346015;-7,353862672;1,149699263;-15,72386323;9,447279443;10716,59157;6692,52035;13369,28937;1728,464823;19255,50911
3406,584371;4,895875295;2,150617571;7,67443782;-3,322130214;13,17312392;793,1693009;440,783102;820,7592513;246,6969074;1503,966067;20,31672161;16,53093384;24,170587;8,953347184;31,71552081;-6,59356306;-11,66630306;-1,528814622;-21,59665562;8,382141924;10103,02131;6395,050665;12625,45631;1643,976168;18067,39007
3468,846905;7,299517022;4,948324521;9,66196522;0,216872561;14,32486451;905,8379569;534,9261122;951,4762737;314,4584047;1653,70731;20,73003776;17,25312934;24,16257139;10,43148435;31,00224918;-3,242793686;-7,19745105;0,724759834;-15,05471786;8,536072345;10395,97819;6578,514725;12962,48839;1762,195029;18595,78449
3533,610707;7,531848652;5,201446337;9,80097274;0,684599221;14,34643274;929,404502;548,8563737;975,9574729;322,1823599;1694,748403;20,60847412;17,10622566;24,13384293;10,18635518;31,04696538;-2,621723496;-6,128091644;0,916875906;-13,03847502;7,792971171;11101,70842;6941,919625;13880,93266;1741,619576;19943,26326
3533,610707;4,192010762;1,467494076;6,874332245;-3,910765026;12,2472803;793,9544773;439,691725;819,4025163;247,9085882;1507,911415;20,04335949;16,29829831;23,80256767;8,921096519;31,1586856;-6,948131073;-11,90658595;-1,932452321;-21,64697778;7,724095367;10100,59291;6475,252399;12567,80677;1836,84626;17949,69046
3600,875778;7,171663852;4,706190867;9,610388056;-0,182889352;14,50396289;898,6864944;520,3620372;941,7593576;301,209911;1657,088354;20,58940354;17,01014883;24,1541039;9,973932487;31,14760181;-3,180033815;-7,322963802;0,973722982;-15,49065868;9,131233427;10535,49778;6648,215908;13139,21143;1769,956211;18857,62589
3668,140848;7,269093068;4,797253469;9,72959346;-0,085492804;14,66159055;893,1936881;519,8678548;936,1204421;302,1362185;1643,617151;20,70016138;17,04936082;24,34432635;9,892943484;31,45144965;-3,174208371;-7,313502455;1,073262313;-15,6407843;9,30223789;10497,10784;6580,962063;13108,51839;1706,605051;18852,74282
3668,140848;4,562811481;1,83825898;7,300255763;-3,583101319;12,73936105;793,2867439;446,0439775;822,2127357;253,2325773;1491,068807;20,25879288;16,47521403;24,09231093;8,998267879;31,5751825;-6,672771343;-11,52763255;-1,773603348;-21,08892559;7,742257289;10080,70343;6411,084139;12573,21449;1720,34285;17982,27224
3735,045032;7,344768608;4,969646162;9,734248606;0,240563669;14,47179874;898,5045231;533,6828989;945,4071769;314,4657754;1633,326627;21,00626455;17,5908022;24,37989244;10,93612464;31,0784823;-2,963810184;-6,532813509;0,635526743;-13,5750349;7,624669414;10264,73883;6533,221218;12804,63537;1775,605911;18305,59474
3801,949217;7,120965104;4,72617369;9,561646208;-0,079582538;14,31040432;918,061808;537,7919685;964,1421231;312,5374391;1682,796172;20,27452883;16,5949011;23,91794912;9,363927312;31,14194882;-3,155866316;-7,314347032;1,003166828;-15,53012031;9,208936305;11070,02153;6946,758744;13836,50942;1761,627909;19865,45218
3801,949217;4,337627925;1,453970537;7,238754376;-4,260953969;12,9561752;782,4235038;434,8695081;808,8528171;245,9047195;1482,146778;20,47871572;16,89446851;24,06911643;9,8186268;31,11717113;-7,238213942;-12,16047384;-2,331789327;-21,7537122;7,283734725;9777,54382;6241,699506;12157,18643;1747,847706;17397,22737
3870,032832;7,292119599;5,005959144;9,613757449;0,375188898;14,18668177;924,1582673;543,0522974;970,5377339;316,413357;1691,562353;20,58114985;17,02448303;24,11022781;10,09005826;31,02176783;-2,868968623;-6,502160628;0,746971362;-13,62493079;7,936378266;11098,66192;6965,623806;13885,46192;1768,834765;19948,1728
3939,295878;7,431128591;5,145128662;9,723526248;0,603409336;14,2588511;918,694034;545,6188348;967,0527899;320,7397488;1672,009809;20,57953262;17,08866951;24,11919412;10,16069046;30,96934839;-2,98358032;-6,889112577;0,963822747;-14,69350803;8,681221422;10733,82124;6774,772214;13410,15295;1770,941388;19224,61843
3939,295878;4,06545233;1,356390182;6,789664053;-4,006067768;12,1348766;782,8607671;427,3954238;806,2204973;239,7610779;1496,997386;20,01847668;16,37358213;23,64860631;9,245632996;30,78439705;-7,510768699;-12,28401419;-2,688307112;-21,70097776;6,645819516;10327,82227;6480,410513;12889,02186;1662,949187;18480,30591
4008,558923;7,001265197;4,685379235;9,261247387;0,125901488;13,83015616;913,2647162;531,4486934;956,0588125;307,7940847;1681,231721;20,21728072;16,60842587;23,77099138;9,575697874;30,8660122;-3,299460272;-7,406491845;0,717009555;-15,36717545;8,661412684;11133,39375;6958,76575;13922,61631;1744,940922;19999,01145
4085,013349;7,466355515;5,213106789;9,750832767;0,678133614;14,24158164;930,2486342;550,9415232;975,6966408;325,5252877;1694,546498;20,43235865;16,86197898;24,04313402;9,825182184;31,08807936;-2,812793714;-6,840805874;1,146749468;-14,67417604;9,044613656;11123,94329;6956,065184;13900,73996;1771,688654;19983,51673
4085,013349;4,959927327;2,1230209;7,789997045;-3,468516119;13,40570872;803,5931301;450,9322283;832,9215686;256,0303392;1515,65092;20,34978964;16,42605021;24,26756849;8,758402258;31,92042222;-6,393203829;-11,45342265;-1,370987257;-21,28650057;8,495552655;10050,32258;6411,009153;12529,80632;1711,453099;17917,04158
4161,467776;7,35460878;4,97040962;9,717648502;0,254272503;14,42183866;917,2593201;532,5598334;959,7914192;308,7564534;1690,078308;20,55534265;16,92426091;24,16472437;9,854968935;31,29633169;-3,155872256;-7,249677342;0,914254618;-15,26195634;8,970228851;11127,08516;6899,171879;13930,50326;1686,589875;20086,24919
4221,784751;7,245521572;4,971781393;9,55248288;0,368615605;14,12729158;912,4912774;536,0312012;957,3740732;313,2654533;1669,809335;20,37695588;16,61251547;24,15549445;9,173785856;31,55963099;-3,115064852;-7,350653093;1,111065391;-15,64126658;9,400807256;11042,33681;6940,758965;13831,83701;1686,86171;19826,41028
4221,784751;3,926742343;1,118910965;6,719837203;-4,399300342;12,26925656;764,3015641;415,9551958;786,6189155;231,7459969;1464,475315;19,9875244;16,24674762;23,64494456;8,969901927;30,97200847;-7,918793145;-13,10579709;-2,731417274;-23,26229141;7,390986767;9981,685151;6331,659002;12455,65466;1666,316318;17774,74807
4265,964276;7,171908146;4,812380312;9,48827972;0,18059295;14,18087786;917,3494901;546,7495504;964,9805936;322,5405798;1665,229987;20,42934246;16,83615492;24,02839797;9,801408061;31,10694132;-3,143287944;-7,281217957;0,938249353;-15,30420211;9,06689262;10600,00752;6719,442635;13226,78185;1795,229142;18927,6065
4310,1438;4,731456614;1,911058641;7,505234395;-3,627754134;13,05779458;808,22379;436,5180224;831,1270617;241,5864808;1555,716241;20,07560758;16,1837373;24,00663699;8,506217668;31,66731439;-6,335502154;-11,49804889;-1,120306208;-21,62796083;8,95403648;10280,53479;6479,21092;12784,03481;1781,316526;18376,89811
4373,696632;4,17569458;1,359155889;6,960494529;-4,149716304;12,439383;774,1719014;421,6989331;797,198976;234,0966647;1482,103606;19,90797738;16,12799131;23,66977406;8,746304403;31,08880578;-7,483453505;-12,65837162;-2,303212248;-22,79427689;7,817133609;9906,800301;6299,551282;12377,67882;1686,152033;17602,87915
