X2;mean;X0,5_inf;X0,5_sup;X0,95_inf;X0,95_sup;mean,1;X0,5_inf,1;X0,5_sup,1;X0,95_inf,1;X0,95_sup,1;mean,2;X0,5_inf,2;X0,5_sup,2;X0,95_inf,2;X0,95_sup,2;mean,3;X0,5_inf,3;X0,5_sup,3;X0,95_inf,3;X0,95_sup,3;mean,4;X0,5_inf,4;X0,5_sup,4;X0,95_inf,4;X0,95_sup,4
1,561;4,578193556;2,946295371;6,303686549;-0,279889256;9,914267406;605,4781877;341,4796536;579,7782329;191,012399;1071,413235;2,18208747;1,226113861;1,094355954;0,405462535;0,792871491;-0,095221899;-0,200853885;0,009911992;-0,402303236;0,213693413;290,8057862;178,1795948;365,2200005;41,93970009;666,2949904
1,584;4,362182038;2,510005595;6,330005738;-1,157898457;10,51417545;625,958135;352,5657623;599,8620284;199,8156762;1117,009325;2,318848711;1,311812124;1,190896149;0,419106653;0,861562994;-0,118220915;-0,242757237;0,006560532;-0,479585511;0,245322862;308,6915831;189,1848546;387,5236781;44,96582208;708,0612703
1,594;4,766663353;3,128707926;6,591662439;-0,199966491;10,37745816;627,2467;354,2596441;605,90139;197,5172642;1116,591969;2,253264806;1,260072724;1,119445445;0,420814718;0,812523533;-0,09102129;-0,198042649;0,017362375;-0,403976871;0,224699548;292,3410831;178,5492708;366,7186098;43,09424881;669,1844582
1,631;4,193988885;2,462684066;5,96108598;-0,962884019;9,675034099;584,1036927;322,7120794;557,3363798;179,0947453;1070,555899;2,284757701;1,279202145;1,160989573;0,409316651;0,849932018;-0,118642584;-0,241814532;0,00611631;-0,477658391;0,244426916;310,6671134;188,2398628;389,401505;44,61020322;714,7554517
1,649;4,078771067;2,091692484;6,147119389;-1,859768863;10,65099318;616,3793711;337,0619247;590,2478623;186,1131133;1141,646667;2,27402492;1,278796567;1,153901644;0,407455616;0,837076292;-0,130340964;-0,257693687;-7,37366E-05;-0,502637302;0,244597024;301,4858397;181,3149541;377,3277283;43,97843532;695,3732145
1,693;4,292692939;2,720467;5,905030553;-0,388862719;9,301783575;567,0303283;313,8246998;535,9186975;170,4728188;990,8096341;2,000683005;1,123975127;1,007126657;0,370968278;0,730035902;-0,095566652;-0,193947289;0,003260384;-0,382754778;0,194028504;269,0100787;164,446784;338,1039844;38,83913602;618,2750352
1,711;4,930349741;3,092745068;7,049446709;-0,581682699;11,87094229;675,0202161;376,3205865;648,4973662;213,4270104;1170,942344;2,192042778;1,216499401;1,080439532;0,402295403;0,782865923;-0,092442879;-0,193334195;0,009473269;-0,388070123;0,205465083;267,5902872;164,1351516;336,1346719;39,31294029;612,4884555
1,755;5,047707575;3,56534142;6,756463496;0,64432914;10,50081449;632,3722477;360,3349768;598,4950398;202,522895;1018,917238;2,050358117;1,131376711;0,993602204;0,388273398;0,72319904;-0,071904063;-0,156292214;0,012485384;-0,317757967;0,176415622;253,1968193;158,5376944;319,0283568;37,70630375;575,3752369
1,773;5,077855967;3,472048141;7,018639106;0,223081717;11,29271417;652,2795019;374,1458349;622,3546021;212,5881529;1056,461733;2,10650575;1,164586633;1,037348278;0,383803795;0,755756655;-0,077032275;-0,168105351;0,014841244;-0,344102625;0,190792082;241,1768142;154,2066455;303,1355837;39,33453542;543,797987
1,816;4,594799186;3,052534099;6,213110858;0,069692016;9,720983287;586,7741722;328,8192551;559,0457803;181,0070805;998,5200309;2,064698969;1,135356503;1,01264848;0,378684562;0,743210963;-0,085249388;-0,180687392;0,011079316;-0,363582056;0,19597616;263,7625197;163,1234191;331,9411259;39,33439119;602,6409375
1,835;4,826134944;3,250729547;6,578726693;0,078262356;10,33398672;615,6855155;343,2883131;581,4471416;187,3728587;1030,72979;1,95445853;1,079113528;0,95032093;0,365354412;0,690725351;-0,075661381;-0,163398702;0,013361431;-0,333127394;0,183654833;247,0959434;151,8457966;310,3801327;37,2249201;565,9583762
1,878;4,74665128;3,01374199;6,700625301;-0,434142719;11,00994689;649,24896;359,6137245;622,5105731;198,7789903;1130,31839;2,094447637;1,157621037;1,021567417;0,38820701;0,742076498;-0,089867911;-0,18406992;0,006101914;-0,366626134;0,189314736;263,2662989;160,3539924;330,4488366;38,63423474;603,7604466
1,897;4,97932437;3,0370189;7,2272548;-0,840915345;12,53898566;679,0298962;371,4456349;654,9549685;205,7430413;1184,998074;2,311968422;1,289277685;1,138806053;0,429389963;0,823116028;-0,092992389;-0,200867873;0,016552385;-0,410499205;0,226252615;267,7688287;165,4301212;335,4594637;41,78859817;610,0087486
1,94;4,530424669;2,821027747;6,414134373;-0,555799483;10,47569336;621,4245852;343,231763;590,5152036;186,6497905;1059,768234;1,924578109;1,062512267;0,93894695;0,352369275;0,682886377;-0,084050725;-0,172508341;0,006569071;-0,344568759;0,17777772;246,753582;150,2440765;309,7450383;36,63346509;566,764508
1,959;4,529997248;2,49900427;6,845850165;-1,666080562;12,06432263;669,5888224;366,5126854;640,32164;200,9958546;1172,954176;2,104054089;1,157148271;1,041177378;0,366803776;0,758833558;-0,099302842;-0,20714208;0,011434467;-0,417504129;0,221342024;260,6738499;157,7697244;326,421719;38,64706732;598,934634
2,002;4,613188018;2,989012786;6,399936083;-0,252718504;10,20338887;604,2534655;333,8626546;576,6469927;181,9864616;1048,509238;2,091690405;1,155626047;1,026701453;0,38619511;0,748772408;-0,088546202;-0,186031935;0,010475808;-0,375461428;0,199191628;266,4511267;162,600962;334,5273491;39,3629178;610,9735428
2,021;5,286124187;3,641795357;7,22230056;0,439672787;11,61190099;687,7852347;393,4286997;664,1122637;222,8531572;1153,181353;2,22622532;1,226878082;1,07689933;0,41891847;0,782638894;-0,076630371;-0,169895765;0,016501346;-0,349069217;0,195967243;264,3430109;164,4688948;332,1826366;39,79993311;600,6254521
2,064;4,574994317;2,936649241;6,354539637;-0,34806311;10,21520052;603,027877;337,3409726;572,6386411;186,511905;1027,697683;2,070362626;1,155292847;1,028122908;0,384311109;0,747812281;-0,09001937;-0,187853747;0,008080922;-0,37619268;0,196688032;264,2879968;162,9924058;331,7612693;39,79488107;603,9299569
2,082;5,02334267;3,23174225;7,105672119;-0,36290089;11,84174733;687,9999154;386,9513723;658,5735553;216,3712815;1156,64794;2,071824569;1,141042611;1,008960079;0,3785768;0,731069797;-0,081532624;-0,174086403;0,012329928;-0,352716174;0,192221056;253,5651747;155,6951342;318,307973;37,77291876;579,4442312
2,12;4,756079254;2,986097848;6,773912218;-0,528074242;11,39120739;659,9185086;371,5894856;634,0250627;209,2170951;1106,543917;2,181395001;1,179527313;1,057441486;0,386206634;0,780233313;-0,089471275;-0,188857193;0,012101558;-0,382364992;0,205560094;264,0984171;164,8999147;331,9233938;40,69504446;600,8457303
2,144;5,114864347;3,515077197;6,958222903;0,349942661;11,08505943;651,8521124;367,606777;626,6519142;205,4923967;1098,270148;2,275512355;1,259071237;1,108753751;0,430603489;0,806827532;-0,081619941;-0,179907198;0,018882443;-0,370808409;0,208751074;275,5542543;170,9345543;346,1436504;41,8483005;627,2456791
2,181;4,713682857;2,895223666;6,774632953;-0,764348394;11,37592442;683,3426043;388,8818945;669,9981977;223,5570073;1224,218289;2,532424904;1,388581895;1,253131186;0,450313539;0,921867108;-0,114908101;-0,237874157;0,010156555;-0,476343274;0,249063993;316,820998;195,9873256;397,7164961;47,93036486;723,3856954
2,206;5,006145406;3,294005478;6,998871241;-0,144720239;11,59301005;661,3205386;374,6259169;635,4769716;211,4466263;1101,389582;2,244652248;1,2512977;1,110358563;0,416670052;0,805041831;-0,087480001;-0,187006072;0,012852014;-0,378818594;0,206290294;263,5494741;165,9358111;331,1949514;41,91098705;597,2685403
2,249;4,792164862;3,243342273;6,506523341;0,229997175;10,23654163;603,1181916;342,6243013;577,5643234;192,5189387;1016,437322;2,175806739;1,20191021;1,071962444;0,402555581;0,785110913;-0,085719225;-0,18351071;0,012990415;-0,373088725;0,203899062;265,4263767;166,124984;334,0920193;40,89371719;603,0480868
2,268;5,114768517;3,434239686;7,038263037;0,133573957;11,38400581;687,9763071;396,5603451;653,4481381;227,2527813;1114,920258;2,007172915;1,102144758;0,970922915;0,370698429;0,704790932;-0,075225523;-0,158810293;0,009653245;-0,322571329;0,172716792;248,513256;155,4405242;312,8578283;37,8756154;565,4684451
2,311;4,565108644;2,927798756;6,336864777;-0,332573535;10,08205558;614,1554183;342,8544013;585,6393139;190,4562721;1081,32915;2,164824945;1,200970355;1,076011001;0,39478588;0,786040799;-0,09810535;-0,202528642;0,007020913;-0,403702962;0,210984367;285,1893985;174,2195084;358,6064611;41,30992052;655,5113615
2,33;4,911522724;3,169399997;6,947079901;-0,311194698;11,59910427;677,2813443;381,6898253;641,7199245;215,256261;1108,843651;1,935039402;1,053623193;0,934240714;0,347143163;0,682046697;-0,076286184;-0,158046549;0,006708218;-0,317703017;0,166636363;236,2073793;145,8723895;297,1839378;34,8423324;539,5954065
2,373;4,593114936;3,019467677;6,327182337;-0,118004611;10,05664252;616,4552494;347,3731516;588,631046;193,8584347;1058,556185;2,124054401;1,173837441;1,048564367;0,390332925;0,76721401;-0,09196563;-0,188827969;0,005287202;-0,374255143;0,192545098;277,1879937;171,0258834;349,0533179;40,21086222;634,1562698
2,392;5,143193953;3,491754686;7,111102389;0,225222087;11,64874894;683,3978929;389,4823361;654,3503769;223,3503607;1126,540851;2,156752;1,178733622;1,044553291;0,393865888;0,763275339;-0,08089818;-0,170333183;0,010566938;-0,344878197;0,185713727;254,474877;158,7183472;320,282036;38,36550776;578,6262701
2,429;4,904684263;3,082625776;6,987771278;-0,574094254;11,71677608;685,7613793;383,8886804;667,4414274;215,7374074;1224,034884;2,328099812;1,285741231;1,141272298;0,426199748;0,83214045;-0,099484407;-0,20988652;0,011656833;-0,421872677;0,225089472;289,1248932;176,6250954;362,6610872;43,02165141;662,284856
2,454;4,883589332;3,362119014;6,505512807;0,370525563;10,03172606;621,2811761;352,61613;589,3310814;197,7756974;1051,907194;2,058900539;1,138760271;1,004906331;0,385709471;0,731217599;-0,078751862;-0,169474922;0,013897133;-0,345394852;0,18950417;268,0859824;165,0198486;337,4751343;39,1228349;613,0441529
2,621;4,631095748;2,738061672;6,763402769;-1,069873833;11,46806222;666,0624739;373,9467638;639,4066636;212,4219217;1159,935625;2,158895667;1,189522504;1,06804911;0,382143817;0,779083681;-0,100771837;-0,207897702;0,006959629;-0,413739757;0,214371597;269,4208621;165,0117874;338,029554;39,92796728;617,0713532
2,905;4,428784621;2,993712527;5,921524952;0,131743909;8,971467436;555,3210295;306,7092971;517,6449485;166,1690517;955,848259;1,759730469;0,972648174;0,859552261;0,327721694;0,625733327;-0,076852413;-0,156984815;0,004928626;-0,312308831;0,161108263;235,3149045;143,437715;295,7264276;33,79979178;540,9664446
3,096;4,695112558;3,119830219;6,435249056;0,012605635;10,23451667;601,2356068;330,355359;568,0297246;179,7685346;1010,656436;1,959102248;1,073483427;0,948657516;0,363809518;0,693109813;-0,078719172;-0,165168881;0,010178179;-0,333005306;0,177875741;243,2181579;148,9870454;305,1923648;36,43289978;556,5867543
3,287;4,415130654;3,120540078;5,723023756;0,602584272;8,35632586;505,7301627;284,6713564;466,4138105;153,1915852;802,3355857;1,652629272;0,907130053;0,809456641;0,301262458;0,594041334;-0,062688504;-0,137314602;0,013457214;-0,282734674;0,15860046;209,2935302;131,8602914;263,6810632;31,95186944;474,5436522
3,669;4,728183505;3,214339873;6,359140316;0,248774587;9,875505624;584,2361554;325,5377757;549,1749284;182,0546826;992,0907582;2,00018316;1,099179905;0,982079752;0,365467863;0,719774942;-0,081321115;-0,174147303;0,012105646;-0,3513912;0,190439717;251,1987915;154,5138741;315,9269945;36,97389553;575,0346798
3,764;4,345757135;2,848405317;5,838748762;-0,065391305;8,903270589;543,0796647;294,6416163;505,279705;157,4980476;954,0744329;1,801602859;0,994791079;0,883088929;0,333237979;0,645651992;-0,081792829;-0,166976512;0,005355288;-0,33339181;0,171497249;241,4818068;145,3431773;303,1482365;34,15476745;557,0704266
3,962;4,411805634;2,962900185;5,924911874;0,082448494;9,038818923;543,7188969;293,4628434;497,9318062;160,5178214;928,2393437;1,82890995;1,001961555;0,906701914;0,317931994;0,667849954;-0,082923127;-0,174452954;0,00830077;-0,347844437;0,184240798;243,8457337;148,1081846;307,3381813;33,55339544;562,4716351
4,064;4,35442963;2,915026788;5,837608651;0,072906838;8,889982319;538,7279057;288,8015408;485,5866457;158,160832;894,4345763;1,650118985;0,89215251;0,808662779;0,283013943;0,597614426;-0,076076084;-0,156546529;0,005264963;-0,310818296;0,161457023;220,790762;134,5356901;278,666654;30,14945212;509,0568772
4,473;4,452784339;2,982038236;5,967599659;0,044675242;9,072057284;572,4975965;311,5638306;533,4171699;170,8481504;1014,093872;1,895125817;1,034383684;0,921372231;0,344016424;0,675894637;-0,085899517;-0,174903492;0,003396738;-0,345182299;0,175883504;260,7208939;157,1582674;328,0249635;35,75603595;601,6780512
4,677;4,089631721;2,699385871;5,445144025;-0,039071246;8,194560824;543,0562859;291,7974748;504,5751529;157,7678442;969,2751805;1,771631861;0,952545705;0,854671633;0,314784275;0,634865913;-0,089209734;-0,175130401;-0,002925729;-0,339525688;0,163738793;253,3220378;152,7996337;318,9368355;34,91082618;585,6559116
4,983;4,355987799;2,753421065;6,025511061;-0,421434653;9,458679534;592,8406023;324,0249336;552,1716068;183,3266473;1063,040226;1,995405415;1,069569176;0,98019472;0,329161317;0,730758283;-0,099872941;-0,204278633;0,00547888;-0,403256749;0,205720796;275,2069545;166,8135029;346,8533418;37,47486522;636,1182969
5,085;4,442816544;2,991200943;5,951615259;0,130680041;9,045104665;570,1459638;311,9397912;535,1207349;173,3049818;1012,78531;2,014178747;1,083923775;0,976554491;0,355301947;0,726386838;-0,091506965;-0,188827402;0,00518847;-0,374683239;0,192131677;272,5942349;165,50284;343,356951;37,84406438;628,0530443
5,289;4,372945194;3,007010267;5,77000323;0,265456573;8,628430459;546,330224;296,6560196;508,7030556;161,2950672;952,6549124;1,951585327;1,046363672;0,944724663;0,344086402;0,705983257;-0,087231831;-0,181150124;0,007534352;-0,361366969;0,189609169;266,3884645;161,5914393;335,3841656;37,11998234;613,1563777
5,494;4,177887057;2,973295304;5,389297913;0,557575907;7,811048927;508,1862188;272,3403458;461,5935915;144,8414333;854,1855842;1,59808612;0,850858301;0,756558221;0,288699681;0,562007734;-0,071526046;-0,142274;-0,001277132;-0,276450519;0,135695787;218,9249463;134,0093502;276,6165174;30,43482918;503,1578441
