X2;mean;X0,5_inf;X0,5_sup;X0,95_inf;X0,95_sup;mean,1;X0,5_inf,1;X0,5_sup,1;X0,95_inf,1;X0,95_sup,1;mean,2;X0,5_inf,2;X0,5_sup,2;X0,95_inf,2;X0,95_sup,2;mean,3;X0,5_inf,3;X0,5_sup,3;X0,95_inf,3;X0,95_sup,3;mean,4;X0,5_inf,4;X0,5_sup,4;X0,95_inf,4;X0,95_sup,4
9054,808368;4,865029812;3,350201753;6,336124495;0,353125144;9,320057861;610,491276;353,0318144;636,8745972;205,5894422;1128,431818;13,95548007;11,49792911;16,40925112;6,687613574;21,23830281;-2,594279239;-5,418941156;0,209068175;-10,91727755;5,74985755;7823,280913;4810,373537;9833,677186;1093,626012;14181,73511
9427,476876;4,939243492;3,296999299;6,548236798;0,050557373;9,795227748;635,5995179;373,4744542;665,2918001;220,4477658;1163,838272;14,28404457;11,75342103;16,8463713;6,75019141;21,83124209;-2,633074077;-5,460345377;0,155141695;-11,02665252;5,689096437;8068,207517;4984,764476;10134,63719;1152,725172;14599,65007
9801,382754;5,004643256;3,150024402;6,862141424;-0,529654808;10,55845185;673,5295433;389,2685455;702,6032865;227,7511999;1243,568189;14,94686767;12,22906862;17,67649336;6,87084008;23,01748024;-2,906128283;-6,153052415;0,328341096;-12,48094896;6,669949165;8648,657511;5285,004562;10844,16127;1222,746541;15690,87101
10169,42178;4,980931479;2,541270499;7,422430401;-2,284530447;12,24732734;695,4678925;388,9299068;719,746818;223,7842731;1312,795971;16,19388354;13,07596581;19,34352737;6,935191673;25,45810314;-3,610816342;-7,612139588;0,392143066;-15,44124161;8,213884743;8826,814404;5288,852302;11002,30563;1255,228306;16048,22882
10535,23671;4,599895623;1,981613312;7,207698104;-3,135489382;12,36468589;674,3273717;358,7557396;690,9686802;200,4579705;1309,662562;16,32701253;13,24627877;19,42734412;7,178192902;25,47696277;-4,335077039;-8,614369959;-0,017553202;-17,02343549;8,34587812;8504,597571;5078,856484;10534,78422;1320,367259;15451,20607
10910,00029;4,222695952;1,398585401;7,083500689;-4,221704261;12,64369058;661,5790926;348,3248151;675,7808992;192,7166967;1292,980063;16,5705297;13,35102867;19,74733707;7,099930917;26,00079359;-5,543911623;-10,30683026;-0,780709761;-19,57664406;8,478571034;8505,451797;5080,293646;10530,19558;1335,038867;15448,19326
11275,39388;4,151780024;1,314624533;6,984728135;-4,260838651;12,56507301;665,3229639;353,3389273;679,5500853;197,6091404;1297,03581;16,52733811;13,31554276;19,7639949;6,992853557;26,09513254;-5,820831775;-10,64536182;-1,0109024;-20,04400221;8,408260376;8530,689542;5069,258426;10553,08196;1337,187005;15520,64936
11627,27831;3,989667267;1,521802167;6,481771596;-3,346146283;11,38723204;664,5125048;356,9187438;678,4521095;202,854416;1287,471787;15,60293376;12,54739686;18,64414485;6,566696363;24,66123007;-5,444813647;-9,975997234;-0,897705316;-18,8078496;7,942295221;8755,308257;5125,924408;10850,57979;1245,143184;16031,32406
11801,55578;3,814386077;1,325091769;6,272506532;-3,543715391;11,17164281;650,4754104;342,9531505;662,1648925;192,0129966;1274,989907;15,41983346;12,42841814;18,39807411;6,602593733;24,26405673;-5,520799953;-10,08209071;-0,954143875;-18,92886252;7,87899917;8705,936651;5070,817085;10774,00765;1248,25285;15955,61218
16810,74853;3,861330875;1,527353754;6,232272892;-3,137700307;10,83511387;622,6498666;318,7205348;630,4209009;174,6920133;1237,849246;15,10120938;12,13691768;18,07159033;6,332308608;23,90682585;-5,083437497;-9,512658131;-0,65885188;-18,11862073;7,982855718;8324,512553;4817,693563;10279,18918;1187,009984;15295,9163
16880,37951;4,047978218;1,49754024;6,602104685;-3,496841603;11,58637271;614,6000257;317,5642159;623,9931043;174,4430794;1214,617575;15,76084854;12,66234376;18,84049784;6,597204889;24,90210287;-5,000475424;-9,45401261;-0,504101777;-18,16730775;8,195071827;7895,784577;4727,702469;9768,499849;1232,941128;14338,15401
17156,8475;3,780635135;1,079588982;6,497890618;-4,246655406;11,79990037;587,0765928;303,3764163;595,9804197;166,75718;1160,474721;16,064127;12,91049094;19,21567094;6,746526903;25,40275624;-5,90343625;-10,59379759;-1,20250505;-19,72086077;7,936206196;7497,245068;4592,143314;9277,00469;1281,598818;13501,60364
17260,3462;3,406643328;0,412725997;6,366801432;-5,419367986;12,24610589;563,8008325;285,7832687;568,6571506;155,7950929;1126,161406;16,43732679;13,23245099;19,59576105;7,000471272;25,82816898;-6,167737362;-11,01442099;-1,331513705;-20,45365128;8,088518217;7337,869237;4550,58718;9074,988728;1318,994537;13156,51921
18030,33778;3,365586749;0,0454898;6,698650148;-6,459918467;13,17502114;568,3646812;287,5411023;572,0791559;157,9297691;1137,402943;17,10959612;13,7703432;20,44247626;7,27923744;26,96978675;-6,106280804;-11,32288123;-0,897456344;-21,42712255;9,19722437;7283,024891;4579,587487;9016,940305;1347,705362;12983,86942
18773,65198;3,178267715;0,196646773;6,13479594;-5,604598506;11,96817176;573,4296338;288,1074911;576,0930215;156,9421316;1153,440393;16,08763525;12,99407135;19,18009582;6,934042549;25,27329078;-6,284055349;-11,19349302;-1,360207146;-20,77818699;8,201531564;7665,637133;4624,467873;9462,571639;1269,559495;13860,16002
19509,84403;3,187036053;0,273669423;6,098757144;-5,445589122;11,79929286;577,1556381;288,6398216;578,7296785;157,1591982;1163,897913;15,87190815;12,79178236;18,94591933;6,793471183;24,95045569;-6,135047195;-11,04832099;-1,250017747;-20,55014919;8,289076771;7787,46953;4646,791982;9607,195108;1253,205109;14143,21339
20173,26864;3,0352825;0,03964349;6,02629648;-5,832186447;11,88766553;568,11071;284,2087001;569,4867726;155,6156239;1146,979774;15,8893359;12,75948335;19,00782822;6,616072332;25,12527313;-6,479592764;-11,76482203;-1,425129393;-21,55720939;8,510908194;7639,242272;4557,158801;9420,869854;1235,127009;13864,56028
20890,86916;3,218943918;0,227255225;6,196895839;-5,61165392;12,05623224;566,9164559;285,5740704;569,3328875;156,508313;1139,082231;15,98751764;12,78182358;19,17425512;6,55997223;25,42224498;-6,10719933;-11,40204643;-1,081915236;-21,1667605;8,828055697;7454,612874;4503,115065;9202,90135;1228,901748;13484,30586
21181,94096;3,528012715;0,59288595;6,479476018;-5,139212959;12,21698356;573,5675378;288,5392137;576,7021976;157,4578566;1151,441506;16,1744233;12,9473988;19,41935697;6,605743691;25,74294724;-5,703416776;-10,62025104;-0,781687336;-20,1741204;8,789946255;7481,360922;4517,082193;9239,247372;1250,522281;13539,94867
21468,70966;3,60163772;0,859278525;6,347791145;-4,514846448;11,73807412;583,7325023;291,6938737;586,4405958;158,5337723;1175,306388;15,6088709;12,55165068;18,67181478;6,539957972;24,67654886;-4,673311545;-9,257091178;-0,05480349;-18,20477984;8,861236683;7701,924925;4573,34359;9503,684306;1218,846008;14015,51748
21713,95909;3,266637983;0,47586421;6,118831569;-5,086993842;11,64171492;573,0744633;287,6720937;576,000336;156,8502371;1153,652302;15,50898435;12,44197539;18,60511386;6,421065802;24,61931297;-5,998739449;-10,93808761;-1,032677373;-20,56601521;8,585775834;7689,222453;4579,546783;9487,426338;1230,268022;13977,53239
21812,66349;3,791360216;1,085856686;6,468145566;-4,188983348;11,80102032;588,7923735;297,1448443;593,4713346;161,9013638;1178,518289;15,62817627;12,532031;18,72183641;6,418322319;24,8301949;-4,746871638;-9,373104409;-0,12415933;-18,40032407;8,872236503;7669,003166;4579,651198;9469,768748;1226,101643;13922,72273
22057,19049;3,563610732;0,665219224;6,450686227;-5,01741708;12,11733176;574,973219;291,8993899;580,6326072;159,5998948;1148,299367;16,02077231;12,87254239;19,18441;6,666826182;25,36541278;-5,683257825;-10,54149749;-0,834306067;-19,97557301;8,593986952;7464,092566;4572,392496;9243,889429;1265,456313;13447,96301
22776,04511;3,424163953;0,62430876;6,22351038;-4,841021229;11,71359494;578,7902219;292,1067086;583,3263623;158,7637159;1158,509956;15,65388938;12,60432011;18,68706383;6,63225344;24,68420429;-5,839904221;-10,59308403;-1,070640316;-19,90034586;8,189643182;7701,103822;4627,441902;9525,711085;1240,964171;13958,99317
23796,39446;4,34201377;1,790002801;6,859778344;-3,192915843;11,83956186;610,4103308;314,8753504;621,5367897;171,9630408;1202,463272;15,58148927;12,56736649;18,63473538;6,574627296;24,58710534;-3,803163047;-7,995156833;0,387063822;-16,2122265;8,579882503;7713,94648;4684,714309;9564,84693;1233,601023;13952,71058
24881,47003;4,145516226;1,316090932;6,983822875;-4,257232289;12,53709554;603,0545679;308,8076447;611,6153831;168,6069153;1196,147793;16,23857787;12,96953314;19,48920016;6,612994403;25,89329902;-4,766234826;-9,532237026;-0,04657279;-18,72442318;9,208359156;7666,416309;4666,091636;9498,041032;1265,160651;13848,99904
25023,91379;4,430305251;1,636288115;7,232174593;-3,842416075;12,69130712;623,333583;322,7221115;635,0700713;175,8499446;1228,372882;16,46940123;13,19522955;19,7408698;6,812956341;26,13239318;-4,4593759;-9,030275239;0,129370829;-17,92565059;9,018067344;7847,592593;4791,056726;9736,532663;1291,830514;14170,48946
25166,35755;4,159981059;1,178206822;7,144437862;-4,6788713;12,99836551;634,1153218;322,5570769;642,4446569;175,4269569;1261,497839;16,68767031;13,37101912;19,98632956;6,900502957;26,44517304;-5,426601122;-10,34653433;-0,50745179;-19,92923682;9,090919578;8270,072534;4932,172951;10227,02763;1318,631801;15029,41456
25591,22386;3,94867899;0,985241963;6,917533318;-4,787407252;12,69129765;613,8130155;311,586893;621,2175898;169,7430436;1223,154837;16,37006109;13,12948086;19,58332564;6,819194479;25,91194913;-5,481861869;-10,37647855;-0,569245445;-19,92221024;8,941295653;7946,482174;4789,961671;9828,815453;1305,242713;14386,644
