X2;mean;X0,5_inf;X0,5_sup;X0,95_inf;X0,95_sup;mean,1;X0,5_inf,1;X0,5_sup,1;X0,95_inf,1;X0,95_sup,1;mean,2;X0,5_inf,2;X0,5_sup,2;X0,95_inf,2;X0,95_sup,2;mean,3;X0,5_inf,3;X0,5_sup,3;X0,95_inf,3;X0,95_sup,3;mean,4;X0,5_inf,4;X0,5_sup,4;X0,95_inf,4;X0,95_sup,4
3,549009284;7,670400112;5,329790688;10,02449202;0,692407472;14,62504351;936,860248;584,2268353;993,545615;355,8492003;1652,331779;20,66697451;16,56581122;24,70740411;8,610095749;32,69940194;-2,395542217;-6,822338895;2,006982513;-15,4737104;10,71357271;10209,49507;6808,461428;12808,0373;1836,123543;17985,28394
3,654516384;7,719714436;5,286043835;10,15201129;0,469497692;14,96742929;917,3179404;569,4026475;973,0317599;343,8838887;1623,558326;21,06758119;17,01337596;25,12647604;9,070595537;33,05874737;-2,709754777;-6,94788461;1,519931501;-15,22711326;9,844026527;9928,796877;6618,645535;12466,59756;1758,284119;17503,74645
3,754758336;7,313755021;4,923541982;9,724871971;0,176129496;14,46272498;924,2629799;569,186154;977,8562117;342,6530493;1644,096002;20,20890587;16,01997974;24,43526669;7,802297751;32,63494317;-2,869034781;-7,770792192;1,968713572;-17,27398576;11,45661086;10288,40533;6809,832845;12898,19185;1822,92037;18148,72527
3,866138283;7,274418629;4,870733931;9,671111383;0,077539515;14,44277314;929,9434508;572,7816932;982,453537;346,9795251;1654,570924;20,14563328;15,9693224;24,26088955;7,849843167;32,40229132;-2,886756548;-7,71689694;1,887509933;-17,01521712;11,25607185;10478,11664;6856,82198;13125,29459;1810,805801;18532,17836
3,959422219;7,362950391;4,89471994;9,802915633;-0,017988588;14,71276312;912,7843698;545,7833518;961,0610683;322,0422216;1653,081855;20,64934135;16,64890778;24,63544258;8,844421051;32,46733552;-3,050703182;-7,707226617;1,562805575;-16,80143002;10,64773249;10423,64309;6709,698689;13064,69169;1722,917544;18580,50523
4,067715458;7,361760816;4,940987371;9,745888694;0,112806282;14,58363683;929,2315692;570,26529;981,6502147;343,9157461;1655,81494;20,23584912;16,12248059;24,29760576;8,133588734;32,32031155;-2,798278544;-7,438102356;1,823376983;-16,53621457;10,8786091;10532,10905;6852,591822;13199,13052;1787,080515;18679,81383
4,148935387;7,387433889;4,962036906;9,752467533;0,154333831;14,55831425;933,5546711;571,2292469;985,8610807;344,4697086;1667,412589;20,19714117;16,16849594;24,27829724;8,252300377;32,17306179;-2,747189705;-7,376616038;1,846494437;-16,43453026;10,8653947;10662,85237;6901,234412;13358,30468;1802,461187;18943,06795
4,270578359;7,394849021;4,848429229;9,968943919;-0,258832886;15,04618209;891,425751;527,7862211;937,7474363;309,0770962;1623,927218;20,78640284;16,89809657;24,67480891;9,285823983;32,35406961;-3,24512142;-7,91714733;1,458087795;-17,08367992;10,60116119;10206,45565;6574,836194;12800,80223;1661,863869;18193,81646
4,370877736;7,615212808;5,229342808;9,97602937;0,52101881;14,69192094;923,4779709;554,3934642;973,3302656;328,6965543;1668,064592;20,61248095;16,71633299;24,50304899;9,080713796;32,12911085;-2,692967098;-7,182154515;1,822325317;-15,95550897;10,61449455;10526,03775;6764,016861;13193,26362;1754,578906;18793,46576
4,476263758;7,737758422;5,418560702;10,04935223;0,808918509;14,65942623;936,0694966;576,459239;989,0439058;348,8057923;1664,366147;20,47821381;16,51050613;24,48220838;8,691142579;32,31989948;-2,419561624;-6,906606711;2,000368557;-15,603211;10,76004502;10602,0315;6871,017158;13296,99459;1772,64699;18855,56871
4,584470568;7,537091556;5,181766514;9,857692928;0,504233214;14,53671048;919,9253065;552,351039;969,3461555;327,1744494;1660,710601;20,634459;16,73960209;24,56823534;9,057615029;32,21230912;-2,866767541;-7,476494978;1,701537451;-16,41050191;10,66523458;10476,55918;6744,734499;13139,94552;1721,186522;18701,83038
4,692677377;7,563904464;5,239447597;9,912800616;0,557005997;14,55418936;919,2182522;551,3917475;968,2275472;327,1160555;1660,562681;20,63983571;16,71626671;24,58135066;9,012669429;32,32763948;-2,828606676;-7,41652181;1,739635983;-16,40783741;10,73672015;10461,10254;6741,757118;13121,1354;1711,113021;18645,56057
4,762611428;7,487544662;5,212985751;9,815455744;0,606381144;14,35851084;934,3041105;559,7041044;984,3943348;332,2227184;1689,408049;20,454943;16,5914776;24,3647903;8,977373703;31,90578387;-2,812459656;-7,259861358;1,63705713;-15,97032519;10,31201366;10660,08581;6851,66541;13360,30526;1786,040048;19031,97511
4,880170875;7,606328539;5,381650895;9,851998861;0,917785854;14,2696731;939,2258168;571,7593812;990,7284269;343,7007614;1682,168271;20,43891195;16,38511504;24,4033852;8,571490817;32,3009261;-2,631450333;-7,188455202;1,88877716;-16,09686335;10,87136772;10551,24131;6819,370599;13236,09864;1748,693677;18779,80209
4,981699488;7,650739659;5,426420844;9,88244893;0,965768573;14,26621217;940,1076897;574,5760858;993,5577545;344,7634333;1681,003331;20,47011818;16,46100502;24,50911525;8,644618224;32,36888504;-2,584887596;-7,198846425;1,916322944;-16,11446928;10,90073323;10497,49788;6816,60246;13169,14229;1761,996102;18678,09777
5,082636572;7,65815518;5,425191319;9,875313504;0,973643575;14,24707925;939,9103147;573,9101409;991,825047;345,0352616;1680,017286;20,48481605;16,46389987;24,51703469;8,631018791;32,36361223;-2,58762307;-7,181035348;1,970361418;-16,13607018;10,96453518;10459,86386;6803,378934;13120,97076;1753,084246;18570,76294
5,178863655;7,679430661;5,460122516;9,891912301;1,097554664;14,2570135;939,5617031;573,0742582;991,9426922;342,9368861;1680,135932;20,5162105;16,48892126;24,48190648;8,668585765;32,38117307;-2,570035196;-7,152220109;2,005157107;-16,11822133;10,96123266;10453,0885;6791,967615;13115,0552;1756,771078;18589,55952
5,291459455;7,697530069;5,479286312;9,910204621;1,131531325;14,28910512;938,5618427;572,8181105;990,8421931;342,1555642;1677,71598;20,56012967;16,56762726;24,53682016;8,692819362;32,428981;-2,579926942;-7,15297265;2,006803202;-16,13842837;10,94823463;10390,43808;6756,047458;13037,17955;1746,552252;18452,59727
5,387834166;7,71325208;5,569612415;9,91488423;1,18533601;14,25218202;938,2667341;571,4885791;990,8035918;341,8998173;1677,882536;20,58274472;16,61865773;24,56058817;8,763071872;32,45578501;-2,563855624;-7,149400907;1,97526517;-16,09880296;10,96315695;10388,08845;6762,173124;13034,01164;1749,367287;18473,83302
5,478854725;7,772862781;5,50241406;10,01217287;1,013685397;14,5224126;930,4439618;571,3070092;985,3195157;341,9169804;1657,100506;20,60669243;16,65732684;24,58342422;8,912714277;32,37279994;-2,615340857;-7,096097873;1,910068327;-15,96353178;10,78134812;10102,22177;6558,447325;12643,99194;1771,496955;17943,81372
5,597483438;7,832767606;5,590585903;10,06813072;1,127742415;14,54074183;925,682279;564,6161463;979,9426198;336,8931154;1656,499242;20,77145267;16,88125152;24,67536691;9,231873737;32,34768168;-2,602587183;-7,048626356;1,82252101;-15,68989047;10,55548337;10097,45319;6545,120745;12642,53315;1745,055719;17939,465
5,679191364;7,619041085;5,390342153;9,826959917;1,00343731;14,22517199;936,2869339;557,9124522;986,8318957;328,7700996;1698,745168;20,58441445;16,78818149;24,44617343;9,228075463;31,97941618;-2,780878243;-7,233617461;1,667911099;-15,94770787;10,41354733;10607,95503;6755,22755;13291,499;1762,785547;18990,39005
5,777240875;7,710255372;5,579092206;9,881566317;1,244834005;14,20763021;944,1155083;568,9881854;996,0363776;337,7525235;1702,561277;20,64325334;16,8017039;24,49533624;9,214943881;32,03890268;-2,682903501;-7,086821889;1,753506348;-15,84125669;10,44498474;10570,26595;6738,356654;13240,63365;1756,695222;18903,35543
