"","X1","X2","X3"
"1",2,147.116789061375,117.004010204742
"2",4,196.888012864325,125.526959372403
"3",6,250.3480107365,127.509181841095
"4",8,307.4967826779,124.727391032348
"5",10,364.6455546193,134.69674370391
"6",12,417.30027691548,121.280889596147
"7",21,676.80136884025,74.3317730016466
"8",14,469.95499921166,119.834794919903
"9",23,755.16246753375,61.4634864740512
"10",16,524.5500521865,110.990391186611
"11",25,833.52356622725,79.2303433564186
"12",18,581.08543584,92.743239228199
"13",27,1112.15705757725,54.4844945624273
"14",20,637.6208194935,89.3958384050918
"15",29,1390.79054892725,68.4639488256608
"16",22,715.981918187,64.1918522298627
"17",24,794.3430168805,67.0575223826855
"18",26,972.84031190225,63.2024431120588
"19",28,1251.47380325225,56.563957654556
"20",30,1530.10729460225,86.209356206227
"21",32,1632.31662846275,82.3751064450175
"22",34,1734.52596232325,110.549011021774
"23",36,1829.129193684,112.861313544923
"24",38,1916.126322545,87.2141307502481
"25",40,2003.123451406,87.0894938966307
"26",42,2101.95538463085,92.7580659020468
"27",44,2200.7873178557,131.91585632863
"28",46,2302.84909506388,135.09886451436
"29",48,2408.14071625538,105.592324192425
"30",50,2513.43233744687,108.722721626933
"31",52,2605.23708379837,102.464633970532
"32",54,2697.04183014987,126.135928045666
"33",56,2789.92049551888,123.880233314946
"34",58,2883.87307990537,92.3013397993697
"35",60,2977.82566429188,89.6784139782753
"36",62,3050.73404410267,98.6628137218417
"37",64,3123.64242391347,132.42291288207
"38",66,3196.94165844313,150.188188274371
"39",68,3270.63174769163,158.708072646995
"40",70,3344.32183694013,185.612237657454
"41",72,3406.58437091743,180.159971023851
"42",74,3468.84690489472,186.159669780738
"43",76,3533.61070713463,187.07911734835
"44",78,3600.87577763712,185.898563486367
"45",80,3668.14084813963,199.344520324285
"46",82,3735.04503245842,187.26949204063
"47",84,3801.94921677723,187.379846578967
"48",86,3870.0328317954,182.246986610388
"49",88,3939.29587751295,172.274243951776
"50",90,4008.5589232305,176.785067036042
"51",92,4085.0133494195,134.593035396865
"52",94,4161.4677756085,110.839796855559
"53",96,4221.78475098505,102.608314166068
"54",98,4265.96427554915,95.76959156833
"55",108,4435.88316335488,104.892112904051
"56",110,4466.74871251337,109.852218406694
"57",112,4498.72973217973,106.104594916788
"58",114,4530.71075184607,107.801419010265
"59",116,4563.26454616331,107.923113789692
"60",118,4596.39111513143,106.437850169928
"61",124,4694.37804327435,103.893214575969
"62",126,4726.04283605953,102.18291154878
"63",128,4756.94224204248,97.9166714287489
"64",130,4787.84164802542,98.980857474786
"65",132,4846.25831024248,101.829568793406
"66",134,4904.67497245952,121.982448223631
"67",136,4965.4260513473,132.77270291224
"68",138,5028.5115469058,138.419831399877
"69",140,5091.5970424643,159.234023186692
"70",142,5151.5531381473,154.605295088901
"71",144,5211.5092338303,161.750759135124
"72",146,5272.1590601838,161.258132289769
"73",148,5333.5026172078,154.961805844173
"74",150,5394.8461742318,162.84645651485
