X2;mean;X0.5_inf;X0.5_sup;X0.95_inf;X0.95_sup;mean.1;X0.5_inf.1;X0.5_sup.1;X0.95_inf.1;X0.95_sup.1;mean.2;X0.5_inf.2;X0.5_sup.2;X0.95_inf.2;X0.95_sup.2;mean.3;X0.5_inf.3;X0.5_sup.3;X0.95_inf.3;X0.95_sup.3;mean.4;X0.5_inf.4;X0.5_sup.4;X0.95_inf.4;X0.95_sup.4
9054,808368;7,88027862;5,26137607;9,535510844;0,969236202;13,80358111;875,3240094;480,8980888;897,375747;278,9288667;1666,340818;21,80864699;18,55009885;25,07307073;12,10176381;31,50945363;-4,608640043;-8,85433055;-0,393153486;-17,11596287;7,880267173;11415,33028;6746,04268;14289,21704;1436,153129;20988,00789
9427,476876;7,601014389;5,096426704;9,414701428;0,788196113;13,71989928;874,4446685;481,0771137;895,9141397;279,4891363;1663,423221;21,63818979;18,30303061;24,99581469;11,71116464;31,58217601;-4,686955615;-8,972555931;-0,365451478;-17,42303842;8,113057538;11400,64655;6734,400804;14256,97904;1455,787528;20943,60698
9801,382754;7,133111337;4,663375797;9,236966271;0,107044624;13,82601354;862,7685282;473,2541791;883,7726681;272,5970974;1642,754897;21,43715946;18,02266755;24,82890295;11,35597451;31,57338078;-5,083789195;-9,546547341;-0,604457095;-18,37084931;8,185505274;11356,00853;6680,240278;14218,64389;1399,417934;20920,52399
10169,42178;6,173230436;3,52968437;8,883592754;-1,760276951;14,15202276;836,2076936;449,7094738;854,5532456;253,105328;1611,549646;20,9797881;17,2644141;24,65697839;10,04397512;31,91516489;-6,000583112;-11,23659799;-0,780247755;-21,39044477;9,430903609;11123,43017;6475,952002;13957,32757;1272,930065;20640,04206
10535,23671;5,341043442;3,13960287;8,612079133;-2,24229079;14,04806919;809,2970214;438,5987526;827,7647748;248,7816581;1553,58348;20,99101336;17,32937284;24,64334531;10,13625352;31,87734069;-6,882222364;-12,46934924;-1,285081291;-23,40550274;9,619130694;10629,10938;6286,666135;13315,72081;1307,301768;19562,63071
10910,00029;4,998711686;2,454224492;8,409725472;-3,438399209;14,31080845;796,2407518;420,2667175;813,5691332;230,2115605;1550,112659;21,0050455;17,08363923;24,95796836;9,364127348;32,65604914;-7,60695676;-13,59756766;-1,546442806;-25,36301446;10,1787922;10492,3998;6078,149222;13186,56362;1080,081106;19526,97632
11275,39388;4,607012965;2,251834229;8,374875952;-3,767987703;14,42803036;799,847932;418,8132404;816,1089292;229,3371123;1563,115813;20,99372812;17,05681583;24,91840397;9,319282848;32,69078821;-7,758683114;-13,92198507;-1,595402333;-25,89614711;10,34430909;10530,89261;6096,798092;13249,94642;1087,962897;19615,47883
11627,27831;4,711058723;2,399267885;8,386935697;-3,461650369;14,28699404;823,7918728;432,6012503;840,7923755;236,7317245;1608,41005;20,8492881;16,95027727;24,71043536;9,353068197;32,33087539;-7,268407884;-13,01355101;-1,501152069;-24,23262043;9,732877094;10941,53803;6322,410822;13790,28833;1080,081106;20418,3166
11801,55578;4,917250914;2,663694002;8,398280986;-2,984958735;14,05365449;817,9450297;437,6942298;836,0252791;243,8879195;1581,490817;20,69863234;17,02646228;24,41292404;9,735918096;31,62979875;-7,119282023;-12,67577697;-1,553592499;-23,55167796;9,393380724;10931,33999;6403,839878;13716,59254;1264,834419;20235,52281
16810,74853;5,380138947;2,70023799;8,442038773;-2,904250866;14,09579665;817,7305559;430,412831;834,8359936;236,1716413;1592,551832;20,8222391;16,8950811;24,77974234;9,129763033;32,51511017;-6,874508852;-12,22878025;-1,54155898;-22,67760423;8,947437931;10860,43562;6239,308498;13673,94174;1070,987833;20300,20552
16880,37951;5,47075726;2,700904835;8,504628945;-3,041892484;14,214852;793,9434786;425,5753507;812,7132146;235,4346941;1532,782908;21,05953893;17,09040431;25,03418748;9,304662303;32,82183168;-7,105038287;-12,67684989;-1,539867754;-23,48327998;9,280603977;10247,67801;5983,502514;12900,12453;1065,958637;19019,06361
17156,8475;4,984586246;2,436323186;8,471833759;-3,498815076;14,44030449;767,4717532;410,4389302;786,4053888;226,6576148;1480,605998;21,28400235;17,25117555;25,31506652;9,295525541;33,22957931;-7,659806516;-13,6732588;-1,668912855;-25,3134241;10,03234012;9743,742728;5774,02674;12260,2079;1097,063358;17991,32495
17260,3462;4,88717544;2,346063523;8,463513966;-3,683838413;14,4929215;754,0276209;404,4616098;772,5954014;223,5067289;1453,151019;21,37072881;17,31104545;25,43756031;9,312450277;33,47446134;-8,017089672;-14,26448738;-1,857795719;-26,29174162;10,24302586;9579,81115;5713,064292;12049,28006;1104,945148;17653,7824
18030,33778;5,781343467;2,508796286;8,605029447;-3,471849149;14,58958354;751,8656662;405,7325761;772,7112214;223,8847751;1443,877076;21,45367137;17,33556399;25,57264775;9,261318157;33,61154136;-7,842616854;-14,1551498;-1,602063836;-26,35298384;10,59225754;9486,611773;5660,020438;11917,61063;1119,490059;17472,63915
18773,65198;4,913082132;2,243649779;8,328187189;-3,75012601;14,28558873;771,5170794;409,1280554;788,5782232;223,9349838;1496,844619;21,09345083;17,07814076;25,12594672;9,19183114;32,99863595;-7,886556385;-13,85727932;-1,8824153;-25,58636035;9,758672339;10037,66099;5878,682289;12623,75727;1066,754866;18598,5351
19509,84403;4,801232517;2,432543917;8,353257917;-3,432487125;14,16882324;778,6758911;417,2218881;795,7917056;232,195939;1504,005093;20,89805119;17,0732987;24,76977036;9,465922441;32,28707963;-7,642969732;-13,51625156;-1,730304269;-24,9546679;9,70153397;10293,67992;6088,76384;12919,67509;1238,383337;18982,76977
20173,26864;4,821217865;2,242171263;8,347282214;-3,80511563;14,34771646;778,6921732;408,8713444;793,850859;223,3213977;1519,561923;21,04884743;16,98076271;25,10959072;9,078989513;33,08812966;-7,82781625;-13,90500245;-1,762861912;-25,74753186;10,03471746;10234,02667;5948,532483;12871,73757;1052,209956;19013,05122
20890,86916;5,333754672;2,40390614;8,458375993;-3,584767985;14,43859084;775,6391763;410,9049935;793,67284;224,5823723;1506,294064;21,14770932;17,05588918;25,25271089;9,055496765;33,28524199;-7,629439233;-13,69648108;-1,570781016;-25,52983706;10,23181136;10041,7112;5856,090494;12637,18157;1066,754866;18623,62314
21181,94096;5,179587204;2,349809746;8,419090148;-3,675177665;14,4003886;774,9713971;409,1345431;791,2562154;224,2502436;1508,059657;21,18064791;17,08689963;25,27945201;9,080972659;33,30630173;-7,66723984;-13,73622516;-1,65552324;-25,50112767;10,16398854;10007,80904;5851,729606;12592,00437;1066,754866;18553,21297
21468,70966;5,11066972;2,641449312;8,497897169;-3,172814216;14,27284628;787,2650375;420,8546143;803,0720187;235,3078255;1522,863924;21,12669546;17,17715249;25,10901318;9,412605636;32,89487259;-7,3921333;-13,18412123;-1,584129302;-24,46812646;9,693297827;10309,52276;5998,77801;12965,62638;1087,956528;19178,01311
21713,95909;4,716654363;2,359046372;8,403905534;-3,617906067;14,38433319;779,6577954;411,6980408;796,729394;225,0750691;1515,406882;21,06644316;17,00778255;25,07346792;9,077435708;33,07678808;-7,667595596;-13,73451273;-1,584060348;-25,58421484;10,22786693;10179,40072;5920,007274;12808,2981;1066,754866;18910,73617
21812,66349;5,272587782;2,691790575;8,565745441;-3,118693063;14,37631862;784,387486;421,1078227;801,8721101;235,4290856;1512,259232;21,17436847;17,15563123;25,19593531;9,302987801;33,06609887;-7,259941588;-13,12049228;-1,432303815;-24,54337776;9,983130773;10130,95037;5910,545596;12732,05693;1078,12123;18801,57123
22057,19049;4,962776383;2,589878589;8,515285981;-3,280362496;14,31614429;767,995903;416,2201954;787,6803911;232,1050402;1472,713619;21,08727733;17,15611487;25,02186433;9,4854683;32,72663656;-7,541872341;-13,54624692;-1,490412818;-25,33178119;10,21512082;9903,544327;5919,053054;12419,70586;1246,592705;18191,94871
22776,04511;4,908361323;2,515157843;8,427668782;-3,359629022;14,24581096;777,9613127;416,6819456;795,9460501;231,2653532;1499,742903;20,94765067;17,05203631;24,81473683;9,484484876;32,39813232;-7,493650422;-13,43697914;-1,586265051;-24,98882516;9,91411269;10195,08173;6011,383152;12777,28553;1200,836749;18798,08409
23796,39446;5,593529032;3,185678598;8,66182404;-2,229345664;14,04185918;792,7595241;430,5358253;810,3314616;245,1254024;1518,827211;21,07843556;17,34008483;24,83174608;9,971744129;32,17249101;-6,787381894;-12,34185286;-1,276237827;-23,08552225;9,525903591;10310,40373;6111,387703;12893,11892;1332,328253;18930,43627
24881,47003;5,543859694;2,640671964;8,594123257;-3,226411641;14,41039455;782,146096;418,5004058;800,7570412;232,4642832;1510,378464;21,17700404;17,12142663;25,23357239;9,169423992;33,18055726;-7,321088481;-13,27354041;-1,326831058;-24,89604161;10,22068581;10075,72825;5878,133254;12664,37111;1071,273903;18696,10101
25023,91379;5,644288698;2,690071459;8,544234046;-3,08531109;14,30331758;788,1384304;422,4088529;807,0573827;235,297285;1521,282371;21,14374289;17,11616497;25,12768118;9,309433684;32,97779743;-7,227624493;-13,03053715;-1,415504741;-24,33480595;9,899048359;10192,08964;5949,397186;12825,71742;1074,954533;18924,96813
25166,35755;5,441922703;2,404077601;8,399218591;-3,54478747;14,27403402;796,4974816;416,7838099;811,7122585;226,9566067;1555,723634;20,97647512;16,96952239;25,00714425;9,068042372;32,88773096;-7,427417799;-13,29133552;-1,553309416;-24,70064053;9,846989431;10524,75454;6058,256347;13242,61672;1053,76476;19629,17946
25591,22386;5,174488115;2,527417203;8,500688335;-3,306098559;14,38848342;782,7143161;418,5649687;800,5210345;232,448432;1510,8637;20,99084025;17,08761416;24,93104203;9,541053335;32,53328249;-7,465650659;-13,47778458;-1,470662648;-25,13449332;10,19768964;10206,31406;5992,891891;12807,43592;1187,532042;18858,38373
26150,42168;5,454745905;2,805849987;8,59968887;-2,922537075;14,27508939;795,3272687;426,4968856;814,0231687;237,6890897;1535,104388;20,91723489;17,04597221;24,77406414;9,446377226;32,34031074;-6,982955198;-12,68921378;-1,228346214;-23,87084529;9,958754239;10398,86301;6128,878826;13028,76614;1255,47922;19189,68339
27000,90714;5,695395654;2,682948282;8,587397267;-3,146812255;14,37922933;795,7960655;420,4931897;813,0669269;230,9112867;1546,56343;21,06735025;17,04144641;25,14800295;9,076069295;33,09056836;-7,028334534;-12,74165534;-1,295802695;-23,90928299;9,852312195;10278,84025;5963,56054;12933,48166;1056,33456;19109,48928
27834,7235;6,540788246;2,727220252;8,644531804;-3,101916463;14,47057574;789,7487248;418,3044294;807,6925026;229,1400959;1531,536322;21,15204286;17,00062221;25,23517459;8,968768976;33,31160822;-7,021034763;-12,84465936;-1,221270465;-24,18269179;10,14824578;10141,50831;5887,345845;12756,59668;1054,959692;18851,33294
28471,8654;5,660204423;2,613997891;8,571013936;-3,262348584;14,47146854;795,6830934;417,0531173;811,922157;227,1934012;1552,388296;21,08109996;17,02615086;25,16960657;9,045533078;33,12640895;-7,22583873;-13,17922931;-1,221851261;-24,83633396;10,37192912;10442,18107;6013,234769;13124,62935;1058,873076;19477,86792
29039,48737;5,063708313;2,61878151;8,520895005;-3,195722518;14,30798531;808,5849301;425,4212695;826,4742615;231,8245634;1575,604769;20,92296807;16,9282888;24,91529937;9,066625665;32,76369671;-7,04821439;-12,79462696;-1,352541498;-23,95060122;9,845658571;10650,3396;6112,649158;13402,63282;1053,76476;19870,86433
29324,04001;4,704815744;2,327625857;8,404945768;-3,638975266;14,40421152;772,0165065;411,8216013;790,8189511;226,1185237;1494,829751;21,15107806;17,15058344;25,13620668;9,258438537;33,02463219;-7,836047244;-13,90418534;-1,748758478;-25,78811136;10,13683007;9951,663863;5858,767212;12519,89482;1089,181567;18422,26892
30101,70845;5,297145103;2,552629055;8,532034063;-3,326403641;14,4234857;779,4470164;416,755965;799,1807706;228,2447861;1505,660345;21,12741038;17,07541809;25,12802867;9,19754019;33,06480623;-7,422560173;-13,35771384;-1,487770789;-24,89440668;10,03927363;10022,68405;5867,447216;12604,87081;1081,299777;18577,00861
30524,46158;4,942858489;2,453448629;8,491347049;-3,476862312;14,44408857;790,2438961;416,4649623;806,4506758;227,4108979;1538,525844;21,1045012;17,03033123;25,13977909;9,072449992;33,14100378;-7,371965941;-13,36809181;-1,402828262;-25,001261;10,22460834;10227,83332;5950,552468;12861,72758;1058,873076;19005,1164
30945,73672;5,057763203;2,558461565;8,494531585;-3,300872302;14,3430531;787,5256798;419,2489488;806,0187486;229,7722891;1524,52434;21,10757871;17,07189945;25,14832583;9,182196048;33,05754195;-7,260016748;-13,14583505;-1,427125009;-24,5349679;9,995805403;10108,82801;5903,927182;12713,0377;1074,636657;18753,94924
31324,61244;4,963702758;2,574006863;8,464394043;-3,248907036;14,2555297;772,1013089;418,333414;791,6875585;234,1053853;1479,960712;21,02372297;17,15932399;24,8736624;9,609157297;32,41375345;-7,561269102;-13,48969743;-1,611873719;-25,06566422;9,891226254;9971,02765;5967,989826;12509,02361;1247,291404;18306,98999
31771,12949;5,043963495;2,543394762;8,611377249;-3,433320111;14,58146475;776,6677566;413,5567252;795,3906079;226,7393595;1502,985799;21,24223922;17,16680176;25,33296805;9,176148072;33,33464977;-7,490640832;-13,66173299;-1,303327431;-25,72464758;10,74760747;9920,187487;5815,509249;12465,16483;1103,726478;18386,44581
32217,36185;4,688709282;2,397254453;8,419379535;-3,48483999;14,31576247;800,3547093;420,2438563;816,4937953;229,3667916;1563,243403;20,95000147;16,98387057;24,92625601;9,124862523;32,77641993;-7,330256185;-13,22856874;-1,455860879;-24,63681809;10,00076972;10537,44;6094,111967;13263,67934;1065,817933;19622,82612
32685,3745;5,246041626;2,599715237;8,483714005;-3,124511617;14,29752078;807,4125473;425,5650043;824,6035135;232,9078445;1571,256256;20,96593767;16,97055113;24,97567763;9,079104666;32,80610291;-7,010922744;-12,66071525;-1,319879853;-23,6512656;9,651170699;10508,29062;6079,191484;13225,79353;1054,959692;19569,16344
33160,6591;4,849909216;2,529040082;8,522883156;-3,315750865;14,42286188;784,6925892;417,6057961;803,4735343;228,5738963;1517,683907;21,10598064;17,04066254;25,10396015;9,175304293;33,03246104;-7,386010194;-13,37391132;-1,422186248;-25,02327897;10,19578193;10085,84606;5899,909956;12690,1409;1089,632347;18715,49698
33718,83617;5,189755846;2,722083529;8,598605746;-3,097311882;14,34376858;777,8213269;421,0183931;797,839888;236,0594116;1492,446605;21,04006185;17,16461801;24,90654125;9,582710938;32,50235472;-7,236897463;-13,13941175;-1,341324469;-24,55831741;10,09453841;10006,757;5969,282618;12547,64694;1245,916536;18393,04839
