X2;mean;X0.5_inf;X0.5_sup;X0.95_inf;X0.95_sup;mean.1;X0.5_inf.1;X0.5_sup.1;X0.95_inf.1;X0.95_sup.1;mean.2;X0.5_inf.2;X0.5_sup.2;X0.95_inf.2;X0.95_sup.2;mean.3;X0.5_inf.3;X0.5_sup.3;X0.95_inf.3;X0.95_sup.3;mean.4;X0.5_inf.4;X0.5_sup.4;X0.95_inf.4;X0.95_sup.4
3,549009284;7,827942953;5,498059703;10,10552711;0,928286947;14,73999847;836,0675921;501,5836601;873,3504963;302,5059853;1510,982014;22,34666737;18,8936045;25,77218404;12,07759557;32,55978137;-3,548129761;-7,440370337;0,358585961;-15,09886608;8,03792793;9121,223674;5968,836759;11480,00598;1505,082476;16335,97704
3,654516384;7,877733111;5,50316755;10,24683166;0,820966679;14,93860734;818,6487265;492,1178335;855,2168354;297,138174;1479,201553;22,51309327;19,06142138;26,00977661;12,19432903;32,84826475;-3,583369583;-7,504895225;0,340245554;-15,22356645;8,008015325;8844,021773;5768,484684;11117,1337;1460,80993;15860,91714
3,754758336;7,522291184;5,115865354;9,927624223;0,346670528;14,71560217;816,3386031;465,3831282;846,197486;270,1032138;1519,805928;21,83053877;18,13957288;25,55946651;10,80978953;32,81953722;-4,212322758;-8,938171707;0,516309777;-18,17019074;9,694601133;9226,089686;5879,279575;11671,17285;1255,669532;16671,2153
3,866138283;7,425505659;4,977906953;9,818068995;0,178974851;14,64952205;820,8607129;464,5186889;850,2842963;268,014664;1533,887754;21,70440286;17,97493248;25,38955003;10,69260896;32,68138294;-4,329931458;-9,039682072;0,414025517;-18,27718345;9,628144137;9402,659623;5940,600698;11892,75065;1221,157747;17051,36532
3,959422219;7,828628681;5,710279866;9,957526179;1,503144807;14,17872797;957,713133;627,9439283;1007,4505;415,8594416;1632,884737;23,20922079;20,63244281;25,78250783;15,48340927;30,94358459;-5,519796536;-9,253469677;-1,787656032;-16,62384707;5,528504546;10231,94402;7130,180066;12525,39592;2778,64074;17331,39765
4,067715458;7,467718831;5,045784219;9,887429739;0,234980887;14,68300694;818,5197717;465,1038885;848,5432136;268,855772;1526,770069;21,67712746;17,9742753;25,34203232;10,75982941;32,60073048;-4,292276455;-8,943925889;0,368727854;-18,05224542;9,498984603;9439,070417;5942,126911;11931,77091;1207,718891;17120,23547
4,148935387;7,517867643;5,110712477;9,947669652;0,25698192;14,76801534;817,9721875;458,9067087;845,1950996;263,3631458;1535,531708;21,80465626;18,07021997;25,51323377;10,78180798;32,84548623;-4,220721;-8,89650765;0,469087318;-18,06370449;9,631107208;9402,417937;5870,507441;11881,76434;1164,312799;17082,79959
4,270578359;7,307192414;4,794052601;9,812375994;-0,184694816;14,76379719;796,8362027;449,9855012;823,829771;260,1021956;1492,070917;22,16521187;18,68111271;25,63720436;11,84830035;32,50886512;-4,932753337;-9,645099037;-0,215881225;-18,84642553;9,059223385;9305,131302;5765,226191;11748,36934;1129,921732;16945,97593
4,370877736;7,65116534;5,275413543;10,02648516;0,53757977;14,75229842;812,0012335;454,9612892;838,4527893;262,0863726;1526,637278;22,23396479;18,79723206;25,65199484;12,0009922;32,42473903;-4,283967964;-8,744946903;0,184407201;-17,46085779;8,94873897;9425,579325;5795,711304;11900,78433;1108,696645;17202,68198
4,476263758;7,688868992;5,372993835;10,00969656;0,73265212;14,6592279;824,3892572;463,7810159;851,3758002;267,5262149;1545,933635;22,06859918;18,53663557;25,53218554;11,68664346;32,40176499;-4,012465751;-8,425777451;0,42823984;-17,1175298;9,119992186;9590,761003;5934,262839;12118,40917;1150,367434;17490,13019
4,584470568;7,612814923;5,272133205;9,976238348;0,611257981;14,64775081;816,0769642;459,4034958;843,3327618;264,6024257;1531,673116;22,19616378;18,77582549;25,64888959;12,00342193;32,41321152;-4,330207629;-8,851360962;0,126478797;-17,62112278;8,918673907;9529,736485;5864,31066;12034,20978;1106,066442;17390,06666
4,692677377;7,587618599;5,261762901;9,917490217;0,634405148;14,5521603;812,1822031;460,47058;840,3408694;267,4811491;1517,785405;22,21703047;18,79764389;25,63261346;12,02626785;32,3934133;-4,487059058;-8,909915258;-0,056603316;-17,58355068;8,627008298;9369,923173;5824,599369;11826,66798;1147,909512;17046,4108
4,762611428;7,689946067;5,3450232;10,01665662;0,686540757;14,68883936;821,779069;459,5469598;847,7465359;264,1622206;1548,597498;22,17978466;18,7449012;25,59372971;11,98495836;32,34805852;-4,2340322;-8,602886729;0,13105921;-17,16589645;8,643223373;9616,326083;5906,843281;12138,97085;1146,018553;17571,52392
4,880170875;7,792653765;5,509612582;10,09464495;0,949344394;14,63046637;824,1970784;462,3096855;850,5319009;266,4649268;1549,559041;22,32030725;18,92255022;25,72429134;12,19919502;32,43155572;-4,039022576;-8,379057564;0,324322251;-16,94079046;8,829707792;9528,204857;5857,017959;12033,65947;1122,707501;17404,65463
4,981699488;7,854345671;5,588341262;10,14369573;1,040255241;14,66066654;823,7092004;463,4752172;850,9047315;266,8769162;1546,566062;22,38536796;19,00004733;25,76277352;12,33732049;32,45176091;-3,96018726;-8,281402813;0,353919582;-16,7806458;8,825111912;9475,777309;5830,340686;11961,20996;1128,933505;17300,90946
5,082636572;7,868225714;5,595239322;10,13014545;1,086291302;14,63307659;821,0259106;463,1279073;849,0156415;267,2807557;1538,075034;22,43406743;19,07926938;25,8225971;12,43561498;32,49689123;-3,95683577;-8,267813;0,355769552;-16,76321724;8,873219241;9379,538685;5804,272364;11842,50096;1146,170789;17103,89599
5,178863655;7,889497764;5,625243746;10,12561285;1,169017706;14,60879934;819,9854644;463,9185443;848,6989091;268,0987964;1534,313597;22,47012514;19,12809229;25,81762558;12,53539979;32,45993519;-3,929224456;-8,234693989;0,371489153;-16,66159688;8,805973965;9374,82201;5808,729153;11841,56627;1142,039486;17093,55953
5,291459455;7,948825154;5,735297825;10,18858176;1,242311859;14,64941625;819,4529594;464,0483413;847,7080971;268,94571;1532,831103;22,54219899;19,18128923;25,86142797;12,61308096;32,47411721;-3,876692335;-8,154429293;0,362523202;-16,53002559;8,788131897;9335,853592;5792,333705;11788,73239;1140,70815;17013,46934
