depth	min	max	median	mean
163	5642	5965	5826	5816
164	5683	5996	5860	5852
165	5704	6052	5894	5887
166	5722	6124	5924	5923
167	5735	6211	5953	5959
168	5782	6235	5991	5997
169	5824	6264	6031	6035
170	5853	6294	6074	6073
171	5872	6335	6114	6111
172	5884	6393	6153	6149
173	5971	6404	6186	6187
174	6044	6423	6224	6226
175	6111	6448	6260	6264
176	6157	6476	6298	6303
177	6192	6520	6336	6341
178	6271	6549	6377	6384
179	6308	6588	6422	6428
180	6331	6648	6465	6471
181	6344	6735	6504	6514
182	6352	6843	6541	6557
183	6403	6860	6582	6596
184	6434	6883	6626	6634
185	6457	6915	6672	6673
186	6474	6959	6713	6711
187	6488	7010	6753	6750
188	6561	7024	6784	6786
189	6623	7049	6819	6822
190	6673	7074	6857	6859
191	6708	7101	6894	6895
192	6737	7141	6932	6932
193	6773	7157	6957	6959
194	6801	7184	6984	6986
195	6821	7221	7009	7014
196	6835	7269	7034	7041
197	6846	7325	7059	7068
198	6874	7341	7084	7093
199	6892	7370	7109	7118
200	6910	7398	7135	7143
201	6923	7435	7161	7168
202	6935	7478	7185	7193
203	6968	7498	7211	7216
204	6991	7516	7236	7240
205	7012	7542	7261	7263
206	7028	7581	7285	7287
207	7041	7622	7307	7311
208	7067	7636	7331	7335
209	7092	7652	7355	7359
210	7111	7674	7378	7383
211	7128	7706	7402	7406
212	7143	7736	7427	7430
213	7187	7749	7451	7455
214	7224	7764	7473	7480
215	7253	7780	7500	7504
216	7274	7808	7525	7529
217	7293	7837	7550	7554
218	7345	7855	7569	7578
219	7389	7875	7591	7603
220	7423	7893	7614	7627
221	7453	7915	7637	7651
222	7481	7943	7661	7676
223	7589	7989	7720	7740
224	7627	8061	7787	7804
225	7649	8193	7850	7869
226	7666	8336	7910	7933
227	7680	8488	7966	7997
228	7793	8562	8092	8115
229	7853	8664	8224	8233
230	7904	8808	8356	8351
231	7943	8971	8479	8469
232	7976	9179	8593	8587
233	8196	9209	8704	8701
234	8387	9246	8818	8814
235	8554	9286	8931	8927
236	8668	9345	9046	9041
237	8755	9431	9160	9154
238	8868	9568	9262	9260
239	8967	9799	9353	9365
240	9039	10098	9439	9470
241	9078	10406	9525	9575
242	9101	10712	9604	9680
243	9188	10808	9719	9785
244	9240	10896	9833	9889
245	9291	11012	9936	9994
246	9324	11201	10042	10098
247	9368	11417	10133	10203
248	9463	11491	10247	10305
249	9536	11586	10356	10406
250	9602	11682	10464	10508
251	9642	11815	10567	10610
252	9690	11971	10668	10712
253	9806	12035	10779	10816
254	9898	12108	10886	10920
255	9972	12216	10995	11024
256	10042	12345	11114	11128
257	10101	12483	11212	11232
258	10218	12576	11313	11331
259	10317	12659	11407	11431
260	10391	12759	11517	11530
261	10443	12882	11617	11629
262	10502	13005	11713	11729
263	10645	13068	11816	11831
264	10757	13126	11927	11933
265	10848	13210	12040	12035
266	10927	13308	12144	12137
267	10991	13433	12258	12239
268	11168	13490	12367	12350
269	11286	13552	12486	12460
270	11394	13633	12597	12570
271	11459	13730	12715	12680
272	11519	13864	12826	12791
273	11691	13917	12929	12894
274	11827	13973	13034	12998
275	11953	14040	13132	13101
276	12045	14130	13249	13205
277	12087	14230	13359	13309
278	12276	14270	13452	13407
279	12463	14305	13555	13506
280	12595	14360	13655	13604
281	12728	14452	13752	13703
282	12827	14550	13858	13801
283	13085	14585	13942	13905
284	13334	14623	14023	14009
285	13579	14661	14105	14112
286	13775	14724	14196	14216
287	13909	14816	14300	14319
288	14008	14862	14356	14378
