"";"Abies";"Picea";"Pinus";"Betula";"Alnus";"Corylus";"Carpinus";"Quercus";"Tilia";"Ulmus";"Fraxinus";"Fagus";"Poaceae";"Ericaceae";"Artemisia";"Cerealia-type";"Ranunculaceae";"Juniperus";"Populus";"Salix"
"AlbaSanchez_a1";0,0510948905109489;0;0,394160583941606;0,0072992700729927;0,00364963503649635;0;0;0,503649635036496;0;0;0;0;0,0401459854014599;0;0;0;0;0;0;0
"AlbaSanchez_a2";0,0444444444444444;0;0,253968253968254;0;0;0;0;0,692063492063492;0;0;0;0;0,00952380952380952;0;0;0;0;0;0;0
"AlbaSanchez_a3";0,277777777777778;0;0,277777777777778;0;0;0;0;0,444444444444444;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a4";0,186046511627907;0;0,453488372093023;0;0;0;0;0,36046511627907;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a5";0,0551724137931034;0;0,817241379310345;0;0;0;0;0,117241379310345;0;0;0;0;0,0103448275862069;0;0;0;0;0;0;0
"AlbaSanchez_a6";0;0;0,107142857142857;0;0;0;0;0,892857142857143;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a7";0,291845493562232;0;0,420600858369099;0;0;0;0;0,261802575107296;0;0;0;0;0,0257510729613734;0;0;0;0;0;0;0
"AlbaSanchez_a8";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a9";0,309012875536481;0;0,472103004291845;0;0;0;0;0,184549356223176;0;0;0;0;0;0;0;0;0;0,0343347639484979;0;0
"AlbaSanchez_a10";0,126050420168067;0;0,672268907563025;0;0;0;0;0,168067226890756;0;0;0;0;0;0;0;0;0;0,0336134453781513;0;0
"AlbaSanchez_a11";0,0117994100294985;0;0,979351032448378;0;0;0;0;0,00884955752212389;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a12";0,140540540540541;0;0,816216216216216;0;0;0;0;0;0;0;0;0;0,0162162162162162;0;0;0;0;0,0162162162162162;0,0108108108108108;0
"AlbaSanchez_a13";0,0871794871794872;0;0,302564102564103;0;0,00512820512820513;0;0;0,533333333333333;0;0;0;0;0,0256410256410256;0;0;0;0;0,0461538461538462;0;0
"AlbaSanchez_a14";0,20704845814978;0;0,361233480176211;0;0;0,00440528634361234;0;0,392070484581498;0;0;0;0;0,0220264317180617;0;0;0;0;0,013215859030837;0;0
"AlbaSanchez_a15";0,0591397849462366;0;0,494623655913978;0;0;0;0;0,344086021505376;0;0;0;0;0,0161290322580645;0;0;0;0;0,0860215053763441;0;0
"AlbaSanchez_a16";0,727626459143969;0;0,143968871595331;0;0;0;0;0,120622568093385;0;0;0;0;0,00389105058365759;0;0;0;0;0,00389105058365759;0;0
"AlbaSanchez_a17";0,467289719626168;0;0,336448598130841;0;0;0;0;0,186915887850467;0;0;0;0;0,00934579439252336;0;0;0;0;0;0;0
"AlbaSanchez_a18";0,138888888888889;0;0,449074074074074;0;0,00462962962962963;0,00462962962962963;0;0,356481481481481;0;0;0;0;0,0185185185185185;0;0,00462962962962963;0;0;0,0231481481481481;0;0
"AlbaSanchez_a19";0,48605577689243;0;0,286852589641434;0;0,00398406374501992;0;0;0,187250996015936;0;0;0;0;0,00796812749003984;0;0;0;0;0,0278884462151394;0;0
"AlbaSanchez_a20";0,26046511627907;0;0,358139534883721;0;0;0;0;0,311627906976744;0;0;0;0;0,00465116279069767;0;0;0;0;0,0651162790697674;0;0
"AlbaSanchez_a21";0,509090909090909;0;0,259090909090909;0;0,00454545454545455;0;0;0,213636363636364;0;0;0;0;0;0;0;0;0;0,0136363636363636;0;0
"AlbaSanchez_a23";0,021505376344086;0;0,408602150537634;0,00537634408602151;0,010752688172043;0;0;0,462365591397849;0;0;0;0;0,0268817204301075;0;0;0;0;0,0645161290322581;0;0
"AlbaSanchez_a25";0,705645161290323;0;0,157258064516129;0;0;0;0;0,125;0;0;0;0;0,00806451612903226;0;0;0;0;0,00403225806451613;0;0
"AlbaSanchez_a26";0;0;0,17877094972067;0;0,00558659217877095;0;0;0,770949720670391;0;0;0;0;0,00558659217877095;0;0;0;0;0,0391061452513966;0;0
"AlbaSanchez_a27";0,0159362549800797;0;0,250996015936255;0;0,00398406374501992;0;0;0,713147410358566;0;0;0;0;0,0119521912350598;0;0;0;0;0,00398406374501992;0;0
"AlbaSanchez_a28";0,158119658119658;0;0,585470085470085;0;0;0;0;0,252136752136752;0;0;0;0;0;0;0;0;0;0,00427350427350427;0;0
"AlbaSanchez_a29";0;0;0,681992337164751;0;0;0;0;0,298850574712644;0;0;0;0;0;0;0;0;0;0,0191570881226054;0;0
"AlbaSanchez_a30";0,0398550724637681;0;0,706521739130435;0;0;0;0;0,253623188405797;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a31";0;0;0,545454545454545;0;0;0;0;0,354545454545455;0;0;0;0;0,0909090909090909;0;0;0;0;0,00909090909090909;0;0
"AlbaSanchez_a32";0,67953667953668;0;0,250965250965251;0;0;0;0;0,0656370656370656;0;0;0;0;0,00386100386100386;0;0;0;0;0;0;0
"AlbaSanchez_a33";0,63921568627451;0;0,223529411764706;0;0;0;0;0,0862745098039216;0;0;0;0;0,0117647058823529;0;0;0;0;0,0392156862745098;0;0
"AlbaSanchez_a34";0,0909090909090909;0;0,905723905723906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00336700336700337;0;0
"AlbaSanchez_a35";0,241379310344828;0;0,702194357366771;0;0;0;0;0,0407523510971787;0;0;0;0;0,0156739811912226;0;0;0;0;0;0;0
"AlbaSanchez_a36";0,0333333333333333;0;0,941666666666667;0;0;0;0;0,0194444444444444;0;0;0;0;0,00555555555555556;0;0;0;0;0;0;0
"AlbaSanchez_a37";0,0483271375464684;0;0,159851301115242;0;0;0;0;0,724907063197026;0;0;0;0;0,0669144981412639;0;0;0;0;0;0;0
"AlbaSanchez_a38";0,485714285714286;0;0,39047619047619;0;0;0;0;0,104761904761905;0;0;0;0;0,019047619047619;0;0;0;0;0;0;0
"AlbaSanchez_a39";0,341666666666667;0;0,4;0;0;0,00416666666666667;0;0,229166666666667;0;0;0;0;0,025;0;0;0;0;0;0;0
"AlbaSanchez_a40";0,186619718309859;0;0,714788732394366;0;0;0;0;0,0880281690140845;0;0;0;0;0,0105633802816901;0;0;0;0;0;0;0
"AlbaSanchez_a41";0,625454545454545;0;0,32;0,00727272727272727;0;0;0;0,0436363636363636;0;0;0;0;0,00363636363636364;0;0;0;0;0;0;0
"AlbaSanchez_a42";0,260416666666667;0;0,317708333333333;0,00520833333333333;0;0;0;0,380208333333333;0;0;0;0;0,0208333333333333;0;0;0;0;0,015625;0;0
"AlbaSanchez_a43";0;0;0,392857142857143;0;0;0;0;0,571428571428571;0;0;0;0;0,0357142857142857;0;0;0;0;0;0;0
"AlbaSanchez_a44";0,00760456273764259;0;0,125475285171103;0;0;0;0;0,855513307984791;0;0;0;0;0,0114068441064639;0;0;0;0;0;0;0
"AlbaSanchez_a45";0,123505976095618;0;0,661354581673307;0;0;0;0;0,179282868525896;0;0;0;0;0,0199203187250996;0;0;0;0;0,0159362549800797;0;0
"AlbaSanchez_a46";0;0;0,0333333333333333;0;0,0111111111111111;0;0;0,922222222222222;0;0;0;0;0,0333333333333333;0;0;0;0;0;0;0
"AlbaSanchez_a47";0;0;0,0537634408602151;0;0,021505376344086;0;0;0,870967741935484;0;0;0;0;0,0537634408602151;0;0;0;0;0;0;0
"AlbaSanchez_a49";0,283400809716599;0;0,0890688259109312;0;0;0;0;0,611336032388664;0;0;0;0;0,0161943319838057;0;0;0;0;0;0;0
"AlbaSanchez_a50";0,625;0;0,166666666666667;0;0;0;0;0,208333333333333;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a51";0;0;0,0740740740740741;0;0;0;0;0,925925925925926;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a52";0;0;0;0;0;0;0;0,974358974358974;0;0;0;0;0,0256410256410256;0;0;0;0;0;0;0
"AlbaSanchez_a53";0;0;0;0;0;0;0;0,954545454545455;0;0;0;0;0,0454545454545455;0;0;0;0;0;0;0
"AlbaSanchez_a54";0;0;0,0408163265306122;0,0204081632653061;0;0;0;0,693877551020408;0;0;0;0;0,244897959183673;0;0;0;0;0;0;0
"AlbaSanchez_a55";0;0;0;0;0;0;0;0,936507936507937;0;0;0;0;0,0317460317460317;0;0,0158730158730159;0;0;0,0158730158730159;0;0
"AlbaSanchez_a57";0;0;0;0;0;0;0;0,75;0;0;0;0;0,25;0;0;0;0;0;0;0
"AlbaSanchez_a58";0;0;0;0;0,00689655172413793;0;0;0,931034482758621;0;0;0;0;0,0620689655172414;0;0;0;0;0;0;0
"AlbaSanchez_a59";0;0;0;0;0,00699300699300699;0;0;0,965034965034965;0;0;0;0;0,027972027972028;0;0;0;0;0;0;0
"AlbaSanchez_a60";0;0;0,0490196078431373;0;0;0;0;0,823529411764706;0;0;0;0;0,117647058823529;0;0;0;0;0,00980392156862745;0;0
"AlbaSanchez_a61";0,662420382165605;0;0;0;0;0;0;0,286624203821656;0;0;0;0;0,0445859872611465;0;0;0;0;0,00636942675159236;0;0
"AlbaSanchez_a62";0,434782608695652;0;0;0;0;0;0;0,434782608695652;0;0;0;0;0,130434782608696;0;0;0;0;0;0;0
"AlbaSanchez_a63";0,842105263157895;0;0;0;0;0;0;0,105263157894737;0;0;0;0;0,0526315789473684;0;0;0;0;0;0;0
"AlbaSanchez_a64";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a65";0,12;0;0,28;0;0;0;0;0,6;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a66";0;0;0,333333333333333;0;0;0;0;0,666666666666667;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a67";0;0;0,4;0;0;0;0;0,6;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a68";0;0;0;0;0;0;0;0,703703703703704;0;0;0;0;0,296296296296296;0;0;0;0;0;0;0
"AlbaSanchez_a69";0;0;0;0;0;0;0;0,892857142857143;0;0;0;0;0,0357142857142857;0;0;0;0;0,0714285714285714;0;0
"AlbaSanchez_a70";0;0;0;0;0;0;0;0,590909090909091;0;0;0;0;0,363636363636364;0;0;0;0;0,0454545454545455;0;0
"AlbaSanchez_a71";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a72";0;0;0;0;0;0;0;0,98943661971831;0;0;0;0;0,00352112676056338;0;0;0;0;0,00704225352112676;0;0
"AlbaSanchez_a73";0;0;0;0;0;0;0;0,985611510791367;0;0;0;0;0,00359712230215827;0;0;0;0;0,0107913669064748;0;0
"AlbaSanchez_a74";0;0;0;0;0;0;0;0,901234567901235;0;0;0;0;0,0246913580246914;0;0;0;0;0,0740740740740741;0;0
"AlbaSanchez_a75";0;0;0;0;0;0;0;0,95609756097561;0;0;0;0;0,0048780487804878;0;0;0;0;0,0390243902439024;0;0
"AlbaSanchez_a76";0;0;0,00934579439252336;0;0;0;0;0,981308411214953;0;0;0;0;0,00934579439252336;0;0;0;0;0;0;0
"AlbaSanchez_a77";0;0;0,0105263157894737;0;0;0;0;0,726315789473684;0;0;0;0;0,0105263157894737;0;0,0105263157894737;0;0;0,242105263157895;0;0
"AlbaSanchez_a78";0;0;0;0;0;0;0;0,98728813559322;0;0;0;0;0,00423728813559322;0;0;0;0;0,00847457627118644;0;0
"AlbaSanchez_a79";0;0;0;0;0;0;0;0,879310344827586;0;0;0;0;0,0172413793103448;0;0,00862068965517241;0;0;0,0948275862068965;0;0
"AlbaSanchez_a80";0;0;0;0;0;0;0;0,928571428571429;0;0;0;0;0;0;0;0;0;0,0714285714285714;0;0
"AlbaSanchez_a81";0;0;0;0;0;0;0;0,970588235294118;0;0;0;0;0,0220588235294118;0;0;0;0;0,00735294117647059;0;0
"AlbaSanchez_a82";0;0;0;0;0;0;0;0,909090909090909;0;0;0;0;0,0727272727272727;0;0;0;0;0,0181818181818182;0;0
"AlbaSanchez_a83";0;0;0;0;0;0;0;0,989583333333333;0;0;0;0;0;0;0;0;0;0,0104166666666667;0;0
"AlbaSanchez_a84";0;0;0,00952380952380952;0;0;0;0;0,933333333333333;0;0;0;0;0,0476190476190476;0;0;0;0;0,00952380952380952;0;0
"AlbaSanchez_a85";0;0;0;0;0;0;0;0,989690721649485;0;0;0;0;0,0103092783505155;0;0;0;0;0;0;0
"AlbaSanchez_a86";0;0;0;0;0;0;0;0,973094170403587;0;0;0;0;0,0134529147982063;0;0,00448430493273543;0;0;0,00896860986547085;0;0
"AlbaSanchez_a87";0;0;0;0;0;0;0;0,943661971830986;0;0;0;0;0,0422535211267606;0;0;0;0;0,0140845070422535;0;0
"AlbaSanchez_a88";0;0;0;0;0;0;0;0,972222222222222;0;0;0;0;0,0185185185185185;0;0;0;0;0,00925925925925926;0;0
"AlbaSanchez_a89";0;0;0;0;0;0;0;0,615384615384615;0;0;0;0;0,346153846153846;0;0;0;0;0,0384615384615385;0;0
"AlbaSanchez_a90";0;0;0;0;0;0;0;0,75;0;0;0;0;0,25;0;0;0;0;0;0;0
"AlbaSanchez_a91";0,0802139037433155;0;0,679144385026738;0;0;0,0320855614973262;0;0,171122994652406;0;0;0;0;0,0320855614973262;0;0,0053475935828877;0;0;0;0;0
"AlbaSanchez_a92";0,139784946236559;0;0,698924731182796;0;0;0,0537634408602151;0;0,0645161290322581;0;0;0;0;0,010752688172043;0;0;0;0;0,032258064516129;0;0
"AlbaSanchez_a93";0,511904761904762;0;0,130952380952381;0;0;0;0;0,297619047619048;0;0;0;0;0,0357142857142857;0;0;0;0,0238095238095238;0;0;0
"AlbaSanchez_a94";0,078125;0;0,0546875;0;0;0;0;0,8203125;0;0;0;0;0,04296875;0;0;0;0;0,00390625;0;0
"AlbaSanchez_a95";0,581896551724138;0;0,241379310344828;0;0;0;0;0,168103448275862;0;0;0;0;0,00862068965517241;0;0;0;0;0;0;0
"AlbaSanchez_a96";0,0197044334975369;0;0,0443349753694581;0;0;0;0;0,881773399014778;0;0;0;0;0,0492610837438424;0;0;0;0;0,00492610837438424;0;0
"AlbaSanchez_a97";0;0;0,00240963855421687;0;0;0;0;0,987951807228916;0;0;0;0;0,00481927710843374;0;0;0;0,00481927710843374;0;0;0
"AlbaSanchez_a98";0;0;0;0;0;0;0;0,863636363636364;0;0;0;0;0,0454545454545455;0;0;0;0,0454545454545455;0,0454545454545455;0;0
"AlbaSanchez_a99";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a100";0;0;0;0;0;0;0;0,994152046783626;0;0;0;0;0;0;0;0;0;0,00584795321637427;0;0
"AlbaSanchez_a101";0,00471698113207547;0;0,0188679245283019;0;0;0;0;0,966981132075472;0;0;0;0;0,00471698113207547;0;0;0;0;0,00471698113207547;0;0
"AlbaSanchez_a102";0;0;0;0;0;0;0;0,918918918918919;0;0;0;0;0,0810810810810811;0;0;0;0;0;0;0
"AlbaSanchez_a103";0,0632183908045977;0;0,0172413793103448;0;0;0;0;0,885057471264368;0;0;0;0;0;0;0;0;0;0,0344827586206897;0;0
"AlbaSanchez_a104";0;0;0;0;0;0;0;0,834862385321101;0;0;0,0091743119266055;0;0,0825688073394495;0;0,0275229357798165;0;0;0,0458715596330275;0;0
"AlbaSanchez_a105";0;0;0;0,00884955752212389;0;0;0;0,929203539823009;0;0;0;0;0,0619469026548673;0;0;0;0;0;0;0
"AlbaSanchez_a106";0;0;0;0;0;0;0;0,986111111111111;0;0;0;0;0;0;0;0;0;0,0138888888888889;0;0
"AlbaSanchez_a107";0;0;0,00636942675159236;0;0;0;0;0,993630573248408;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a109";0;0;0;0;0;0;0;0,991666666666667;0;0;0;0;0,00416666666666667;0;0,00416666666666667;0;0;0;0;0
"AlbaSanchez_a110";0;0;0,00462962962962963;0;0;0;0;0,972222222222222;0;0;0;0;0,00925925925925926;0;0,00462962962962963;0;0;0,00925925925925926;0;0
"AlbaSanchez_a111";0;0;0;0;0;0;0;0,983870967741935;0;0;0;0;0,00537634408602151;0;0,00537634408602151;0;0;0,00537634408602151;0;0
"AlbaSanchez_a112";0;0;0;0;0;0;0;0,903846153846154;0;0;0;0;0,0144230769230769;0;0,0673076923076923;0;0;0,0144230769230769;0;0
"AlbaSanchez_a113";0;0;0;0;0;0;0;0,972677595628415;0;0;0;0;0,0109289617486339;0;0,00546448087431694;0;0;0,0109289617486339;0;0
"AlbaSanchez_a114";0;0;0;0;0;0;0;0,980392156862745;0;0;0;0;0,0117647058823529;0;0,00784313725490196;0;0;0;0;0
"AlbaSanchez_a115";0;0;0;0;0;0;0;0,935135135135135;0;0;0;0;0,0648648648648649;0;0;0;0;0;0;0
"AlbaSanchez_a116";0;0;0,00571428571428571;0;0;0;0;0,931428571428571;0;0;0;0;0,0514285714285714;0;0,0114285714285714;0;0;0;0;0
"AlbaSanchez_a117";0;0;0;0;0;0;0;0,8125;0;0;0;0;0,1875;0;0;0;0;0;0;0
"AlbaSanchez_a118";0;0;0;0,00564971751412429;0;0;0;0,88135593220339;0;0;0;0;0,0903954802259887;0;0;0;0;0,0225988700564972;0;0
"AlbaSanchez_a119";0;0;0;0;0;0;0;0,789473684210526;0;0;0;0;0,157894736842105;0;0,0263157894736842;0;0;0,0263157894736842;0;0
"AlbaSanchez_a120";0;0;0;0;0;0;0;0,946236559139785;0;0;0;0;0,043010752688172;0;0,00537634408602151;0;0;0,00537634408602151;0;0
"AlbaSanchez_a121";0;0;0;0;0;0;0;0,980645161290323;0;0;0;0;0,00645161290322581;0;0;0;0;0,0129032258064516;0;0
"AlbaSanchez_a122";0;0;0;0;0;0;0;0,978571428571429;0;0;0;0;0,0142857142857143;0;0;0;0;0,00714285714285714;0;0
"AlbaSanchez_a123";0;0;0;0;0;0;0;0,863636363636364;0;0;0;0;0,136363636363636;0;0;0;0;0;0;0
"AlbaSanchez_a124";0;0;0;0;0;0;0;0,546296296296296;0;0;0;0;0,453703703703704;0;0;0;0;0;0;0
"AlbaSanchez_a125";0;0;0;0;0;0;0;0,757575757575758;0;0;0;0;0,242424242424242;0;0;0;0;0;0;0
"AlbaSanchez_a126";0;0;0;0;0;0;0;0,993589743589744;0;0;0;0;0,00641025641025641;0;0;0;0;0;0;0
"AlbaSanchez_a127";0;0;0;0;0;0;0;0,988372093023256;0;0;0;0;0,0116279069767442;0;0;0;0;0;0;0
"AlbaSanchez_a128";0,0140845070422535;0;0,0563380281690141;0;0;0;0;0,859154929577465;0;0;0;0;0,0704225352112676;0;0;0;0;0;0;0
"AlbaSanchez_a129";0,0217391304347826;0;0,0869565217391304;0;0;0;0;0,869565217391304;0;0;0;0;0,0217391304347826;0;0;0;0;0;0;0
"AlbaSanchez_a130";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"AlbaSanchez_a131";0;0;0;0;0;0;0;0,99290780141844;0;0;0;0;0,00709219858156028;0;0;0;0;0;0;0
"AlbaSanchez_a132";0;0;0;0;0;0;0;0,961038961038961;0;0;0;0;0,025974025974026;0;0;0;0;0,012987012987013;0;0
"AlbaSanchez_a133";0;0;0;0;0;0;0;0,995238095238095;0;0;0;0;0;0;0;0;0;0,00476190476190476;0;0
"AlbaSanchez_a134";0,00980392156862745;0;0;0;0;0;0;0,916666666666667;0;0;0;0;0,0735294117647059;0;0;0;0;0;0;0
"AlbaSanchez_a135";0;0;0;0;0;0;0;0,996904024767802;0;0;0;0;0,00309597523219814;0;0;0;0;0;0;0
"Antipina_Galimov_a1";0,00364963503649635;0,0218978102189781;0,591240875912409;0,291970802919708;0,0237226277372263;0;0;0;0;0;0;0;0;0,0492700729927007;0,0164233576642336;0;0,00182481751824818;0;0;0
"Antipina_Galimov_a2";0,00378787878787879;0,0265151515151515;0,727272727272727;0,176136363636364;0,0132575757575758;0;0;0;0;0;0;0;0;0,0435606060606061;0,00568181818181818;0;0,00378787878787879;0;0;0
"Antipina_a1";0,00251256281407035;0,155778894472362;0,723618090452261;0,113065326633166;0;0;0;0;0,00251256281407035;0;0;0;0;0;0;0;0,00251256281407035;0;0;0
"Antipina_a2";0,00978473581213307;0,13894324853229;0,465753424657534;0,35812133072407;0,00391389432485323;0;0;0;0;0;0;0;0;0,00978473581213307;0,0117416829745597;0;0;0;0;0,00195694716242661
"Antipina_a3";0,00195694716242661;0,0293542074363992;0,657534246575342;0,305283757338552;0;0;0;0;0;0;0;0;0;0;0,00195694716242661;0;0;0;0;0,00391389432485323
"Antipina_a4";0,0119904076738609;0,0695443645083933;0,316546762589928;0,534772182254197;0,0167865707434053;0;0;0;0;0;0;0;0;0,0311750599520384;0,00959232613908873;0;0;0;0;0,00959232613908873
"Antipina_a5";0,0175438596491228;0,0916179337231969;0,374269005847953;0,485380116959064;0,0116959064327485;0;0;0;0;0;0;0;0;0,00974658869395711;0,00779727095516569;0;0;0;0;0,00194931773879142
"Antipina_a6";0,00415800415800416;0,0332640332640333;0,442827442827443;0,426195426195426;0,024948024948025;0;0;0;0;0;0;0;0,00207900207900208;0,0374220374220374;0,027027027027027;0;0;0;0;0,00207900207900208
"Antipina_a7";0;0,134328358208955;0,835820895522388;0,0248756218905473;0;0;0;0;0;0;0;0;0;0,00497512437810945;0;0;0;0;0;0
"Antipina_a8";0,00187265917602996;0,0599250936329588;0,717228464419476;0,179775280898876;0,00561797752808989;0;0;0;0;0;0;0;0,00374531835205993;0,0131086142322097;0,0187265917602996;0;0;0;0;0
"Antipina_a9";0,00961538461538462;0,0692307692307692;0,586538461538462;0,292307692307692;0,00384615384615385;0;0;0;0;0;0;0;0,0269230769230769;0;0,00576923076923077;0;0,00576923076923077;0;0;0
"Antipina_a10";0,00628930817610063;0,0377358490566038;0,465408805031447;0,405660377358491;0,0157232704402516;0;0;0;0;0;0;0;0,0314465408805031;0,00314465408805031;0,0220125786163522;0;0;0;0;0,0125786163522013
"Antipina_a11";0;0,0339622641509434;0,675471698113208;0,226415094339623;0,00566037735849057;0;0;0;0;0;0;0;0,0113207547169811;0,0320754716981132;0,0132075471698113;0;0;0;0;0,00188679245283019
"Antipina_a12";0,00319488817891374;0,0351437699680511;0,591054313099042;0,325878594249201;0,00319488817891374;0;0;0;0;0;0;0;0,00319488817891374;0,0383386581469649;0;0;0;0;0;0
"Antipina_a13";0,0343511450381679;0,0648854961832061;0,454198473282443;0,396946564885496;0,00763358778625954;0;0;0;0;0;0;0;0;0,0190839694656489;0,0152671755725191;0;0;0;0;0,00763358778625954
"Antipina_a14";0,00131061598951507;0,0340760157273919;0,36697247706422;0,536041939711664;0,00393184796854522;0;0;0;0;0;0;0;0,0104849279161206;0,0144167758846658;0,0314547837483617;0;0;0;0;0,00131061598951507
"Atanassova_a1";0,00575657894736842;0,0205592105263158;0,407072368421053;0,0797697368421053;0;0,0246710526315789;0,00740131578947368;0,0419407894736842;0;0,00246710526315789;0,000822368421052632;0,201480263157895;0,194901315789474;0;0,0106907894736842;0,00246710526315789;0;0;0;0
"Atanassova_a2";0;0,030188679245283;0,348427672955975;0,0327044025157233;0;0,0742138364779874;0,0427672955974843;0,0540880503144654;0;0;0;0,207547169811321;0,19622641509434;0;0,00880503144654088;0,00125786163522013;0,00377358490566038;0;0;0
"Atanassova_a3";0;0,256598240469208;0,208211143695015;0,020039100684262;0,0210166177908113;0,0542521994134897;0,0625610948191593;0,0356793743890518;0,00195503421309873;0;0;0,281036168132942;0,0102639296187683;0;0,0434995112414467;0;0;0,00488758553274682;0;0
"Atanassova_a4";0;0,00398803589232303;0,588235294117647;0,0598205383848455;0;0,0348953140578265;0,0548354935194417;0,0687936191425723;0,0408773678963111;0,00398803589232303;0;0,114656031904287;0,0199401794616152;0;0,00997008973080758;0;0;0;0;0
"Atanassova_a5";0;0;0,405649717514124;0,0531073446327684;0,0824858757062147;0,136723163841808;0,110734463276836;0,0553672316384181;0,0361581920903955;0,0124293785310734;0;0,0327683615819209;0,0429378531073446;0;0,0282485875706215;0,00338983050847458;0;0;0;0
"Atanassova_b1";0,00294550810014728;0,00441826215022091;0,419734904270987;0,0751104565537555;0,00294550810014728;0,00883652430044183;0,053019145802651;0,0706921944035346;0,00589101620029455;0;0;0,11340206185567;0,219440353460972;0;0,0147275405007364;0,00736377025036819;0;0;0;0,00147275405007364
"Atanassova_b2";0;0,0258503401360544;0,414965986394558;0,035374149659864;0,0448979591836735;0,0149659863945578;0,0870748299319728;0;0;0;0,00136054421768707;0,216326530612245;0,151020408163265;0;0,00816326530612245;0;0;0;0;0
"Atanassova_b3";0;0,450261780104712;0,215706806282723;0,018848167539267;0,0167539267015707;0,0272251308900524;0;0,0209424083769634;0;0,00209424083769634;0,0031413612565445;0,208376963350785;0,0356020942408377;0;0,00104712041884817;0;0;0;0;0
"Atanassova_b4";0,0031578947368421;0,00842105263157895;0,522105263157895;0;0,0115789473684211;0,0115789473684211;0,048421052631579;0,0694736842105263;0,00736842105263158;0;0,00526315789473684;0,277894736842105;0,0273684210526316;0;0,0031578947368421;0,00421052631578947;0;0;0;0
"Atanassova_b5";0;0;0,622356495468278;0,0317220543806647;0,0347432024169184;0,0468277945619335;0,0649546827794562;0,0861027190332326;0,0181268882175227;0,0151057401812689;0;0,0302114803625378;0,0377643504531722;0;0,00755287009063444;0,00453172205438067;0;0;0;0
"Atanassova_c1";0;0,0146726862302483;0,390519187358916;0,0169300225733634;0,0158013544018059;0,0101580135440181;0,0101580135440181;0,0496613995485327;0;0;0,00112866817155756;0,090293453724605;0,384875846501129;0;0,0124153498871332;0,00338600451467269;0;0;0;0
"Atanassova_c2";0;0;0,270065075921909;0,0314533622559653;0;0,0086767895878525;0,162689804772234;0,0542299349240781;0;0;0;0,0976138828633406;0,374186550976139;0;0;0,00108459869848156;0;0;0;0
"Atanassova_c3";0;0,296799224054316;0,226964112512124;0;0,0242483026188167;0,064015518913676;0,034917555771096;0,0135790494665373;0,01454898157129;0;0;0,28709990300679;0,0193986420950533;0;0,0184287099903007;0;0;0;0;0
"Atanassova_c4";0;0;0,413385826771654;0,350393700787402;0,0246062992125984;0,0137795275590551;0,0403543307086614;0,0196850393700787;0,0137795275590551;0;0;0,115157480314961;0,00590551181102362;0;0,00295275590551181;0;0;0;0;0
"Atanassova_c5";0;0,0329153605015674;0,456112852664577;0,0329153605015674;0,0705329153605016;0,061128526645768;0,0673981191222571;0,0815047021943574;0,0266457680250784;0,00313479623824451;0,00156739811912226;0,0752351097178683;0,0877742946708464;0;0;0,00313479623824451;0;0;0;0
"Atanassova_d1";0,00162425554953979;0,0243638332430969;0,690850027070926;0,0357336220898755;0,0129940443963184;0,0113697888467786;0,0254466702761234;0,0189496480779643;0,00270709258256632;0,00541418516513265;0,00270709258256632;0,0503519220357336;0,113697888467786;0;0;0,000541418516513265;0,00324851109907959;0;0;0
"Atanassova_d2";0,0139372822299652;0,255516840882695;0,262485481997677;0,0511033681765389;0,0139372822299652;0,0813008130081301;0,0557491289198606;0,0720092915214866;0;0;0;0,13472706155633;0,0534262485481998;0;0,00464576074332172;0;0,00116144018583043;0;0;0
"Atanassova_e1";0,00574712643678161;0,0205254515599343;0,4064039408867;0,0796387520525452;0;0,0246305418719212;0,00738916256157635;0,041871921182266;0;0,00246305418719212;0,000821018062397373;0,201149425287356;0,194581280788177;0;0,0106732348111658;0,00246305418719212;0,00164203612479475;0;0;0
