depth	min	max	median	mean
363.8	19994	23469	21804	21783
364.8	20029	23508	21857	21833
365.8	20069	23558	21901	21883
366.8	20113	23609	21953	21933
367.8	20162	23650	22003	21982
368.8	20232	23690	22051	22032
369.8	20274	23718	22102	22081
370.8	20322	23784	22146	22131
371.8	20366	23818	22191	22181
372.8	20441	23877	22243	22231
373.8	20504	23938	22292	22282
374.8	20591	24003	22339	22332
375.8	20629	24049	22389	22382
376.8	20699	24083	22443	22434
377.8	20735	24132	22496	22486
378.8	20804	24196	22548	22539
379.8	20875	24242	22602	22591
380.8	20940	24289	22656	22643
381.8	20994	24332	22704	22695
382.8	21042	24371	22754	22746
383.8	21096	24421	22813	22798
384.8	21156	24463	22870	22849
385.8	21218	24507	22917	22901
386.8	21271	24548	22969	22950
387.8	21329	24583	23016	22999
388.8	21390	24625	23069	23047
389.8	21431	24683	23118	23096
390.8	21492	24716	23169	23145
391.8	21548	24776	23214	23193
392.8	21587	24827	23264	23242
393.8	21640	24872	23310	23290
394.8	21689	24934	23352	23339
395.8	21722	24967	23400	23387
396.8	21782	25013	23444	23437
397.8	21833	25059	23495	23487
398.8	21879	25102	23544	23536
399.8	21929	25150	23589	23586
400.8	21983	25204	23635	23636
401.8	22058	25247	23687	23685
402.8	22101	25297	23730	23733
403.8	22157	25344	23778	23782
404.8	22215	25387	23827	23830
405.8	22257	25442	23877	23879
406.8	22308	25482	23926	23927
407.8	22366	25526	23977	23975
408.8	22431	25568	24027	24024
409.8	22494	25618	24077	24072
410.8	22539	25675	24125	24120
411.8	22589	25715	24175	24171
412.8	22654	25761	24229	24221
413.8	22701	25796	24282	24272
414.8	22746	25841	24335	24322
415.8	22805	25900	24382	24373
416.8	22844	25958	24435	24425
417.8	22912	26025	24488	24476
418.8	22967	26084	24534	24528
419.8	23008	26151	24582	24580
420.8	23042	26212	24637	24632
421.8	23095	26262	24687	24684
422.8	23148	26305	24742	24736
423.8	23198	26387	24790	24788
424.8	23247	26450	24833	24840
425.8	23289	26483	24886	24892
426.8	23355	26529	24946	24944
427.8	23414	26583	24998	24997
428.8	23480	26636	25057	25049
429.8	23523	26690	25116	25102
430.8	23551	26732	25169	25154
431.8	23605	26785	25221	25207
432.8	23655	26842	25269	25260
433.8	23712	26894	25325	25313
434.8	23748	26956	25378	25365
435.8	23796	27018	25432	25418
436.8	23854	27065	25492	25471
437.8	23918	27126	25547	25523
438.8	23985	27168	25607	25576
439.8	24061	27217	25653	25629
440.8	24110	27268	25695	25681
441.8	24153	27316	25747	25733
442.8	24206	27348	25797	25784
443.8	24251	27378	25845	25835
444.8	24287	27444	25894	25886
445.8	24325	27508	25943	25937
446.8	24385	27558	25995	25989
447.8	24434	27601	26050	26040
448.8	24478	27660	26101	26092
449.8	24523	27693	26151	26144
450.8	24568	27734	26205	26195
451.8	24625	27786	26256	26246
452.8	24687	27829	26305	26297
453.8	24735	27872	26358	26348
454.8	24791	27928	26411	26399
455.8	24850	27979	26465	26450
456.8	24893	28030	26514	26501
457.8	24946	28077	26564	26552
458.8	24992	28144	26617	26603
459.8	25039	28200	26667	26654
460.8	25091	28265	26715	26705
461.8	25160	28314	26766	26756
462.8	25227	28365	26817	26809
463.8	25270	28409	26881	26861
464.8	25306	28452	26929	26913
465.8	25365	28506	26982	26965
466.8	25432	28556	27034	27017
467.8	25479	28605	27081	27069
468.8	25546	28669	27136	27122
469.8	25608	28726	27184	27174
470.8	25652	28788	27239	27226
471.8	25723	28837	27288	27277
472.8	25768	28906	27332	27328
473.8	25802	28968	27382	27379
474.8	25834	29031	27435	27430
475.8	25868	29093	27488	27480
476.8	25934	29153	27536	27529
477.8	25992	29201	27587	27578
478.8	26047	29256	27631	27627
479.8	26085	29288	27674	27675
480.8	26135	29339	27723	27724
481.8	26172	29387	27776	27775
482.8	26218	29435	27827	27826
483.8	26256	29475	27881	27877
484.8	26305	29537	27929	27928
485.8	26337	29597	27981	27980
486.8	26404	29672	28028	28031
487.8	26453	29724	28088	28083
488.8	26494	29781	28142	28134
489.8	26548	29847	28194	28186
490.8	26577	29886	28247	28237
491.8	26643	29928	28303	28288
492.8	26690	29961	28364	28338
493.8	26748	29990	28410	28388
494.8	26798	30051	28455	28438
495.8	26857	30109	28505	28488
496.8	26884	30151	28553	28538
497.8	26931	30210	28602	28588
498.8	26995	30249	28650	28638
499.8	27028	30325	28706	28688
500.8	27063	30386	28755	28738
501.8	27125	30439	28803	28789
502.8	27178	30481	28856	28839
503.8	27235	30511	28914	28890
504.8	27304	30545	28966	28941
505.8	27327	30583	29022	28992
506.8	27370	30626	29070	29043
507.8	27417	30667	29115	29094
508.8	27476	30742	29162	29145
509.8	27523	30804	29212	29196
510.8	27561	30899	29259	29247
511.8	27634	30927	29309	29299
512.8	27702	30972	29364	29351
513.8	27749	31030	29420	29403
514.8	27793	31078	29476	29456
515.8	27837	31134	29525	29508
516.8	27879	31195	29575	29558
517.8	27920	31243	29625	29608
518.8	27994	31293	29676	29658
519.8	28035	31350	29732	29708
520.8	28076	31394	29783	29759
521.8	28124	31446	29834	29808
522.8	28168	31495	29890	29857
523.8	28210	31546	29938	29907
524.8	28255	31612	29987	29956
525.8	28294	31677	30036	30006
526.8	28360	31724	30082	30054
527.8	28421	31756	30127	30103
528.8	28486	31814	30174	30151
529.8	28530	31872	30221	30199
530.8	28567	31917	30270	30248
531.8	28628	31954	30316	30295
532.8	28667	31992	30360	30343
533.8	28704	32036	30412	30391
534.8	28741	32092	30467	30439
535.8	28779	32149	30517	30487
536.8	28823	32187	30565	30534
537.8	28888	32233	30610	30581
538.8	28946	32287	30655	30629
539.8	28983	32320	30702	30676
540.8	29034	32370	30747	30723
541.8	29083	32426	30795	30771
542.8	29106	32483	30838	30819
543.8	29145	32545	30889	30867
544.8	29199	32606	30939	30916
545.8	29222	32663	30981	30964
546.8	29283	32703	31028	31011
547.8	29333	32752	31083	31058
548.8	29384	32798	31133	31106
549.8	29428	32857	31175	31153
550.8	29455	32923	31231	31200
551.8	29498	32958	31277	31248
552.8	29551	32990	31320	31296
553.8	29600	33020	31369	31344
554.8	29629	33073	31412	31393
555.8	29661	33108	31457	31441
556.8	29727	33163	31508	31489
557.8	29790	33222	31552	31538
558.8	29809	33279	31599	31587
559.8	29831	33319	31656	31635
560.8	29876	33396	31702	31684
561.8	29918	33435	31748	31733
562.8	29972	33470	31803	31783
563.8	30032	33534	31854	31833
564.8	30089	33599	31902	31883
565.8	30134	33674	31955	31933
566.8	30185	33707	31998	31982
567.8	30235	33758	32047	32030
568.8	30285	33791	32092	32079
569.8	30328	33839	32137	32127
570.8	30375	33877	32191	32175
571.8	30432	33930	32238	32224
572.8	30474	33968	32292	32272
573.8	30522	34013	32344	32321
574.8	30558	34117	32393	32370
575.8	30598	34186	32443	32419
576.8	30669	34223	32490	32468
577.8	30722	34282	32538	32517
578.8	30771	34326	32592	32566
579.8	30825	34374	32642	32615
580.8	30888	34433	32691	32664
581.8	30945	34494	32732	32711
582.8	30976	34531	32776	32759
583.8	31015	34594	32819	32806
584.8	31062	34642	32866	32853
585.8	31099	34689	32915	32901
586.8	31148	34738	32960	32950
587.8	31187	34780	33015	33000
588.8	31229	34827	33067	33051
589.8	31289	34889	33119	33101
590.8	31341	34946	33171	33151
591.8	31380	35007	33219	33201
592.8	31424	35050	33257	33251
593.8	31456	35099	33305	33301
594.8	31504	35144	33348	33351
595.8	31551	35213	33397	33401
596.8	31606	35275	33449	33451
597.8	31659	35311	33501	33501
598.8	31691	35373	33547	33550
599.8	31729	35440	33595	33600
600.8	31771	35512	33636	33649
601.8	31815	35542	33692	33699
602.8	31851	35605	33745	33747
603.8	31914	35646	33796	33796
604.8	31959	35698	33845	33845
605.8	31990	35759	33896	33894
606.8	32045	35825	33949	33944
607.8	32108	35852	34002	33993
608.8	32153	35908	34050	34042
609.8	32185	35957	34100	34091
610.8	32223	36006	34151	34141
611.8	32275	36062	34193	34190
612.8	32314	36125	34238	34239
613.8	32357	36190	34287	34288
614.8	32404	36244	34333	34337
615.8	32432	36301	34373	34386
616.8	32486	36356	34419	34435
617.8	32530	36431	34471	34485
618.8	32566	36472	34525	34534
619.8	32629	36534	34571	34584
620.8	32663	36594	34622	34633
621.8	32717	36656	34670	34683
622.8	32777	36703	34725	34733
623.8	32836	36747	34780	34783
624.8	32872	36800	34831	34832
625.8	32935	36842	34882	34882
626.8	32980	36898	34925	34932
627.8	33029	36936	34973	34982
628.8	33072	37002	35026	35031
629.8	33115	37059	35074	35081
630.8	33128	37136	35121	35131
631.8	33206	37192	35173	35182
632.8	33255	37247	35230	35233
633.8	33299	37305	35286	35284
634.8	33341	37361	35339	35335
635.8	33371	37418	35392	35385
636.8	33426	37473	35444	35435
637.8	33480	37529	35484	35484
638.8	33525	37582	35532	35533
639.8	33579	37639	35580	35582
640.8	33603	37695	35623	35631
641.8	33627	37746	35674	35680
642.8	33674	37799	35723	35729
643.8	33756	37853	35770	35777
644.8	33785	37918	35818	35826
645.8	33817	37965	35864	35875
646.8	33878	38007	35914	35923
647.8	33922	38058	35965	35971
648.8	33972	38109	36014	36019
649.8	33990	38159	36056	36067
650.8	34057	38216	36097	36115
651.8	34087	38288	36155	36163
652.8	34140	38339	36201	36211
653.8	34182	38377	36243	36259
654.8	34228	38435	36292	36307
655.8	34273	38501	36329	36355
656.8	34313	38571	36381	36404
657.8	34363	38617	36434	36454
658.8	34418	38653	36491	36504
659.8	34452	38700	36546	36553
660.8	34478	38749	36593	36603
661.8	34520	38814	36642	36653
662.8	34571	38868	36693	36702
663.8	34622	38924	36744	36752
664.8	34647	38969	36794	36802
665.8	34683	39028	36840	36851
666.8	34714	39093	36889	36900
667.8	34769	39143	36942	36949
668.8	34806	39190	36985	36998
669.8	34831	39248	37028	37046
670.8	34855	39313	37078	37095
671.8	34905	39372	37121	37144
672.8	34965	39433	37177	37192
673.8	35015	39503	37227	37241
674.8	35061	39580	37274	37290
675.8	35098	39617	37326	37339
676.8	35132	39664	37368	37389
677.8	35182	39707	37422	37439
678.8	35228	39764	37473	37490
679.8	35269	39805	37519	37540
680.8	35314	39876	37574	37591
681.8	35345	39928	37627	37640
682.8	35389	39964	37674	37689
683.8	35439	40007	37714	37738
684.8	35482	40076	37764	37787
685.8	35511	40118	37815	37836
686.8	35579	40163	37861	37885
687.8	35603	40197	37907	37933
688.8	35648	40259	37958	37982
689.8	35688	40330	37996	38030
690.8	35738	40400	38050	38078
691.8	35772	40454	38098	38127
692.8	35834	40510	38148	38175
693.8	35874	40549	38193	38224
694.8	35932	40583	38245	38273
695.8	35997	40679	38299	38321
696.8	36041	40740	38342	38369
697.8	36093	40795	38391	38417
698.8	36142	40852	38447	38465
699.8	36177	40897	38494	38513
700.8	36226	40956	38540	38561
701.8	36278	40989	38587	38609
702.8	36315	41017	38634	38657
703.8	36343	41074	38681	38705
704.8	36378	41161	38730	38753
705.8	36409	41221	38785	38801
706.8	36466	41269	38831	38850
707.8	36507	41333	38879	38899
708.8	36556	41395	38931	38947
709.8	36623	41442	38979	38996
710.8	36679	41497	39023	39045
711.8	36720	41550	39072	39094
712.8	36775	41601	39123	39142
713.8	36823	41654	39171	39191
714.8	36865	41708	39224	39239
715.8	36894	41788	39272	39287
716.8	36934	41810	39323	39336
717.8	36969	41838	39364	39385
718.8	37006	41898	39420	39434
719.8	37057	41957	39459	39482
720.8	37088	42031	39503	39531
721.8	37144	42067	39551	39579
722.8	37176	42103	39604	39628
723.8	37230	42167	39652	39676
724.8	37267	42247	39703	39724
725.8	37307	42296	39757	39772
726.8	37340	42375	39804	39821
727.8	37398	42412	39851	39870
728.8	37443	42463	39907	39920
729.8	37474	42542	39951	39969
730.8	37529	42609	39997	40018
731.8	37579	42649	40039	40067
732.8	37630	42677	40085	40115
733.8	37673	42736	40122	40163
734.8	37715	42810	40167	40211
735.8	37746	42878	40214	40260
736.8	37800	42918	40260	40309
737.8	37837	42956	40321	40359
738.8	37883	43022	40375	40408
739.8	37933	43076	40426	40458
740.8	37962	43140	40471	40507
741.8	38014	43184	40514	40555
742.8	38056	43235	40564	40603
743.8	38089	43276	40617	40650
744.8	38139	43316	40669	40697
745.8	38179	43384	40725	40745
746.8	38221	43453	40759	40794
747.8	38250	43532	40804	40843
748.8	38313	43581	40855	40892
749.8	38336	43639	40903	40942
750.8	38416	43690	40949	40991
751.8	38456	43749	40995	41039
752.8	38492	43783	41041	41086
753.8	38532	43816	41086	41134
754.8	38567	43878	41134	41182
755.8	38622	43935	41179	41230
756.8	38645	44003	41226	41279
757.8	38693	44059	41283	41329
758.8	38744	44116	41349	41378
759.8	38781	44167	41405	41428
760.8	38845	44207	41461	41478
761.8	38887	44262	41506	41527
762.8	38938	44313	41562	41575
763.8	38993	44337	41606	41624
764.8	39040	44378	41654	41673
765.8	39076	44434	41703	41722
766.8	39123	44488	41748	41771
767.8	39176	44559	41792	41820
768.8	39219	44632	41842	41869
769.8	39256	44717	41885	41918
770.8	39301	44762	41939	41968
771.8	39362	44827	41990	42016
772.8	39424	44871	42041	42064
773.8	39455	44917	42088	42112
774.8	39492	44977	42135	42160
775.8	39524	45031	42183	42208
776.8	39565	45071	42233	42257
777.8	39618	45117	42280	42307
778.8	39662	45156	42325	42356
779.8	39716	45207	42372	42406
780.8	39765	45296	42414	42455
781.8	39804	45351	42469	42504
782.8	39878	45408	42522	42553
783.8	39928	45476	42566	42602
784.8	39964	45527	42610	42651
785.8	39998	45566	42662	42700
786.8	40056	45619	42713	42749
787.8	40104	45681	42767	42798
788.8	40139	45725	42825	42847
789.8	40181	45781	42873	42896
790.8	40235	45831	42917	42945
791.8	40285	45882	42963	42995
792.8	40314	45920	43015	43044
793.8	40356	45974	43068	43093
794.8	40414	46031	43108	43143
795.8	40452	46091	43158	43192
796.8	40485	46139	43213	43241
797.8	40535	46178	43259	43290
798.8	40578	46217	43312	43338
799.8	40621	46295	43362	43387
800.8	40660	46351	43408	43436
801.8	40720	46394	43456	43487
802.8	40786	46462	43511	43538
803.8	40837	46514	43556	43589
804.8	40872	46578	43600	43641
805.8	40923	46644	43654	43692
806.8	40982	46684	43702	43741
807.8	41028	46762	43753	43790
808.8	41079	46797	43810	43838
809.8	41121	46848	43854	43887
810.8	41162	46890	43905	43935
811.8	41235	46947	43960	43985
812.8	41285	46992	44005	44036
813.8	41324	47046	44049	44086
814.8	41357	47118	44102	44137
815.8	41403	47168	44157	44187
816.8	41456	47222	44200	44236
817.8	41509	47251	44240	44284
818.8	41582	47304	44287	44332
819.8	41609	47342	44341	44380
820.8	41654	47384	44395	44428
821.8	41692	47435	44437	44476
822.8	41727	47496	44484	44524
823.8	41758	47556	44531	44572
824.8	41804	47607	44577	44620
825.8	41844	47661	44632	44668
826.8	41910	47720	44683	44717
827.8	41985	47777	44734	44766
828.8	42007	47799	44779	44814
829.8	42051	47865	44827	44863
830.8	42097	47916	44883	44912
