depth	min	max	median	mean
636	24482	26430	25253	25306
640	24663	26779	25542	25591
644	24882	27071	25824	25869
648	25104	27378	26105	26151
652	25329	27726	26392	26434
656	25539	28024	26674	26717
660	25746	28367	26968	26997
664	26003	28628	27242	27270
668	26260	28898	27526	27546
672	26511	29179	27810	27824
676	26768	29491	28090	28105
680	26997	29788	28387	28387
684	27310	30026	28667	28669
688	27588	30280	28973	28957
692	27855	30523	29252	29240
696	28133	30779	29533	29520
700	28431	31070	29827	29805
704	28757	31267	30124	30088
708	29080	31479	30412	30369
712	29396	31729	30701	30651
716	29721	31968	30989	30934
720	30035	32195	31279	31215
724	30311	32342	31462	31420
728	30568	32494	31657	31624
732	30844	32671	31856	31824
736	31102	32859	32038	32021
740	31356	33004	32233	32217
744	31549	33138	32384	32374
748	31726	33278	32533	32529
752	31897	33439	32691	32686
756	32031	33587	32844	32842
760	32187	33717	33001	32995
764	32386	33828	33164	33156
768	32584	33950	33314	33312
772	32757	34086	33471	33462
776	32916	34215	33621	33610
780	33089	34339	33772	33760
784	33271	34532	33935	33926
788	33442	34716	34096	34092
792	33602	34908	34251	34257
796	33769	35093	34409	34421
800	33938	35264	34558	34586
804	34120	35482	34766	34786
808	34301	35709	34971	34985
812	34488	35899	35170	35184
816	34668	36126	35370	35381
820	34823	36351	35570	35576
824	35026	36731	35818	35828
828	35219	37095	36080	36093
832	35410	37458	36326	36359
836	35618	37847	36591	36621
840	35814	38200	36852	36881
844	36010	38475	37128	37151
848	36223	38727	37388	37410
852	36454	38971	37657	37672
856	36667	39258	37923	37937
860	36864	39558	38195	38194
864	37085	39769	38468	38449
868	37309	40043	38745	38709
872	37523	40304	39016	38971
876	37679	40665	39274	39232
880	37888	41040	39522	39490
884	38081	41346	39776	39750
888	38315	41688	40048	40020
892	38509	42003	40321	40287
896	38671	42284	40582	40547
900	38849	42605	40862	40808
904	39044	42846	41121	41067
908	39253	43121	41371	41328
