depth	min	max	median	mean
924	20382	21354	20874	20878
925	20387	21357	20878	20882
926	20391	21364	20882	20887
927	20396	21368	20887	20891
928	20407	21372	20890	20895
929	20411	21377	20895	20899
930	20417	21381	20899	20903
931	20420	21385	20904	20907
932	20425	21388	20908	20912
933	20429	21391	20911	20916
934	20434	21398	20916	20920
935	20441	21404	20919	20924
936	20445	21409	20922	20928
937	20448	21414	20927	20932
938	20454	21421	20929	20937
939	20459	21426	20933	20941
940	20463	21428	20937	20945
941	20466	21431	20940	20949
942	20469	21434	20944	20953
943	20474	21437	20948	20957
944	20480	21443	20951	20961
945	20484	21447	20956	20965
946	20490	21449	20960	20969
947	20496	21451	20964	20973
948	20499	21452	20968	20977
949	20508	21457	20971	20981
950	20510	21460	20975	20985
951	20513	21465	20979	20989
952	20518	21468	20983	20993
953	20521	21475	20987	20997
954	20524	21479	20991	21001
955	20527	21480	20994	21005
956	20529	21485	20998	21009
957	20535	21491	21003	21013
958	20538	21493	21007	21017
959	20543	21497	21010	21021
960	20550	21501	21013	21025
961	20557	21503	21016	21029
962	20563	21506	21021	21033
963	20568	21507	21025	21037
964	20573	21509	21029	21041
965	20581	21512	21034	21045
966	20588	21516	21040	21049
967	20592	21518	21044	21053
968	20595	21521	21048	21057
969	20599	21528	21053	21062
970	20605	21535	21056	21066
971	20613	21538	21060	21070
972	20620	21544	21064	21074
973	20628	21548	21069	21078
974	20633	21553	21073	21082
975	20639	21558	21076	21086
976	20642	21561	21079	21090
977	20646	21565	21083	21094
978	20652	21570	21087	21098
979	20655	21575	21092	21102
980	20656	21582	21096	21106
981	20662	21584	21099	21111
982	20666	21587	21103	21115
983	20674	21590	21107	21119
984	20677	21594	21112	21123
985	20682	21598	21116	21127
986	20687	21602	21119	21131
987	20689	21606	21124	21135
988	20694	21608	21127	21139
989	20699	21614	21130	21143
990	20703	21617	21135	21147
991	20707	21619	21140	21151
992	20710	21622	21144	21155
993	20715	21629	21149	21159
994	20721	21633	21154	21163
995	20722	21636	21159	21167
996	20724	21638	21162	21171
997	20727	21643	21166	21175
998	20733	21651	21169	21179
999	20739	21657	21174	21183
1000	20742	21664	21178	21187
1001	20753	21666	21181	21191
1002	20757	21668	21184	21196
1003	20762	21672	21188	21200
1004	20766	21674	21192	21204
1005	20771	21678	21195	21208
1006	20776	21681	21198	21212
1007	20782	21684	21202	21216
1008	20790	21688	21206	21220
1009	20797	21693	21211	21224
1010	20801	21697	21215	21228
1011	20804	21701	21219	21232
1012	20810	21702	21222	21236
1013	20814	21707	21226	21240
1014	20822	21711	21230	21245
1015	20827	21713	21235	21249
1016	20834	21717	21238	21253
1017	20836	21721	21242	21257
1018	20838	21725	21246	21261
1019	20841	21728	21249	21265
1020	20843	21732	21254	21269
1021	20847	21737	21257	21272
1022	20849	21742	21261	21276
1023	20852	21748	21264	21279
1024	20858	21753	21267	21283
1025	20866	21756	21270	21286
1026	20868	21757	21273	21290
1027	20870	21763	21277	21293
1028	20876	21765	21280	21297
1029	20879	21768	21284	21300
1030	20882	21773	21288	21304
1031	20887	21778	21292	21307
1032	20891	21780	21295	21310
1033	20892	21784	21298	21314
1034	20893	21789	21302	21317
1035	20897	21792	21306	21321
1036	20901	21795	21310	21324
1037	20903	21797	21313	21328
1038	20905	21800	21317	21331
1039	20907	21804	21321	21335
1040	20910	21811	21325	21338
1041	20916	21815	21327	21341
1042	20919	21818	21331	21345
1043	20921	21820	21334	21348
1044	20925	21823	21337	21351
1045	20929	21824	21340	21355
1046	20933	21827	21343	21358
1047	20936	21832	21346	21361
1048	20938	21836	21349	21365
1049	20941	21839	21352	21368
1050	20944	21839	21355	21372
1051	20947	21844	21359	21375
1052	20951	21848	21362	21378
1053	20956	21853	21366	21382
1054	20961	21858	21369	21385
1055	20966	21863	21372	21388
1056	20969	21868	21376	21392
1057	20971	21872	21379	21395
1058	20972	21877	21382	21398
1059	20976	21883	21386	21402
1060	20979	21887	21391	21405
1061	20983	21889	21395	21408
1062	20986	21894	21397	21412
1063	20991	21897	21401	21415
1064	20995	21899	21405	21419
1065	20999	21900	21408	21422
1066	21002	21903	21412	21425
1067	21005	21906	21415	21429
1068	21009	21909	21419	21432
1069	21012	21913	21423	21436
1070	21015	21919	21427	21439
1071	21017	21923	21431	21442
1072	21020	21928	21434	21446
1073	21024	21932	21438	21449
1074	21027	21937	21440	21453
1075	21030	21942	21444	21456
1076	21033	21946	21448	21459
1077	21037	21949	21452	21463
1078	21040	21952	21456	21466
1079	21042	21955	21459	21470
1080	21044	21960	21463	21473
1081	21050	21961	21467	21477
1082	21054	21967	21470	21480
1083	21057	21972	21473	21483
1084	21060	21976	21477	21487
1085	21064	21980	21480	21490
1086	21068	21984	21484	21494
1087	21073	21988	21487	21497
1088	21076	21991	21490	21501
1089	21078	21993	21493	21504
1090	21081	21997	21496	21508
1091	21082	22003	21500	21511
1092	21085	22005	21505	21515
1093	21087	22009	21508	21518
1094	21089	22013	21511	21522
1095	21091	22015	21515	21525
1096	21094	22020	21518	21529
1097	21096	22028	21521	21532
1098	21098	22030	21524	21536
1099	21100	22039	21527	21539
1100	21103	22040	21532	21543
1101	21107	22043	21536	21546
1102	21111	22051	21539	21550
1103	21116	22052	21542	21553
1104	21120	22054	21545	21557
1105	21123	22057	21549	21560
1106	21126	22059	21552	21564
1107	21128	22060	21556	21567
1108	21130	22066	21560	21571
1109	21132	22070	21563	21574
1110	21135	22072	21567	21578
1111	21140	22074	21570	21581
1112	21141	22076	21574	21585
1113	21142	22081	21579	21588
1114	21145	22087	21583	21592
1115	21149	22093	21587	21595
1116	21153	22100	21591	21599
1117	21157	22104	21594	21602
1118	21160	22109	21598	21606
1119	21164	22110	21602	21609
1120	21169	22117	21606	21613
1121	21171	22122	21609	21616
1122	21173	22127	21613	21620
1123	21175	22130	21616	21623
1124	21177	22133	21619	21626
1125	21183	22137	21623	21630
1126	21185	22140	21626	21633
1127	21187	22146	21629	21636
1128	21190	22155	21633	21640
1129	21193	22161	21637	21643
1130	21194	22165	21641	21647
1131	21195	22170	21644	21650
1132	21200	22174	21646	21653
1133	21203	22176	21649	21657
1134	21210	22177	21652	21660
1135	21214	22179	21655	21663
1136	21216	22184	21658	21667
1137	21217	22186	21663	21670
1138	21219	22189	21666	21673
1139	21220	22193	21670	21677
1140	21223	22198	21672	21680
1141	21228	22201	21676	21684
1142	21236	22208	21679	21687
1143	21238	22214	21683	21691
1144	21245	22218	21686	21694
1145	21246	22219	21689	21698
1146	21253	22222	21693	21701
1147	21256	22224	21696	21705
1148	21260	22226	21699	21708
1149	21264	22229	21702	21712
1150	21268	22233	21706	21715
1151	21269	22237	21711	21719
1152	21272	22239	21714	21722
1153	21275	22244	21719	21726
1154	21278	22249	21723	21729
1155	21280	22252	21726	21733
1156	21283	22257	21729	21736
1157	21286	22261	21733	21740
1158	21289	22266	21738	21743
1159	21292	22270	21741	21747
1160	21294	22276	21744	21751
1161	21299	22280	21747	21754
1162	21305	22284	21751	21757
1163	21310	22290	21754	21761
1164	21314	22293	21757	21764
1165	21318	22295	21761	21767
1166	21321	22299	21765	21771
1167	21323	22305	21768	21774
1168	21326	22307	21771	21778
1169	21330	22312	21774	21781
1170	21333	22319	21777	21784
1171	21337	22322	21780	21788
1172	21340	22329	21784	21791
1173	21346	22332	21787	21795
1174	21351	22339	21791	21798
1175	21354	22346	21793	21801
1176	21357	22351	21797	21805
1177	21360	22354	21799	21808
1178	21362	22358	21802	21812
1179	21365	22362	21806	21815
1180	21367	22368	21809	21818
1181	21370	22370	21813	21822
1182	21375	22372	21816	21825
1183	21379	22373	21819	21828
1184	21382	22375	21822	21832
1185	21387	22377	21825	21835
1186	21392	22379	21829	21839
1187	21394	22381	21833	21842
1188	21400	22385	21837	21845
1189	21404	22387	21840	21849
1190	21405	22388	21845	21852
1191	21407	22394	21848	21855
1192	21410	22398	21850	21859
1193	21412	22400	21853	21862
1194	21415	22403	21856	21865
1195	21417	22407	21860	21869
1196	21421	22411	21862	21872
1197	21423	22415	21865	21876
1198	21427	22418	21867	21879
1199	21431	22423	21872	21882
1200	21434	22427	21875	21886
1201	21439	22431	21878	21889
1202	21445	22435	21881	21893
1203	21447	22439	21884	21896
1204	21450	22445	21888	21900
1205	21452	22449	21891	21903
1206	21457	22453	21895	21907
1207	21460	22457	21898	21910
1208	21465	22460	21902	21914
1209	21470	22464	21906	21917
1210	21473	22468	21910	21921
1211	21476	22471	21914	21924
1212	21478	22476	21918	21928
1213	21480	22480	21921	21931
1214	21483	22483	21925	21935
1215	21485	22488	21928	21938
1216	21490	22490	21932	21942
1217	21496	22499	21936	21945
1218	21497	22501	21939	21949
1219	21500	22503	21943	21952
1220	21502	22506	21947	21956
1221	21507	22511	21949	21959
1222	21510	22513	21953	21962
1223	21514	22516	21957	21966
1224	21517	22518	21960	21969
1225	21519	22520	21964	21973
1226	21522	22524	21967	21976
1227	21524	22526	21971	21980
1228	21527	22531	21974	21983
1229	21530	22542	21977	21987
1230	21532	22544	21981	21990
1231	21535	22549	21985	21994
1232	21537	22556	21988	21997
1233	21539	22557	21990	22001
1234	21543	22557	21993	22004
1235	21548	22564	21996	22008
1236	21551	22567	21999	22011
1237	21554	22573	22003	22014
1238	21555	22576	22005	22018
1239	21557	22581	22008	22021
1240	21561	22585	22012	22025
1241	21569	22588	22015	22028
1242	21573	22591	22019	22032
1243	21580	22595	22023	22035
1244	21584	22598	22027	22039
1245	21588	22602	22030	22042
1246	21589	22607	22033	22046
1247	21594	22611	22037	22049
1248	21599	22614	22041	22053
1249	21602	22618	22044	22056
1250	21607	22625	22048	22059
1251	21611	22632	22050	22063
1252	21613	22634	22054	22066
1253	21617	22637	22057	22070
1254	21620	22640	22060	22073
1255	21622	22642	22063	22077
1256	21626	22647	22066	22080
1257	21628	22649	22070	22084
1258	21631	22650	22073	22087
1259	21634	22656	22077	22090
1260	21638	22663	22081	22094
1261	21641	22665	22083	22097
1262	21645	22668	22086	22101
1263	21648	22669	22090	22104
1264	21652	22671	22094	22107
1265	21656	22673	22098	22111
1266	21661	22679	22102	22114
1267	21665	22683	22106	22117
1268	21667	22686	22110	22120
1269	21669	22690	22114	22124
1270	21673	22691	22117	22127
1271	21676	22694	22120	22130
1272	21682	22699	22123	22134
1273	21683	22703	22126	22137
1274	21689	22708	22129	22140
1275	21691	22713	22134	22144
1276	21694	22718	22136	22147
1277	21695	22724	22140	22150
