depth	min	max	median	mean
974	20731	21595	21137	21142
975	20737	21598	21141	21146
976	20740	21601	21146	21150
977	20742	21607	21150	21154
978	20744	21609	21154	21158
979	20746	21612	21158	21162
980	20751	21619	21162	21166
981	20755	21621	21166	21170
982	20760	21623	21170	21174
983	20763	21627	21174	21178
984	20768	21628	21178	21182
985	20772	21631	21183	21186
986	20777	21632	21187	21190
987	20781	21635	21191	21194
988	20783	21640	21195	21198
989	20789	21643	21200	21202
990	20794	21647	21204	21206
991	20798	21650	21208	21210
992	20801	21653	21212	21214
993	20804	21656	21216	21218
994	20808	21659	21221	21222
995	20813	21666	21225	21226
996	20817	21670	21229	21229
997	20821	21674	21233	21233
998	20823	21676	21237	21237
999	20826	21678	21241	21241
1000	20828	21682	21244	21245
1001	20835	21685	21249	21249
1002	20841	21688	21253	21253
1003	20846	21689	21257	21257
1004	20851	21691	21261	21261
1005	20856	21696	21266	21265
1006	20859	21700	21270	21269
1007	20863	21704	21274	21272
1008	20868	21708	21278	21276
1009	20873	21713	21282	21280
1010	20878	21717	21285	21284
1011	20883	21722	21288	21288
1012	20889	21727	21292	21292
1013	20895	21729	21296	21296
1014	20899	21733	21300	21300
1015	20903	21737	21304	21303
1016	20906	21744	21307	21307
1017	20909	21746	21311	21311
1018	20911	21752	21315	21315
1019	20914	21757	21319	21319
1020	20918	21763	21324	21323
1021	20920	21766	21328	21326
1022	20922	21770	21331	21329
1023	20927	21773	21335	21333
1024	20931	21777	21338	21336
1025	20935	21781	21341	21340
1026	20938	21784	21345	21343
1027	20940	21790	21348	21346
1028	20945	21792	21351	21350
1029	20948	21797	21354	21353
1030	20951	21800	21356	21356
1031	20953	21803	21360	21360
1032	20954	21810	21364	21363
1033	20957	21816	21367	21367
1034	20960	21820	21370	21370
1035	20962	21823	21374	21373
1036	20963	21827	21376	21377
1037	20966	21829	21380	21380
1038	20969	21832	21384	21383
1039	20972	21837	21389	21387
1040	20974	21839	21392	21390
1041	20979	21843	21395	21394
1042	20983	21846	21399	21397
1043	20989	21849	21403	21400
1044	20992	21850	21406	21404
1045	20996	21853	21409	21407
1046	20998	21858	21412	21410
1047	21000	21860	21414	21414
1048	21004	21863	21418	21417
1049	21008	21866	21421	21420
1050	21010	21871	21426	21424
1051	21015	21874	21429	21427
1052	21017	21878	21432	21431
1053	21021	21883	21436	21434
1054	21025	21886	21439	21437
1055	21027	21891	21442	21441
1056	21028	21895	21445	21444
1057	21030	21900	21449	21447
1058	21031	21906	21452	21451
1059	21035	21908	21455	21454
1060	21038	21910	21458	21458
1061	21042	21914	21463	21461
1062	21047	21919	21466	21464
1063	21048	21924	21469	21468
1064	21052	21928	21473	21471
1065	21057	21929	21477	21474
1066	21061	21934	21479	21478
1067	21065	21938	21481	21481
1068	21071	21941	21483	21484
1069	21074	21944	21487	21488
1070	21077	21948	21490	21491
1071	21080	21953	21493	21494
1072	21082	21954	21496	21498
1073	21084	21962	21498	21501
1074	21086	21968	21502	21504
1075	21090	21971	21506	21508
1076	21092	21972	21509	21511
1077	21094	21978	21512	21514
1078	21097	21982	21514	21518
1079	21101	21986	21518	21521
1080	21105	21989	21522	21525
1081	21110	21992	21524	21528
1082	21112	21997	21527	21531
1083	21115	22002	21530	21535
1084	21119	22007	21533	21538
1085	21122	22010	21536	21541
1086	21124	22013	21540	21545
1087	21126	22018	21543	21548
1088	21128	22021	21546	21551
1089	21130	22024	21549	21555
1090	21133	22027	21553	21558
1091	21138	22030	21557	21561
1092	21140	22033	21560	21565
1093	21142	22038	21563	21568
1094	21147	22041	21567	21571
1095	21149	22044	21570	21575
1096	21151	22047	21573	21578
1097	21152	22051	21576	21581
1098	21154	22054	21579	21585
1099	21157	22057	21583	21588
1100	21160	22063	21586	21591
1101	21163	22067	21590	21595
1102	21165	22070	21593	21598
1103	21168	22075	21595	21601
1104	21171	22078	21598	21605
1105	21176	22083	21600	21608
1106	21179	22088	21604	21611
1107	21182	22094	21608	21615
1108	21187	22095	21611	21618
1109	21191	22097	21614	21622
1110	21195	22102	21617	21625
1111	21199	22106	21620	21628
1112	21201	22112	21623	21632
1113	21204	22118	21626	21635
1114	21207	22124	21630	21638
1115	21210	22129	21633	21642
1116	21214	22137	21636	21645
1117	21217	22141	21639	21648
1118	21219	22146	21642	21652
1119	21222	22149	21645	21655
1120	21224	22153	21650	21658
1121	21228	22157	21652	21662
1122	21232	22159	21655	21665
1123	21235	22159	21658	21668
1124	21238	22160	21661	21672
1125	21242	22166	21666	21675
1126	21246	22175	21669	21678
1127	21249	22177	21672	21682
1128	21252	22180	21676	21685
1129	21254	22182	21680	21688
1130	21261	22184	21682	21692
1131	21264	22188	21686	21695
1132	21268	22192	21689	21698
1133	21271	22196	21692	21702
1134	21273	22201	21696	21705
1135	21280	22206	21699	21708
1136	21286	22210	21703	21712
1137	21288	22216	21706	21715
1138	21288	22218	21711	21718
1139	21289	22219	21714	21722
1140	21294	22227	21717	21725
1141	21297	22230	21721	21729
1142	21303	22232	21724	21732
1143	21305	22233	21726	21735
1144	21307	22236	21729	21739
1145	21312	22239	21732	21742
1146	21313	22244	21736	21745
1147	21316	22247	21740	21749
1148	21319	22252	21744	21752
1149	21321	22256	21747	21756
1150	21325	22258	21749	21759
1151	21328	22262	21752	21762
1152	21330	22265	21754	21766
1153	21332	22271	21757	21769
1154	21335	22275	21761	21772
1155	21339	22277	21765	21776
1156	21343	22283	21769	21779
1157	21347	22288	21773	21783
1158	21350	22291	21776	21786
1159	21353	22294	21779	21789
1160	21356	22297	21782	21793
1161	21361	22299	21786	21796
1162	21364	22302	21789	21800
1163	21367	22306	21794	21803
1164	21373	22309	21797	21807
1165	21378	22313	21800	21810
1166	21381	22315	21803	21813
1167	21385	22318	21806	21817
1168	21388	22322	21810	21820
1169	21391	22329	21814	21824
1170	21393	22334	21818	21827
1171	21396	22341	21821	21831
1172	21401	22346	21825	21834
1173	21403	22348	21828	21838
1174	21405	22350	21832	21841
1175	21405	22357	21836	21844
1176	21408	22360	21839	21848
1177	21410	22364	21844	21851
1178	21415	22367	21847	21855
1179	21418	22374	21851	21858
1180	21420	22378	21854	21862
1181	21425	22381	21857	21865
1182	21430	22384	21860	21869
1183	21434	22385	21862	21872
1184	21439	22388	21865	21875
1185	21443	22393	21869	21879
1186	21449	22395	21873	21882
1187	21453	22397	21876	21886
1188	21456	22403	21880	21889
1189	21459	22406	21883	21893
1190	21465	22410	21887	21896
1191	21469	22412	21890	21899
1192	21474	22415	21893	21903
1193	21475	22418	21897	21906
1194	21479	22424	21900	21910
1195	21482	22431	21903	21913
1196	21484	22435	21906	21917
1197	21487	22437	21909	21920
1198	21488	22439	21913	21923
1199	21491	22446	21917	21927
1200	21493	22453	21920	21930
1201	21497	22457	21923	21934
1202	21503	22459	21926	21937
1203	21506	22463	21929	21940
1204	21510	22466	21931	21943
1205	21515	22469	21934	21947
1206	21520	22473	21937	21950
1207	21524	22475	21941	21953
1208	21528	22477	21943	21957
1209	21532	22482	21947	21960
1210	21540	22487	21950	21963
1211	21541	22493	21953	21967
1212	21545	22501	21958	21970
1213	21546	22503	21961	21973
1214	21548	22505	21966	21976
1215	21553	22508	21969	21980
1216	21558	22511	21972	21983
1217	21561	22516	21975	21986
1218	21563	22521	21978	21990
1219	21566	22527	21981	21993
1220	21569	22532	21984	21996
1221	21571	22535	21987	22000
1222	21575	22539	21991	22003
1223	21581	22543	21995	22007
1224	21585	22547	21998	22010
1225	21590	22550	22002	22014
1226	21595	22555	22006	22017
1227	21599	22559	22008	22021
1228	21602	22564	22012	22024
1229	21604	22569	22014	22028
1230	21607	22571	22017	22031
1231	21610	22579	22020	22034
1232	21612	22582	22024	22038
1233	21615	22589	22028	22041
1234	21616	22593	22031	22045
1235	21619	22599	22035	22048
1236	21622	22602	22039	22052
1237	21625	22607	22042	22055
1238	21626	22611	22045	22059
1239	21631	22614	22049	22062
1240	21633	22621	22052	22066
1241	21638	22624	22056	22069
1242	21642	22627	22060	22073
1243	21647	22630	22063	22076
1244	21652	22632	22067	22080
1245	21653	22634	22070	22083
1246	21657	22637	22074	22087
1247	21662	22644	22078	22090
1248	21669	22651	22082	22094
1249	21674	22659	22085	22097
1250	21678	22662	22087	22101
1251	21679	22664	22091	22104
1252	21681	22673	22094	22108
1253	21683	22677	22097	22111
1254	21684	22681	22100	22115
1255	21687	22688	22103	22118
1256	21692	22693	22106	22122
1257	21697	22697	22108	22125
1258	21705	22700	22112	22129
1259	21709	22703	22115	22132
1260	21711	22706	22118	22136
1261	21714	22710	22121	22139
1262	21717	22712	22125	22143
1263	21720	22714	22127	22146
1264	21722	22717	22131	22149
1265	21725	22718	22134	22153
1266	21727	22725	22139	22156
1267	21729	22729	22143	22160
1268	21732	22732	22146	22163
1269	21736	22734	22150	22166
1270	21738	22739	22153	22170
1271	21742	22744	22156	22173
1272	21746	22747	22159	22177
1273	21749	22749	22162	22180
1274	21755	22750	22165	22183
1275	21758	22752	22169	22187
1276	21761	22758	22172	22190
1277	21763	22759	22175	22194
1278	21766	22761	22179	22197
1279	21767	22765	22183	22200
1280	21771	22771	22185	22204
1281	21774	22774	22188	22207
1282	21777	22775	22193	22211
1283	21781	22778	22196	22214
1284	21783	22782	22199	22218
1285	21785	22786	22203	22221
1286	21787	22793	22206	22224
1287	21789	22800	22208	22228
1288	21793	22801	22212	22231
1289	21796	22805	22215	22235
1290	21799	22810	22219	22238
1291	21804	22815	22223	22242
1292	21809	22819	22226	22245
1293	21813	22822	22229	22248
1294	21815	22826	22232	22252
1295	21816	22829	22235	22255
1296	21820	22836	22239	22259
1297	21824	22842	22241	22262
1298	21827	22847	22245	22265
1299	21829	22854	22248	22269
1300	21832	22859	22252	22272
1301	21835	22864	22255	22276
1302	21837	22867	22259	22279
1303	21842	22870	22262	22283
1304	21845	22872	22265	22286
1305	21847	22873	22267	22290
1306	21851	22878	22270	22293
1307	21856	22882	22273	22296
1308	21859	22882	22276	22300
1309	21863	22882	22279	22303
1310	21870	22886	22282	22307
1311	21875	22892	22285	22310
1312	21880	22895	22289	22314
1313	21884	22900	22292	22317
1314	21889	22907	22297	22321
1315	21893	22912	22300	22324
1316	21896	22919	22303	22327
1317	21898	22923	22306	22331
1318	21902	22927	22309	22334
1319	21904	22930	22313	22338
1320	21905	22933	22316	22341
1321	21909	22938	22320	22345
1322	21914	22944	22324	22348
1323	21916	22949	22328	22352
1324	21920	22955	22331	22355
1325	21925	22959	22333	22358
1326	21930	22966	22337	22362
1327	21935	22966	22341	22365
1328	21937	22971	22344	22369
1329	21942	22976	22347	22372
1330	21944	22980	22350	22376
1331	21946	22986	22353	22379
1332	21949	22990	22356	22382
1333	21952	22997	22359	22386
1334	21955	23002	22363	22389
1335	21959	23004	22367	22393
1336	21965	23008	22370	22396
1337	21968	23012	22374	22399
1338	21972	23015	22377	22403
1339	21977	23018	22380	22406
1340	21979	23026	22384	22410
1341	21981	23029	22387	22413
1342	21985	23030	22390	22417
1343	21992	23034	22393	22420
1344	21994	23036	22396	22423
1345	22001	23038	22399	22427
1346	22004	23040	22402	22430
1347	22006	23042	22406	22433
1348	22009	23043	22408	22437
1349	22013	23046	22412	22440
1350	22017	23048	22415	22444
1351	22021	23050	22419	22447
1352	22023	23051	22421	22450
1353	22024	23054	22425	22454
1354	22026	23059	22428	22457
1355	22033	23063	22431	22461
1356	22038	23066	22435	22464
1357	22041	23072	22438	22467
1358	22046	23077	22442	22471
1359	22049	23080	22445	22474
1360	22051	23084	22448	22477
1361	22057	23087	22452	22481
1362	22062	23091	22456	22484
1363	22066	23092	22458	22488
1364	22071	23094	22461	22491
1365	22075	23097	22464	22495
1366	22079	23102	22467	22498
1367	22081	23106	22469	22502
1368	22086	23108	22473	22505
1369	22089	23113	22476	22508
1370	22091	23118	22481	22512
1371	22094	23121	22483	22515
1372	22098	23126	22486	22519
1373	22099	23134	22490	22522
1374	22101	23140	22494	22526
1375	22104	23145	22497	22529
1376	22107	23151	22500	22532
1377	22110	23155	22503	22536
1378	22114	23158	22508	22539
1379	22119	23161	22510	22543
1380	22122	23166	22514	22546
1381	22128	23168	22517	22549
1382	22133	23173	22521	22553
1383	22135	23176	22523	22556
1384	22139	23179	22527	22559
1385	22143	23183	22530	22563
1386	22146	23186	22534	22566
1387	22150	23189	22536	22569
1388	22153	23191	22540	22572
1389	22157	23194	22543	22576
1390	22160	23197	22546	22579
1391	22163	23201	22549	22582
1392	22166	23205	22553	22586
1393	22170	23209	22557	22589
1394	22173	23212	22560	22592
1395	22177	23216	22563	22595
1396	22179	23219	22566	22599
1397	22181	23224	22570	22602
1398	22182	23230	22574	22605
1399	22186	23235	22577	22609
1400	22189	23239	22580	22612
1401	22193	23245	22583	22615
1402	22198	23249	22586	22619
1403	22203	23253	22589	22622
1404	22208	23258	22592	22626
1405	22213	23264	22595	22629
1406	22217	23270	22599	22633
1407	22221	23273	22601	22636
1408	22224	23277	22605	22639
1409	22226	23282	22608	22643
1410	22229	23287	22612	22646
1411	22231	23293	22615	22650
1412	22235	23300	22618	22653
1413	22238	23303	22623	22657
1414	22243	23306	22627	22660
1415	22245	23309	22631	22664
1416	22250	23311	22634	22667
1417	22254	23313	22638	22671
1418	22256	23315	22641	22674
1419	22260	23316	22644	22677
1420	22262	23321	22647	22681
1421	22268	23325	22649	22684
1422	22271	23330	22653	22688
1423	22276	23334	22656	22691
1424	22280	23337	22660	22694
1425	22286	23341	22662	22698
1426	22288	23345	22666	22701
1427	22291	23348	22668	22704
1428	22294	23352	22671	22708
1429	22297	23355	22674	22711
1430	22300	23364	22677	22714
1431	22303	23369	22680	22718
1432	22306	23372	22683	22721
1433	22314	23376	22687	22724
1434	22318	23378	22689	22728
1435	22322	23382	22692	22731
1436	22328	23384	22695	22734
1437	22331	23389	22699	22738
1438	22332	23394	22703	22741
1439	22335	23398	22707	22744
1440	22338	23401	22710	22748
1441	22343	23407	22713	22751
1442	22349	23413	22715	22755
1443	22353	23417	22719	22758
1444	22357	23423	22722	22761
1445	22362	23428	22725	22765
1446	22366	23434	22729	22768
1447	22369	23437	22731	22772
1448	22372	23441	22734	22775
1449	22374	23444	22737	22778
1450	22381	23449	22741	22782
1451	22386	23453	22743	22785
1452	22387	23457	22746	22789
1453	22391	23460	22749	22792
1454	22396	23462	22751	22795
1455	22399	23465	22754	22799
1456	22401	23466	22758	22802
1457	22404	23470	22761	22806
1458	22406	23474	22765	22809
1459	22408	23477	22769	22813
1460	22410	23482	22773	22816
1461	22416	23484	22775	22819
1462	22421	23489	22778	22823
1463	22422	23492	22781	22826
1464	22426	23495	22784	22829
1465	22431	23498	22787	22833
1466	22433	23501	22791	22836
1467	22437	23502	22795	22839
1468	22443	23507	22798	22843
1469	22448	23509	22802	22846
1470	22452	23520	22805	22850
1471	22455	23527	22807	22853
1472	22456	23532	22811	22856
1473	22457	23534	22815	22860
1474	22461	23540	22818	22863
1475	22463	23541	22822	22866
1476	22464	23542	22825	22870
1477	22470	23549	22829	22873
1478	22473	23553	22831	22876
1479	22475	23559	22834	22880
1480	22476	23563	22837	22883
1481	22484	23569	22840	22887
1482	22490	23572	22843	22890
1483	22493	23575	22845	22893
1484	22500	23580	22848	22897
1485	22503	23585	22850	22900
1486	22506	23588	22854	22903
1487	22509	23593	22857	22907
1488	22513	23596	22860	22910
1489	22517	23597	22863	22913
1490	22520	23604	22866	22917
1491	22523	23608	22869	22920
1492	22527	23613	22872	22923
1493	22531	23616	22875	22927
1494	22535	23619	22879	22930
1495	22539	23622	22881	22934
1496	22544	23626	22883	22937
1497	22548	23629	22887	22940
1498	22550	23631	22890	22944
1499	22556	23634	22893	22947
1500	22557	23641	22896	22950
1501	22560	23643	22901	22955
1502	22566	23647	22906	22959
1503	22570	23649	22912	22964
1504	22573	23652	22916	22968
1505	22578	23653	22921	22972
1506	22583	23659	22925	22977
1507	22588	23664	22929	22981
1508	22592	23666	22934	22986
1509	22596	23671	22938	22990
1510	22600	23676	22942	22995
1511	22602	23682	22947	22999
1512	22608	23685	22952	23003
1513	22611	23688	22956	23008
1514	22615	23692	22961	23012
1515	22617	23699	22965	23017
1516	22623	23705	22969	23021
1517	22628	23708	22974	23026
1518	22632	23711	22978	23030
1519	22636	23712	22983	23034
1520	22640	23715	22988	23039
1521	22644	23721	22992	23043
1522	22647	23728	22997	23048
1523	22653	23731	23002	23053
1524	22657	23733	23006	23057
1525	22661	23738	23011	23062
1526	22665	23743	23015	23066
1527	22672	23746	23020	23071
1528	22675	23750	23024	23076
1529	22679	23754	23028	23080
1530	22683	23759	23032	23085
1531	22688	23765	23037	23089
1532	22694	23770	23042	23094
1533	22698	23775	23047	23099
1534	22701	23779	23052	23103
1535	22703	23784	23056	23108
1536	22709	23786	23061	23112
1537	22711	23788	23066	23117
1538	22714	23794	23070	23122
1539	22718	23796	23075	23126
1540	22722	23802	23080	23131
1541	22726	23805	23084	23135
1542	22729	23811	23089	23140
1543	22733	23815	23094	23145
1544	22736	23818	23099	23149
1545	22740	23825	23103	23154
1546	22746	23828	23108	23158
1547	22751	23831	23113	23163
1548	22758	23835	23119	23167
1549	22763	23839	23123	23172
1550	22766	23844	23129	23176
1551	22770	23847	23134	23181
1552	22774	23850	23138	23186
1553	22776	23857	23142	23190
1554	22778	23861	23146	23195
1555	22783	23866	23152	23199
1556	22784	23868	23157	23204
1557	22787	23871	23163	23208
1558	22791	23879	23166	23213
1559	22794	23883	23172	23217
1560	22797	23885	23176	23222
1561	22803	23887	23181	23227
1562	22807	23893	23186	23231
1563	22813	23900	23191	23236
1564	22821	23903	23194	23240
1565	22824	23905	23198	23245
1566	22826	23908	23203	23250
1567	22831	23910	23208	23254
1568	22837	23912	23212	23259
1569	22841	23916	23217	23263
1570	22843	23920	23223	23268
1571	22849	23925	23228	23273
1572	22851	23927	23234	23277
1573	22853	23930	23238	23282
1574	22858	23934	23244	23286
1575	22861	23940	23249	23291
1576	22865	23943	23254	23295
1577	22869	23948	23259	23300
1578	22874	23950	23264	23305
1579	22877	23955	23270	23309
1580	22880	23958	23275	23314
1581	22882	23960	23280	23318
1582	22887	23965	23283	23323
1583	22894	23970	23287	23328
1584	22899	23974	23291	23332
1585	22906	23975	23296	23337
1586	22912	23978	23301	23341
1587	22915	23984	23306	23346
1588	22917	23989	23310	23351
1589	22920	23991	23314	23355
1590	22923	23995	23319	23360
1591	22925	23999	23323	23364
1592	22930	24003	23328	23369
1593	22932	24006	23332	23374
1594	22935	24008	23337	23378
1595	22937	24011	23343	23383
1596	22943	24016	23347	23387
1597	22948	24020	23351	23392
1598	22954	24024	23355	23397
1599	22960	24027	23359	23401
1600	22962	24030	23363	23406
1601	22964	24032	23366	23410
1602	22968	24039	23372	23415
1603	22978	24040	23377	23419
1604	22986	24046	23382	23424
1605	22989	24051	23388	23429
1606	22992	24053	23393	23433
1607	22997	24057	23398	23438
1608	23001	24058	23403	23442
1609	23007	24064	23409	23447
1610	23011	24069	23414	23451
1611	23013	24076	23420	23456
1612	23016	24081	23425	23460
1613	23020	24087	23430	23465
1614	23023	24092	23436	23470
1615	23026	24096	23441	23474
1616	23031	24101	23445	23479
1617	23034	24107	23449	23483
1618	23038	24113	23455	23488
1619	23041	24118	23461	23492
1620	23047	24122	23465	23497
1621	23053	24131	23469	23501
1622	23057	24134	23473	23506
1623	23063	24137	23478	23510
1624	23066	24140	23482	23515
1625	23069	24144	23486	23519
1626	23075	24147	23491	23524
1627	23080	24150	23496	23528
1628	23085	24154	23501	23533
1629	23089	24157	23504	23537
1630	23095	24163	23507	23542
1631	23097	24165	23512	23546
1632	23103	24170	23517	23550
1633	23107	24173	23521	23555
1634	23110	24179	23526	23559
1635	23111	24183	23531	23564
1636	23118	24188	23535	23568
1637	23121	24195	23540	23573
1638	23122	24201	23545	23577
1639	23125	24210	23550	23582
1640	23127	24213	23554	23586
1641	23133	24217	23559	23591
1642	23137	24220	23565	23595
1643	23143	24225	23569	23600
1644	23149	24228	23574	23604
1645	23154	24231	23578	23609
1646	23160	24237	23582	23614
1647	23166	24239	23587	23618
1648	23172	24242	23593	23623
1649	23177	24246	23598	23627
1650	23181	24252	23602	23632
1651	23187	24259	23607	23636
1652	23193	24263	23612	23641
1653	23198	24272	23616	23646
1654	23202	24276	23621	23650
1655	23203	24279	23627	23655
1656	23205	24281	23632	23659
1657	23211	24285	23637	23664
1658	23212	24291	23643	23669
1659	23214	24295	23647	23673
1660	23217	24299	23652	23678
1661	23221	24304	23657	23682
1662	23224	24306	23662	23686
1663	23229	24306	23667	23691
1664	23232	24309	23670	23695
1665	23240	24313	23675	23700
1666	23244	24317	23680	23704
1667	23246	24321	23683	23709
1668	23252	24326	23687	23713
1669	23257	24332	23692	23717
1670	23259	24337	23697	23722
1671	23263	24340	23701	23726
1672	23267	24345	23706	23731
1673	23273	24348	23710	23735
1674	23275	24350	23713	23739
1675	23278	24355	23718	23744
1676	23281	24362	23722	23748
1677	23285	24370	23727	23753
1678	23287	24376	23731	23757
1679	23289	24383	23736	23761
1680	23293	24389	23740	23766
1681	23299	24393	23745	23770
1682	23306	24398	23748	23775
1683	23310	24400	23753	23779
1684	23313	24403	23758	23784
1685	23318	24407	23764	23788
1686	23320	24411	23769	23793
1687	23325	24414	23773	23797
1688	23329	24417	23778	23802
1689	23333	24422	23782	23806
1690	23336	24426	23787	23811
1691	23338	24429	23792	23815
1692	23343	24434	23797	23820
1693	23348	24439	23802	23825
1694	23350	24445	23805	23829
1695	23355	24450	23810	23834
1696	23359	24454	23814	23838
1697	23363	24458	23819	23843
1698	23369	24461	23824	23847
1699	23371	24464	23829	23852
1700	23373	24471	23833	23856
1701	23383	24473	23837	23861
1702	23386	24477	23842	23865
1703	23390	24479	23846	23870
1704	23393	24485	23851	23874
1705	23401	24489	23856	23879
1706	23407	24494	23862	23884
1707	23412	24498	23867	23888
1708	23418	24499	23873	23893
1709	23422	24504	23876	23897
1710	23426	24506	23880	23902
1711	23430	24510	23885	23906
1712	23435	24516	23889	23911
1713	23439	24523	23893	23916
1714	23442	24526	23898	23920
1715	23446	24527	23903	23925
1716	23451	24533	23908	23929
1717	23455	24537	23913	23934
1718	23459	24543	23918	23938
1719	23462	24548	23922	23943
1720	23466	24554	23928	23947
1721	23471	24555	23932	23952
1722	23479	24556	23936	23956
1723	23484	24558	23941	23961
1724	23491	24568	23945	23965
1725	23497	24573	23949	23970
1726	23501	24577	23953	23974
1727	23505	24585	23957	23979
1728	23508	24592	23962	23983
1729	23511	24596	23967	23988
1730	23516	24598	23971	23992
1731	23520	24602	23976	23997
1732	23525	24607	23981	24001
1733	23529	24612	23985	24006
1734	23531	24617	23989	24010
1735	23534	24625	23994	24015
1736	23537	24631	23998	24019
1737	23540	24635	24002	24024
1738	23543	24638	24007	24028
1739	23546	24644	24013	24033
1740	23552	24647	24017	24037
1741	23556	24648	24022	24042
1742	23563	24654	24027	24046
1743	23567	24659	24031	24051
1744	23573	24662	24037	24055
1745	23576	24665	24041	24060
1746	23579	24668	24045	24064
1747	23584	24672	24049	24069
1748	23587	24675	24055	24073
1749	23590	24680	24058	24077
1750	23598	24683	24063	24082
1751	23604	24685	24069	24086
1752	23606	24689	24075	24091
1753	23611	24692	24080	24095
1754	23614	24697	24084	24100
1755	23616	24699	24089	24104
1756	23618	24702	24092	24109
1757	23621	24704	24096	24113
1758	23622	24707	24100	24117
1759	23626	24712	24105	24122
1760	23628	24719	24110	24126
1761	23634	24722	24114	24131
1762	23641	24727	24118	24135
1763	23647	24731	24122	24140
1764	23653	24736	24127	24144
1765	23660	24739	24131	24149
1766	23666	24744	24136	24153
1767	23670	24747	24140	24158
1768	23673	24751	24144	24162
1769	23678	24756	24148	24166
1770	23680	24762	24152	24171
1771	23686	24767	24157	24175
1772	23691	24771	24160	24180
1773	23694	24773	24165	24184
1774	23696	24777	24170	24189
1775	23701	24782	24175	24193
1776	23703	24789	24180	24198
1777	23708	24794	24185	24202
1778	23712	24798	24189	24207
1779	23714	24806	24193	24211
1780	23717	24810	24197	24215
1781	23721	24816	24201	24220
1782	23728	24820	24207	24225
1783	23735	24823	24211	24229
1784	23738	24827	24216	24234
1785	23743	24830	24221	24238
1786	23749	24835	24225	24243
1787	23753	24838	24229	24247
1788	23757	24842	24234	24252
1789	23760	24843	24237	24256
1790	23766	24847	24242	24261
1791	23772	24851	24247	24265
1792	23776	24857	24252	24270
1793	23778	24864	24257	24274
1794	23780	24868	24262	24279
1795	23784	24870	24266	24284
1796	23787	24878	24271	24288
1797	23789	24880	24276	24293
1798	23792	24883	24280	24297
1799	23794	24894	24284	24302
1800	23798	24897	24288	24306
1801	23803	24903	24292	24311
1802	23811	24906	24296	24315
1803	23817	24911	24300	24320
1804	23824	24914	24306	24325
1805	23830	24918	24310	24329
1806	23833	24919	24315	24334
1807	23838	24921	24320	24338
1808	23844	24925	24326	24343
1809	23849	24928	24330	24347
1810	23853	24930	24334	24352
1811	23857	24931	24339	24357
1812	23863	24934	24344	24361
1813	23871	24943	24348	24366
1814	23873	24946	24353	24370
1815	23877	24951	24359	24375
1816	23882	24955	24363	24379
1817	23889	24960	24369	24384
1818	23892	24966	24374	24389
1819	23897	24973	24379	24393
1820	23901	24977	24385	24398
1821	23910	24980	24389	24402
1822	23916	24982	24394	24407
1823	23923	24983	24399	24411
1824	23930	24986	24405	24416
1825	23935	24991	24409	24420
1826	23942	24998	24414	24425
1827	23948	25002	24417	24429
1828	23954	25005	24422	24434
1829	23963	25009	24426	24438
1830	23967	25014	24430	24443
1831	23975	25017	24435	24447
1832	23980	25019	24441	24452
1833	23984	25023	24446	24456
1834	23989	25028	24450	24461
1835	23993	25031	24455	24465
1836	23998	25036	24460	24470
1837	24003	25042	24464	24474
1838	24007	25048	24469	24479
1839	24010	25054	24474	24483
1840	24013	25058	24478	24488
1841	24022	25065	24482	24492
1842	24025	25069	24486	24497
1843	24030	25074	24490	24501
1844	24036	25078	24493	24506
1845	24038	25084	24497	24510
1846	24040	25088	24501	24515
1847	24045	25093	24505	24519
1848	24050	25096	24510	24524
1849	24056	25100	24515	24528
1850	24060	25105	24519	24533
1851	24064	25110	24522	24537
1852	24071	25115	24527	24542
1853	24077	25120	24531	24546
1854	24082	25122	24535	24551
1855	24087	25123	24541	24555
1856	24090	25125	24545	24560
1857	24096	25126	24549	24565
1858	24100	25133	24554	24569
1859	24103	25137	24557	24574
1860	24108	25142	24562	24578
1861	24112	25144	24567	24583
1862	24121	25148	24570	24587
1863	24126	25151	24575	24592
1864	24131	25157	24579	24596
1865	24134	25159	24583	24601
1866	24140	25164	24587	24605
1867	24143	25172	24591	24610
1868	24149	25175	24595	24615
1869	24154	25183	24601	24619
1870	24158	25189	24605	24624
1871	24164	25196	24610	24628
1872	24169	25201	24615	24633
1873	24174	25207	24620	24637
1874	24178	25211	24624	24642
1875	24182	25216	24629	24647
1876	24186	25220	24634	24651
1877	24192	25226	24638	24656
1878	24197	25227	24642	24660
1879	24200	25233	24647	24665
1880	24203	25239	24651	24669
1881	24210	25243	24656	24674
1882	24213	25246	24659	24678
1883	24223	25250	24663	24683
1884	24229	25255	24669	24687
1885	24233	25259	24672	24692
1886	24240	25264	24675	24696
1887	24246	25268	24681	24701
1888	24251	25271	24685	24705
1889	24254	25277	24690	24710
1890	24260	25282	24694	24714
1891	24262	25287	24698	24718
1892	24269	25290	24703	24723
1893	24273	25294	24707	24727
1894	24279	25298	24711	24732
1895	24283	25302	24718	24736
1896	24285	25307	24722	24741
1897	24289	25312	24726	24745
1898	24293	25317	24730	24750
1899	24295	25324	24734	24754
1900	24300	25330	24740	24759
1901	24304	25334	24744	24763
1902	24307	25335	24749	24768
1903	24318	25340	24753	24772
1904	24323	25342	24757	24776
1905	24328	25345	24761	24781
1906	24332	25348	24765	24785
1907	24340	25349	24768	24790
