X2;Abies;Acer campestre-type;Alnus;Artemisia;Betula;Buxus;Campanulaceae;Carpinus;Caryophyllaceae (periporate excl. Paronychioideae);Centaurea;Chenopodiaceae/Amaranthaceae;Corylus;Cyperaceae;Euhedra distachya-type;Ericaceae;Euphorbiaceae;Fagus;Filipendula;Fraxinus;Poaceae;Hedera;Helianthemum;Ilex;Juniperus;Picea;Pinus;Plantaginaceae;Polygonum;Populus;Quercus;Ranunculus acris-type;Rosaceae;Rubiaceae;Salix;Saxifragaceae;Taxus;Thalictrum;Tilia;Trifolium-type;Ulmus;Varia;Hippophae rhamnoides;Rumex;Apiaceae;Brassicaceae
35144.0408438685;0;0;0;0,252;0,042;0;0;0;0,025;0;0,017;0,008;0,296;0;0;0;0;0;0;0,345;0;0,05;0;0;0;0,034;0,017;0;0;0;0,784;0;0;0,025;0,008;0;0,101;0;0;0;0,012;0;0;0;0,034
35253.5410733976;0;0;0;0,128;0,011;0;0;0;0,032;0;0,032;0,011;0,382;0;0;0;0;0;0;0,213;0;0,117;0;0;0,021;0,106;0;0;0;0;0,809;0;0,011;0,043;0;0;0,17;0;0;0;0,009;0;0,011;0;0,032
35363.0413029265;0;0;0;0,147;0,046;0;0;0;0,028;0;0,055;0;0,311;0;0;0;0;0;0;0,258;0;0,12;0;0;0,018;0,051;0,009;0;0;0;0,874;0;0;0,009;0,009;0;0,111;0;0;0;0,005;0;0,065;0,009;0
35472.5415324556;0;0;0;0,248;0,032;0;0;0;0,05;0;0,055;0;0,213;0,005;0;0;0;0,009;0;0,11;0;0,206;0;0;0,021;0,076;0,005;0;0;0;0,667;0;0,005;0,028;0,005;0;0,05;0;0;0;0,008;0,005;0,005;0,005;0,028
35527.29164722;0;0;0,014;0,221;0,041;0;0;0;0,041;0;0,041;0,014;0,293;0;0;0;0;0;0;0,317;0;0,069;0;0;0;0,021;0;0;0;0;0,84;0;0,014;0;0;0;0,124;0;0;0;0,004;0;0;0;0,041
35582.0417619845;0;0;0;0,16;0,062;0;0;0;0,036;0;0,009;0;0,427;0;0;0;0;0,009;0;0,276;0;0,044;0;0,018;0,009;0,049;0,009;0;0;0;0,858;0;0;0,044;0;0;0,107;0;0;0;0,003;0,018;0,027;0;0,044
35691.5419915135;0;0;0;0,203;0,019;0;0,01;0;0,039;0;0,058;0,01;0,269;0;0;0;0;0;0;0,155;0;0,077;0;0;0,058;0,092;0,01;0;0;0;0,871;0;0,01;0,019;0;0;0,116;0;0;0;0,006;0;0,01;0;0,029
35746.292106278;0;0;0,011;0,286;0,034;0;0;0;0,046;0;0,046;0;0,33;0;0;0;0;0;0;0,217;0;0,08;0;0;0,011;0,051;0,011;0;0;0;0,786;0;0;0,011;0;0;0,126;0;0;0;0,011;0;0;0,011;0,034
35801.0422210426;0;0;0,009;0,181;0,018;0;0;0;0,036;0;0,018;0,009;0,324;0,009;0;0;0;0,018;0;0,199;0;0,118;0;0;0,081;0,122;0;0,009;0;0;0,852;0;0;0,009;0;0;0,063;0;0;0;0,006;0;0;0;0,036
35855.792335807;0,011;0;0,022;0,27;0,034;0;0;0;0,011;0;0,011;0,034;0,226;0;0;0;0;0;0;0,258;0;0,011;0;0;0,011;0,067;0,022;0;0;0,045;0,68;0;0;0,022;0,011;0;0,101;0;0;0;0,016;0;0;0;0,022
35910.5424505715;0;0;0;0,159;0,011;0;0;0;0,068;0;0,034;0;0,343;0;0;0;0;0,011;0;0,227;0;0,057;0;0;0,057;0,136;0;0,011;0;0;0,792;0;0,011;0,023;0;0;0,045;0;0;0;0,004;0,011;0,011;0,011;0,057
35965.292565336;0;0;0,009;0,188;0,027;0;0;0;0,009;0;0,045;0,018;0,385;0,009;0;0;0;0,018;0;0,304;0;0,027;0;0,009;0,022;0,076;0;0;0;0;0,792;0;0;0,009;0;0;0,152;0;0;0;0,005;0;0;0,009;0,027
36020.0426801006;0;0;0;0,219;0,018;0;0;0;0,027;0;0,055;0;0,263;0;0;0;0;0,009;0;0,283;0;0,046;0;0;0,032;0,064;0,009;0;0;0;0,757;0;0,009;0,027;0;0;0,164;0;0;0;0,002;0;0,009;0;0,009
36074.792794865;0;0;0;0,05;0,1;0;0;0;0,063;0;0,025;0;0,456;0;0,013;0;0;0;0;0,288;0;0,013;0;0,013;0,081;0,256;0,013;0;0;0;0,778;0;0;0;0;0;0,038;0;0;0;0,002;0;0;0;0,013
36129.5429096295;0;0;0,008;0,106;0,049;0;0;0;0,041;0;0,016;0,008;0,382;0;0;0;0;0,024;0;0,325;0;0,033;0;0;0;0,13;0,016;0,008;0;0;0,808;0;0,016;0,041;0;0;0,065;0;0;0;0,004;0;0,024;0,016;0,033
36184.293024394;0;0;0,009;0,128;0,064;0;0;0;0,055;0;0,018;0,009;0,277;0,009;0;0;0;0,037;0;0,164;0;0,1;0;0,009;0;0,087;0,027;0;0;0,009;0,578;0;0;0,046;0;0;0,091;0;0;0;0,007;0;0;0,009;0,027
36239.0431391586;0;0;0,021;0,166;0,041;0;0;0;0,01;0;0,01;0,01;0,441;0,01;0;0;0;0;0;0,301;0;0,031;0;0,01;0,067;0,104;0;0;0;0,01;0,783;0;0;0,031;0;0;0,062;0;0;0,01;0,004;0;0;0,01;0,01
36293.7932539231;0;0;0;0,088;0,064;0;0;0;0,04;0;0,008;0;0,386;0;0;0;0;0;0;0,263;0;0,032;0;0,008;0,064;0,124;0,008;0;0;0;0,808;0;0;0,032;0;0;0,127;0;0;0;0,005;0;0,008;0,008;0,064
36403.293483452;0,023;0;0,009;0,168;0,037;0;0,009;0;0,047;0;0,037;0,037;0,359;0;0;0;0;0,009;0;0,187;0;0,056;0;0,009;0,042;0,112;0,009;0,009;0;0;0,695;0;0;0,037;0,009;0;0,065;0;0;0;0,01;0,009;0;0;0,009
36458.0435982166;0;0;0;0,167;0,029;0;0;0;0,02;0;0,029;0;0,414;0;0;0;0;0,029;0;0,294;0;0,02;0;0,01;0,054;0,152;0;0;0;0;0,782;0;0,01;0,029;0,01;0;0,098;0;0;0;0,007;0;0,01;0;0,029
36512.793712981;0;0;0;0,195;0,031;0;0;0;0,008;0;0,023;0,016;0,395;0;0;0;0;0,008;0;0,28;0;0,023;0;0;0,031;0,121;0;0;0;0;0,8;0;0;0,031;0;0;0,163;0;0;0;0,004;0;0,016;0;0,016
36567.5438277455;0;0;0;0,104;0,048;0;0;0;0,032;0;0,008;0;0,366;0,008;0;0;0;0;0;0,329;0;0,016;0;0;0,048;0,133;0;0;0;0;0,836;0;0,008;0,024;0;0;0,12;0;0;0;0,002;0;0,008;0;0,056
36622.29394251;0;0;0;0,1;0,038;0;0;0,013;0,05;0;0,038;0,063;0,333;0;0;0;0;0;0;0,375;0;0;0;0;0,013;0,163;0;0,013;0;0;0,692;0;0;0,025;0;0;0,063;0;0;0;0,01;0;0,013;0,025;0
36731.794172039;0,013;0;0,009;0,108;0,018;0;0;0;0,045;0;0,027;0;0,228;0,009;0;0;0;0;0;0,251;0;0,09;0;0;0,121;0,121;0;0;0;0;0,654;0;0;0;0;0;0,108;0;0;0;0,006;0,009;0;0;0,009
36786.5442868036;0;0;0;0,185;0,046;0;0;0;0,058;0;0,035;0,012;0,414;0,012;0;0;0;0,012;0;0,277;0;0,012;0;0;0;0,075;0,012;0;0;0;0,814;0;0;0,069;0,012;0;0,139;0;0;0;0;0;0;0;0,023
36841.294401568;0;0;0;0,149;0,046;0;0;0;0,034;0;0,011;0;0,47;0,011;0;0;0;0;0;0,264;0;0,023;0;0,011;0,08;0,218;0;0;0;0;0,844;0;0;0;0;0;0,08;0;0;0;0,005;0;0;0;0,034
37060.294860626;0;0;0;0,138;0,075;0;0;0;0,025;0;0,025;0,013;0,42;0;0;0;0;0,025;0;0,225;0;0;0;0;0,075;0,263;0;0;0;0;0,868;0;0,013;0;0;0;0,088;0;0;0;0;0;0;0;0
37279.2953196841;0;0;0;0,062;0,086;0;0;0;0,012;0;0,025;0,037;0,243;0;0;0;0;0;0;0,272;0;0;0;0;0,074;0,358;0;0;0;0;0,736;0;0;0,025;0;0;0,025;0;0;0;0,021;0;0;0;0
2200.7873178557;0;0;0,014;0,135;0,092;0;0;0;0;0;0,014;0,071;0,078;0;0;0;0;0;0;0,085;0;0;0;0;0,121;0,305;0;0;0;0,007;0,575;0;0;0,007;0;0;0,071;0,014;0;0;0,006;0;0,007;0,014;0,007
2408.14071625538;0;0;0,02;0,082;0,102;0;0,007;0,02;0,027;0;0,007;0,041;0,169;0;0;0;0;0;0;0,061;0;0,02;0;0,014;0,146;0,344;0;0;0;0,02;0,464;0;0;0,007;0;0;0,041;0;0;0;0,01;0;0;0;0,034
2605.23708379837;0;0;0,006;0,113;0,088;0;0;0,006;0,019;0,006;0,006;0,063;0,184;0;0;0;0;0;0;0,119;0;0,013;0;0;0,116;0,295;0;0;0;0;0,441;0;0,006;0,006;0;0;0,056;0;0;0,006;0;0;0;0,006;0,025
2789.92049551888;0;0;0;0,068;0,068;0;0;0;0,024;0;0,01;0,015;0,221;0;0,01;0;0;0;0;0,068;0;0,02;0;0,005;0,163;0,398;0;0;0;0;0,218;0;0;0,005;0,005;0;0,049;0;0;0;0;0;0;0,005;0,049
2977.82566429188;0;0;0,014;0,082;0,119;0;0;0,009;0,014;0;0,009;0,032;0,226;0,005;0;0;0;0,005;0;0,1;0;0,005;0;0;0,121;0,322;0;0;0;0;0,204;0;0,014;0,018;0;0;0,064;0;0;0;0,003;0;0;0,005;0,037
3123.64242391347;0;0;0,01;0,054;0,088;0;0;0;0,02;0;0,015;0,034;0,221;0;0;0;0;0;0;0,078;0;0,02;0;0;0,162;0,314;0;0;0;0;0,224;0;0,01;0,025;0;0;0,074;0;0;0;0,009;0;0;0;0,054
3270.63174769163;0;0;0,008;0,054;0,045;0;0;0;0,025;0;0,008;0,008;0,177;0;0;0;0;0,004;0;0,128;0;0,012;0;0;0,192;0,407;0;0;0;0,008;0,227;0;0;0;0;0;0,037;0;0;0,004;0,016;0;0,004;0;0,012
3406.58437091743;0;0;0,024;0,106;0,091;0;0;0,01;0,019;0;0,014;0,043;0,2;0;0;0;0;0;0;0,111;0;0,01;0;0,019;0,142;0,281;0;0;0;0;0,191;0;0;0,029;0;0;0,063;0;0;0;0,019;0;0;0;0,029
3533.61070713463;0,01;0;0,005;0,01;0,057;0;0;0,005;0,005;0;0,01;0,019;0,186;0;0,005;0,005;0;0;0;0,071;0;0,019;0;0;0,207;0,442;0;0;0;0;0,222;0,01;0;0;0;0;0,052;0;0;0,005;0,015;0;0;0;0,038
3668.14084813963;0;0;0,01;0,061;0,066;0;0;0;0,026;0;0,015;0,036;0,197;0;0;0;0;0;0;0,107;0;0,031;0;0,015;0,156;0,324;0;0;0;0,005;0,234;0;0;0,02;0;0;0,082;0,005;0;0;0,016;0;0;0,01;0,005
3801.94921677723;0;0;0,006;0,044;0,033;0;0;0;0;0;0;0,028;0,15;0;0,011;0;0;0,006;0;0,061;0;0,011;0;0;0,207;0,439;0,006;0;0;0;0,33;0;0,011;0;0;0;0,05;0;0;0;0,013;0;0;0;0,017
3939.29587751295;0;0;0,016;0,07;0,06;0;0;0,011;0,005;0;0;0,038;0,252;0,005;0;0;0;0,022;0;0,136;0;0,011;0;0,005;0,103;0,29;0;0;0;0;0,248;0,005;0;0,054;0;0;0,108;0;0;0;0,006;0;0;0;0,033
4085.0133494195;0,01;0;0,01;0,077;0,051;0;0;0,005;0;0;0;0,031;0,163;0;0,005;0;0;0;0;0,123;0;0,015;0;0;0,165;0,409;0;0;0;0;0,312;0;0;0,005;0;0;0,031;0;0;0;0,009;0;0,005;0;0,015
4221.78475098505;0;0;0,005;0,068;0,094;0;0;0,005;0;0;0,005;0,021;0,263;0;0;0;0;0,005;0;0,063;0;0;0;0;0,181;0,357;0;0,005;0;0;0,227;0;0;0,037;0;0;0,1;0;0;0;0,009;0;0;0,01;0,01
4310.14380011325;0,015;0;0;0,018;0,009;0;0;0;0,004;0;0;0,018;0,126;0;0;0;0;0,004;0;0,053;0;0,009;0;0;0,377;0,445;0;0;0;0;0,174;0;0;0,004;0;0;0,009;0;0;0;0,006;0;0;0;0,018
4373.69663171635;0;0;0,011;0,049;0,099;0;0;0;0,011;0;0,016;0,033;0,201;0;0;0;0;0,016;0;0,137;0;0;0;0,011;0,142;0,277;0;0,011;0;0;0,384;0;0;0,038;0;0;0,071;0;0;0;0,006;0;0,005;0;0,038
4435.88316335488;0;0;0,005;0,038;0,024;0;0;0,014;0,029;0,005;0,01;0,029;0,15;0;0;0;0;0;0;0,11;0;0,01;0;0;0,164;0,507;0;0;0;0,005;0,377;0;0;0;0;0;0,014;0,005;0;0,005;0;0;0;0,005;0,005
4498.72973217973;0;0;0,017;0,097;0,092;0;0;0;0,011;0;0,034;0,011;0,226;0;0;0;0;0;0;0,12;0;0;0;0;0,126;0,324;0,006;0,006;0;0;0,343;0;0,011;0,017;0;0;0,057;0;0;0;0,006;0;0;0,006;0,029
4563.26454616331;0;0;0;0,025;0,086;0;0;0,006;0,019;0;0,012;0,006;0,206;0;0;0;0;0;0;0,13;0;0,006;0;0;0,182;0,429;0;0;0;0;0,447;0;0;0;0;0;0,031;0;0;0;0,012;0;0,012;0;0,006
4629.51768409955;0;0;0,007;0,086;0,086;0;0;0;0,014;0;0;0,007;0,187;0;0;0;0;0;0;0,1;0;0,007;0;0,007;0,136;0,355;0;0;0;0;0,515;0;0,007;0,022;0;0;0,093;0;0;0;0,006;0;0;0,007;0,036
4694.37804327435;0,011;0;0;0,067;0,052;0;0;0,015;0,03;0;0,007;0,052;0,192;0,007;0;0;0;0,007;0;0,126;0;0;0;0;0,112;0,342;0,015;0;0;0,007;0,529;0;0,007;0,022;0;0;0,052;0;0;0;0,009;0;0,007;0;0,015
4756.94224204248;0;0;0,007;0,08;0,067;0;0;0;0,013;0;0,007;0,06;0,247;0;0;0;0;0;0;0,127;0;0,007;0;0,007;0,114;0,311;0;0;0;0;0,447;0,007;0,007;0,054;0;0;0,06;0;0;0;0,006;0;0;0;0,027
4846.25831024248;0;0;0;0,115;0,097;0;0;0,006;0,006;0;0,006;0,03;0,122;0;0,006;0;0;0;0,006;0,187;0;0;0;0;0,16;0,254;0;0;0;0;0,574;0,006;0;0,024;0;0;0,048;0;0;0,006;0,01;0;0,006;0;0,012
4965.4260513473;0;0;0,011;0,075;0,096;0;0;0,005;0,021;0;0,011;0,016;0,221;0,005;0;0;0;0,005;0;0,118;0;0;0;0;0,115;0,281;0;0;0;0;0,332;0;0;0,048;0;0;0,102;0,005;0;0,011;0,009;0;0;0;0,016
5091.5970424643;0,009;0;0;0,09;0,06;0;0,006;0,006;0,036;0;0,018;0,06;0,262;0;0;0;0;0;0,006;0,138;0;0,006;0;0;0,132;0,318;0,006;0;0;0;0,333;0;0;0,006;0;0;0,072;0;0;0;0,006;0;0;0;0,006
5211.5092338303;0;0;0,023;0,083;0,069;0;0,005;0,005;0,009;0;0,009;0,014;0,2;0;0;0;0;0,005;0,005;0,111;0;0;0;0,009;0,113;0,34;0;0;0;0;0,169;0;0;0,032;0;0;0,074;0;0;0;0,009;0;0,014;0,005;0,056
5333.5026172078;0;0;0;0,112;0,061;0;0,005;0,005;0,01;0;0,025;0;0,196;0;0;0;0;0,01;0;0,091;0;0,005;0;0;0,19;0,327;0;0;0;0;0,273;0;0,01;0,025;0;0;0,076;0;0;0;0,003;0;0,005;0,005;0,02
5394.8461742318;0;0;0,013;0,133;0,044;0;0;0,003;0,016;0;0,016;0,006;0,125;0;0;0;0;0,01;0;0,076;0;0,006;0;0;0,059;0,17;0,013;0;0;0,003;0,127;0;0,003;0,025;0;0;0,073;0;0;0;0,003;0;0;0,003;0,013
5454.4500913179;0;0;0,01;0,048;0,022;0;0;0;0,022;0;0,016;0,01;0,138;0,003;0;0;0;0,006;0;0,051;0;0,01;0;0,003;0,075;0,278;0;0,003;0;0;0,178;0;0;0,013;0;0;0,019;0;0;0;0,009;0;0,003;0;0,013
5514.054008404;0,01;0;0,01;0,07;0,03;0;0;0;0,01;0;0,013;0,013;0,14;0;0,003;0;0;0,003;0;0,066;0;0,003;0;0;0,063;0,167;0;0;0;0,003;0,206;0;0;0,017;0;0;0,043;0;0;0,003;0,016;0;0,007;0,003;0,02
5575.1353409981;0;0;0,007;0,059;0,049;0;0;0;0,013;0;0,01;0,013;0,167;0;0;0;0;0,007;0;0,079;0;0,003;0;0;0,069;0,145;0;0,003;0;0;0,191;0;0,007;0,02;0,003;0;0,03;0,003;0;0;0,01;0;0,003;0;0,023
5637.6940891002;0;0;0,006;0,073;0,051;0;0;0;0,019;0;0,016;0,016;0,158;0;0;0;0;0;0;0,083;0;0;0;0;0,073;0,161;0;0;0;0;0,176;0;0;0,025;0;0;0,041;0;0;0;0,016;0;0,006;0;0,013
5700.2528372023;0;0;0;0,047;0,023;0;0;0;0,007;0;0,007;0,01;0,113;0;0,003;0;0;0,01;0;0,067;0;0,007;0;0;0,07;0,211;0,003;0,003;0;0;0,235;0;0,003;0,01;0;0;0,047;0;0;0;0,013;0;0,003;0;0,02
5768.11940371865;0;0;0,006;0,068;0,03;0;0;0;0,012;0;0,015;0,021;0,113;0;0;0;0;0,009;0,003;0,05;0;0;0;0,009;0,064;0,164;0,003;0,006;0;0;0,246;0;0,003;0,018;0;0;0,047;0;0;0;0,009;0,003;0;0;0,006
5835.985970235;0,007;0;0;0,052;0,036;0;0;0;0,026;0;0,007;0,013;0,164;0,003;0;0;0;0;0;0,075;0;0,003;0;0;0,044;0,206;0,003;0,003;0;0;0,191;0;0;0,003;0,003;0;0,046;0,003;0;0;0,006;0;0;0,003;0,013
5908.12862808592;0;0;0,016;0,098;0,032;0;0;0,003;0,006;0;0,022;0,016;0,097;0;0;0;0;0,01;0;0,086;0;0;0;0;0,055;0,209;0,003;0;0;0,006;0,155;0;0;0,016;0;0;0,098;0;0;0;0,015;0;0;0,006;0,01
5984.54737727142;0,005;0;0,003;0,041;0,028;0;0;0,006;0,025;0;0,006;0,009;0,171;0;0;0;0;0,003;0;0,063;0;0,003;0;0;0,097;0,256;0,003;0;0;0;0,089;0;0,003;0,013;0;0;0,06;0;0;0;0,012;0;0,003;0,003;0,035
6060.96612645692;0;0;0,013;0,075;0,042;0;0;0;0,007;0;0,01;0,023;0,12;0;0,003;0;0;0;0;0,059;0;0,007;0;0,003;0,094;0,223;0,003;0;0;0,01;0,149;0,003;0;0,02;0;0;0,059;0;0;0;0,016;0;0,01;0,003;0,016
6136.51619832342;0;0;0,003;0,053;0,026;0;0;0;0,02;0;0,007;0,013;0,169;0,007;0;0;0;0,01;0;0,056;0;0,003;0;0;0,085;0,268;0;0;0;0;0,143;0;0;0,016;0;0;0,03;0,003;0;0;0,01;0;0,003;0;0,01
6212.06627018992;0;0;0,009;0,092;0,035;0;0;0;0,003;0;0,017;0,029;0,143;0;0;0;0;0,014;0;0,046;0;0,006;0;0;0,085;0,188;0;0;0,003;0,003;0,141;0;0;0,009;0;0;0,087;0;0;0;0,006;0;0;0;0,02
6370.24673503093;0;0;0,009;0,136;0,075;0;0;0;0,019;0;0,014;0,037;0,161;0;0;0;0;0,009;0;0,112;0;0;0;0;0,077;0,301;0;0,005;0;0,005;0,227;0;0,005;0,028;0;0;0,117;0;0;0;0,009;0;0,005;0,005;0,023
6533.12929367943;0;0;0,007;0,033;0,036;0;0;0;0,01;0;0,01;0,01;0,062;0;0,003;0;0;0;0;0,073;0;0;0;0;0,21;0,243;0;0;0;0;0,193;0;0;0,01;0;0;0,026;0;0;0,007;0;0;0;0;0
6693.61315633802;0,006;0;0,004;0,046;0,1;0;0;0,004;0,013;0;0,004;0,021;0,112;0;0;0;0;0;0,004;0,084;0;0,004;0;0;0,226;0,366;0;0,008;0;0,004;0,262;0,004;0,004;0,017;0;0;0,046;0;0;0;0,006;0;0,004;0;0,013
6839.87497071243;0;0;0,01;0,058;0,144;0;0;0;0,014;0;0,005;0,024;0,137;0;0;0;0;0,019;0;0,11;0;0;0;0,01;0,175;0,293;0;0;0;0,005;0,287;0;0,01;0,014;0;0;0,072;0;0;0;0,012;0;0;0,005;0
6976.05616144632;0,008;0;0,005;0,052;0,119;0;0;0;0,01;0;0,016;0,01;0,111;0;0;0;0;0;0;0,094;0;0;0;0,016;0,226;0,319;0;0,005;0;0,016;0,342;0;0;0,021;0;0;0,036;0;0;0,005;0,012;0;0;0,005;0,01
7083.21682792418;0,015;0;0,017;0,013;0,1;0;0;0,009;0,03;0;0,009;0,026;0,128;0;0;0;0;0,004;0;0,03;0;0,004;0;0,013;0,212;0,461;0;0;0;0;0,198;0;0;0,013;0;0;0,026;0;0;0;0,003;0;0;0,004;0,004
7178.83861083543;0;0;0;0,049;0,078;0;0;0,005;0;0;0;0,02;0,143;0;0,005;0;0;0,005;0;0,049;0;0,01;0;0;0,26;0,431;0;0;0;0,005;0,292;0;0;0,005;0;0;0,064;0,005;0;0;0,012;0;0;0,005;0
7273.61928991263;0;0;0,032;0,032;0,101;0;0;0;0,011;0;0;0,011;0,175;0;0;0;0;0,005;0;0,037;0;0,005;0;0,005;0,318;0,353;0;0;0;0;0,276;0;0,005;0,021;0;0;0,027;0;0;0;0,003;0,005;0,005;0;0,011
7371.47278393142;0;0;0,015;0,035;0,13;0;0;0,005;0,005;0;0,015;0,035;0,177;0;0;0;0;0,005;0;0,08;0;0,005;0;0,005;0,203;0,281;0;0;0;0;0,311;0;0;0,02;0;0;0,085;0;0;0;0,003;0,005;0;0,005;0,025
7468.57412350643;0;0;0,012;0,053;0,094;0;0;0,012;0,006;0;0;0,012;0,212;0;0;0;0;0,012;0;0,094;0;0;0;0,006;0,138;0,411;0,006;0,012;0;0;0,353;0,006;0;0,029;0;0;0,041;0;0;0;0,003;0;0;0,006;0
7565.92743879943;0,006;0;0,026;0,03;0,056;0;0;0,004;0;0;0;0,017;0,158;0;0;0;0;0,009;0;0,085;0;0,004;0;0;0,209;0,404;0,004;0;0;0;0,176;0,009;0;0,03;0;0;0,056;0;0;0;0,003;0;0;0,004;0,013
7688.79775348068;0;0;0,009;0,005;0,098;0;0;0,019;0,009;0;0;0,005;0,123;0;0;0;0;0,005;0;0,051;0;0;0;0;0,287;0,448;0;0;0;0,009;0,241;0;0;0,005;0;0;0,023;0;0;0;0,003;0;0;0,005;0,014
7912.79785543105;0;0;0,004;0,035;0,106;0;0;0,008;0,016;0;0,004;0,012;0,096;0;0;0;0;0;0;0,051;0;0;0;0,004;0,306;0,411;0;0;0;0,004;0,115;0;0;0,008;0;0;0,016;0,004;0;0;0,003;0;0;0;0
8363.88829674205;0;0;0,013;0,021;0,051;0;0;0,004;0,034;0;0;0,013;0,161;0;0;0;0;0,013;0;0,034;0;0,009;0;0,004;0,316;0,42;0,004;0,004;0;0,004;0,143;0;0;0,004;0;0;0,017;0;0;0;0,006;0;0;0;0,009
8804.22019761405;0;0;0,015;0,015;0,091;0;0;0,015;0,011;0;0,007;0;0,083;0;0;0;0;0,004;0;0,025;0;0;0;0;0,195;0,529;0;0,004;0;0,007;0,077;0;0,004;0,018;0;0;0,029;0;0;0;0,003;0,004;0;0;0,022
9253.3203998798;0;0;0,015;0,012;0,07;0;0;0,004;0,012;0;0,008;0,015;0,107;0;0;0;0;0;0;0,046;0;0,004;0;0;0,275;0,466;0;0,004;0;0,015;0,075;0;0;0,012;0;0;0,023;0;0;0;0;0;0;0,004;0
9694.3337653303;0;0;0,008;0,008;0,039;0;0;0,004;0,008;0;0,008;0,008;0,163;0;0;0;0;0;0;0,023;0;0;0;0;0,371;0,43;0;0;0;0;0,066;0;0;0,012;0;0;0,035;0;0;0;0,012;0,004;0;0;0,016
10118.2817387128;0;0;0,007;0,011;0,047;0;0;0;0,007;0;0;0,015;0,093;0;0;0;0;0;0;0,026;0;0,004;0;0,015;0,432;0,37;0;0;0;0,011;0,039;0;0;0,004;0;0;0,011;0;0;0;0,003;0;0;0;0,011
10524.0623477308;0;0;0,016;0,024;0,124;0;0;0,012;0,012;0;0,004;0,028;0,164;0;0,012;0;0;0,008;0;0,056;0;0,016;0;0,008;0,148;0,324;0,004;0,004;0;0,004;0,12;0;0;0,024;0;0;0,048;0,004;0,004;0;0,018;0,004;0,008;0,004;0,036
10931.3204411948;0;0;0,012;0,024;0,036;0;0;0,004;0,028;0;0,008;0,004;0,142;0;0;0;0;0;0;0,052;0;0,004;0;0;0,341;0,429;0;0;0;0;0,105;0;0;0,004;0;0;0,032;0;0;0;0,003;0;0;0;0,016
11350.4280806538;0;0;0;0,004;0,039;0;0;0;0,012;0;0,004;0,012;0,146;0;0;0;0;0;0;0,023;0;0;0;0,004;0,371;0,454;0;0;0;0,016;0,062;0;0;0,016;0;0;0,027;0,004;0;0;0;0;0;0;0,004
11765.2070875203;0;0;0,009;0,022;0,104;0;0;0,013;0,004;0;0,004;0,009;0,2;0;0;0;0;0,009;0,004;0,078;0;0;0;0,017;0,201;0,419;0;0,009;0;0,004;0,057;0,004;0;0,013;0;0;0,039;0;0;0,009;0,007;0;0;0;0,017
12168.9391923843;0,013;0;0,031;0,027;0,081;0;0;0,018;0,013;0;0,004;0,018;0,171;0;0,004;0;0;0,004;0;0,067;0;0;0;0;0,143;0,48;0,004;0;0,004;0;0,122;0;0;0,013;0;0;0,04;0;0;0;0,003;0;0;0,004;0,018
12564.3660350133;0;0;0,004;0,004;0,028;0;0;0,008;0,004;0;0;0,008;0,146;0;0;0;0;0,004;0;0,024;0;0;0;0;0,454;0,399;0,008;0;0;0,004;0,038;0;0,008;0,008;0,004;0;0,012;0;0;0;0;0,004;0;0,004;0,008
12996.3566278053;0,017;0;0,004;0,013;0,093;0;0;0,008;0,008;0;0,008;0,021;0,206;0,004;0;0;0;0;0,004;0,042;0;0;0;0,004;0,35;0,314;0;0;0;0,017;0,064;0;0;0,021;0;0;0,034;0;0;0;0,006;0,004;0,004;0;0,013
13414.3335136466;0;0;0,008;0,025;0,062;0;0;0;0;0;0;0,012;0,243;0;0;0;0;0;0;0,045;0;0;0;0;0,369;0,421;0;0;0;0,004;0,062;0;0;0,012;0;0;0,021;0;0;0;0,003;0;0;0,004;0,008
13825.3609811495;0,016;0;0,012;0,02;0,127;0;0;0,004;0;0;0,004;0,008;0,218;0;0;0;0;0;0;0,029;0;0,004;0;0;0,325;0,393;0;0;0;0;0,083;0;0,004;0,004;0;0;0,025;0;0;0;0,009;0,004;0;0,008;0,004
14206.187871339;0;0;0,008;0,004;0,085;0;0,004;0,02;0,008;0;0;0,016;0,208;0;0,004;0;0;0;0;0,02;0;0;0;0;0,31;0,447;0;0;0;0;0,05;0,004;0;0,008;0;0;0,045;0;0;0;0,009;0;0;0;0,004
14503.247577652;0,006;0;0,013;0,009;0,099;0;0;0,009;0,004;0;0,004;0,009;0,215;0;0;0;0;0;0;0,047;0;0;0;0;0,455;0,277;0;0;0;0,004;0,049;0,009;0;0;0;0;0,017;0;0;0,004;0,003;0;0;0;0,013
14722.24803671;0;0;0,012;0,033;0,133;0;0;0,012;0,008;0;0;0,004;0,247;0;0,004;0;0;0,012;0;0,05;0;0;0;0,004;0,26;0,374;0;0,008;0;0;0,091;0;0,004;0,004;0;0;0,025;0;0;0,004;0;0;0;0,012;0,021
14941.248495768;0;0;0,008;0,025;0,065;0;0;0,004;0,008;0;0;0,004;0,161;0;0;0;0;0,004;0;0,053;0;0,004;0;0;0,387;0,372;0;0;0;0,008;0,039;0;0;0;0;0;0,025;0;0;0;0,007;0;0;0,008;0,016
15050.748725297;0;0;0,008;0,03;0,093;0;0;0,004;0,025;0;0,004;0,008;0,18;0;0,008;0;0;0;0;0,034;0;0,004;0;0,004;0,226;0,423;0,004;0,013;0;0,008;0,067;0;0;0,004;0;0;0,025;0;0;0,004;0,013;0;0;0,008;0,03
