;A_CLDE;B_CLEG;C_CLMX;D_COEG;E_COMX;F_TEDE;G_WTEM;H_WTEG;I_TRSE;J_TREG;K_TRDE;L_TEXE;M_TEGR;N_DESE;O_CUSH;P_DRYT;Q_PROS;R_DWAR;S_SHRU;Best;Best.num
4133;10.6988143781898;11.8052220476318;11.8052220476318;13.5222764620287;13.5222764620287;12.4158687925867;8.32424572710283;7.21783805766086;1.71705441439693;1.71705441439693;1.10640766944196;1.10640766944196;2.21281533888393;1.10640766944196;1.10640766944196;2.21281533888393;5.19803073492588;4.09162306548392;5.19803073492588;D_COEG;4
4134;10.2349596865761;12.2416357867477;12.2416357867477;14.1379276137731;14.1379276137731;12.1312515136015;8.40157930314876;6.92682606311164;1.32792111437389;1.32792111437389;0;0;1.07055618021662;1.07055618021662;0;1.07055618021662;3.16130149780118;3.16130149780118;4.2318576780178;D_COEG;4
4135;10.7621946146935;12.5633865081352;12.5633865081352;14.5637933998459;14.5637933998459;12.7626015064042;8.45965142816708;6.90325352627952;1.22846750872785;1.22846750872785;0.218963935386629;0.218963935386629;1.28846644403259;1.06950250864596;0.218963935386629;1.28846644403259;3.74997463064089;3.53101069525426;4.60051320390022;D_COEG;4
4136;9.83705108848428;10.5141525978608;10.5141525978608;12.1426077625087;12.1426077625087;11.4655062531322;8.47579445853488;7.35455028441401;1.2556581206682;1.2556581206682;0.372797043979697;0.372797043979697;1.74981052757381;1.37701348359412;0.372797043979697;1.74981052757381;2.9897117945973;2.6169147506176;3.99392823421172;D_COEG;4
4137;10.3805704554192;12.1089885283981;12.1089885283981;12.666689172113;12.666689172113;10.9382710991341;7.76914028611926;6.56644663476826;0.557700643714888;0.557700643714888;0;0;0;0;0;0;3.16913081301482;3.16913081301482;3.16913081301482;D_COEG;4
4138;10.7864889756373;11.9298300953387;11.9298300953387;15.0010891256369;15.3211041862199;14.1777630665186;9.81831039868954;7.57037742750963;1.92791791059682;1.92791791059682;0.320015060583092;0.640030121166184;2.02192684451421;1.70191178393111;0.320015060583092;1.70191178393111;3.53612660871074;3.21611154812765;4.59800827147567;E_COMX;5
4139;10.9927840783097;12.4641088670631;12.4641088670631;14.3153432455252;14.3153432455252;12.8440184567718;9.32219707998398;7.47096270152187;1.85123437846211;1.85123437846211;0;0;1.33467322991655;1.08767157405165;0;1.33467322991655;3.52182137678787;3.76882303265276;4.85649460670442;D_COEG;4
4140;11.8974876078456;14.450435680173;14.450435680173;16.6248850460001;18.3594662432924;15.806518170965;10.3219330262587;4.60263082649478;0;0;2.04410434493937;2.86238952933415;4.49895989812371;1.63657036878956;2.04410434493937;3.68067471372893;6.17252530821334;4.94670614766875;5.76499133206354;E_COMX;5
4141;12.2380134389985;14.9597303599879;14.9597303599879;16.9832384546629;18.8416978970506;16.1199809760612;10.7382760826063;5.45919495103824;1.21529245451455;1.21529245451455;1.4039835066695;1.4039835066695;3.57029689757263;1.76759220636435;1.4039835066695;3.57029689757263;6.67637752815489;5.67111520602416;7.43870741238851;E_COMX;5
4142;12.1391668532019;15.3823695819872;15.3823695819872;18.7486733172683;19.6627626263623;16.4195598975771;10.4284403822959;5.25792957376767;0.914089309094029;0.914089309094029;0.578553835870094;0.578553835870094;1.96288954614738;1.35544410249925;0.578553835870094;1.96288954614738;5.34356613805778;4.79390390996573;6.14934801246498;E_COMX;5
4143;11.8737838725743;14.4224864393717;14.4224864393717;18.295490999639;20.1968658540536;17.6481632872561;11.5797115667193;6.00522229127183;2.46974556706609;2.46974556706609;1.97162970585271;1.40325899320118;3.8699089764781;2.46664998327691;1.40325899320118;3.8699089764781;5.50008100788525;4.09682201468407;6.56347199796098;E_COMX;5
4144;10.6036393898523;12.0877898886225;12.0877898886225;13.5719403873928;15.0560908861631;13.5719403873928;9.32950997026762;5.08707955314245;0;0;1.48415049877026;1.48415049877026;4.69519562613922;3.21104512736897;1.48415049877026;4.69519562613922;4.24243041712517;2.75827991835492;5.96932504572388;E_COMX;5
4145;11.757902809709;15.1422820718485;15.1422820718485;18.5116692056276;19.9360061152104;16.5516268530709;10.2307564591184;5.70893234867236;1.59268061121148;1.59268061121148;1.48867763063187;1.05318346075126;1.05318346075126;0;1.05318346075126;1.05318346075126;5.59734733213618;4.54416387138492;4.54416387138492;E_COMX;5
4146;12.8173202328534;15.7964140548066;15.7964140548066;17.7466034625766;18.8584088012039;15.8793149792506;10.3844800275619;5.93061198793164;1.50923085642986;1.50923085642986;1.11180533862723;1.11180533862723;2.22361067725445;1.11180533862723;1.11180533862723;2.22361067725445;6.90166181139622;5.78985647276899;6.90166181139622;E_COMX;5
4147;12.8344640607336;16.4436980584123;16.4436980584123;17.1264744310264;18.3232898512145;14.7140558535357;9.37687427052772;4.63447752907819;0.68277637261405;0.68277637261405;1.19681542018809;1.87959179280214;3.07640721299023;1.87959179280214;1.19681542018809;2.39363084037618;6.53399700319611;5.33718158300802;6.53399700319611;E_COMX;5
4148;10.7654226287863;13.4363003470655;13.4363003470655;15.4628417919908;17.3660331657102;14.6951554474311;10.4192112552507;6.31522196940939;1.01327072246266;1.01327072246266;0.934904167281332;0.934904167281332;2.08905366756282;1.15414950028148;0.934904167281332;2.08905366756282;4.19757763699907;3.26267346971774;4.41682296999922;E_COMX;5
4149;12.552188150114;13.8700091686897;13.8700091686897;16.2699405694387;17.9913363586168;16.673515340041;10.306504018891;5.00578721524688;1.29015586849032;1.29015586849032;1.80327583913277;2.08112575725405;4.11031392447758;2.30703808534481;1.80327583913277;3.8324640063563;7.33836154614539;5.53508570701262;7.56427387423615;E_COMX;5
4150;11.4156152648665;12.7025238975985;12.7025238975985;15.0836887480102;17.147269207309;15.8603605745771;11.5420954217579;6.28486047937426;1.06568650737447;1.06568650737447;0.993473123944478;0.993473123944478;3.23919450724595;1.61946799289149;0.993473123944478;3.23919450724595;4.73171366646554;4.36449393293104;5.98396192582253;E_COMX;5
4151;10.658127096704;14.0079945149759;14.0079945149759;15.7932788868359;17.0962762767028;13.7464088584309;9.69411918526631;5.64182951210174;0.482286981993087;0.482286981993087;0;0.482286981993087;2.45601553374482;2.45601553374482;0;1.97372855175173;2.74929228329765;2.74929228329765;4.72302083504938;E_COMX;5
4152;11.979750065728;14.183642725773;14.183642725773;20.4078713877723;21.541764806926;19.337872146881;12.6948302142963;6.34428601635785;3.33778607919862;3.33778607919862;2.26778683830734;1.13389341915367;3.33778607919862;2.20389266004495;1.13389341915367;3.33778607919862;5.50914851343103;4.37525509427736;6.57914775432231;E_COMX;5
