;DTBW;CCF;CCF;ET;CCF;TEDE;WF;WF;I_TRSE;J_TREG;K_TRDE;TEXE;TEGR;DESE;Tundra;Tundra;Tundra;Tundra;Tundra;Best;Best.num
45;2.87849090056843;2.87849090056843;2.87849090056843;18.2311993265681;18.2311993265681;18.2311993265681;8.75468454866561;0;3.46410161513775;3.46410161513775;3.46410161513775;0.735980094839528;1.994285820806;1.25830572596647;0;1.25830572596647;2.35616526944149;2.35616526944149;3.61447099540796;ET;4
46;2.80588370147578;2.80588370147578;2.80588370147578;17.1916875271656;17.1916875271656;17.1916875271656;7.54732222208001;0;3.53553390593274;3.53553390593274;3.53553390593274;0.707106781186548;1.93185165257814;1.22474487139159;0.707106781186548;1.93185165257814;2.28824561127074;1.58113883008419;2.80588370147578;ET;4
47;2.33886017904565;2.33886017904565;2.33886017904565;16.8434239664117;16.8434239664117;16.8434239664117;6.82345280722458;0;3.59194402796035;3.59194402796035;3.59194402796035;0;1.24974225342668;1.24974225342668;0;1.24974225342668;1.61021225308964;1.61021225308964;2.85995450651632;ET;4
48;1.64057593545681;1.64057593545681;1.64057593545681;16.1511245861205;16.1511245861205;16.1511245861205;5.64806567537736;0;3.65099811010633;3.65099811010633;3.65099811010633;0;1.64057593545681;1.64057593545681;0;1.64057593545681;1.64057593545681;1.64057593545681;3.28115187091363;ET;4
49;1.63030509414649;1.63030509414649;1.63030509414649;16.051238429129;16.051238429129;16.051238429129;5.40720562679389;0;3.63100681629765;3.63100681629765;3.63100681629765;0;1.63030509414649;1.63030509414649;0;1.63030509414649;1.63030509414649;1.63030509414649;3.26061018829298;ET;4
50;1.91485422421656;1.91485422421656;1.91485422421656;16.0585369993066;16.0585369993066;16.0585369993066;4.8939480461698;0;3.61132478461852;3.61132478461852;3.61132478461852;0;1.62018517460197;1.62018517460197;0;1.62018517460197;1.91485422421656;1.91485422421656;3.53503939881852;ET;4
51;1.86021396618776;1.86021396618776;1.86021396618776;16.477150708345;16.477150708345;16.477150708345;5.34088838728955;0;3.51728405165122;3.51728405165122;3.51728405165122;0.700070710714282;2.27178856071154;1.57171784999726;0;1.57171784999726;2.56028467690204;2.56028467690204;4.1320025268993;ET;4
52;1.8815961309484;1.8815961309484;1.8815961309484;15.434916842955;15.434916842955;15.434916842955;4.18175384024038;0;3.55405586619006;3.55405586619006;3.55405586619006;1.42842710699566;3.01911972343669;1.59069261644103;0.714213553497832;2.30490616993886;3.31002323794407;2.59580968444623;4.18650230088726;ET;4
53;1.94963465808341;1.94963465808341;1.94963465808341;14.0948775225805;14.0948775225805;14.0948775225805;2.65082660692849;0;3.67130693350474;3.67130693350474;3.67130693350474;0;1.94963465808341;1.94963465808341;0;1.94963465808341;1.94963465808341;1.94963465808341;3.89926931616681;ET;4
54;1.90360481718239;2.6322527431384;2.6322527431384;15.5278774959388;15.5278774959388;14.7992295699827;3.84136236447691;0;3.44545120412407;3.44545120412407;3.44545120412407;1.24974225342668;3.15334707060907;1.90360481718239;0;1.90360481718239;3.15334707060907;3.15334707060907;5.05695188779146;ET;4
55;1.80930508759579;2.47518510681847;2.47518510681847;16.2560414376211;16.2560414376211;15.5901614183985;5.1299020075257;0;3.28949155645671;3.28949155645671;3.28949155645671;2.19237558095878;4.66756068777725;2.47518510681847;1.17762154362087;3.65280665043934;4.51342219295275;4.00168066855457;5.81098575615035;ET;4
56;1.89252019804281;1.89252019804281;1.89252019804281;14.9521967396403;14.9521967396403;14.9521967396403;3.78504039608562;0;3.42708301621072;3.42708301621072;3.42708301621072;2.61391343338675;4.75915020353591;2.8666300054931;0;2.14523677014916;3.78504039608562;3.78504039608562;5.93027716623478;ET;4
57;1.92627264425366;1.92627264425366;1.92627264425366;14.7329429320755;14.7329429320755;14.7329429320755;3.19326246268158;0;3.32850528015204;3.32850528015204;3.32850528015204;1.92627264425366;3.85254528850733;1.92627264425366;0;1.92627264425366;3.85254528850733;3.85254528850733;5.77881793276099;ET;4
58;1.91485422421656;1.91485422421656;1.91485422421656;13.7165190067215;13.7165190067215;13.7165190067215;1.91485422421656;0;3.31033733930547;3.31033733930547;3.31033733930547;1.91485422421656;4.08472364425086;2.1698694200343;0;2.1698694200343;3.82970844843312;3.82970844843312;5.99957786846742;ET;4
59;1.82924951824512;1.82924951824512;1.82924951824512;14.4534598920718;14.4534598920718;14.4534598920718;3.0652219862598;0;3.01916952157377;3.01916952157377;3.69853577036746;1.87229411752674;3.70154363577186;1.82924951824512;1.87229411752674;3.70154363577186;4.89447150450492;3.02217738697818;4.8514269052233;ET;4
60;2.14523677014916;2.14523677014916;2.14523677014916;12.7761661067029;12.7761661067029;12.7761661067029;0.721393235343942;0;2.94680734015646;2.94680734015646;2.94680734015646;0.721393235343942;2.61391343338675;1.89252019804281;0;1.89252019804281;2.8666300054931;2.8666300054931;4.75915020353591;ET;4
61;2.25997269895014;2.25997269895014;2.25997269895014;13.9856216040264;13.9856216040264;13.9856216040264;1.97767909429209;0;2.8126882159244;2.8126882159244;2.8126882159244;2.48856336532282;4.28809602687692;1.7995326615541;2.99944763635354;4.79898029790764;5.91864670006771;2.91919906371418;4.71873172526828;ET;4
62;2.76826033819076;2.76826033819076;2.76826033819076;13.3656848844004;13.3656848844004;13.3656848844004;0.721393235343942;0;2.76826033819076;2.76826033819076;3.4896535735347;2.68408268835714;4.8293194585063;2.14523677014916;1.9626894530132;4.10792622316236;5.45234302654789;3.4896535735347;5.63489034368386;ET;4
63;2.72411308502419;2.72411308502419;2.72411308502419;14.8060444782792;14.8060444782792;14.8060444782792;3.83340918310215;1.21663388083679;3.75251500975432;3.75251500975432;3.75251500975432;1.40014142142856;3.50976105539105;2.10961963396248;0.700070710714282;2.80969034467677;4.12425450645275;3.42418379573847;5.53380342970095;ET;4
64;2.83030710347835;2.83030710347835;2.83030710347835;13.5223250495531;13.5223250495531;13.5223250495531;1.50177201998173;0.750886009990864;3.58119311346921;3.58119311346921;3.58119311346921;0.750886009990864;2.68875058214239;1.93786457215152;0;1.93786457215152;3.58119311346921;3.58119311346921;5.51905768562073;ET;4
65;4.23013088114163;4.23013088114163;4.23013088114163;14.401909972085;14.401909972085;14.401909972085;2.22059775260775;1.53439530434631;2.69573557679532;2.69573557679532;3.38193802505676;2.05860734478433;3.89803527215741;1.83942792737307;1.37240489652289;3.21183282389596;4.75434292157965;3.38193802505676;5.22136595242984;ET;4
66;4.38134458893527;4.38134458893527;4.38134458893527;15.1573161371106;15.1573161371106;15.1573161371106;2.33447748608846;1.61308425074452;2.94680734015646;2.94680734015646;2.94680734015646;0.721393235343942;2.8666300054931;2.14523677014916;0;2.14523677014916;3.4896535735347;3.4896535735347;5.63489034368386;ET;4
67;4.21081094225996;4.21081094225996;4.21081094225996;16.2779551541346;16.2779551541346;16.2779551541346;3.23482805111457;1.17622070633024;2.87016795675793;2.87016795675793;2.87016795675793;0.686202448261444;2.77291491048522;2.08671246222377;0;2.08671246222377;3.72079268419117;3.72079268419117;5.80750514641494;ET;4
68;4.09827177274918;4.09827177274918;4.09827177274918;15.1305169676085;15.1305169676085;15.1305169676085;1.93185165257814;0.707106781186548;2.91547594742265;2.91547594742265;3.6225827286092;1.93185165257814;4.05317199613778;2.12132034355964;0.707106781186548;2.82842712474619;5.32301664414077;4.61590986295422;6.73723020651387;ET;4
69;3.63914931663698;3.63914931663698;3.63914931663698;13.7965270089699;13.7965270089699;13.7965270089699;1.68973795939629;0.52704629777658;2.79880926466953;2.79880926466953;2.79880926466953;2.67192252533805;5.63152711041356;2.95960458507551;1.50923086371834;4.46883544879385;5.78402554419844;4.27479468048011;7.23439926555562;ET;4
70;4.61116676592878;4.61116676592878;4.61116676592878;14.6035025008493;14.6035025008493;14.6035025008493;3.29734763001737;2.08871853058281;2.88505275515024;2.88505275515024;3.57815606635284;1.90173241063716;4.95196545091457;3.05023304027741;0.693103311202594;3.74333635148001;4.42418064598313;3.73107733478053;6.78131037505795;ET;4
71;6.47341549628339;6.47341549628339;6.47341549628339;12.4547580170939;12.4547580170939;12.4547580170939;6.36048819810454;5.4021356011967;1.4157582155878;1.4157582155878;1.4157582155878;0.95835259690784;4.19129502497206;2.27458983115638;0;3.23294242806422;2.48703811067449;3.44539070758233;5.7199805387387;ET;4
72;6.91149968149579;6.91149968149579;6.91149968149579;8.24325971994116;8.24325971994116;8.24325971994116;6.39975815709761;6.39975815709761;1.33176003844536;1.33176003844536;4.15851895989587;4.00438046507137;6.65903106354945;3.32053061770076;4.00438046507137;6.65903106354945;5.18200200869224;1.17762154362087;3.83227214209894;ET;4
73;7.72840154002979;7.72840154002979;7.72840154002979;8.3057517803519;8.88310202067401;8.88310202067401;5.0826502289652;5.0826502289652;0.577350240322112;0.577350240322112;3.52127053475945;4.09862077508156;8.72449962554208;5.78057933110475;3.52127053475945;8.72449962554208;6.16702184582404;4.30322501655168;8.42633064216934;CCF;5
74;6.64476333367964;6.64476333367964;6.64476333367964;7.89832960635931;7.89832960635931;7.89832960635931;4.87363070836311;4.24684757202328;0;0;3.46410161513775;4.09088475147759;9.21784430856403;6.88763611875337;3.46410161513775;8.5910611722242;5.86201737679411;2.39791576165636;7.5248753187428;TEGR;13
75;5.76450248258452;5.76450248258452;5.76450248258452;6.43709522711868;6.43709522711868;6.43709522711868;4.37265709532592;3.70006435079175;0;0;3.83902268813301;6.04691439378191;11.3451620852361;6.64343318052255;5.37432164924775;10.672569340702;7.43875978104052;2.06443813179276;7.36268582324699;TEGR;13
76;5.58689269379807;5.58689269379807;5.58689269379807;5.58689269379807;5.58689269379807;5.58689269379807;5.02438834696573;5.02438834696573;1.67233468540242;1.67233468540242;6.30677337849137;4.63443869308895;10.5221237390132;6.66157205318047;4.63443869308895;10.5221237390132;6.86927772532371;2.23483903223476;8.12252407815901;TEGR;13
77;4.49570608405174;4.49570608405174;4.49570608405174;4.49570608405174;4.49570608405174;4.49570608405174;2.55784151190022;2.55784151190022;0;0;5.10839942643486;9.30057062760291;15.9341756517912;7.52329494965424;7.6599946921461;14.2935997163344;9.59785926429762;2.68875058214239;8.57146959633982;TEGR;13
78;3.86868015488122;3.86868015488122;3.86868015488122;4.96180196877023;4.96180196877023;4.96180196877023;3.2618518224424;2.16873000855339;0;0;4.64046315576366;12.5836925798068;18.8361403283504;8.39364970071911;9.93882415556219;16.1912719041058;12.731896115779;3.88619377410585;9.04551970876049;TEGR;13
79;4.21107169884551;4.21107169884551;4.21107169884551;4.21107169884551;4.21107169884551;4.21107169884551;3.06118842939407;3.06118842939407;0.679366248793683;0.679366248793683;5.62911371709952;10.714324298687;17.3209101082213;7.90980881765141;8.21817342183685;14.8247592313711;10.047422940082;3.02217738697818;8.43583532777939;TEGR;13
80;4.10369160578542;4.10369160578542;4.10369160578542;4.10369160578542;4.10369160578542;4.10369160578542;2.53197375578816;2.53197375578816;0;0;5.024198871462;10.3697703450563;16.9903814926846;7.93985839570908;7.83388921613876;14.4545003637671;9.40560706613602;2.78835173083405;8.19232899762561;TEGR;13
81;4.07708935826034;4.07708935826034;4.07708935826034;4.07708935826034;4.07708935826034;4.07708935826034;2.51466287999008;2.51466287999008;0;0;4.99901951386469;10.5000302309618;17.0856254545225;8.08678849837873;7.79020785670924;14.3758030802699;9.3526343349795;2.77105557770482;8.14802170183095;TEGR;13
82;3.74860763662495;3.74860763662495;3.74860763662495;3.74860763662495;3.74860763662495;3.74860763662495;2.53197375578816;2.53197375578816;0;0;5.024198871462;10.5580023011629;17.1786134487913;8.12809035181575;7.83388921613876;14.4545003637671;9.05052309697556;2.43326776167359;7.83724502846515;TEGR;13
83;3.80024131172279;3.80024131172279;3.80024131172279;3.80024131172279;3.80024131172279;3.80024131172279;2.56727659203289;2.56727659203289;0;0;5.07568973638066;10.8541198489351;17.4529889006086;8.29692959628956;7.92309458462915;14.5219636363026;9.15605930431906;2.46592943937981;7.83183377136337;TEGR;13
84;3.40353371451352;3.40353371451352;3.40353371451352;3.40353371451352;3.40353371451352;3.40353371451352;2.68214047916958;2.68214047916958;0;0;5.10202040372243;10.3623946668244;16.9019385759478;8.41338518440698;7.24725717387159;13.7868010829951;7.96865040921553;1.9626894530132;7.26093714446742;TEGR;13
85;2.71952814841104;2.71952814841104;2.71952814841104;2.71952814841104;2.71952814841104;2.71952814841104;2.71952814841104;2.71952814841104;0;0;5.15590276285347;10.4748461261289;17.0872779899445;8.50320008109029;7.32577218288777;13.9382040467034;7.32577218288777;1.25830572596647;6.61243186381567;TEGR;13
86;2.73861278752583;2.73861278752583;2.73861278752583;2.73861278752583;2.73861278752583;2.73861278752583;2.73861278752583;2.73861278752583;0;0;5.08092407933832;10.5918953729714;17.1429227196537;8.61254280840636;7.2633900928194;13.8144174395016;7.2633900928194;1.26698981842791;6.55102734668223;TEGR;13
87;2.79450860617748;2.79450860617748;2.79450860617748;2.79450860617748;2.79450860617748;2.79450860617748;2.79450860617748;2.79450860617748;0;0;5.02724535904107;10.4771534857815;16.9551891032037;9.24938813082843;7.18470664490462;13.6627422623269;7.18470664490462;1.24974225342668;6.47803561742224;TEGR;13
88;2.77562274994279;2.77562274994279;2.77562274994279;2.77562274994279;2.77562274994279;2.77562274994279;2.77562274994279;2.77562274994279;0;0;5.00102030589759;10.5733400922575;16.9166567136492;9.77039963760241;7.14625707604675;13.4895736974384;7.14625707604675;1.24129621766926;6.34331662139169;TEGR;13
89;2.77562274994279;2.77562274994279;2.77562274994279;2.77562274994279;2.77562274994279;2.77562274994279;2.77562274994279;2.77562274994279;0;0;5.00102030589759;10.7191139301622;16.9614304537291;9.81517337768233;7.14625707604675;13.3885735996136;7.14625707604675;1.24129621766926;6.24231652356684;TEGR;13
90;2.77562274994279;2.77562274994279;2.77562274994279;2.77562274994279;2.77562274994279;2.77562274994279;2.77562274994279;2.77562274994279;0;0;5.00102030589759;10.8591689117897;16.9984030527079;9.85214597666112;7.14625707604675;13.2854912169649;7.14625707604675;1.24129621766926;6.13923414091818;TEGR;13
91;2.82842712474619;2.82842712474619;2.82842712474619;2.82842712474619;2.82842712474619;2.82842712474619;2.82842712474619;2.82842712474619;0;0;5.04975246918104;10.8453074269154;16.8134687885596;9.64239597581892;7.17107281274068;13.1392341743848;7.17107281274068;1.22474487139159;5.96816136164416;TEGR;13
92;2.82421502368357;2.82421502368357;2.82421502368357;2.82421502368357;3.49680776821774;3.49680776821774;2.82421502368357;2.82421502368357;0;0;4.92563750188745;11.3755802139573;16.8648144916221;10.5473316024761;6.99007563368021;13.1519026558792;6.99007563368021;2.2078917056489;6.83441976673316;TEGR;13
93;3.31015311278768;3.31015311278768;3.31015311278768;3.31015311278768;3.93060117668989;3.93060117668989;3.31015311278768;3.31015311278768;0.620448063902209;0.620448063902209;4.55400242643765;11.683857185158;17.6075845855857;9.61957534102265;8.60845730846522;14.5321847088929;9.22890537236743;2.08839469099735;6.5441754643299;TEGR;13
94;2.98807152692167;2.98807152692167;2.98807152692167;2.98807152692167;2.98807152692167;2.98807152692167;3.66066427145583;3.66066427145583;0.672592744534165;0.672592744534165;5.29912080561842;10.6229209455771;16.6361412295418;10.076204562388;6.91000910983416;12.9232293937989;6.91000910983416;1.18522651843435;6.0132202839647;TEGR;13
95;3.14264818266379;3.14264818266379;3.14264818266379;3.14264818266379;3.14264818266379;3.14264818266379;3.14264818266379;3.14264818266379;0;0;4.61326112419403;10.4630532894431;16.7038860417419;9.75811680395001;6.94576923779193;13.1866019900907;6.94576923779193;1.21663388083679;6.24083275229879;TEGR;13
