;DTBW;CCF;CCF;ET;CCF;TEDE;WF;WF;I_TRSE;J_TREG;K_TRDE;TEXE;TEGR;DESE;Tundra;Tundra;Tundra;Tundra;Tundra;Best;Best.num
1;51.1817110471104;77.9787754158029;77.9787754158029;104.659905089947;116.265299956129;89.4682355874362;67.9046205401356;4.33546940941809;15.0757348079621;15.0757348079621;26.6811296741439;11.6053948661818;18.0932751055204;6.48788023933858;49.4337107155558;55.9215909548944;73.8065111392285;24.3728004236726;30.8606806630112;CCF;5
2;45.2269276703321;67.9795499367875;67.9795499367875;88.08043175824;96.0262709209716;73.2736486545163;53.1727668330638;0;20.1008818214525;20.1008818214525;20.1008818214525;0;0;0;37.7726452608233;37.7726452608233;57.8735270822758;20.1008818214525;20.1008818214525;CCF;5
3;44.9465689223953;67.5584629164861;67.5584629164861;87.5319002771409;87.5319002771409;64.9200062830501;44.9465689223953;0;19.9734373606548;19.9734373606548;19.9734373606548;0;0;0;36.0251941007956;36.0251941007956;55.9986314614504;19.9734373606548;19.9734373606548;ET;4
4;45.2269276703321;67.9795499367875;67.9795499367875;88.08043175824;88.08043175824;65.3278094917846;45.2269276703321;0;20.1008818214525;20.1008818214525;20.1008818214525;0;0;0;34.6337985210979;34.6337985210979;54.7346803425504;20.1008818214525;20.1008818214525;ET;4
5;46.8161218341933;66.6641554899487;66.6641554899487;89.1375967039684;89.1375967039684;69.289563048213;46.8161218341933;0;22.4734412140197;22.4734412140197;22.4734412140197;0;7.78531373805835;7.78531373805835;30.8139578762612;38.5992716143195;50.6619915320166;19.8480336557554;27.6333473938138;ET;4
6;48.011333998624;67.2610776332806;67.2610776332806;91.3666568629942;91.3666568629942;72.1169132283376;48.011333998624;0;24.1055792297136;24.1055792297136;24.1055792297136;0;7.40021351043333;7.40021351043333;28.1354804472929;35.5356939577262;49.948682642294;21.8132021950011;29.2134157054344;ET;4
7;44.5292680608297;62.3189414698612;62.3189414698612;91.1007788366694;91.1007788366694;73.3111054276379;50.9513487205536;0;22.3597567070843;22.3597567070843;22.3597567070843;0;11.5319660075808;11.5319660075808;26.1427800740472;37.6747460816281;46.3471261411685;20.2043460671213;31.7363120747021;ET;4
8;50.8224240691684;69.3063863067407;69.3063863067407;92.4955063849153;92.4955063849153;74.011544147343;50.8224240691684;4.63892336647201;23.1891200781746;23.1891200781746;23.1891200781746;0;6.89486910680689;6.89486910680689;32.0613688104547;38.9562379172616;53.0303001136948;20.96893130324;27.8638004100469;ET;4
9;36.3113424594085;57.8743645110598;57.8743645110598;76.897275171629;76.897275171629;55.3342531199777;36.3113424594085;0;19.0229106605693;19.0229106605693;19.0229106605693;0;0;0;38.676759817751;38.676759817751;51.1541621916428;12.4774023738918;12.4774023738918;ET;4
10;32.8415812859811;53.6967218992688;53.6967218992688;69.2132337495526;69.2132337495526;48.358093136265;32.8415812859811;0;15.5165118502839;15.5165118502839;15.5165118502839;0;6.82549485385492;6.82549485385492;37.4941419424422;44.3196367962971;49.4805826151356;11.9864406726935;18.8119355265484;ET;4
11;30.2445437722828;51.3288863041238;51.3288863041238;67.0301505844294;67.0301505844294;45.9458080525884;23.2796388913817;4.69094340191821;15.7012642803056;15.7012642803056;15.7012642803056;0;6.9649048809011;6.9649048809011;35.1657320412927;42.1306369221938;42.1306369221938;6.9649048809011;13.9298097618022;ET;4
12;19.3657406261676;41.3069094646776;41.3069094646776;60.6726500908452;60.6726500908452;38.7314812523353;19.3657406261676;0;19.3657406261676;19.3657406261676;19.3657406261676;0;0;0;31.8328413749071;31.8328413749071;31.8328413749071;0;0;ET;4
13;26.0911810162947;49.7923392158427;49.7923392158427;71.2330500249553;71.2330500249553;47.5318918254073;26.0911810162947;0;21.4407108091127;21.4407108091127;21.4407108091127;0;7.17919354802474;7.17919354802474;29.459588422108;36.6387819701327;36.6387819701327;7.17919354802474;14.3583870960495;ET;4
14;26.718944912733;47.4618769619877;47.4618769619877;74.9615722896177;74.9615722896177;54.218640240363;33.4757081911082;4.53617955993808;20.7429320492548;20.7429320492548;20.7429320492548;0;6.75676327837523;6.75676327837523;26.8091545931609;33.5659178715361;33.5659178715361;6.75676327837523;13.5135265567505;ET;4
15;20.9903009944508;42.5533230461021;42.5533230461021;64.1163450977534;64.1163450977534;42.5533230461021;20.9903009944508;4.90371185939794;21.5630220516513;21.5630220516513;21.5630220516513;0;0;0;25.906552839002;25.906552839002;25.906552839002;0;0;ET;4
16;16.4948673835227;38.565989013381;38.565989013381;60.6371106432393;60.6371106432393;38.565989013381;16.4948673835227;0;22.0711216298583;22.0711216298583;22.0711216298583;0;0;0;24.3856779688406;24.3856779688406;24.3856779688406;0;0;ET;4
17;16.8176493601216;39.2910905741414;39.2910905741414;61.7645317881611;61.7645317881611;39.2910905741414;16.8176493601216;0;22.4734412140197;22.4734412140197;22.4734412140197;0;0;0;19.8480336557554;19.8480336557554;19.8480336557554;0;0;ET;4
18;16.4948673835227;35.9783868294544;35.9783868294544;58.0495084593127;58.0495084593127;38.565989013381;16.4948673835227;0;22.0711216298583;22.0711216298583;22.0711216298583;0;0;0;16.4948673835227;16.4948673835227;16.4948673835227;0;0;ET;4
19;16.1864140562386;35.3218960203805;35.3218960203805;54.4573779845225;54.4573779845225;35.3218960203805;16.1864140562386;0;19.1354819641419;19.1354819641419;19.1354819641419;0;7.32575388611984;7.32575388611984;12.5631735640323;19.8889274501521;12.5631735640323;0;7.32575388611984;ET;4
20;11.9864406726935;30.367123739435;30.367123739435;55.5733016600315;55.5733016600315;37.1926185932899;18.8119355265484;0;18.3806830667416;18.3806830667416;18.3806830667416;0;6.82549485385492;6.82549485385492;11.9864406726935;18.8119355265484;11.9864406726935;0;6.82549485385492;ET;4
21;16.4948673835227;35.9783868294544;35.9783868294544;55.4619062753861;55.4619062753861;35.9783868294544;16.4948673835227;0;19.4835194459317;19.4835194459317;19.4835194459317;0;0;0;12.8278509501787;12.8278509501787;12.8278509501787;0;0;ET;4
22;21.94116883851;41.3069094646776;41.3069094646776;60.6726500908452;60.6726500908452;41.3069094646776;21.94116883851;0;19.3657406261676;19.3657406261676;19.3657406261676;0;0;0;12.7383656722517;12.7383656722517;12.7383656722517;0;0;ET;4
23;35.2547087500961;63.118509160143;63.118509160143;88.4973405045222;88.4973405045222;60.6335400944753;42.149577856903;0;18.4839622375723;18.4839622375723;18.4839622375723;0;6.89486910680689;6.89486910680689;12.0655886719215;18.9604577787284;24.131177343843;12.0655886719215;18.9604577787284;ET;4
24;21.8132021950011;45.9187814247147;45.9187814247147;65.1685250593712;65.1685250593712;41.0629458296576;21.8132021950011;0;19.2497436346565;19.2497436346565;19.2497436346565;0;0;0;16.2877091698004;16.2877091698004;16.2877091698004;0;0;ET;4
25;21.8132021950011;48.011333998624;48.011333998624;67.2610776332806;67.2610776332806;41.0629458296576;21.8132021950011;0;19.2497436346565;19.2497436346565;19.2497436346565;0;0;0;19.2497436346565;19.2497436346565;19.2497436346565;0;0;ET;4
26;31.9145789955357;58.187012076619;58.187012076619;76.0719322609531;76.0719322609531;49.7994991798698;31.9145789955357;0;17.8849201843341;17.8849201843341;17.8849201843341;0;15.0757348079621;15.0757348079621;17.8849201843341;32.9606549922962;29.4903150505159;11.6053948661818;26.6811296741439;ET;4
27;33.6295443627988;59.2531801313622;59.2531801313622;80.5733703275119;80.5733703275119;54.9497345589485;33.6295443627988;0;21.3201901961498;21.3201901961498;21.3201901961498;0;15.8912019683849;15.8912019683849;15.8912019683849;31.7824039367698;28.2005561350339;12.309354166649;28.2005561350339;ET;4
28;21.8132021950011;43.6264043900022;43.6264043900022;67.7319836197158;67.7319836197158;45.9187814247147;21.8132021950011;0;24.1055792297136;24.1055792297136;24.1055792297136;0;16.2877091698004;16.2877091698004;19.2497436346565;35.5374528044569;19.2497436346565;0;16.2877091698004;ET;4
29;26.9696591742111;44.9510879272329;44.9510879272329;77.9091734541847;77.9091734541847;59.9277447011629;33.5238898689608;0;26.4038548322021;26.4038548322021;26.4038548322021;0;15.1615906157632;15.1615906157632;17.9814287530218;33.1430193687851;24.5356594477716;6.55423069474977;21.715821310513;ET;4
30;28.9613214533583;46.8462416376924;46.8462416376924;79.6065549581142;79.6065549581142;61.7216347737802;35.4492016926969;0;26.2724330810833;26.2724330810833;26.2724330810833;0;17.8849201843341;17.8849201843341;11.6053948661818;29.4903150505159;18.0932751055204;6.48788023933858;24.3728004236726;ET;4
31;20.8551406132877;41.7102812265753;41.7102812265753;68.6583614921527;68.6583614921527;47.803220878865;20.8551406132877;0;26.9480802655774;26.9480802655774;26.9480802655774;0;18.3806830667416;18.3806830667416;6.82549485385492;25.2061779205965;6.82549485385492;0;18.3806830667416;ET;4
32;21.3201901961498;40.122860219314;40.122860219314;67.6470461291643;67.6470461291643;48.844376106;21.3201901961498;0;27.5241859098503;27.5241859098503;27.5241859098503;0;18.8026700231643;18.8026700231643;0;18.8026700231643;0;0;18.8026700231643;ET;4
33;19.2497436346565;38.4994872693131;38.4994872693131;66.634967716606;66.634967716606;47.3852240819494;19.2497436346565;0;28.1354804472929;28.1354804472929;28.1354804472929;0;19.2497436346565;19.2497436346565;0;19.2497436346565;0;0;19.2497436346565;ET;4
34;18.91198746827;37.8239749365399;37.8239749365399;65.4975459023549;65.4975459023549;46.585558434085;18.91198746827;0;27.673570965815;27.673570965815;27.673570965815;0;21.4407108091127;21.4407108091127;0;21.4407108091127;0;0;21.4407108091127;ET;4
35;18.8026700231643;37.6053400463285;37.6053400463285;65.1295259561788;65.1295259561788;46.3268559330145;18.8026700231643;0;27.5241859098503;27.5241859098503;27.5241859098503;0;23.570333260266;23.570333260266;0;23.570333260266;0;0;23.570333260266;ET;4
36;15.8912019683849;34.6938719915492;34.6938719915492;63.9955939546011;63.9955939546011;45.1929239314368;15.8912019683849;0;29.3017219630519;29.3017219630519;29.3017219630519;0;23.570333260266;23.570333260266;0;23.570333260266;0;0;23.570333260266;ET;4
37;15.7012642803056;34.2899597697691;34.2899597697691;63.2828745939119;63.2828745939119;44.6941791044484;15.7012642803056;0;28.9929148241428;28.9929148241428;28.9929148241428;0;25.3489508658642;25.3489508658642;0;25.3489508658642;0;0;25.3489508658642;ET;4
38;15.5165118502839;31.0330237005678;31.0330237005678;59.7259916544062;59.7259916544062;44.2094798041223;15.5165118502839;0;28.6929679538384;28.6929679538384;28.6929679538384;0;25.0820981977186;25.0820981977186;6.82549485385492;31.9075930515735;6.82549485385492;0;25.0820981977186;ET;4
39;28.4908683351726;50.3605872233082;50.3605872233082;78.619331002889;78.619331002889;56.7496121147535;21.8697188881355;0;28.2587437795809;28.2587437795809;28.2587437795809;0;26.5370868785555;26.5370868785555;6.62114944703712;33.1582363255926;19.8634483411114;13.2422988940742;39.7793857726297;ET;4
40;16.7083910057192;33.4167820114385;33.4167820114385;67.4504595970301;67.4504595970301;50.7420685913108;16.7083910057192;0;34.0336775855916;34.0336775855916;34.0336775855916;0;30.6351267338655;30.6351267338655;0;30.6351267338655;0;0;30.6351267338655;ET;4
41;17.6336547544745;35.2673095089489;35.2673095089489;72.6207983687596;72.6207983687596;54.9871436142851;17.6336547544745;0;37.3534888598107;37.3534888598107;37.3534888598107;0;32.1533411949676;32.1533411949676;0;32.1533411949676;0;0;32.1533411949676;ET;4
42;18.1451602362724;36.2903204725447;36.2903204725447;77.7831138227158;77.7831138227158;59.6379535864434;18.1451602362724;0;41.4927933501711;41.4927933501711;41.4927933501711;0;34.8614798882664;34.8614798882664;0;34.8614798882664;0;0;34.8614798882664;ET;4
43;17.6336547544745;31.434519220152;31.434519220152;74.7613104699088;74.7613104699088;60.9604460042312;17.6336547544745;0;43.3267912497568;43.3267912497568;43.3267912497568;0;35.7043582773868;35.7043582773868;8.36552030659182;44.0698785839786;8.36552030659182;0;35.7043582773868;ET;4
44;16.9286340264063;30.1278423359982;30.1278423359982;74.5347326797275;74.5347326797275;61.3355243701356;16.9286340264063;0;44.4068903437293;44.4068903437293;44.4068903437293;0;36.0251941007956;36.0251941007956;7.8650842334968;43.8902783342924;7.8650842334968;0;36.0251941007956;ET;4
45;23.5121679423585;36.0753415063908;36.0753415063908;79.9919291470534;79.9919291470534;67.4287555830211;23.5121679423585;0;43.9165876406626;43.9165876406626;43.9165876406626;0;36.1063245152425;36.1063245152425;12.5631735640323;48.6694980792748;19.8889274501521;7.32575388611984;43.4320784013623;ET;4
46;20.5389854891839;32.7660047498214;32.7660047498214;78.0374085274822;78.0374085274822;65.8103892668447;20.5389854891839;4.74341649025257;45.2714037776608;45.2714037776608;45.2714037776608;0;32.3959874058501;32.3959874058501;12.2270192606375;44.6230066664876;12.2270192606375;0;32.3959874058501;ET;4
47;16.0865891350528;23.33867711025;23.33867711025;71.5116365377131;71.5116365377131;64.2595485625159;16.0865891350528;0;48.172959427463;48.172959427463;48.172959427463;0;29.6198421670339;29.6198421670339;12.4774023738918;42.0972445409257;12.4774023738918;0;29.6198421670339;ET;4
48;16.390513719832;16.390513719832;16.390513719832;68.5005650535238;68.5005650535238;68.5005650535238;16.390513719832;0;52.1100513336919;52.1100513336919;52.1100513336919;0;26.34731200711;26.34731200711;16.390513719832;42.7378257269419;16.390513719832;0;26.34731200711;ET;4
49;16.2877091698004;16.2877091698004;16.2877091698004;70.1102733970834;70.1102733970834;70.1102733970834;16.2877091698004;0;53.822564227283;53.822564227283;53.822564227283;0;24.1055792297136;24.1055792297136;16.2877091698004;40.393288399514;16.2877091698004;0;24.1055792297136;ET;4
50;19.1354819641419;19.1354819641419;19.1354819641419;75.5151473586793;75.5151473586793;75.5151473586793;19.1354819641419;0;56.3796653945374;56.3796653945374;56.3796653945374;0;19.1354819641419;19.1354819641419;16.1864140562386;35.3218960203805;16.1864140562386;0;19.1354819641419;ET;4
51;25.5536003703646;32.5185052512657;32.5185052512657;90.1018069106877;90.1018069106877;83.1369020297867;25.5536003703646;0;57.5833016594221;57.5833016594221;57.5833016594221;0;12.1457729272369;12.1457729272369;15.7012642803056;27.8470372075424;22.6661691612067;6.9649048809011;19.110677808138;ET;4
52;30.7060738162434;30.7060738162434;30.7060738162434;88.8768863428018;88.8768863428018;88.8768863428018;30.7060738162434;4.79635799331118;58.1708125265584;58.1708125265584;58.1708125265584;0;7.107045799768;7.107045799768;15.8912019683849;22.9982477681529;22.9982477681529;7.107045799768;14.214091599536;ET;4
53;19.4835194459317;19.4835194459317;19.4835194459317;77.7103192893028;77.7103192893028;77.7103192893028;19.4835194459317;0;58.2267998433711;58.2267998433711;58.2267998433711;0;0;0;19.4835194459317;19.4835194459317;19.4835194459317;0;0;ET;4
54;31.500313034461;31.500313034461;31.500313034461;87.583967426806;87.583967426806;87.583967426806;31.500313034461;0;56.083654392345;56.083654392345;56.083654392345;0;0;0;19.0229106605693;19.0229106605693;31.500313034461;12.4774023738918;12.4774023738918;ET;4
