"","Site","Long","Lat","Alt","A_CLDE","B_CLEG","C_CLMX","D_COEG","E_COMX","F_TEDE","G_WTEM","H_WTEG","I_TRSE","J_TREG","K_TRDE","L_TEXE","M_TEGR","N_DESE","O_CUSH","P_DRYT","Q_PROS","R_DWAR","S_SHRU","Best","Best.num"
"216","GHB-217",112.233,38.9,1860,3.9397736398284,5.24192907678667,5.24192907678667,8.1250976530129,9.07230702215998,7.7701515852017,3.53599024228908,3.53599024228908,2.56884009358426,2.56884009358426,7.75662218054524,10.1227527506928,15.0953381202339,6.58282343758864,7.21035924568695,12.1829446152281,9.63671980195223,3.72851599322356,7.3989459258064,"M_TEGR",13
"217","GHB-218",112.233,38.9,1860,5.00443673339964,5.83174149224006,5.83174149224006,10.1978287829117,11.3645558782515,10.5372511194111,5.00443673339964,4.91717727545954,4.27882783273153,4.27882783273153,8.24944349691464,9.81019086591633,12.1391164335861,3.6372361961224,7.41007101557552,9.73899658324526,10.3485480422045,4.0302862485171,5.2674025942987,"M_TEGR",13
"218","GHB-219",112.233,38.9,1860,4.783492593523,5.30379338056834,5.30379338056834,9.42001138117977,9.42001138117977,8.89971059413443,5.56641714881948,5.56641714881948,4.11621800061143,4.11621800061143,7.47071668538584,8.96925796363269,11.0469864550386,3.85561665436783,7.1913698006708,9.26909829207674,10.2453163612707,3.05394656059991,5.13167505200585,"M_TEGR",13
"219","GHB-220",112.233,38.9,1860,4.55694576346289,4.55694576346289,4.55694576346289,9.01877139877141,9.87584076644243,9.87584076644243,4.71942312770116,4.71942312770116,4.46182563530852,4.46182563530852,8.28633640464984,9.30995747904433,12.585540098488,4.39567563154829,7.33279509926871,10.6083777187124,10.5080132933461,4.0322875617484,6.45080081352106,"M_TEGR",13
"220","GHB-221",112.233,38.9,1860,4.89540916469415,5.12672179945499,5.12672179945499,9.69675995855345,9.69675995855345,9.46544732379262,5.51238761267571,5.02452761226575,4.08217815868851,4.08217815868851,8.29974301107765,11.1321629154235,14.9786962413461,5.48158821081273,8.02131343714674,11.8678467630693,11.3024838438667,4.26910499969668,7.1277037326426,"M_TEGR",13
"221","GHB-222",112.233,38.9,1860,4.89634582258464,5.29007394451651,5.29007394451651,9.32048799710178,9.93152191187247,9.5377937899406,5.10379758158581,5.10379758158581,4.03041405258526,4.03041405258526,7.5520352261807,9.30300143015775,12.3915805755607,4.20094676357376,7.17654097649302,10.2651201218959,10.2302808984576,4.06783275745841,6.14231906736745,"M_TEGR",13
"222","GHB-223",112.233,38.9,1860,5.0201862780156,5.0201862780156,5.0201862780156,9.55682105188997,10.5967040859349,10.5967040859349,5.72716593342664,5.72716593342664,4.21096530032795,4.21096530032795,7.38883003262636,10.6700162370987,12.5844314942353,4.12234791362409,8.07353949365905,10.313624224342,10.8633115780774,3.82965511846332,5.35552628864775,"M_TEGR",13
"223","GHB-224",112.233,38.9,1860,4.98313501844197,4.98313501844197,4.98313501844197,9.53061878798662,10.2962602811151,10.2962602811151,4.98313501844197,4.98313501844197,4.54748376954465,4.54748376954465,8.80285058432218,9.66476807811092,12.5650722287779,4.20229131077816,7.35847982271005,10.258783973377,10.4615928306426,4.10741410322217,6.00341715859946,"M_TEGR",13
"224","GHB-225",112.233,38.9,1860,4.81128812258842,4.81128812258842,4.81128812258842,9.03271956586397,9.03271956586397,9.03271956586397,4.46380355626259,4.46380355626259,3.31179765542463,3.31179765542463,7.56109398723295,10.0384248375636,13.25558268113,4.67044154361542,7.56109398723295,10.7782518307994,10.5999281837629,4.06288134681164,6.25599204009641,"M_TEGR",13
"225","GHB-226",112.233,38.9,1860,4.57764443445637,5.10127937217539,5.10127937217539,8.50140410615651,9.64440524920056,10.0097712006824,4.9902355568546,4.10123466765369,3.40012473398112,3.40012473398112,8.3420029719051,10.4365427246909,13.3654523877293,4.52317659549074,7.81836803418608,10.7472776972245,11.1712675972509,4.37680732111723,6.28180922610316,"M_TEGR",13
"226","GHB-227",112.233,38.9,1860,5.55952342689547,6.14593783411958,6.14593783411958,10.4989630482691,11.4872915609611,10.900877153737,6.14593783411958,5.19495328001013,3.7666108069254,3.7666108069254,7.76179743948134,9.93075714792771,12.6798309057751,4.02405114396382,6.88668442677955,9.63575818462699,10.7291667751126,5.02516327614072,6.59155610618049,"M_TEGR",13
"227","GHB-228",112.233,38.9,1860,5.65570992805937,5.65570992805937,5.65570992805937,9.20136728001818,10.7494019369433,10.7494019369433,4.88113662329844,4.88113662329844,3.54565735195881,3.54565735195881,8.29296758717935,9.77560224088315,12.7299001181156,4.08135023898514,7.34132559041797,10.2956234676505,10.7099142503763,4.67581294867089,6.32288653719084,"M_TEGR",13
"228","GHB-229",112.233,38.9,1860,4.73321012203993,4.73321012203993,4.73321012203993,8.156454186077,8.95579902030062,8.95579902030062,3.64204584086856,3.64204584086856,3.42324406403706,3.42324406403706,8.23396734617873,10.3812088949103,12.6098789887106,4.35267327694296,8.25720571176765,10.485875805568,11.7254147308436,3.46820901907598,5.69687911287632,"M_TEGR",13
"229","GHB-230",112.233,38.9,1860,4.88835146362429,5.18733467887224,5.18733467887224,9.29538003997537,10.1192622676026,9.82027905235465,4.09425241856568,4.09425241856568,4.10804536110312,4.10804536110312,8.33662964679908,10.258653361562,13.795199624598,5.38887077536736,7.58244662160337,11.1189928846393,11.195754266961,4.43718987298487,7.1498539083936,"M_TEGR",13
"230","GHB-231",112.233,38.9,1860,5.26324172424659,5.93921346847855,5.93921346847855,9.82458471531407,11.0136497253114,10.3376779810795,5.18581246826651,5.18581246826651,3.88537124683552,3.88537124683552,7.93076067473656,10.5782863783819,12.6482354103632,4.87587236343559,7.77236304692757,9.8423120789088,10.9007941777022,3.12843113077466,5.19838016275588,"M_TEGR",13
"231","GHB-232",112.233,38.9,1860,4.56268281919525,4.56268281919525,4.56268281919525,9.11192131144599,9.95870259371432,9.95870259371432,5.19763229499158,5.19763229499158,4.54923849225074,4.54923849225074,7.0617781838874,9.07271072104773,10.9317596439436,4.09855437176832,6.50378264089445,8.36283156379035,9.86007611435591,3.68571610474231,5.21534239635736,"M_TEGR",13
"232","GHB-233",112.233,38.9,1860,5.30613022858582,5.30613022858582,5.30613022858582,8.16724344200468,9.71492652972,9.71492652972,4.67512696198859,4.67512696198859,2.86111321341886,2.86111321341886,7.01294056000694,9.90926846293897,11.8410101213913,4.41800682472076,7.42300329667049,9.35474495512278,10.9151197766866,3.49211648001609,5.42385813846838,"M_TEGR",13
"233","GHB-234",112.233,38.9,1860,5.15568821573953,5.15568821573953,5.15568821573953,9.46555433626895,10.3998978020244,10.3998978020244,5.18378836772634,4.38118961367796,3.50726736648105,3.50726736648105,7.38949194630868,10.6225891377151,13.2747976218478,3.9291629838794,7.38949194630868,10.0417004304414,11.829394251066,5.59344624236873,7.09211078889006,"M_TEGR",13
"234","GHB-235",112.233,38.9,1860,5.54200425411178,6.30199517971551,6.30199517971551,10.0422411140375,11.0465422093271,10.2865512837234,5.02219879557461,5.02219879557461,3.74024593432197,3.74024593432197,7.31787596751617,10.0369857146282,12.2918131329395,4.50278812801099,7.18730333671305,9.44213075502437,10.5567911731653,3.97120950466776,5.62431525476362,"M_TEGR",13
"235","GHB-236",112.233,38.9,1860,4.69125059819265,4.69125059819265,4.69125059819265,7.18824733006877,8.3728854587815,9.19221632906529,4.2862259380694,3.46689506778561,2.49699673187612,2.49699673187612,6.9886437897492,10.2451035327273,12.5835455134438,4.82050823230238,7.47037444270788,9.80881642342442,11.191726704991,4.01401510071674,6.0597942429997,"M_TEGR",13
"236","GHB-237",112.233,38.9,1860,5.3664015141586,5.80736006549874,5.80736006549874,9.08818037667862,9.52913892801876,9.08818037667862,5.76689262609752,5.32593407475738,2.83986175983973,2.83986175983973,7.58045204474038,10.9416465074411,12.5370855560539,3.86304495300158,7.58045204474038,9.17589109335316,10.9017397953215,3.97391775755288,4.91672679919387,"M_TEGR",13
"237","GHB-238",112.233,38.9,1860,5.29034633839465,5.29034633839465,5.29034633839465,8.27469514599127,9.1891911246593,9.1891911246593,4.53577498372355,4.53577498372355,2.98434880759662,2.98434880759662,7.40600492696215,9.73780604031012,12.068806270695,4.28954693772683,6.9959421902986,9.32694242068347,10.3247996159028,4.11217456827372,5.65985765598904,"M_TEGR",13
"238","GHB-239",112.233,38.9,1860,5.75776479270957,5.75776479270957,5.75776479270957,8.49969296913396,8.49969296913396,8.19300190959684,4.39846727711321,4.39846727711321,2.7419281764244,2.7419281764244,7.98152557041537,9.85699463568896,12.0238996721653,4.58281763071479,7.44108204145051,9.60798707792684,10.6951731449693,3.56078216305589,5.4209961399951,"M_TEGR",13
"239","GHB-240",112.233,38.9,1860,4.79047521319116,5.30176898393358,5.30176898393358,9.35050281990054,9.94905604858306,9.43776227784064,5.34527178187209,4.83397801112968,3.02614629448213,3.02614629448213,7.86720584440192,11.8746840183386,14.0591461565802,4.29240606022586,8.74415255486955,10.9286146931112,12.1508303642155,3.91797158008835,5.59113994758757,"M_TEGR",13
"240","GHB-241",112.233,38.9,1860,5.05041895334863,5.48045558783457,5.48045558783457,9.27615015547527,9.70618678996121,9.27615015547527,5.52535906283216,5.09532242834622,3.36565793315475,3.36565793315475,7.84857672389106,11.0585806890757,13.7014081731573,5.07829768807223,7.69044601487085,10.3332734989525,10.6402673758761,3.88248583121949,5.59264884508689,"M_TEGR",13
"241","GHB-242",112.233,38.9,1860,5.09941582731529,5.09941582731529,5.09941582731529,7.70700183112514,7.70700183112514,7.70700183112514,4.89031318308468,4.41819924980162,2.1354720705268,2.1354720705268,7.07830556277419,11.0054163236223,12.3873130469703,4.36477961763,7.55041949605724,8.93231621940527,10.8392220773808,3.28880258132352,4.67069930467154,"M_TEGR",13
"242","GHB-243",112.233,38.9,1860,5.23231609446232,5.23231609446232,5.23231609446232,7.66404421721782,8.12511804427809,8.12511804427809,4.15311793915387,4.15311793915387,2.4317281227555,2.4317281227555,7.68821651625632,10.7691033954255,12.5192306387995,4.36994029548291,8.14929034331659,9.89941758669062,11.6602166213805,3.51092627806395,5.26105352143799,"M_TEGR",13
"243","GHB-244",112.233,38.9,1860,4.85985809223519,4.85985809223519,4.85985809223519,7.85916279389305,7.85916279389305,7.85916279389305,4.22689014114878,4.22689014114878,2.99930470165786,2.99930470165786,7.29977538531818,11.0294883153773,13.5753405527812,5.12086462966112,8.2306790448124,10.7765312822163,11.5093983069634,3.85606953105195,5.8245714995549,"M_TEGR",13
"244","GHB-245",112.233,38.9,1860,5.92133771409309,5.92133771409309,5.92133771409309,8.65750019968723,9.20230543919948,9.20230543919948,4.65326936967755,4.34084407940802,2.42373719532461,2.42373719532461,7.07372246167089,10.1223102375346,12.0420475651879,3.79866928346569,7.38614775194042,9.30588507959375,11.7028038722196,4.86146135979146,6.23639344793254,"M_TEGR",13
"245","GHB-246",112.233,38.9,1860,4.59612483515814,4.59612483515814,4.59612483515814,7.84545811522383,8.61761361575465,9.53403572155525,4.52612643022612,3.60970432442553,3.24933328006569,3.24933328006569,7.69406499824634,9.99599461713844,12.5929939282072,4.32353024308474,7.58068110912338,10.1776804201922,11.2226177917141,4.33071925858987,6.23893599365955,"M_TEGR",13
"246","GHB-247",112.233,38.9,1860,4.61616678446004,5.03893508033853,5.03893508033853,7.10076223652791,8.15990886013291,7.73714056425443,3.22206585835373,3.22206585835373,2.06182715618938,2.06182715618938,8.60599524091104,10.8263250031311,13.8001070808875,4.0495792930386,8.60599524091104,11.5797773186675,12.0619233232067,4.60046062923353,6.42971016005211,"M_TEGR",13
"247","GHB-248",112.233,38.9,1860,4.09318580786717,4.09318580786717,4.09318580786717,8.05586390648264,10.1233953666454,10.1233953666454,4.38983313434315,3.00698075538146,2.18246601233559,2.18246601233559,8.76892479034778,14.6700811146866,17.5994366628648,4.53577547375581,10.777598162513,13.7069537106912,15.429121606296,5.5547340914173,7.58087899196119,"M_TEGR",13
"248","GHB-249",112.233,38.9,1860,4.88585627374774,4.88585627374774,4.88585627374774,8.79203901165161,9.74864464617401,9.74864464617401,4.77170088737776,4.10582084863204,3.24030269915815,3.24030269915815,8.08971035795739,12.124795359072,14.2227882089687,4.59757569769548,8.59074254066329,10.6887353905599,12.8213872518664,5.05480809488376,6.32863756109971,"M_TEGR",13
"249","GHB-250",112.233,38.9,1860,5.26856469046945,5.26856469046945,5.26856469046945,10.1819443391759,12.2503329608623,12.2503329608623,4.76869934602999,3.83267221554712,3.17312059209774,3.17312059209774,9.19832514826192,12.6366836062507,14.1374479375166,4.07177419958613,9.12964660744758,10.6304109387135,13.7386596744676,4.60901306702007,6.10977739828597,"M_TEGR",13
"250","GHB-251",112.233,38.9,1860,6.26000928945203,6.26000928945203,6.26000928945203,8.41266545591244,8.82454269126297,8.82454269126297,4.64011421570376,4.22823698035323,2.1526561664604,2.1526561664604,7.78270539842842,10.7604002462714,13.1895175063306,4.16112976620632,8.40948856907039,10.8386058291296,12.5939170446296,5.21520488196362,6.61354573561841,"M_TEGR",13
"251","GHB-252",112.233,38.9,1860,4.96290990256767,4.96290990256767,4.96290990256767,8.51997910070552,9.64844700077074,9.64844700077074,4.34415521171029,3.88491619551067,3.09783018193822,3.09783018193822,9.51194002038982,12.6537867907588,14.4015002598378,4.73124207147902,9.67025818835873,11.4179716574377,13.636092209688,3.96583402132925,5.7135474904082,"M_TEGR",13
"252","GHB-253",112.233,38.9,1860,5.53084453350564,5.53084453350564,5.53084453350564,9.23894165822316,11.0900380206348,10.7328055151149,4.90531564496206,4.16638052940725,2.96916200916272,2.96916200916272,7.80075700068722,11.9653196733396,14.0708328645619,3.92316586037253,9.05149938311466,11.1570125743369,13.4095955008908,4.71532862329605,6.46360930899843,"M_TEGR",13
"253","GHB-254",112.233,38.9,1860,4.82411878624097,4.82411878624097,4.82411878624097,7.47208726962592,8.91505630047863,8.91505630047863,3.91603047733477,3.91603047733477,2.64796848338495,2.64796848338495,7.00217940572791,10.6837675172039,12.8637627496452,4.13695962675105,7.90600538897911,10.0860006214204,11.4620621812703,4.37685452620615,5.73605202473239,"M_TEGR",13
"254","GHB-255",112.233,38.9,1860,4.64272652731473,4.64272652731473,4.64272652731473,8.02186300887171,9.89767632682563,9.89767632682563,4.01462595319073,3.37824762546421,2.74275815383046,2.74275815383046,8.93733612612392,12.0580311151423,14.7562365990582,4.33253378563318,9.15094615797195,11.8491516418879,13.371793245501,4.85722541525553,6.91905257144491,"M_TEGR",13
"255","GHB-256",112.233,38.9,1860,4.87383535533787,4.87383535533787,4.87383535533787,8.27176158311009,10.150363900304,10.8749720344013,4.95025341178225,3.79742652751161,2.9697074775989,2.9697074775989,8.20095326571077,11.4512668108924,14.3211558462408,4.60571483170495,8.64600332281447,11.5158923581628,12.5751168500412,4.5703324687748,6.79900256257514,"M_TEGR",13
"256","GHB-257",112.233,38.9,1860,4.57530493200091,4.57530493200091,4.57530493200091,7.2725957895096,8.26050293898102,8.26050293898102,3.42100219464527,3.42100219464527,2.6972908575087,2.6972908575087,8.15281141470762,11.41303050745,12.6898010313449,3.54908246716583,8.75607825947866,10.0328487833735,12.607671854343,4.23623389956472,5.1283641187592,"M_TEGR",13
"257","GHB-258",112.233,38.9,1860,4.41545565904239,4.66615823581415,4.66615823581415,8.48538911306401,8.98585793626881,8.73515535949705,4.63077896228214,4.13031013907734,3.31876205404506,3.31876205404506,8.33721418486069,12.1212705609242,14.3465209706326,3.93435993436774,9.00984919678729,11.2350996064957,12.6137567707974,4.5057505902829,5.82915798371849,"M_TEGR",13
"258","GHB-259",112.233,38.9,1860,5.89827924191047,5.89827924191047,5.89827924191047,9.64440966099129,10.9255527533116,10.9255527533116,4.62564399389852,4.62564399389852,3.74613041908082,3.74613041908082,7.5077749786024,9.8147665293294,12.4966190506933,4.01438488669242,7.38084318028983,10.0626957016537,11.2982178636715,5.01876566709277,6.59922720474562,"M_TEGR",13
"259","GHB-260",112.233,38.9,1860,4.5346024490173,4.5346024490173,4.5346024490173,7.90117883648876,9.45935980415586,9.45935980415586,3.46702058931883,3.46702058931883,2.94743956494211,2.94743956494211,8.31389930605218,11.9088172277759,14.213173945702,5.06100099459116,8.73303612858153,11.0373928465077,12.1148901969884,3.80099089093621,5.68621078633303,"M_TEGR",13
"260","GHB-261",112.233,38.9,1860,5.11864697774835,5.11864697774835,5.11864697774835,7.74889270559121,9.1162508320526,9.1162508320526,3.95628086145889,3.95628086145889,2.17100671164324,2.17100671164324,7.08596503448895,10.5703592754016,12.6069462857286,3.89164771266183,8.04606968920113,10.0826566995281,11.3794425171338,4.0026017117983,5.36995983825968,"M_TEGR",13
"261","GHB-262",112.233,38.9,1860,4.75347552317897,4.75347552317897,4.75347552317897,7.20649643809185,8.48739693486021,8.48739693486021,3.66606945536787,3.66606945536787,2.45302091491288,2.45302091491288,7.83473615751166,11.382039835642,12.9548242641642,3.73380962589629,8.8878510703317,10.4606354988539,12.4282780530557,3.87359055066021,5.11321141124622,"M_TEGR",13
"262","GHB-263",112.233,38.9,1860,5.30694011372101,5.30694011372101,5.30694011372101,7.01661344070486,7.86660984540313,7.86660984540313,3.85221026948915,3.85221026948915,1.70967332698384,1.70967332698384,7.54700024579303,10.6445911069498,11.8512353047148,3.82102047615343,8.03021482856139,9.23685902632641,11.1946179997771,3.1644031712157,4.37104736898073,"M_TEGR",13
"263","GHB-264",112.233,38.9,1860,4.78104810779439,4.78104810779439,4.78104810779439,8.36181376345563,8.79730793333624,8.9286143650142,4.26080560683401,4.12949917515604,3.58076565566124,3.58076565566124,8.81670624173324,11.2636268394587,13.0396565171228,4.35425670706753,8.81670624173324,10.7240423510753,12.3179375522867,3.50123131055347,5.40856741989551,"M_TEGR",13
"264","GHB-265",112.233,38.9,1860,4.6532107593462,4.6532107593462,4.6532107593462,7.25976358770015,8.37771735871652,8.37771735871652,4.01032924769572,4.01032924769572,2.60655282835395,2.60655282835395,8.23619050116602,12.5683534838136,14.9151445716189,4.1308655954723,9.96180065545965,12.3085917432649,13.2112349954641,4.07191266069136,5.59622542780971,"M_TEGR",13
"265","GHB-266",112.233,38.9,1860,4.64728992396489,4.64728992396489,4.64728992396489,8.08745370994787,9.78885157359999,10.9776599290551,5.3715231640447,4.18271480858954,3.44016378598298,3.44016378598298,7.33645600195762,10.8277220091339,13.1773678284072,4.32280892283468,8.32879099120408,10.7794520667509,11.7184511393605,4.11745857507191,5.94133647997674,"M_TEGR",13
"266","GHB-267",112.233,38.9,1860,4.95078239098338,5.4284384806546,5.4284384806546,8.71878250434353,9.4049849424039,8.92732885273268,4.21568971708476,4.21568971708476,3.29034402368893,3.29034402368893,8.00919455808891,10.2111833394998,11.5090531399805,3.70840493028079,7.80064820969975,9.09851801018053,11.1398824692269,3.33923425952718,4.63710406000795,"M_TEGR",13
"267","GHB-268",112.233,38.9,1860,4.54228985790835,4.54228985790835,4.54228985790835,7.31291037808648,8.75753813286515,8.75753813286515,3.89858188668567,3.89858188668567,2.77062052017812,2.77062052017812,8.9081043441374,10.5142774718736,12.9453067678,4.03720242366256,8.43599041085434,10.8670197067807,11.3782049689721,3.4143284914008,5.37324385404412,"M_TEGR",13
"268","GHB-269",112.233,38.9,1860,4.84333196562902,4.84333196562902,4.84333196562902,8.84069666859719,10.1005671105299,10.1005671105299,5.0875847789704,4.20324814510296,3.11302806910072,3.11302806910072,8.53534657932035,12.928009915758,13.1434012978109,4.23252091042525,8.91088038738562,10.0106084033059,12.9527612363037,4.92621748278556,6.02594549870586,"M_TEGR",13
"269","GHB-270",112.233,38.9,1860,5.0939422653892,5.0939422653892,5.0939422653892,8.00195218900553,8.98649460378523,8.98649460378523,4.72981274362733,4.12809107541186,2.30628825540087,2.30628825540087,7.91212347240725,11.7082797322944,13.7442062289545,4.46471959520333,8.29494421897149,10.3308707156316,12.1688053325652,4.25668186015791,5.90978761025377,"M_TEGR",13
"270","GHB-271",112.233,38.9,1860,5.44172237081059,5.44172237081059,5.44172237081059,9.66711904175728,10.7732491080149,10.7732491080149,5.74349590776386,4.63736584150626,3.48200472923626,3.48200472923626,7.68560372909721,10.8818500976425,13.2804383745902,4.49908603012216,7.81580087557412,10.2143891525217,12.1021621341147,4.87125891027122,6.68494953548821,"M_TEGR",13
"271","GHB-272",112.233,38.9,1860,5.15280410104993,5.15280410104993,5.15280410104993,8.26583217015065,8.86139984472677,8.86139984472677,4.79612396995649,4.79612396995649,3.11302806910072,3.11302806910072,7.44654552011028,10.5454847547277,13.0525765714121,4.36421633197874,8.44440648036477,10.9514982970491,11.3185470059828,3.87200148587253,5.38123234230239,"M_TEGR",13
"272","GHB-273",112.233,38.9,1860,5.65016619211797,5.65016619211797,5.65016619211797,11.1009239837499,12.5685515644983,12.5685515644983,6.8894854693358,5.30854089791472,4.09103873823423,4.09103873823423,8.71146978440863,11.9512992084424,13.9698706919599,4.26063575965155,8.49652020758626,10.5150916911038,12.8275516538741,4.92048681101021,6.34960292980532,"M_TEGR",13
"273","GHB-274",112.233,38.9,1860,5.43184766084025,5.43184766084025,5.43184766084025,9.45214575539337,11.0887704933434,11.0887704933434,5.81417188938589,5.81417188938589,4.02029809455312,4.02029809455312,7.84261582412499,9.46862703832308,12.0022225554234,4.41154717252006,7.21742097689734,9.75101649399766,10.2301999956772,3.79609616144939,5.54637453588016,"M_TEGR",13
"274","GHB-275",112.233,38.9,1860,5.45781748424104,5.45781748424104,5.45781748424104,9.12222331420666,10.6787344368617,10.6787344368617,5.40540716603992,4.98808558380387,3.66440582996561,3.66440582996561,7.99057457522448,9.88650563027868,11.7859301822844,3.53614803354015,7.83246056650817,9.73188511851386,11.1769176614639,3.76177867719182,5.24388164696147,"M_TEGR",13
"275","GHB-276",112.233,38.9,1860,5.0609864039798,5.0609864039798,5.0609864039798,8.85050031874333,9.84490151896384,10.4519322858942,5.04863007874644,4.44159931181613,3.78951391476353,3.78951391476353,7.83329522337952,10.2878927447699,12.7738857960466,3.95181987528571,8.3276805720702,10.8136736233469,11.7421803787769,3.90888515539736,5.90049285798339,"M_TEGR",13
"276","GHB-277",112.233,38.9,1860,5.61480674370264,5.61480674370264,5.61480674370264,8.87599701072122,9.90508400655782,9.90508400655782,5.08028415554831,5.08028415554831,2.85112753035502,2.85112753035502,7.99123673589075,11.0699560488283,12.9431641755457,4.85755693431399,8.49566997789523,10.3688781046126,11.471257359741,2.97558738184581,4.84879550856318,"M_TEGR",13
"277","GHB-278",112.233,38.9,1860,6.04225407253918,6.04225407253918,6.04225407253918,8.94424107482981,10.9498431191753,10.9498431191753,5.49116423750528,4.44466505312846,2.18491044919466,2.18491044919466,7.88711164073776,11.2094652108344,13.4469574907582,3.66656538337531,8.21653427201861,10.4540265519425,12.71611029372,5.34635730396969,6.7370683016252,"M_TEGR",13
"278","GHB-279",112.233,38.9,1860,4.88249991339014,4.88249991339014,4.88249991339014,8.08194259532056,10.5705435646467,10.5705435646467,5.42468267356157,4.00822187044501,2.85512204502348,2.85512204502348,8.34997909755359,11.7193335919729,15.0060229494167,4.46781364798629,8.86421154694941,12.1509009043932,12.593611634918,5.05907720554265,7.01608944541239,"M_TEGR",13
"279","GHB-280",112.233,38.9,1860,6.0205515046017,6.63627943071842,6.63627943071842,9.94357313500799,10.5593010611247,9.94357313500799,4.95831304046058,4.18442603385045,2.53340669767943,2.53340669767943,7.55098255211969,10.3963792161482,11.6121184883608,2.88807395671806,7.95015752503258,9.16589679724517,12.6944017271605,4.74424420212794,5.95998347434053,"Q_PROS",17
"280","GHB-281",112.233,38.9,1860,6.42776079770663,6.42776079770663,6.42776079770663,10.1905334071223,11.1115733666246,11.1115733666246,5.65636033341286,5.23903875117681,3.34545102717962,3.34545102717962,8.09377279546407,9.8781227629716,12.0657576128211,3.55466323512095,7.46220616873337,9.64984101858284,11.7821341979482,4.95149465594549,6.50756287906426,"M_TEGR",13
"281","GHB-282",112.233,38.9,1860,5.73982242721459,6.14444177178428,6.14444177178428,10.0644667200549,10.9741005079058,10.5694811633362,5.68110768039573,5.27648833582604,3.51540560370097,3.51540560370097,7.08004476571357,10.3958624954818,13.3443679651354,4.2162288988585,7.69947257142556,10.6479780410792,11.6782122665151,5.00278684537118,6.92724516474315,"M_TEGR",13
"282","GHB-283",112.233,38.9,1860,5.70830916178766,6.08019338032886,6.08019338032886,10.1970426146343,11.7584198415618,11.3865356230206,5.54174873595609,4.41897851608047,2.99407901442982,2.99407901442982,7.66205775621009,11.2190425719777,13.7494135533619,4.6136027012773,7.79241845416026,10.3227894355445,12.0758281142973,4.87591605672695,6.81378064152126,"M_TEGR",13
"283","GHB-284",112.233,38.9,1860,6.1583516526539,6.1583516526539,6.1583516526539,9.37262278123361,10.7228764640651,10.7228764640651,5.92516112564581,4.52368168086037,2.2628762447381,2.2628762447381,7.8141961585428,11.5797807139356,13.66686458613,3.63206738804312,8.26428071948663,10.351364591681,13.1132218198599,5.66806269513192,6.93602497256765,"M_TEGR",13
"284","GHB-285",112.233,38.9,1860,6.14754111458828,6.14754111458828,6.14754111458828,9.60516871467086,10.5245660607623,10.5245660607623,5.17818753520344,4.76268092875777,3.04212099363691,3.04212099363691,6.97277416618426,10.1516805664731,12.8637883248117,3.73957086371752,7.47666490583003,10.1887726641686,11.9036460852975,5.65902712828589,7.13908893780602,"M_TEGR",13
"285","GHB-286",112.233,38.9,1860,5.30901689779651,5.30901689779651,5.30901689779651,8.80360588264181,10.0316254789838,11.0178084711308,5.2519700793583,4.26578708721131,3.4945889848453,3.4945889848453,8.0089533974562,10.2123036517281,12.8271682350336,4.59504921175142,8.0089533974562,10.6238179807617,11.8856506760685,4.28821160764593,6.49156186191782,"M_TEGR",13
"286","GHB-287",112.233,38.9,1860,5.59778882716513,5.59778882716513,5.59778882716513,9.39848777604282,10.9755536725427,10.9755536725427,5.66912991396712,4.84564884308825,3.27036886298778,3.27036886298778,7.85626986945761,9.64817876781154,12.5901906116169,3.82161538202412,7.85626986945761,10.798281713263,11.8787787165223,5.22796519218878,6.96452069087,"M_TEGR",13
"287","GHB-288",112.233,38.9,1860,6.07536978521419,6.07536978521419,6.07536978521419,9.55164150748944,10.9784254862643,10.9784254862643,6.29797134930387,5.37375683995168,2.90192381464435,2.90192381464435,6.58838302311508,10.3734701024584,12.7462728563393,4.62602283211745,7.32142081068131,9.69422356456219,11.4993054782191,4.75223257516867,6.55068742141864,"M_TEGR",13
"288","GHB-289",112.233,38.9,1860,5.51703394225975,5.88343463958441,5.88343463958441,10.6005790866447,12.0797600442511,11.7133593469265,5.04481205408543,4.67841135676076,3.60436418677856,3.60436418677856,8.26210072061421,11.0718149423571,12.6363025924,4.53264779733132,8.1036547950687,10.0345431424363,12.1666627017138,4.42940860396979,6.36029695133739,"M_TEGR",13
"289","GHB-290",112.233,38.9,1860,6.41399210210397,6.41399210210397,6.41399210210397,9.63278412048243,10.2788732729993,10.2788732729993,5.68879554671602,5.25512125188176,2.78511772354419,2.78511772354419,6.68457075959257,9.84452275133675,11.4198485512905,3.22184004951252,7.76433420694373,9.33966000689751,12.1419970755444,4.37766286860068,5.95298866855445,"Q_PROS",17
"290","GHB-291",112.233,38.9,1860,5.40133263634421,5.40133263634421,5.40133263634421,9.13654678758633,10.275145569423,10.275145569423,4.71338775427342,4.39905927163146,3.42088566860015,3.42088566860015,9.48810891360018,11.5911821003095,13.2921270062368,4.32491699819504,8.65288152539982,10.3538264313271,12.5551416531543,3.90226012775451,5.6032050336818,"M_TEGR",13
"291","GHB-292",112.233,38.9,1860,5.92850179512725,5.92850179512725,5.92850179512725,9.96890334958728,11.3388761498862,11.3388761498862,6.10017576572123,5.25304117721924,3.7337104949229,3.7337104949229,6.9691998599303,9.3790435094878,11.9918128031789,4.40923082417436,6.575820201611,9.18858949530209,10.5916116561226,4.71586217236804,6.62856074820271,"M_TEGR",13
