;DESE;CUSH;DRYT;PROS;DWAR;SHRU;STEP;CLDE;TAIG;COCO;CLMX;TEDE;COMX;Best;Best.num
64;0;4.32289769409046;5.16027526723175;4.32289769409046;8.52555633350802;12.8322429556964;5.16027526723175;5.95533966923798;13.7282355895947;13.7282355895947;13.7282355895947;13.2802392726455;13.7282355895947;TAIG;9
65;0;5.1509172933748;5.1509172933748;5.1509172933748;9.54795393782996;12.4979353126823;5.1509172933748;5.70087712549569;13.8763401878913;13.8763401878913;13.8763401878913;12.4979353126823;13.8763401878913;TAIG;9
66;0;4.09026669880512;4.09026669880512;4.09026669880512;6.86941731274653;12.1494665659665;4.09026669880512;4.22649659883928;14.7157534361352;14.7157534361352;14.7157534361352;12.1494665659665;14.7157534361352;TAIG;9
67;0;4.6894281920265;5.32188372406018;4.6894281920265;6.09969532635838;11.4288603641481;5.32188372406018;4.06756833949721;14.8897430209279;14.8897430209279;14.8897430209279;12.0613158961817;14.8897430209279;TAIG;9
68;0;4.71025792691643;5.3427134589501;5.15747152241638;6.91958287742176;12.8984102196116;5.3427134589501;5.15890119125586;14.1822838416456;14.1822838416456;14.1822838416456;13.3456238151116;14.1822838416456;TAIG;9
69;0;6.04813917534563;7.80882086151153;6.5958617328508;6.91296185963088;12.0558522812679;7.80882086151153;4.96360299066909;13.434257156477;13.434257156477;13.434257156477;12.0558522812679;13.434257156477;TAIG;9
70;0;5.18007375695613;5.18007375695613;5.18007375695613;7.86545888040462;12.2746150514007;5.18007375695613;6.12372435695795;15.0804987528764;15.0804987528764;15.0804987528764;13.4993599227923;15.0804987528764;TAIG;9
71;0;5.31168727474998;5.62791504076682;5.62791504076682;8.2827071608551;12.5963376552974;5.62791504076682;5.94868329805051;15.0654532138651;15.0654532138651;15.0654532138651;14.228793187331;15.0654532138651;TAIG;9
72;0;4.86230264057375;5.63760974101847;4.86230264057375;7.46682151071371;12.1114410149053;5.63760974101847;4.08866936789954;13.5199154707941;13.5199154707941;13.5199154707941;12.88674811535;13.5199154707941;TAIG;9
73;0;5.4710905352288;5.78636914217827;5.4710905352288;8.10730978000197;11.415610036397;5.78636914217827;5.08371092306623;15.1517248108497;15.1517248108497;15.1517248108497;14.7736117059722;16.4158063351194;COMX;13
74;0;5.88406276062478;5.88406276062478;5.88406276062478;9.84016997453458;11.5131524171663;5.88406276062478;6.14855032605661;14.6885477007604;14.6885477007604;14.6885477007604;14.6885477007604;15.5837020449938;COMX;13
75;0;5.14439136440413;5.14439136440413;5.14439136440413;9.07394662628812;12.4380431297883;5.14439136440413;5.44890555065877;13.9240190380721;13.9240190380721;13.9240190380721;12.4768310144947;13.9628069227785;COMX;13
76;0;3.54283830943394;3.54283830943394;3.54283830943394;9.05151817571322;13.150714897886;3.54283830943394;6.34677580350842;15.1305670262523;15.1305670262523;15.1305670262523;13.9888108351152;15.1305670262523;TAIG;9
77;0;4.03034989341654;4.03034989341654;4.03034989341654;9.54049981493959;12.9420356574595;4.03034989341654;6.60637147759646;14.9922735196475;14.9922735196475;14.9922735196475;13.2592116338512;14.9922735196475;TAIG;9
78;0;4.6350640756849;4.6350640756849;5.6358145440835;8.21589726953368;13.5624894001651;4.6350640756849;6.18991489053825;15.0466398979247;15.0466398979247;15.0466398979247;14.1109424975217;15.5950929952813;COMX;13
79;0;6.06051797742826;7.64260615449046;7.32625969673753;8.36042489183228;12.9452470240802;7.64260615449046;5.75134319514281;14.1292664073675;14.1292664073675;14.1292664073675;12.9452470240802;14.1292664073675;TAIG;9
80;0;5.62454716155868;6.71921683776242;7.26674179070591;8.01261756317579;13.070661543494;6.71921683776242;6.40039695886168;15.4548628641388;15.4548628641388;15.4548628641388;13.9066048430066;15.4548628641388;TAIG;9
81;0;4.42140770406475;5.1285144852513;5.31583489506467;7.5885718754068;13.2556431754391;5.1285144852513;5.58100963369919;15.7051329182223;15.7051329182223;15.7051329182223;13.2556431754391;15.7051329182223;TAIG;9
82;0;5.02396148562747;5.86205742285661;5.02396148562747;6.69917055172855;12.147933551144;5.86205742285661;4.1273563088253;13.5280819489621;13.5280819489621;13.5280819489621;12.147933551144;13.5280819489621;TAIG;9
83;0;4.65792825846563;4.65792825846563;5.75337337347596;7.93244046584971;13.3802652328457;4.65792825846563;5.76449212698183;15.5482135717136;15.5482135717136;15.5482135717136;13.3802652328457;15.5482135717136;TAIG;9
84;0;3.8768118665216;4.19303963253844;5.06002782314152;7.57359264372965;13.3581900253472;4.19303963253844;5.84154183616077;16.3246694201855;16.3246694201855;16.3246694201855;13.3581900253472;16.3246694201855;TAIG;9
85;0;2.57699983510897;2.57699983510897;3.41294313462156;7.03682748354892;12.0709373024812;2.57699983510897;5.94215780734518;17.3691849939354;17.3691849939354;17.3691849939354;12.0709373024812;17.3691849939354;TAIG;9
86;0;6.63977462878522;7.34688140997177;8.15634971759553;6.29436108251829;11.8882110798149;7.34688140997177;4.3450022135565;13.5313787523304;13.5313787523304;13.5313787523304;11.8882110798149;13.5313787523304;TAIG;9
87;0;7.35028338156038;8.79942105617933;7.35028338156038;5.51361950083609;10.3528613563512;8.79942105617933;3.53140641965953;11.1274580255927;11.1274580255927;11.1274580255927;11.1274580255927;11.1274580255927;TAIG;9
88;0;7.40172310943697;8.98191392069997;7.40172310943697;5.17048332414611;10.008140613068;8.98191392069997;2.80391411662139;11.0298192483301;11.0298192483301;11.0298192483301;10.3234192200175;11.0298192483301;TAIG;9
89;0;6.18541329378232;6.63106203438415;6.63106203438415;6.50115825017712;10.9483802642073;6.63106203438415;3.84279894166403;14.744967509218;14.744967509218;14.744967509218;12.9031706691729;14.744967509218;TAIG;9
90;0;6.8420182671702;8.42600914466918;7.39193389706264;8.53572076687822;11.6431961712263;8.42600914466918;7.78628974758873;15.6806659461279;16.5772771773759;16.5772771773759;18.1612680548749;18.1612680548749;TEDE;12
91;0;5.64825167407432;6.27999600527168;6.42213868133055;9.2461730563163;13.5307860030228;6.27999600527168;8.78730382135751;17.0116171001314;17.7855041073877;17.7855041073877;18.3345116594181;19.3337621285198;COMX;13
92;0;4.46616806182194;4.46616806182194;5.69091293321353;7.59530164414504;13.086716404975;4.46616806182194;8.48930230180284;18.5022111657102;20.8083112377373;20.8083112377373;21.1786773518359;23.153519117649;COMX;13
