X2;Abies;Acer.campestre.type;Artemisia;Betula;Carpinus;Chenopodiaceae.Amaranthaceae;Corylus;Cyperaceae;Fagus;Filipendula;Fraxinus;Helianthemum;Hippophae.rhamnoides;Juniperus;Picea;Pinus;Poaceae;Quercus.robur.type;Rumex;Thalictrum;Ulmus
18994.2570099861;0;0;0,192071048;0,01489327;0;0,036378526;0;0,081522561;0;0;0;0,083142585;0;0;0;0,285747955;0,283314943;0;0;0,022929113;0
18998.1874722729;0;0;0,191764311;0,013816443;0;0,036224906;0;0,081317491;0;0;0;0,083194608;0;0;0;0,287724034;0,283349264;0;0;0,022608943;0
19002.1179345596;0;0;0,191455787;0,012734129;0;0,036069265;0;0,081111281;0;0;0;0,083246796;0;0;0;0,289711006;0,283384618;0;0;0,022287118;0
19006.0483968463;0;0;0,191145692;0,011647502;0;0,035912831;0;0,080904022;0;0;0;0,083300449;0;0;0;0,291706897;0,283418951;0;0;0,021963655;0
19009.9788591331;0;0;0,190835445;0,010554137;0;0,035755642;0;0,080695801;0;0;0;0,083353274;0;0;0;0,293713332;0,283455004;0;0;0,021637364;0
19013.9093214198;0;0;0,190522403;0,009455173;0;0,035598854;0;0,080486514;0;0;0;0,08340637;0;0;0;0,295730042;0,283490035;0;0;0,021310608;0
19017.8397837065;0;0;0,190200628;0,008350254;0;0,035438724;0;0,080273145;0;0;0;0,083456611;0;0;0;0,297745951;0,283515833;0;0;0,021018854;0
19021.7702459933;0;0;0,189810985;0,007238416;0;0,035265475;0;0,080030766;0;0;0;0,083479188;0;0;0;0,299668724;0,283441639;0;0;0,021064808;0
19025.70070828;0;0;0,189420094;0,006120507;0;0,035091553;0;0,079787518;0;0;0;0,083500852;0;0;0;0,301599441;0,283369022;0;0;0,021111014;0
19029.6311705667;0;0;0,189027944;0,004997695;0;0,03491695;0;0,079542178;0;0;0;0,083522815;0;0;0;0,303539385;0,283295559;0;0;0,021157475;0
19033.5616328534;0;0;0,188633144;0,00387113;0;0,034742628;0;0,079296588;0;0;0;0,083544467;0;0;0;0,305486397;0,283221609;0;0;0,021204037;0
19037.4920951402;0;0;0,188009925;0,003946978;0;0,034524465;0;0,078954209;0;0;0;0,083466262;0;0;0;0,307069778;0,282803306;0;0;0,021225077;0
19041.4225574269;0;0;0,187384704;0,004022987;0;0,034305952;0;0,078611343;0;0;0;0,083386884;0;0;0;0,308657058;0,282384863;0;0;0,02124621;0
19045.3530197136;0;0;0,18675778;0,004099137;0;0,034086921;0;0,078267601;0;0;0;0,083307143;0;0;0;0,310247966;0,281966119;0;0;0,021267333;0
19049.2834820004;0;0;0,186130064;0,00417545;0;0,033867536;0;0,077923366;0;0;0;0,083227448;0;0;0;0,31184158;0,281546006;0;0;0,02128855;0
19053.2139442871;0;0;0,185500186;0,004253119;0;0,033648774;0;0,077578063;0;0;0;0,083148411;0;0;0;0,313436841;0,281124902;0;0;0,021309706;0
19057.1444065738;0;0;0,184850235;0,004329275;0;0,033424947;0;0,077224211;0;0;0;0,083166233;0;0;0;0,315003207;0,280673159;0;0;0,021328732;0
19061.0748688605;0;0;0,184065462;0,004402341;0;0,033176408;0;0,076813436;0;0;0;0,083853012;0;0;0;0,316340549;0,280016633;0;0;0,021332159;0
19064.9889766883;0;0;0,18327966;0,004475442;0;0,032927869;0;0,076402716;0;0;0;0,084540218;0;0;0;0,3176791;0,279359354;0;0;0,02133564;0
19068.9030845161;0;0;0,182492929;0,00454855;0;0,032680356;0;0,075991583;0;0;0;0,085227335;0;0;0;0,319018141;0,278702062;0;0;0,021339043;0
19072.8171923438;0;0;0,181706617;0,004622925;0;0,032431656;0;0,075579369;0;0;0;0,085914988;0;0;0;0,320357562;0,278044357;0;0;0,021342526;0
19076.7313001716;0;0;0,180919825;0,004696092;0;0,032182836;0;0,075168156;0;0;0;0,086602759;0;0;0;0,321697025;0,277387323;0;0;0,021345984;0
19080.6454079994;0;0;0,180133;0,004769288;0;0,031933974;0;0,074756901;0;0;0;0,08729086;0;0;0;0,323037318;0,276729189;0;0;0,021349469;0
19084.5595158271;0;0;0,179345697;0,004842502;0;0,031684992;0;0,074345421;0;0;0;0,087979078;0;0;0;0,324377651;0,276071729;0;0;0,021352929;0
19088.4736236549;0;0;0,178559148;0,004915734;0;0,031437118;0;0,073933717;0;0;0;0,08866741;0;0;0;0,325718019;0,275412489;0;0;0,021356364;0
19092.3877314827;0;0;0,1777709;0,004990211;0;0,031187899;0;0,07352179;0;0;0;0,089355854;0;0;0;0,327059644;0,274753928;0;0;0,021359774;0
19096.3018393104;0;0;0,176983052;0,005063503;0;0,030938713;0;0,07311;0;0;0;0,090044849;0;0;0;0,32840168;0,274094939;0;0;0,021363264;0
19100.2159471382;0;0;0,17619473;0,005136812;0;0,030689409;0;0,072697987;0;0;0;0,090733958;0;0;0;0,329743749;0,273436627;0;0;0,021366729;0
19104.130054966;0;0;0,175406152;0,005210145;0;0,030441253;0;0,07228584;0;0;0;0,091423291;0;0;0;0,331086254;0,272776872;0;0;0,021370194;0
19108.0441627937;0;0;0,174617318;0,005283501;0;0,030191787;0;0,07187356;0;0;0;0,092112847;0;0;0;0,332429194;0,272118132;0;0;0,021373661;0
19111.9582706215;0;0;0,173828228;0,005358111;0;0,02994224;0;0,071459916;0;0;0;0,092802628;0;0;0;0,333773799;0,271457949;0;0;0,021377129;0
19115.8723784493;0;0;0,173040112;0,005431515;0;0,029692612;0;0,071047368;0;0;0;0,093492632;0;0;0;0,335117611;0,270797552;0;0;0,021380598;0
19119.786486277;0;0;0,17225051;0,005504944;0;0,029442903;0;0,070634685;0;0;0;0,09418286;0;0;0;0,336461859;0,270138171;0;0;0,021384068;0
19123.7005941048;0;0;0,171460652;0,005578396;0;0,029194342;0;0,070221869;0;0;0;0,094873312;0;0;0;0,337806544;0,269477345;0;0;0,02138754;0
19127.6147019326;0;0;0,170670537;0,005651872;0;0,028944471;0;0,069808919;0;0;0;0,095563988;0;0;0;0,339151666;0,268817535;0;0;0,021391012;0
19131.5288097603;0;0;0,169880166;0,005726602;0;0,028694519;0;0,069395834;0;0;0;0,096254889;0;0;0;0,340497224;0,26815628;0;0;0,021394486;0
19135.4429175881;0;0;0,16908933;0,005800119;0;0,028444451;0;0,068982531;0;0;0;0,096945894;0;0;0;0,341844029;0,267495712;0;0;0,021397934;0
19139.3570254159;0;0;0,168298653;0,005873674;0;0,028194371;0;0,068569263;0;0;0;0,097637363;0;0;0;0,343190883;0,266834357;0;0;0,021401437;0
19143.33323401;0;0;0,167508329;0,005947231;0;0,027945338;0;0,068155608;0;0;0;0,098328695;0;0;0;0,344536905;0,266173033;0;0;0,021404861;0
19147.3094426041;0;0;0,166717138;0,006020833;0;0,027695095;0;0,06774207;0;0;0;0,099020614;0;0;0;0,345884635;0,265511248;0;0;0,021408365;0
19151.2856511982;0;0;0,165925483;0,006095684;0;0,027444737;0;0,067327084;0;0;0;0,099712637;0;0;0;0,34723238;0,26485015;0;0;0,021411845;0
19155.2618597923;0;0;0,165133774;0,006169335;0;0,027194332;0;0,066913276;0;0;0;0,100405009;0;0;0;0,348580991;0,264187932;0;0;0,021415351;0
19159.2380683864;0;0;0,164341198;0,006242988;0;0,026944976;0;0,066499087;0;0;0;0,101097234;0;0;0;0,349929983;0,263525755;0;0;0,02141878;0
19163.2142769805;0;0;0,163548973;0,006316687;0;0,026694407;0;0,066085009;0;0;0;0,101790056;0;0;0;0,351279474;0,262863105;0;0;0,021422289;0
19167.1904855746;0;0;0,162756288;0,006390402;0;0,026443723;0;0,065670715;0;0;0;0,10248298;0;0;0;0,352628972;0,262201147;0;0;0,021425773;0
19171.1666941687;0;0;0,161964377;0,006465366;0;0,026192926;0;0,065256206;0;0;0;0,103176002;0;0;0;0,353978473;0,261537419;0;0;0,021429232;0
19175.1429027628;0;0;0,161171177;0,006539129;0;0,02594208;0;0,064841642;0;0;0;0,103869375;0;0;0;0,355328848;0,260875031;0;0;0,021432718;0
19179.1191113569;0;0;0,160377719;0,006612917;0;0,025692384;0;0,064426944;0;0;0;0,104562974;0;0;0;0,356679662;0,260211194;0;0;0,021436205;0
19183.095319951;0;0;0,159583806;0,00668672;0;0,025441343;0;0,064012032;0;0;0;0,105256669;0;0;0;0,358031708;0,259548055;0;0;0,021439667;0
19187.0715285451;0;0;0,158790028;0,006760564;0;0,025190283;0;0,063597143;0;0;0;0,10595085;0;0;0;0,359383843;0,258884106;0;0;0,021443183;0
19191.0477371392;0;0;0,157978845;0,006834924;0;0,025043712;0;0,063175262;0;0;0;0,106633686;0;0;0;0,360697278;0,25819192;0;0;0,021444372;0
19195.0239457333;0;0;0,15716796;0,006908075;0;0,024895953;0;0,062752255;0;0;0;0,107316863;0;0;0;0,362011752;0,257501526;0;0;0,021445615;0
19199.0001543274;0;0;0,156357829;0,006981218;0;0,024749349;0;0,062330279;0;0;0;0,107999852;0;0;0;0,363325482;0,256809185;0;0;0,021446805;0
19202.9763629215;0;0;0,160701908;0,007288184;0;0,025416905;0;0,063960185;0;0;0;0,112286451;0;0;0;0,376726484;0,231461001;0;0;0,022158882;0
19206.9525715156;0;0;0,159729428;0,007357594;0;0,025244224;0;0,063470864;0;0;0;0,112897497;0;0;0;0,377767055;0,231391806;0;0;0,022141532;0
19210.9287801097;0;0;0,158758671;0,007428177;0;0,025070573;0;0,062982389;0;0;0;0,11350773;0;0;0;0,378806479;0,231321742;0;0;0,022124237;0
19214.9049887038;0;0;0,15778923;0,007497369;0;0,024898433;0;0,062494598;0;0;0;0,114116866;0;0;0;0,379843798;0,231252765;0;0;0,022106941;0
19218.8811972979;0;0;0,156821502;0,007566462;0;0,024725324;0;0,062007646;0;0;0;0,114725197;0;0;0;0,380879981;0,231184189;0;0;0,0220897;0
19222.7532468355;0;0;0,155855282;0,007635448;0;0,024553753;0;0,061521454;0;0;0;0,115332579;0;0;0;0,381914548;0,23111445;0;0;0,022072486;0
19226.625296373;0;0;0,154911677;0,007705313;0;0,024384304;0;0,060913197;0;0;0;0,115953867;0;0;0;0,38299783;0,231075687;0;0;0,022058124;0
19230.4973459106;0;0;0,153974473;0,007776681;0;0,024217357;0;0,060266423;0;0;0;0,116579224;0;0;0;0,384094502;0,231046639;0;0;0,022044703;0
19234.3693954481;0;0;0,15303899;0,007846724;0;0,024049437;0;0,059620661;0;0;0;0,117204266;0;0;0;0,385191303;0,231017236;0;0;0,022031382;0
19238.2414449857;0;0;0,152104445;0,007916673;0;0,023882955;0;0,058974339;0;0;0;0,117828403;0;0;0;0,386286292;0,230988843;0;0;0,022018049;0
19242.1134945233;0;0;0,151171221;0,007986547;0;0,02371544;0;0,058330138;0;0;0;0,118451936;0;0;0;0,387380445;0,230959512;0;0;0,02200476;0
19245.9855440608;0;0;0,150238743;0,008056317;0;0,023549332;0;0,057686569;0;0;0;0,119074415;0;0;0;0,388472297;0,230930896;0;0;0,021991432;0
19249.8575935984;0;0;0,149308469;0,008127256;0;0,023382131;0;0,057042442;0;0;0;0,119695989;0;0;0;0,389563598;0,230902023;0;0;0,021978091;0
19253.7296431359;0;0;0,148378435;0,008196866;0;0,023216455;0;0,056400502;0;0;0;0,120317114;0;0;0;0,390653299;0,230872505;0;0;0,021964823;0
19257.6016926735;0;0;0,147449523;0,008266393;0;0,023049717;0;0,055759337;0;0;0;0,120937489;0;0;0;0,391741686;0,230844285;0;0;0,02195157;0
19261.4737422111;0;0;0,146521731;0,008335835;0;0,022884441;0;0,055118945;0;0;0;0,121557116;0;0;0;0,39282876;0,230814838;0;0;0,021938334;0
19265.3457917486;0;0;0,145595242;0,008405205;0;0,022718133;0;0,054478132;0;0;0;0,12217615;0;0;0;0,39391502;0,230786978;0;0;0,021925141;0
19269.2178412862;0;0;0,144669318;0,008475719;0;0,022553198;0;0,053839147;0;0;0;0,122793976;0;0;0;0,394998482;0,230758279;0;0;0,021911881;0
19273.0898908237;0;0;0,143773662;0,008546621;0;0,022391744;0;0,053211721;0;0;0;0,123235827;0;0;0;0,396162207;0,23077514;0;0;0,021903078;0
19276.9619403613;0;0;0,14294999;0,008621689;0;0,022242571;0;0,052609305;0;0;0;0,123246692;0;0;0;0,397518415;0,230906329;0;0;0,021905009;0
19280.8339898989;0;0;0,142125272;0,008696791;0;0,022092168;0;0,052008173;0;0;0;0,12325787;0;0;0;0,398875867;0,231036863;0;0;0,021906996;0
19284.7060394364;0;0;0,141300048;0,008771886;0;0,021942942;0;0,051406802;0;0;0;0,12326874;0;0;0;0,400232556;0,231168098;0;0;0,021908928;0
19288.578088974;0;0;0,140474679;0,008848253;0;0,02179243;0;0,050805326;0;0;0;0,123279611;0;0;0;0,401589485;0,231299356;0;0;0,02191086;0
19292.4501385115;0;0;0,139649515;0,008923396;0;0,021641945;0;0,05020261;0;0;0;0,123290795;0;0;0;0,402948929;0,231429961;0;0;0,021912848;0
19296.3221880491;0;0;0,138823853;0,008998531;0;0,02149264;0;0,049600919;0;0;0;0,123301671;0;0;0;0,404306341;0,231561266;0;0;0,02191478;0
19300.2631496394;0;0;0,137998218;0,00907369;0;0,021342074;0;0,048999185;0;0;0;0,123312703;0;0;0;0,405664503;0,231692886;0;0;0,021916741;0
19304.2041112298;0;0;0,137173696;0,009148862;0;0,021192742;0;0,048396082;0;0;0;0,123323738;0;0;0;0,407022908;0,231823269;0;0;0,021918703;0
19308.1450728201;0;0;0,136347594;0,009225297;0;0,021042097;0;0,047794071;0;0;0;0,123334619;0;0;0;0,408381042;0,231954644;0;0;0,021920636;0
19312.0860344105;0;0;0,135521517;0,009300496;0;0,020892712;0;0,047192014;0;0;0;0,123345658;0;0;0;0,409739932;0,232085073;0;0;0,021922598;0
19316.0269960008;0;0;0,134695293;0,009375709;0;0,020742039;0;0,046588588;0;0;0;0,123356698;0;0;0;0,411100325;0,232216787;0;0;0,021924561;0
19319.9679575912;0;0;0,133868751;0,009450924;0;0,020592574;0;0,045986257;0;0;0;0,123367585;0;0;0;0,412459182;0,232348232;0;0;0,021926496;0
19323.9089191815;0;0;0,133042399;0,009526175;0;0,020441873;0;0,045383934;0;0;0;0,123378785;0;0;0;0,413819322;0,232479025;0;0;0,021928486;0
19327.8498807719;0;0;0,132215397;0,009602665;0;0,02029233;0;0,044781333;0;0;0;0,12338952;0;0;0;0,415178138;0,232610223;0;0;0,021930394;0
19331.7908423622;0;0;0,129017238;0,00950317;0;0,019777838;0;0,043379731;0;0;0;0,121172231;0;0;0;0,409016495;0,228537993;0,018058995;0;0,021536309;0
19335.7318039525;0;0;0,130562881;0,009753212;0;0,019992004;0;0,043574774;0;0;0;0,123411619;0;0;0;0,417898588;0,2328726;0;0;0,021934322;0
19339.6727655429;0;0;0,129735607;0,009828493;0;0,019841145;0;0,042971908;0;0;0;0,123422515;0;0;0;0,419259911;0,233004161;0;0;0,021936259;0
19343.6137271332;0;0;0,128908512;0,009903813;0;0,01969157;0;0,042367782;0;0;0;0,123433725;0;0;0;0,420621275;0,233135072;0;0;0,021938251;0
19347.5546887236;0;0;0,128080943;0,009980382;0;0,019540658;0;0,041764702;0;0;0;0,123444626;0;0;0;0,421981821;0,23326668;0;0;0,021940188;0
19351.4956503139;0;0;0,127253228;0,010055704;0;0,01939098;0;0,041161516;0;0;0;0,123455528;0;0;0;0,423342607;0,233398311;0;0;0,021942126;0
19355.4366119043;0;0;0,126402241;0,010129185;0;0,019236495;0;0,040736255;0;0;0;0,123443847;0;0;0;0,424625943;0,233485984;0;0;0,02194005;0
19359.3775734946;0;0;0,125478123;0,010196595;0;0,019071969;0;0,040877149;0;0;0;0,123358875;0;0;0;0,425656135;0,233436207;0;0;0,021924948;0
19363.318535085;0;0;0,124554331;0,010263937;0;0,018906457;0;0,041017953;0;0;0;0,123274331;0;0;0;0,426687244;0,233385827;0;0;0,021909921;0
19367.2594966753;0;0;0,123631493;0,01033242;0;0,018742383;0;0,04115846;0;0;0;0,123189592;0;0;0;0,427714605;0,233336187;0;0;0,02189486;0
19371.2004582657;0;0;0,122710231;0,010399577;0;0,018577324;0;0,041298878;0;0;0;0,123105279;0;0;0;0,428741634;0,233287202;0;0;0,021879875;0
19375.141419856;0;0;0,12179023;0,010466643;0;0,018413747;0;0,041439104;0;0;0;0,123021082;0;0;0;0,429767257;0,233237028;0;0;0,021864911;0
19379.1132324658;0;0;0,120871486;0,010533616;0;0,018249138;0;0,041579138;0;0;0;0,122936999;0;0;0;0,430791479;0,233188178;0;0;0,021849966;0
19383.0850450756;0;0;0,119953997;0,010600498;0;0,018086009;0;0,041717725;0;0;0;0,122853032;0;0;0;0,431815557;0,233138139;0;0;0,021835043;0
19387.0568576854;0;0;0,119171043;0,010680376;0;0,017941726;0;0,041903803;0;0;0;0,122905344;0;0;0;0,432205423;0,233347946;0;0;0,02184434;0
19391.0286702951;0;0;0,118402085;0,010760513;0;0,017800969;0;0,042095698;0;0;0;0,122974235;0;0;0;0,432520577;0,233589339;0;0;0,021856584;0
19395.0004829049;0;0;0,117632561;0,010840766;0;0,017658842;0;0,042287916;0;0;0;0,123043513;0;0;0;0,432837172;0,233830333;0;0;0,021868897;0
19398.9722955147;0;0;0,116861875;0,010921083;0;0,017517769;0;0,042480243;0;0;0;0,123112559;0;0;0;0,433153035;0,234072268;0;0;0,021881169;0
19402.9441081245;0;0;0,116090469;0,011001503;0;0,0173753;0;0,04267284;0;0;0;0,123181838;0;0;0;0,433469798;0,23431477;0;0;0,021893482;0
19406.9159207343;0;0;0,11531805;0,01108326;0;0,017233909;0;0,0428656;0;0;0;0,123251039;0;0;0;0,433786371;0,234555989;0;0;0,021905782;0
19410.8877333441;0;0;0,114544907;0,011163862;0;0,017091119;0;0,043058631;0;0;0;0,123320474;0;0;0;0,434103847;0,234799037;0;0;0,021918122;0
19414.8595459539;0;0;0,11377201;0,011244541;0;0,016949409;0;0,043251825;0;0;0;0,123389831;0;0;0;0,434421134;0,2350408;0;0;0,02193045;0
19418.8313585637;0;0;0,112997266;0,01132534;0;0,01680632;0;0,043444084;0;0;0;0,123459578;0;0;0;0,434739874;0,235284692;0;0;0,021942846;0
19422.8031711735;0;0;0,112221362;0,011406201;0;0,016664289;0;0,043637713;0;0;0;0,123529092;0;0;0;0,435057877;0,235528264;0;0;0,021955201;0
19426.7749837832;0;0;0,111444725;0,011488431;0;0,016520856;0;0,043831616;0;0;0;0,123598841;0;0;0;0,435376788;0,235771146;0;0;0,021967597;0
19430.746796393;0;0;0,110667071;0,011569475;0;0,016378504;0;0,044025682;0;0;0;0,123668512;0;0;0;0,435695508;0,236015268;0;0;0,02197998;0
19434.7186090028;0;0;0,109888818;0,01165064;0;0,016234768;0;0,044220079;0;0;0;0,123738574;0;0;0;0,436015691;0,236258998;0;0;0,021992433;0
19438.6904216126;0;0;0,109043592;0,011724791;0;0,016082387;0;0,044387793;0;0;0;0,123733724;0;0;0;0,436071942;0,2369642;0;0;0,021991571;0
19442.6622342224;0;0;0,108116167;0,011789827;0;0,015916457;0;0,044521097;0;0;0;0,123633354;0;0;0;0,435791495;0,23825787;0;0;0,021973732;0
19446.6340468322;0;0;0,107188848;0,011856006;0;0,015752038;0;0,044654129;0;0;0;0,123532991;0;0;0;0,435510953;0,239549141;0;0;0,021955894;0
19450.605859442;0;0;0,106263167;0,011920831;0;0,015586644;0;0,044787002;0;0;0;0,123432947;0;0;0;0,435231415;0,240839882;0;0;0,021938113;0
19454.5776720517;0;0;0,105339116;0,011985565;0;0,015422797;0;0,044918456;0;0;0;0,12333322;0;0;0;0,434952878;0,24212758;0;0;0,021920388;0
19458.4776009813;0;0;0,104416558;0,012050196;0;0,015257956;0;0,045050956;0;0;0;0,123233654;0;0;0;0,434674791;0,243413198;0;0;0,021902692;0
19462.3775299109;0;0;0,103495358;0,012114707;0;0,01509462;0;0,045183187;0;0;0;0,123134094;0;0;0;0,434396605;0,244696434;0;0;0,021884996;0
19466.2774588405;0;0;0,102576773;0,012180355;0;0,014930271;0;0,045315146;0;0;0;0,123034539;0;0;0;0,434118323;0,245977289;0;0;0,021867302;0
19470.1773877701;0;0;0,101658544;0,012244657;0;0,014767463;0;0,04544695;0;0;0;0,1229353;0;0;0;0,433841036;0,247256385;0;0;0,021849664;0
19474.0773166997;0;0;0,100741795;0,012308855;0;0,014603662;0;0,045578541;0;0;0;0,122836221;0;0;0;0,433564195;0,248534675;0;0;0,021832055;0
19477.9772456293;0;0;0,099826523;0,01237295;0;0,01444138;0;0,045709921;0;0;0;0,122737302;0;0;0;0,4332878;0,249809652;0;0;0,021814473;0
19481.8771745589;0;0;0,098912847;0,012436957;0;0,014278123;0;0,045841146;0;0;0;0,122638695;0;0;0;0,433012393;0,251082891;0;0;0,021796948;0
19485.7771034885;0;0;0,098000393;0,012502082;0;0,014116345;0;0,045972045;0;0;0;0,12253994;0;0;0;0,432736344;0,252353455;0;0;0,021779396;0
19489.6770324181;0;0;0,097089772;0,012565898;0;0,013953628;0;0,046101656;0;0;0;0,122441804;0;0;0;0,432462363;0,253622925;0;0;0,021761954;0
19493.5769613477;0;0;0,096181377;0,012629549;0;0,013792353;0;0,046232078;0;0;0;0,122343212;0;0;0;0,432186659;0,25489034;0;0;0,021744431;0
19497.4768902773;0;0;0,095273552;0,012693146;0;0,01363014;0;0,046362464;0;0;0;0,122245238;0;0;0;0,431913017;0,256155426;0;0;0,021727017;0
19501.3768192069;0;0;0,094367062;0,012756624;0;0,013469417;0;0,046492584;0;0;0;0,122147267;0;0;0;0,431639274;0,257418166;0;0;0,021709605;0
19505.2767481365;0;0;0,093462024;0,012821248;0;0,013307705;0;0,046622495;0;0;0;0,122049454;0;0;0;0,43136597;0,258678884;0;0;0,02169222;0
19509.176677066;0;0;0,092558434;0,012884523;0;0,013147498;0;0,046752198;0;0;0;0,121951797;0;0;0;0,431093103;0,259937584;0;0;0,021674863;0
19513.0766059956;0;0;0,091656403;0,012947712;0;0,012986318;0;0,046881752;0;0;0;0,121854448;0;0;0;0,430821209;0,261194597;0;0;0,021657561;0
19516.9765349252;0;0;0,090755585;0,013010768;0;0,012826607;0;0,047010983;0;0;0;0,121756951;0;0;0;0,430548677;0,262450195;0;0;0,021640233;0
19520.8764638548;0;0;0,089857563;0,01307374;0;0,012665924;0;0,047140065;0;0;0;0,121659762;0;0;0;0,430277116;0,263702871;0;0;0,021622959;0
19524.7763927844;0;0;0,08895973;0,013137854;0;0,01250674;0;0,047267699;0;0;0;0,121562728;0;0;0;0,430005988;0,264953549;0;0;0,021605713;0
19528.676321714;0;0;0,088063439;0,01320064;0;0,012346583;0;0,04739643;0;0;0;0,121465998;0;0;0;0,429735826;0,266202563;0;0;0,021588521;0
19532.5762506436;0;0;0,087168464;0,01326331;0;0,012187907;0;0,047524897;0;0;0;0,121369273;0;0;0;0,42946556;0,267449259;0;0;0,02157133;0
19536.5118722551;0;0;0,086274913;0,01332588;0;0,012028243;0;0,04765316;0;0;0;0,121272701;0;0;0;0,429195725;0,268695211;0;0;0,021554166;0
19540.4474938666;0;0;0,085382784;0,013388351;0;0,011870072;0;0,047781219;0;0;0;0,121176283;0;0;0;0,428926319;0,269937944;0;0;0,021537029;0
19544.3831154781;0;0;0,084492071;0,01345196;0;0,011710915;0;0,047909075;0;0;0;0,121080018;0;0;0;0,428657341;0,271178702;0;0;0,021519919;0
19548.3187370896;0;0;0,083603906;0,013514215;0;0,011553232;0;0,048036668;0;0;0;0,120983756;0;0;0;0,42838826;0,272417153;0;0;0,02150281;0
19552.2543587011;0;0;0,082716121;0,013576405;0;0,011394593;0;0,048164177;0;0;0;0,120887946;0;0;0;0,428120664;0,273654313;0;0;0,021485782;0
19556.1899803126;0;0;0,08182964;0,013638479;0;0,011237425;0;0,048291425;0;0;0;0,120792138;0;0;0;0,427852964;0,274889175;0;0;0,021468754;0
19560.1256019241;0;0;0,080806336;0,013702534;0;0,011080954;0;0,048424585;0;0;0;0,120714797;0;0;0;0,427650571;0,276165215;0;0;0,021455008;0
19564.0612235356;0;0;0,079647982;0,013769743;0;0,010927506;0;0,048565873;0;0;0;0,120655108;0;0;0;0,427510632;0,277478757;0;0;0,021444399;0
19567.9968451471;0;0;0,078490966;0,013835687;0;0,010773004;0;0,048707141;0;0;0;0,120595775;0;0;0;0,427371885;0,278791688;0;0;0,021433853;0
19571.9324667586;0;0;0,077334992;0,01390155;0;0,010619872;0;0,04884821;0;0;0;0,120536352;0;0;0;0,427232748;0,280102984;0;0;0,021423292;0
19575.8680883701;0;0;0,076179113;0,013967382;0;0,010465686;0;0,048989261;0;0;0;0,120477285;0;0;0;0,427094799;0,28141368;0;0;0,021412794;0
19579.8037099816;0;0;0,075025321;0,014033097;0;0,010312843;0;0,049129992;0;0;0;0,12041783;0;0;0;0,42695541;0,28272328;0;0;0,021402227;0
19583.7393315931;0;0;0,073872757;0,014099995;0;0,010158934;0;0,049270645;0;0;0;0,120358582;0;0;0;0,426816683;0,284030707;0;0;0,021391696;0
19587.6749532046;0;0;0,072721327;0,014165598;0;0,010006405;0;0,04941116;0;0;0;0,120299393;0;0;0;0,426678092;0,285336848;0;0;0,021381177;0
19591.6105748161;0;0;0,071571116;0,014231154;0;0,00985281;0;0,049551598;0;0;0;0,12024041;0;0;0;0,426540162;0,286642057;0;0;0,021370693;0
19595.5461964276;0;0;0,070422034;0,014296646;0;0,009700593;0;0,049690669;0;0;0;0,120181484;0;0;0;0,426402367;0,287945987;0;0;0,02136022;0
19599.4818180391;0;0;0,069263788;0,014508461;0;0,00954588;0;0,049823431;0;0;0;0,120104775;0;0;0;0,426201398;0,28920568;0;0;0,021346587;0
19603.4174396506;0;0;0,068106852;0,014719971;0;0,009392568;0;0,049955901;0;0;0;0,12002787;0;0;0;0,425999639;0,29046428;0;0;0,021332918;0
19607.3530612621;0;0;0,06695148;0,014932454;0;0,009238238;0;0,050088263;0;0;0;0,11995121;0;0;0;0,425798661;0,291720401;0;0;0,021319293;0
19611.2886828736;0;0;0,065797501;0,015143422;0;0,009085318;0;0,050220395;0;0;0;0,119874501;0;0;0;0,425598644;0,29297456;0;0;0,021305659;0
19615.2202694701;0;0;0,064645156;0,015354158;0;0,008931392;0;0,050352481;0;0;0;0,119798184;0;0;0;0,425398699;0,294227836;0;0;0,021292095;0
19619.1518560666;0;0;0,063493054;0,015564626;0;0,008778885;0;0,050484399;0;0;0;0,119721963;0;0;0;0,425199008;0,295479517;0;0;0,021278548;0
19623.0834426632;0;0;0,062343563;0,015774807;0;0,008625338;0;0,050616087;0;0;0;0,119645694;0;0;0;0,424999052;0,296730466;0;0;0,021264993;0
19627.0150292597;0;0;0,061195536;0,01598472;0;0,008473209;0;0,050747607;0;0;0;0,119569521;0;0;0;0,424799351;0,297978601;0;0;0,021251454;0
19630.9466158562;0;0;0,060049117;0,016194406;0;0,008320073;0;0,050877864;0;0;0;0,119493737;0;0;0;0,424600941;0,299225878;0;0;0,021237985;0
19634.8782024527;0;0;0,058904006;0,016403786;0;0,008168331;0;0,051009051;0;0;0;0,119417758;0;0;0;0,424401746;0,300470842;0;0;0,021224481;0
19638.8097890493;0;0;0,05776035;0,01661412;0;0,008015563;0;0,051140071;0;0;0;0,119341875;0;0;0;0,424202804;0,301714223;0;0;0,021210994;0
19642.7413756458;0;0;0,056618147;0,016822968;0;0,007864207;0;0,051270925;0;0;0;0,119266089;0;0;0;0,424004115;0,302956025;0;0;0,021197524;0
19646.6729622423;0;0;0,055477934;0,017031716;0;0,007702156;0;0,051402114;0;0;0;0,11919156;0;0;0;0,423809808;0,304200434;0;0;0,021184278;0
19650.6045488389;0;0;0,054339212;0,017240225;0;0,007540316;0;0,051533202;0;0;0;0,119117269;0;0;0;0,42361626;0,305442443;0;0;0,021171074;0
19654.5361354354;0;0;0,053201908;0,017448474;0;0,007378678;0;0,051664126;0;0;0;0,119043071;0;0;0;0,423422952;0,306682904;0;0;0,021157887;0
