;DTBW;CCF;CCF;ET;CCF;F_TEDE;WF;WF;I_TRSE;J_TREG;K_TRDE;L_TEXE;TEGR;N_DESE;Tundra;Tundra;Q_Tundra;Tundra;S_Tundra;Best;Best.num
12;6.27600439933446;8.06485878133429;8.06485878133429;14.0906571842773;16.0654989500905;14.2766445680906;9.19952946319813;1.97484176581315;2.60729729784683;2.60729729784683;0.948683298050514;0.316227766016838;2.85582642914355;1.70293863659264;0.316227766016838;2.85582642914355;2.29106953182999;2.81150179234723;4.51444042893987;CCF;5
13;7.82153831001154;9.43398985967125;9.43398985967125;15.5590735579373;16.9732871203104;15.3608355706507;8.74657005586259;2.44948974278318;2.44948974278318;2.44948974278318;0;0;2.44911157619379;1.61245154965971;0;2.44911157619379;3.98748040747538;4.82414043400945;6.43659198366916;CCF;5
14;5.39240579031887;7.03557346283437;7.03557346283437;14.5265937255488;16.3974224189358;14.7542547464203;9.11513375716308;2.48997991959775;3.19708670078429;3.19708670078429;0.707106781186548;0;2.86164457262815;1.48323969741913;0;2.86164457262815;2.12132034355964;3.49972521876866;4.9829649161878;CCF;5
15;7.55118634371647;9.31186802988237;9.31186802988237;16.2014244755843;17.2502333237545;15.4895516375886;9.2800943902829;3.03315017762062;3.03315017762062;3.03315017762062;0;0.316227766016838;3.43665845951586;1.8165902124585;0;3.12043069349902;3.87993370225793;5.18377418329846;7.00036439575695;CCF;5
16;7.81015521961481;8.58475188885629;8.58475188885629;16.1439876856441;18.193377838836;17.4187811695945;10.2081624504938;2.42899156029822;3.52443667530856;3.52443667530856;1.09544511501033;0;0.632455532033676;0.316227766016838;0;0.632455532033676;3.92428337406972;4.24051114008655;4.55673890610339;CCF;5
17;7.32098465300862;7.32098465300862;7.32098465300862;16.1463963082868;17.3711411796784;17.3711411796784;10.0067639079481;2.96647939483827;2.96647939483827;2.96647939483827;0;0;3.91017472555947;1.78885438199983;0;3.91017472555947;3.88587184554509;6.00719218910473;7.79604657110456;CCF;5
18;6.58034591487085;7.47477310587076;7.47477310587076;14.6459815021951;15.093195097695;14.1987679066951;8.47847380494802;3.46410161513775;3.46410161513775;3.46410161513775;0.447213595499958;0.447213595499958;2.73833608245849;1.84390889145858;0.447213595499958;2.73833608245849;3.16750769724705;3.16750769724705;5.01141658870562;CCF;5
19;7.12300294534869;8.50140782055771;8.50140782055771;16.4975228653002;17.8934197588507;16.5150148836417;10.7293940837933;5.95105542951467;4.2190046219458;4.2190046219458;0;0.447213595499958;2.57868481242947;1.93045329291909;0;2.57868481242947;2.50998007960223;4.05263879011252;5.53587848753165;CCF;5
20;11.1221974664085;11.7546529984422;11.7546529984422;18.5309352149754;18.8471629809923;18.2147074489586;7.75186285215533;2.42899156029822;3.0614470923319;3.0614470923319;0.632455532033676;0;1.14017542509914;1.14017542509914;0;1.14017542509914;6.4317817065851;6.4317817065851;7.57195713168424;CCF;5
21;10.8602165142015;12.2018573007014;12.2018573007014;18.264200224035;19.4889450954266;18.1473043089268;8.72334868114359;2.39657246446175;2.39657246446175;2.39657246446175;0.447213595499958;0;2.0976176963403;1.04880884817015;0;2.0976176963403;7.17239873128439;8.22120757945454;9.2700164276247;CCF;5
22;7.39932119375837;9.12722184080238;9.12722184080238;15.0223165110689;15.0223165110689;13.2944158640249;6.21527016660493;1.94935886896179;2.78601889549587;2.78601889549587;0.836660026534076;0.316227766016838;3.81224751070578;2.86356421265527;0;3.49601974468895;3.76586542814891;4.39832096018258;7.26188517283785;ET;4
23;8.61137102371897;8.61137102371897;8.61137102371897;15.7574650943791;16.8529102093894;16.8529102093894;8.31797333561333;2.04939015319192;2.49660374869188;2.49660374869188;1.39589689355047;0.948683298050514;4.75875513740833;2.04939015319192;0.948683298050514;4.75875513740833;5.76532112956743;6.57731951768282;8.62670967087474;CCF;5
24;8.89699107621177;8.89699107621177;8.89699107621177;16.1667058055967;16.1667058055967;16.1667058055967;8.04310092364141;1.97484176581315;2.6819485469997;2.6819485469997;0.707106781186548;0;2.59736582759256;1.70293863659264;0;2.59736582759256;4.20713679359253;5.10156398459244;6.80450262118508;ET;4
25;9.15338896280289;10.740777983402;10.740777983402;16.5247503096751;16.9719639051751;15.384574884576;6.99274555969502;1.84390889145858;1.84390889145858;1.84390889145858;0.447213595499958;0.447213595499958;1.49602244367011;1.04880884817015;0.447213595499958;1.49602244367011;5.34619308106631;4.89897948556636;5.94778833373651;CCF;5
26;8.63301922492778;9.89793028899513;9.89793028899513;16.3700662439947;16.3700662439947;15.1051551799274;7.52494091917025;2;2;2;0;0;2.63064518735368;1.92353840616713;0;2.63064518735368;4.4497190922574;5.15682587344395;7.08036427961108;ET;4
27;6.8372036725882;7.93264878759854;7.93264878759854;15.3350678565038;15.3350678565038;14.2396227414934;7.91704539080502;3.71483512420134;3.71483512420134;3.71483512420134;0;0.707106781186548;3.02514907007348;1.87082869338697;0.707106781186548;3.02514907007348;3.78931378267104;3.52942059698445;5.40024929037142;ET;4
28;6.41764482674433;8.68144863470278;8.68144863470278;14.6613729764735;15.36847975766;13.1046759497016;8.20825416605372;1.7606816861659;2.20789528166586;2.20789528166586;0.447213595499958;0;0.447213595499958;0.447213595499958;0;0.447213595499958;2.25831795812724;2.25831795812724;2.7055315536272;CCF;5
29;7.92632739402656;9.40956709144569;9.40956709144569;14.6127092726485;15.2451648046822;13.7619251072631;7.16087854200783;1.67332005306815;1.98954781908499;1.98954781908499;0.316227766016838;0.316227766016838;2.34164078649987;1.31622776601684;0;2.34164078649987;3.75499667110372;5.41286522362043;6.41286522362043;CCF;5
30;6.02213991429142;7.91150325829646;7.91150325829646;14.8081032039576;14.8081032039576;12.9187398599526;7.66530758680692;2.64575131106459;2.64575131106459;2.64575131106459;0;0;1.82340551741164;1.04880884817015;0;1.82340551741164;2.64575131106459;3.42034798030607;4.46915682847623;ET;4
31;6.8960163807173;8.43698901812572;8.43698901812572;16.5326151946225;16.8488429606393;15.3078703232309;8.19445033604896;2.79284800875379;3.62950803528786;3.62950803528786;0.836660026534076;0;2.04666909440677;1.4142135623731;0;2.04666909440677;3.11448230047949;3.74693783251316;5.16115139488626;CCF;5
32;7.85988356802067;9.08462843941226;9.08462843941226;15.439610306236;15.439610306236;14.2148654348444;7.1227334136909;1.70293863659264;2.01916640260948;2.01916640260948;0.316227766016838;0;0.316227766016838;0;0;0.316227766016838;3.53553390593274;3.85176167194958;3.85176167194958;ET;4
33;8.61399754272564;9.70944265773597;9.70944265773597;16.9165963464083;16.9165963464083;15.821151231398;8.35853630722636;1.84390889145858;2.16013665747542;2.16013665747542;0.316227766016838;0;1.54919333848297;0.774596669241483;0;1.54919333848297;3.86005181312376;4.63464848236524;5.40924515160672;ET;4
34;8.66006054499668;9.55448773599659;9.55448773599659;15.5418962869768;15.5418962869768;14.6474690959768;7.19987575896553;2.23606797749979;2.23606797749979;2.23606797749979;0;0;1.4142135623731;0.707106781186548;0;1.4142135623731;4.01248052954778;4.71958731073432;5.42669409192087;ET;4
35;8.64087884139168;9.5895621394422;9.5895621394422;16.1498746560432;17.0985579540937;16.1498746560432;9.16511397871993;2.23606797749979;2.23606797749979;2.23606797749979;0;0;2.94381734419184;2.04939015319192;0;2.94381734419184;3.43511280746353;4.32953999846345;6.37893015165537;CCF;5
36;8.04028107463288;9.26502594602447;9.26502594602447;15.9138560018695;15.9138560018695;14.6891111304779;7.47849241137718;2.40831891575846;2.40831891575846;2.40831891575846;0;0;1.83280285482715;1.51657508881031;0;1.83280285482715;3.286335345031;3.60256311104783;5.11913819985815;ET;4
37;7.34084852318893;8.64468900422946;8.64468900422946;16.4507031425135;16.7669309085303;15.4630904274898;7.91810653156168;2.66458251889485;2.98081028491168;2.98081028491168;0.632455532033676;0.632455532033676;1.84311048905043;1.21065495701675;0.316227766016838;1.84311048905043;3.70739275757947;4.33984828961315;5.23427548061306;CCF;5
38;7.10318397414018;8.46822058832717;8.46822058832717;15.320195941967;15.320195941967;13.9551593277801;6.86731426485983;2.07364413533277;2.38987190134961;2.38987190134961;1.02333454720339;0.707106781186548;2.90537445322699;1.30384048104053;0.707106781186548;2.90537445322699;3.72372740698622;3.91104781679959;5.21488829784012;ET;4
39;6.39116499156263;7.53134041666177;7.53134041666177;13.5007717589788;14.1332272910124;12.9930518659133;6.99354252689673;2.44948974278318;2.44948974278318;2.44948974278318;0.632455532033676;0.948683298050514;1.89736659610103;0.316227766016838;0.632455532033676;1.89736659610103;3.63245553203368;4.58113883008419;4.58113883008419;CCF;5
40;7.2536287273613;8.39380415246044;8.39380415246044;14.63934936031;15.4760093868441;14.335833961745;7.56971942860639;1.6431676725155;2.6431676725155;2.6431676725155;1.63245553203368;0.632455532033676;2.40508648916649;1.14017542509914;0.632455532033676;2.40508648916649;3.94908032238908;3.94908032238908;5.08925574748821;CCF;5
41;7.70791601593623;9.41085465252887;9.41085465252887;15.5063991807371;15.822626946754;14.1196883101613;8.30438066496594;1.22474487139159;1.54097263740843;1.54097263740843;0.632455532033676;0.316227766016838;3.64939306728564;1.51657508881031;0.316227766016838;3.64939306728564;3.36581790241222;4.86618034885388;6.38275543766419;CCF;5
42;6.21350872557412;7.4382535969657;7.4382535969657;15.7654275829285;15.7654275829285;14.540682711537;8.04894542694884;2.46981780704569;3.10227333907937;3.10227333907937;1.26491106406735;0.632455532033676;2.21359436211787;0.632455532033676;0.632455532033676;2.21359436211787;2.99888744527352;3.31511521129036;3.94757074332404;ET;4
43;7.07863982811765;8.07863982811765;8.07863982811765;15.894661209421;15.894661209421;14.894661209421;8.03622374441143;1.94935886896179;2.58181440099547;2.58181440099547;0.632455532033676;0;0.948683298050514;0.316227766016838;0;0.948683298050514;3.01662062579967;3.64907615783335;3.96530392385019;ET;4
44;5.91101881364251;7.25265960014239;7.25265960014239;15.0815345832384;15.0815345832384;13.7398937967386;7.98792826582525;1.7606816861659;2.7606816861659;2.7606816861659;1.63245553203368;1.26491106406735;2.21359436211787;0.632455532033676;0.948683298050514;1.89736659610103;3.18844947023449;2.55599393820081;3.18844947023449;ET;4
45;6.45814412010513;8.44769193919012;8.44769193919012;14.9089495043598;14.9089495043598;12.9194016852748;7.64304511561779;1.6431676725155;1.6431676725155;1.6431676725155;0;0;2.94700815355603;1.6431676725155;0;2.94700815355603;1.97484176581315;3.27868224685368;4.92184991936918;ET;4
46;5.88586095739892;6.78028814839884;6.78028814839884;14.3744917252888;14.3744917252888;13.4800645342889;7.88365410964239;2.19089023002066;2.96548689926215;2.96548689926215;0.774596669241483;0;1.62006824705737;1.30384048104053;0;1.62006824705737;1.92353840616713;2.23976617218397;3.5436066532245;ET;4
47;6.49318471142231;7.32984473795639;7.32984473795639;14.378953391399;15.2733805823989;14.4367205558648;8.52452125614583;1.67332005306815;2.12053364856811;2.12053364856811;0.447213595499958;0.447213595499958;3.43202205451533;1.34164078649987;0;2.98480845901537;3.36268954292261;5.00585721543811;6.34749800193798;CCF;5
48;6.35641405196987;7.62132511603722;7.62132511603722;15.8202535729306;15.8202535729306;14.5553425088632;7.79479312069075;1.92353840616713;3.06371383126627;3.06371383126627;1.14017542509914;0;1.26491106406735;0.632455532033676;0;1.26491106406735;2.86356421265527;3.49601974468895;4.12847527672262;ET;4
49;5.47507536010069;6.991650448911;6.991650448911;15.5584127012179;15.5584127012179;14.0418376124076;8.66596559012136;2.19089023002066;2.82334576205434;2.82334576205434;0.632455532033676;0;2.36035617907768;1.26491106406735;0;2.36035617907768;1.89736659610103;2.99281171111136;4.25772277517871;ET;4
50;6.479505659761;8.2401873459269;8.2401873459269;15.1978327403838;15.5140605064006;13.7533788202347;8.00266533895739;2.28035085019828;2.91280638223195;2.91280638223195;0.632455532033676;0;1.26491106406735;0.632455532033676;0;1.26491106406735;2.5298221281347;3.16227766016838;3.79473319220206;CCF;5
51;7.40092629440858;8.7793311696176;8.7793311696176;15.9486735166988;15.9486735166988;14.5702686414897;7.50239921622093;2.36643191323985;2.36643191323985;2.36643191323985;0.447213595499958;0.447213595499958;1.63042955211988;1.18321595661992;0.447213595499958;1.63042955211988;4.22874767573777;3.78153408023781;4.96475003685773;ET;4
52;7.46358060954475;9.04471943962894;9.04471943962894;17.4989215289754;17.4989215289754;15.9177826988912;8.73751082384374;2.66458251889485;2.98081028491168;2.98081028491168;0.316227766016838;0.316227766016838;1.63854699276349;0.547722557505166;0;1.32231922674665;3.8939365300165;4.66853319925798;5.21625575676315;ET;4
53;6.69085523997444;8.47970962197427;8.47970962197427;15.1830774010187;16.1317606990692;14.3429063170694;7.96473842847537;1.58113883008419;1.58113883008419;1.58113883008419;0;0;2.07843715028201;1.30384048104053;0;2.07843715028201;3.01662062579967;3.79121729504115;5.09505777608168;CCF;5
54;6.09033336535383;6.53754696085379;6.53754696085379;14.1195710065126;14.1195710065126;13.6723574110127;7.26579627964201;1.97484176581315;2.29106953182999;2.29106953182999;0.948683298050514;0.948683298050514;2.40508648916649;1.14017542509914;0.632455532033676;2.08885872314965;3.8296553562281;3.51342759021126;4.6536030153104;ET;4
55;6.01386262438858;6.46107621988854;6.46107621988854;15.0748011319272;15.0748011319272;14.6275875364273;7.9571149179009;2.38746727726266;2.38746727726266;2.38746727726266;0;0;1.09082443525832;0.774596669241483;0;1.09082443525832;2.91547594742265;3.23170371343949;4.00630038268097;ET;4
56;6.64575131106459;6.96197907708143;6.96197907708143;15.3146865510009;15.3146865510009;14.998458784984;8.19042981375108;2.21359436211787;3.21359436211787;3.21359436211787;1;1.26491106406735;2.41779885661827;0.836660026534076;1.26491106406735;2.41779885661827;3.91066237513194;2.96197907708143;3.7986391036155;ET;4
57;6.63260332158068;7.8158192782006;7.8158192782006;14.9759201855531;14.9759201855531;13.7927042289332;6.96601864490631;1.4142135623731;1.4142135623731;1.4142135623731;0;0.632455532033676;2.86448033682375;1.04880884817015;0.632455532033676;2.86448033682375;3.24013649411474;3.79089691870098;4.83970576687113;ET;4
58;6.16364534612033;7.5052861326202;7.5052861326202;14.1199401990397;14.1199401990397;12.7782994125398;5.78282668368738;1.18321595661992;1.18321595661992;1.18321595661992;0;0.632455532033676;3.42507396961579;1.4142135623731;0.632455532033676;3.42507396961579;3.6656057096543;4.41155505282964;5.82576861520274;ET;4
59;6.54699271427635;7.92539758948537;7.92539758948537;16.7178208043605;16.7178208043605;15.3394159291515;7.67915284573898;2.25831795812724;2.89077349016092;2.89077349016092;0.632455532033676;1.04880884817015;2.18898427326929;0;1.04880884817015;2.18898427326929;4.61251478441124;4.70388136134023;4.70388136134023;ET;4
60;7.46965920462188;8.56510431963221;8.56510431963221;17.2934905885499;17.2934905885499;16.1980454735395;8.63254355398802;1.78885438199983;2.42130991403351;2.42130991403351;0.632455532033676;1.04880884817015;2.50521203928613;0.316227766016838;1.04880884817015;2.50521203928613;5.43626105130754;5.52762762823653;5.84385539425337;ET;4
61;6.2981456446298;7.95601419714651;7.95601419714651;16.6701851185793;16.6701851185793;15.0123165660626;7.46346360366716;2.36643191323985;2.68265967925668;2.68265967925668;0.316227766016838;0;1.02333454720339;0.316227766016838;0;1.02333454720339;2.96647939483827;3.67358617602481;3.98981394204165;ET;4
62;7.03578187696909;8.41418675217811;8.41418675217811;16.9654478723031;17.2816756383199;15.9032707631109;8.00492361768887;1.84390889145858;2.47636442349225;2.47636442349225;0.632455532033676;0;0;0;0;0;3.67423461417477;3.67423461417477;3.67423461417477;CCF;5
63;7.25576308685224;7.57199085286908;7.57199085286908;16.585406770179;16.9016345361958;16.585406770179;9.41483407608326;2.12132034355964;2.43754810957648;2.43754810957648;0.316227766016838;0;1.26491106406735;0.632455532033676;0;1.26491106406735;3.19374388453426;3.82619941656794;4.45865494860161;CCF;5
64;5.18031528601645;6.12899858406697;6.12899858406697;15.7273697440579;15.7273697440579;14.7786864460073;7.89836932943008;2.38746727726266;3.38746727726266;3.38746727726266;1;0.316227766016838;2.29306321765005;0.836660026534076;0.316227766016838;2.29306321765005;2.7036950432795;3.5276427023618;4.36430272889588;ET;4
65;6.11713534091077;7.49554021611979;7.49554021611979;16.152265407303;16.7847209393367;15.4063160641277;8.89466046032186;1.87082869338697;2.50328422542065;2.50328422542065;0.632455532033676;0;2.97352897118217;0.948683298050514;0;2.97352897118217;2.84604989415154;4.8708955672832;5.81957886533371;CCF;5
66;5.16524298522666;7.46741587187093;7.46741587187093;17.60698891826;17.60698891826;15.3048160316157;8.99939762128989;2.30217288664427;3.44234831174341;3.44234831174341;1.14017542509914;0.632455532033676;1.26491106406735;0;0.316227766016838;0.948683298050514;2.42130991403351;2.73753768005035;2.73753768005035;ET;4
67;5.64323362731744;7.41586458445025;7.41586458445025;14.9714003863735;14.9714003863735;13.1987694292407;6.2439982731862;1.89736659610103;3.16227766016838;3.16227766016838;1.26491106406735;0.948683298050514;2.10157109060143;0.316227766016838;0.632455532033676;1.78534332458459;3.39817304083369;3.60237753533409;3.91860530135093;ET;4
68;6.04849132335756;7.1886667484567;7.1886667484567;16.5508751506657;16.5508751506657;15.4106997255666;9.42251316331435;2.81069386451104;2.81069386451104;2.81069386451104;0;0;1.04880884817015;0;0;1.04880884817015;2.70185121722126;3.75066006539141;3.75066006539141;ET;4
69;5.57579322041609;6.02300681591605;6.02300681591605;15.1365364727555;15.1365364727555;14.6893228772555;8.14358694734583;2.77488738510232;3.82369623327247;3.82369623327247;1.04880884817015;0;0;0;0;0;2.36643191323985;2.36643191323985;2.36643191323985;ET;4
70;6.75832716236164;9.1548996268234;9.1548996268234;19.5226218775592;19.5226218775592;17.1260494130975;10.3164588532219;3.64691650576209;4.09413010126205;4.09413010126205;0.447213595499958;0;1.44913767461894;0;0;1.44913767461894;2.89827534923789;4.34741302385683;4.34741302385683;ET;4
71;6.16070351494662;8.17156392218932;8.17156392218932;18.5324416403515;18.5324416403515;16.5215812331089;11.1263268717568;3.59165699921359;3.90788476523043;3.90788476523043;0.316227766016838;0.632455532033676;2.69386042995934;0.836660026534076;0.316227766016838;2.3776326639425;3.2015020477667;4.11001915314145;4.94667917967553;ET;4
72;7.32035142058771;8.7345649829608;8.7345649829608;19.1380685965287;19.1380685965287;17.7238550341556;10.4199062833068;3.64691650576209;4.27937203779577;4.27937203779577;0.632455532033676;0;0.316227766016838;0;0;0.316227766016838;3.06594194335118;3.38216970936802;3.38216970936802;ET;4
73;5.86892053387203;7.418113872355;7.418113872355;15.5044263299974;15.5044263299974;13.9552329915145;8.71916501401468;2.58843582110896;2.58843582110896;2.58843582110896;0;0;0;0;0;0;2.55229574351663;2.55229574351663;2.55229574351663;ET;4
74;7.84978800913754;9.36636309794785;9.36636309794785;20.9413918974862;20.9413918974862;19.4248168086758;10.8188651944879;4.08656334834051;4.79367012952706;4.79367012952706;0.707106781186548;1.60153397218646;3.3903883541863;0.894427190999916;0.707106781186548;2.49596116318638;6.41817180370338;6.60549221351675;7.49991940451667;ET;4
75;8.64979865809304;10.1663737469033;10.1663737469033;20.536846971913;20.536846971913;19.0202718831027;10.1878855234223;4.01248052954778;4.64493606158145;4.64493606158145;0.632455532033676;0.948683298050514;2.25252377909104;0;0.632455532033676;1.93629601307421;5.81694787590575;6.4883328249126;6.4883328249126;ET;4
76;7.64649486415163;9.59585373311342;9.59585373311342;20.5195841889787;20.5195841889787;18.5702253200169;9.80713991804538;3.83405790253616;4.150285668553;4.150285668553;0.316227766016838;1.60153397218646;3.6791771198063;0.894427190999916;0.894427190999916;2.97207033861975;5.71249493040536;6.00128369602536;6.89571088702528;ET;4
77;7.61372005181228;9.84978802931207;9.84978802931207;21.7651787982455;21.7651787982455;19.5291108207458;11.0643561966552;4.56070170039655;5.45512889139647;5.45512889139647;0.894427190999916;0.447213595499958;4.0802535740257;0.894427190999916;0;3.63303997852575;4.58242822112702;7.32104100865286;8.21546819965277;ET;4
78;7.44326689906927;9.73433643089926;9.73433643089926;21.6937976509972;22.010025417014;19.718955885184;11.0339902221476;4.54972526643093;5.38638529296501;5.38638529296501;0.836660026534076;0;3.25561922217521;1.6431676725155;0;3.25561922217521;4.31277173056957;5.92522328022928;7.56839095274477;CCF;5
79;7.69717015184428;9.79478784818459;9.79478784818459;23.556344010807;23.8725717768238;21.7749540804835;11.6364833921027;3.54964786985977;4.77439274125136;4.77439274125136;1.22474487139159;0.863950323522004;3.85930271597929;1.4142135623731;0.547722557505166;3.54307494996245;5.5115303389709;6.54494661154993;7.95916017392302;CCF;5
80;9.32814105892068;10.4683164840198;10.4683164840198;22.6705120421948;22.6705120421948;21.5303366170957;10.6409646415882;3.93700393700591;5.69768562317181;5.69768562317181;1.7606816861659;0;1.15288779255091;0.836660026534076;0;1.15288779255091;5.46808924579693;5.78431701181376;6.62097703834784;ET;4
81;8.44048215956946;9.48929100773961;9.48929100773961;21.4850694474132;21.4850694474132;20.4362605992431;10.1769559101818;4.34741302385683;5.79655069847578;5.79655069847578;1.76536544063578;2.13281797847533;4.5818637229675;1.8165902124585;2.13281797847533;4.5818637229675;7.24163388825325;5.7412714418116;7.55786165427009;ET;4
82;9.49263160296169;10.4413149010122;10.4413149010122;24.2289531719365;24.2289531719365;23.280269873886;12.4544682735311;4.14728827066554;5.90796995683144;5.90796995683144;2.07690945218274;0.316227766016838;2.39466491629885;1.30384048104053;0.316227766016838;2.39466491629885;5.94880755585477;6.40717645907941;7.71101694011994;ET;4
83;8.43305741541074;8.43305741541074;8.43305741541074;21.7630730154913;21.7630730154913;21.7630730154913;11.2059805858136;4.50555213042752;6.26623381659342;6.26623381659342;2.46778846735245;1.4142135623731;5.28296812696333;1.84390889145858;1.4142135623731;5.28296812696333;6.86398419974858;7.47461631050714;9.31852520196572;ET;4
84;8.98331012066064;10.078755235671;10.078755235671;22.0911670569948;22.0911670569948;20.9957219419844;10.3999602716641;3.86005181312376;5.47250336278347;5.47250336278347;1.61245154965971;0.316227766016838;3.69247116861577;2.23606797749979;0.316227766016838;3.69247116861577;6.29953788667747;7.12348554575977;9.35955352325956;ET;4
85;8.33074269555307;9.513958652173;9.513958652173;23.621429979492;23.621429979492;22.4382140228721;11.0641600114269;4.17133072292284;6.17133072292284;6.17133072292284;2;0.316227766016838;2.39387091363668;1.18321595661992;0.316227766016838;2.39387091363668;5.76599840339232;6.3441978283754;7.52741378499532;ET;4
86;8.25060380943657;9.59224459593645;9.59224459593645;23.5239791380494;23.5239791380494;22.1823383515495;11.9643838861039;4.81663783151692;6.26577550613586;6.26577550613586;1.44913767461894;0;2.39044963467003;1.34164078649987;0;2.39044963467003;5.42217668469038;6.47098553286054;7.81262631936041;ET;4
87;8.63481000689779;9.93865048793832;9.93865048793832;23.2632660683045;23.2632660683045;21.959425587264;11.0161327005947;3.68781778291715;5.50440799537565;5.50440799537565;2.13281797847533;1.26491106406735;3.79473319220206;1.89736659610103;0.632455532033676;3.16227766016838;7.19786985374388;7.19786985374388;9.09523644984491;ET;4
88;8.44731409915974;9.82571897436876;9.82571897436876;23.5272795620021;23.8435073280189;22.4651024528099;11.9200656820159;4.25440947723653;6.22925124304968;6.22925124304968;1.97484176581315;0.632455532033676;4.37253910053731;2.19089023002066;0.316227766016838;4.05631133452047;5.88602574665916;7.11899131912528;9.30988154914595;CCF;5
89;8.01037996504352;9.45759356054348;9.45759356054348;23.13122706869;23.13122706869;21.6840134731901;11.6399308885473;4.25440947723653;6.39917053618925;6.39917053618925;3.36950593034431;2.37906524807809;7.41792957085682;2.56904651573303;1.93185165257814;6.97071597535686;7.63263546270357;8.17060161717113;10.7396481329042;ET;4
90;7.22584623217461;8.06250625870869;8.06250625870869;23.6674516373673;23.6674516373673;22.8307916108333;12.3955571923155;4.46094160463909;6.86926052039755;6.86926052039755;2.40831891575846;1.34164078649987;5.08242615535568;2.0976176963403;0.447213595499958;4.18799896435576;5.8471929169274;7.04314699394294;9.14076469028324;ET;4
91;7.71596063583939;8.76476948400954;8.76476948400954;23.0748377187859;23.7072932508196;22.6584844026494;11.0647064977267;4.19523539268061;6.64472513546378;6.64472513546378;2.44948974278318;1.89736659610103;5.72162557625331;2.12132034355964;1.26491106406735;5.08917004421963;7.49200688838077;7.93003446090606;10.0513548044657;CCF;5
