Abies;Alnus;Betula;Carpinus;Corylus;Fagus;Fraxinus;Juniperus;Picea;Pinus;Quercus;Salix;Tilia;Ulmus;Artemisia;Chenopodiaceae/Amaranthaceae;Poaceae
4,502;0,322;0,643;0;0;0;0;0;0;0,643;34,727;0;0;0;0;0;3,537
4,094;0;0;0;0;0;0;0;0;0,877;23,392;0;0;0;0;0;0,877
27,778;0;0;0;0;0;0;0;0;0;27,778;0;0;0;0;0;0
18,605;0;0;0;0;0;0;0;0;0;45,349;0;0;0;0;0;0
5,063;0;0;0;0;0;0;0;0;0,633;75;0;0;0;0;0;0,949
0;0;0;0;0;0;0;0;0;0;10,714;0;0;0;0;0;0
22,15;0;0;0;0;0;0;0;0;0,326;31,922;0;0;0;0;0;1,954
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22,43;0;0;0;0;0;0;2,492;0;0,623;34,268;0;0;0;0;0;0
10,417;0;0;0;0;0;0;2,778;0;0;55,556;0;0;0;0;0;0
1,136;0;0;0;0;0;0;0;0;0;94,318;0;0;0;0;0;0
12,264;0;0;0;0;0;0;1,415;0;1,887;71,226;0;0;0;0;0;1,415
5,449;0,321;0;0;0;0;0;2,885;0;0,321;18,91;0;0;0;0;0;1,603
15,016;0;0;0;0,319;0;0;0,958;0;3,514;26,198;0;0;0;0;0;1,597
3,86;0;0;0;0;0;0;5,614;0;2,807;32,281;0;0;0;0;0;1,053
61,921;0;0;0;0;0;0;0,331;0;0,331;12,252;0;0;0;0;0;0,331
38,168;0;0;0;0;0;0;0;0;0,763;27,481;0;0;0;0;0;0,763
9,934;0,331;0;0;0,331;0;0;1,656;0;0,662;32,119;0;0;0;0;0,331;1,325
38,73;0,317;0;0;0;0;0;2,222;0;0,635;22,857;0;0;0;0;0;0,635
18,301;0;0;0;0;0;0;4,575;0;1,961;25,163;0;0;0;0;0;0,327
38,488;0,344;0;0;0;0;0;1,031;0;0;19,588;0;0;0;0;0;0
1,408;0,704;0,352;0;0;0;0;4,225;0;0,704;26,761;0;0;0;0;0;1,761
57,947;0;0;0;0;0;0;0,331;0;0,662;12,914;0;0;0;0;0;0,662
0;0,337;0;0;0;0;0;2,357;0;0,337;10,774;0;0;0;0;0;0,337
1,294;0,324;0;0;0;0;0;0,324;0;0,647;20,388;0;0;0;0;0;0,971
12,052;0;0;0;0;0;0;0,326;0;0,326;44,625;0;0;0;0;0;0
0;0;0;0;0;0;0;1,805;0;0;64,26;0;0;0;0;0;0
3,503;0;0;0;0;0;0;0;0;0;62,102;0;0;0;0;0;0
0;0;0;0;0;0;0;0,637;0;0;38,217;0;0;0;0;0;6,369
58,086;0;0;0;0;0;0;0;0;0;21,452;0;0;0;0;0;0,33
53,795;0;0;0;0;0;0;3,3;0;0;18,812;0;0;0;0;0;0,99
8,824;0;0;0;0;0;0;0,327;0;0,327;87,908;0;0;0;0;0;0
23,263;0;0;0;0;0;0;0;0;0;67,674;0;0;0;0;0;1,511
3,141;0;0;0;0;0;0;0;0;0;88,743;0;0;0;0;0;0,524
3,234;0;0;0;0;0;0;0;0;0;10,697;0;0;0;0;0;4,478
37,638;0;0;0;0;0;0;0;0;0;30,258;0;0;0;0;0;1,476
25,153;0;0;0;0,307;0;0;0;0;1,227;29,448;0;0;0;0;0;1,84
17,152;0;0;0;0;0;0;0;0;0;65,696;0;0;0;0;0;0,971
57,718;0;0,671;0;0;0;0;0;0;0;29,53;0;0;0;0;0;0,336
16,447;0;0,329;0;0;0;0;0,987;0;0;20,066;0;0;0;0;0;1,316
0;0;0;0;0;0;0;0;0;0;26,506;0;0;0;0;0;2,41
0,58;0;0;0;0;0;0;0;0;1,449;9,565;0;0;0;0;0;0,87
10,368;0;0;0;0;0;0;1,338;0;0,334;55,518;0;0;0;0;0;1,672
0;0,671;0;0;0;0;0;0;0;0;2,013;0;0;0;0;0;2,013
0;1,429;0;0;0;0;0;0;0;0;3,571;0;0;0;0;0;3,571
0;0;0;0;0;0;0;0;0;0;6,728;0;0;0;0;0;1,223
0;0;0;0;0;0;0;0;0;0;1,394;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0,707;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0,333;0;0;0;0;0;0;0,667
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,984
0;0;0,329;0;0;0;0;0;0;0,329;0,658;0;0;0;0;0;3,947
0;0;0;0;0;0;0;0,334;0;0,334;0;0;0;0;0;0,334;0,669
0;0;0;0;0;0;0;0;0;0,331;0;0;0;0;0;0;0,662
0;0,331;0;0;0;0;0;0;0;0,662;0;0;0;0;0;0;2,98
0;0,333;0;0;0;0;0;0;0;0,333;0;0;0;0;0;0;1,333
0;0;0;0;0;0;0;0,332;0;0,332;1,661;0;0;0;0;0;3,987
0;0;0;0;0;0;0;0,329;0;0;0;0;0;0;0;0;2,303
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,997
0;0;0;0;0;0;0;0;0;0,329;0;0;0;0;0;0;0,658
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;2,333;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;2,827;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;5,424;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0,332;0;0;0;0;0;0;2,658
0;0;0;0;0;0;0;0,658;0;0;0;0;0;0;0;0;0,329
0;0;0;0;0;0;0;0,322;0;0,322;0;0;0;0;0;0;2,572
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0,667;0;0;0;0;0;0;0;0;0,333
0;0;0;0;0;0;0;0,987;0;0;0;0;0;0;0;0;0,329
0;0;0;0;0;0;0;1,948;0;0,974;0;0;0;0;0;0;0,649
0;0;0;0;0;0;0;2,649;0;1,325;0;0;0;0;0;0;0,331
0;0;0;0;0;0;0;0;0;0;0,333;0;0;0;0;0;0,333
0;0;0;0;0;0;0;8,127;0;0;0,353;0;0;0;0;0,353;0,353
0;0;0;0;0;0;0;0,671;0;0;0;0;0;0;0;0;0,336
0;0;0;0;0;0;0;3,583;0;0,326;0;0;0;0;0;0,326;0,651
0;0;0;0;0;0;0;0,332;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0,319;0;0,319;0;0;0;0;0;0;0,958
0;0;0;0;0;0;0;0,33;0;0,99;0;0;0;0;0;0;1,32
0;0;0;0;0;0;0;0,99;0;0,99;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0,337;0;1,01;0,337;0;0;0;0;0;1,684
0;0;0;0;0;0;0;0;0;1,027;0;0;0;0;0;0;0,342
0;0;0;0;0;0;0;0,687;0;1,031;0;0;0;0;0;0,344;1,031
0;0;0;0;0;0;0;0,442;0;0,885;0;0;0;0;0;0;1,327
0;0;0;0;0;0;0;0,323;0;0;0;0;0;0;0;0;0,645
0;0;0;0;0;0;0;0,321;0;0,321;0;0;0;0;0;0;2,885
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,01
0;0;0;0;2,344;0;0;0;0;0;49,609;0;0;0;0;0,391;2,344
0;0;0;0;3,125;0;0;1,875;0;0;40,625;0;0;0;0;0;0,625
0;0;0;0;0;0;0;0;0;0,68;3,741;0;0;0;0;0;1,02
0;0;0;0;0;0;0;0,324;0;0;4,531;0;0;0;0;0;3,56
0;0;0;0;0;0;0;0;0;0,619;17,337;0;0;0;0;0;0,619
0;0;0;0;0;0;0;0,328;0;0,656;2,951;0;0;0;0;0;3,279
0;0;0;0;0;0;0;0;0;0,217;0,217;0;0;0;0;0;0,434
0;0;0;0;0;0;0;0,326;0;0,326;0;0;0;0;0;0;0,326
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0,325;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0,332;0;0;1,329;0;0;0;0;0;0,332
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,946
0;0;0;0;0;0;0;1,993;0;0;0,997;0;0;0;0;0;0
0;0;0;0;0;0;0,426;2,128;0;0,426;0;0;0;0;0;1,277;3,83
0;0;0,345;0;0;0;0;0;0;1,034;0;0;0;0;0;0;2,414
0;0;0;0;0;0;0;0,676;0;0,338;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,327;0,327
0;0;0;0;0;0;0;0,683;0;0;0,341;0;0;0;0;0,341;0,683
0;0;0;0;0;0;0;0,33;0;0;0;0;0;0;0;0,33;0,33
0;0;0;0;0;0;0;0,99;0;0,99;0;0;0;0;0;4,62;0,99
0;0;0;0;0;0;0;0,667;0;0;0;0;0;0;0;0,333;0,667
0;0;0;0;0;0;0;0;0;0,667;0;0;0;0;0;0,667;1
0;0;0;0;0;0;0;0;0;0,656;0;0;0;0;0;0;3,934
0;0;0;0;0;0;0;0;0;0;0,33;0;0;0;0;0,66;2,97
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,829
0;0;0,326;0;0;0;0;1,303;0;0;0;0;0;0;0;0;5,212
0;0;0;0;0;0;0;0,332;0;0,664;0;0;0;0;0;0,332;1,993
0;0;0;0;0;0;0;0,33;0;0,33;0;0;0;0;0;0,33;2,64
0;0;0;0;0;0;0;0,651;0;0,326;0;0;0;0;0;0;0,326
0;0;0;0;0;0;0;0,338;0;1,689;0;0;0;0;0;0;0,676
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,962
0;0;0;0;0;0;0;0;0;0,99;0;0;0;0;0;0;16,172
0;0;0;0;0;0;0;0;0;0,613;0;0;0;0;0;0;2,454
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,333
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,662
0;0;0;0;0;0;0;0;0;0;1,311;0;0;0;0;0;1,639
0;0;0;0;0;0;0;0;0;0;1,329;0;0;0;0;0;0,332
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,633
0;0;0;0;0;0;0;0,877;0;0,585;0;0;0;0;0;0;1,754
0;0;0;0;0;0;0;0,364;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,902
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,293
0,112;0,728;8,959;0;0;0;0;0;0,672;0;18,141;0;0;0;0;0,504;0
0,192;0,673;8,942;0;0;0;0;0;1,346;0;36,923;0;0;0;0;0,288;0
0,093;0;4,202;0;0;0;0;0;5,789;0,187;26,891;0;0;0,093;0;0;0
0,723;0,289;26,445;0;0;0;0;0;10,26;0,145;34,393;0;0,145;0;0;0,867;0
0,183;0;28,519;0;0;0;0;0;2,742;0,183;61,426;0;0,366;0;0;0,183;0
1,073;1,502;47,854;0;0;0;0;0;6,223;0,429;28,326;0;0,858;0;0;0,858;0
1,341;0,894;37,109;0;0;0;0;0;7,004;0,298;28,614;0;0,149;0;0;0,596;0
0,296;1,775;30,325;0;0;0;0;0;2,367;0,296;31,509;0;0,148;0;0;1,923;0,148
0;0;0,84;0;0;0;0;0;4,538;0;28,235;0;0;0;0;0;0
0,138;0,414;13,241;0;0;0;0;0;4,414;0,276;52,828;0;0;0;0;1,379;0,276
0,517;0,207;15,719;0;0;0;0;0;3,723;0,31;31,541;0;0;0;0;0,31;1,448
0,551;1,377;35,537;0;0;0;0;0;3,306;0,551;40,771;0;1,102;0;0;1,928;2,755
0;0,413;16,529;0;0;0;0;0;2,479;0;49,311;0;0,138;0;0;0,964;0,826
0,216;0,216;22,078;0;0;0;0;0;2,381;0;40,043;0;0;0;0;0;0,216
3,082;0,685;35,616;0;0;0;0;0;5,822;0;40,753;0;0,685;0;0;1,37;0
0,08;0,239;32,538;0;0;0;0;0;2,068;0,159;22,275;0;0,08;0;0;1,909;0,636
0,498;0;6,894;0,64;2,132;17,413;0,071;0;1,777;3,483;35,181;0;0;0;0;0,924;16,844
0;0;2,334;3,052;5,296;14,811;0;0;2,154;3,142;24,865;0;0;0;0;0,628;14,004
0;1,964;1,873;5,847;5,071;26,268;0;0,457;23,984;4,431;19,461;0;0;0,183;0;4,066;0,959
0;0;5,52;5,06;3,22;10,58;0;0;0,368;3,772;54,278;0;0;3,772;0;0,92;1,84
0;5,831;3,754;7,827;9,665;2,316;0;0;0;3,035;28,674;0;0;2,556;0;1,997;3,035
0,232;0,232;5,923;4,181;0,697;8,943;0;0;0,348;2,439;33,101;0;0,116;0,465;0;1,161;17,305
0;4,005;3,155;7,767;1,335;19,296;0,121;0;2,306;2,184;37,015;0;0;0;0;0,728;13,471
0;1,586;1,784;0;2,577;19,722;0,297;0;42,616;2,478;20,416;0;0;0;0;0,099;3,37
0,295;1,082;0;4,523;1,082;25,959;0,492;0;0,787;1,475;48,771;0;0;0,688;0;0,295;2,557
0;2,941;2,685;5,499;3,964;2,558;0;0;0;0,767;52,685;0;0;1,535;0;0,639;3,197
0;1,349;1,445;0,867;0,867;7,707;0,096;0;1,252;0;33,333;0;0;0;0;1,06;32,852
0;0;3,008;15,56;0,83;9,336;0;0;0;1,037;25,83;0;0;0;0;0;35,788
0;2,3;0;3,312;6,072;27,231;0;0;28,151;0,92;21,527;0;0;1,38;0;1,748;1,84
0;2,291;32,631;3,758;1,283;10,724;0;0;0;1,833;38,497;0;0;1,283;0;0,275;0,55
0;5,351;2,497;5,113;4,637;5,707;0,119;0;2,497;3,805;34,602;0;0;2,021;0;0;6,659
0,135;1,077;2,962;2,11;0,943;4,174;0,224;0;2,02;1,885;57,271;0;0;0,224;0;0;9,425
1,201;1,201;4,404;4,805;7,007;11,612;0;0;22,022;3,203;22,623;0;0;0;0;0,4;4,605
0,498;0;6,904;0,641;2,135;17,438;0,071;0;1,779;3,488;35,231;0;0;0;0;0,925;16,868
0,225;0,225;5,75;7,215;1,24;8,681;0;0;0,338;2,368;32,131;0;0,113;0,451;0;1,127;16,798
0;1,35;1,446;0,868;0,868;7,715;0;0;1,254;0;33,365;0;0;0;0;1,061;32,883
0;0;2,326;3,041;5,277;14,758;0;0;2,147;3,131;24,776;0;0,358;0;0;0,626;13,953
0;4;3,152;7,758;1,333;19,273;0,121;0;2,303;2,182;36,97;0;0;0;0;0,727;13,455
0;0;2,935;15,182;0,81;9,109;0;0;2,429;1,012;25,202;0;0;0;0;0;34,919
0,135;1,077;2,962;2,11;0,943;4,174;0,224;0;2,02;1,885;57,271;0;0;0,224;0;0;9,425
0;1,964;1,873;5,847;5,071;26,268;0;0,457;23,984;4,431;19,461;0;0;0,183;0;4,066;0,959
0;1,587;1,786;0;2,579;19,742;0,298;0;42,659;2,48;20,437;0;0;0;0;0,099;3,373
0;2,3;0;3,312;6,072;27,231;0;0;28,151;0,92;21,527;0;0;1,38;0;1,748;1,84
1,218;1,218;4,467;4,873;7,107;11,777;0;0;22,335;3,249;22,944;0;0;0;0;0,406;4,67
0;0;5,566;5,102;3,247;10,668;0;0;0,371;3,803;54,731;0;0;3,803;0;0,928;1,855
0,295;1,082;0;4,523;1,082;25,959;0,492;0;0,787;1,475;48,771;0;0;0,688;0;0,295;2,557
0;2,291;32,631;3,758;1,283;10,724;0;0;0;1,833;38,497;0;0;1,283;0;0,275;0,55
0;5,807;3,739;7,796;9,626;2,307;0;0;0;3,023;28,56;0;0;2,546;0;1,989;3,023
0;2,941;2,685;5,499;3,964;2,558;0;0;0;0,767;52,685;0;0;1,535;0;0,639;3,197
0;5,364;2,503;5,125;4,648;5,721;0,119;0;2,503;3,814;34,684;0;0;2,026;0;0;6,675
0,276;0,276;0;0;0;0;0;0,552;0;2,21;6,906;0;0;0;0;0,276;2,486
0;0;0;0;0,694;0;1,389;0,694;0;18,056;0,694;0;0;0,347;0;4,167;7,986
0;0,513;0,256;0;1,026;0,513;0;1,538;0;7,436;9,487;0;0;0;0;0;1,795
0;0;4,63;0;0;0;0;12,963;0;0;7,407;0;0;0;0;0;4,63
0;0;0;0;0;0;0;0;0;2,182;14,545;0;0;0;0;0,364;2,182
0,388;0;0;0;0,194;0;0,194;0,581;0;3,488;27,519;0;0;0;0;0,581;1,55
0;0;0;0;0,552;0;0;11,05;0;6,63;5,525;0;0;0;0;0,552;2,21
0;0;0,549;0;0;0;0;5,495;0;2,747;32,418;0;0;0;0;0,549;0
0;0,416;0,416;0;0,208;0,208;0,208;3,119;0;6,445;7,277;0;0,416;0;0;0,416;1,663
0;0,087;0,175;0;0;0;0;0;0;2,885;80,944;0;0;0;0;0,087;0,35
0,233;0,233;0;0;0;0;0;0;0;0,233;79,07;0;0;0;0;0,233;0,465
1,455;0,364;0;0;0;0;0;1,818;0;0;64;0;0;0;0;1,091;2,545
0,49;0;0;0;0;0;0;10,784;0;0,49;10,294;0;0;0;0;0,49;10,784
0,449;0;0;0;0,225;0;0,449;0;0;0,225;62,022;0;0;0;0;0,225;2,022
0;1,523;1,015;0;0,254;0;0,508;0,761;0;16,244;9,645;0;0,761;0;0;0,761;2,792
0;0;1,987;0;0,331;0;0,331;4,636;0;21,523;5,629;0;1,656;0;0;0;1,987
0,326;0,109;0;0;0,38;0;0,163;0,163;0;1,411;44,981;0;0,38;0;0;1,465;2,387
0,084;0,168;0;0;0;0;0,335;0,838;0;1,005;52,513;0;0,251;0;0;0,419;2,596
0,144;0,144;0;0;0,072;0;0,144;0,216;0;1,658;34,03;0;0,577;0;0;1,009;15,645
0,133;0;0,133;0;0;0;0,399;0,399;0,133;12,783;35,952;0;4,927;0;0;0;10,12
0,072;0,144;0;0;0,215;0;1,077;0,144;0;2,8;47,667;0;0,287;0;0;0,718;3,877
0,119;0;0;0;0;0;0;0;0;0,716;48,231;0;0,398;0;0;0,239;2,107
0,482;0;0;0;0;0;0;0;0;0,386;78,014;0;0;0;0;5,593;1,446
0,469;0,067;0;0;0,067;0;0,268;0,335;0;0,536;74,196;0;0,067;0;0;0,737;1,072
0,195;0,098;0;0;0;0;0,683;5,659;0;2,244;56,878;0;0,195;0;0;1,951;10,634
0,245;0,082;0;0;0,082;0;1,471;3,84;0;2,451;57,68;0;0,163;0;0;3,023;9,395
0,146;0,146;0,073;0;0,073;0;7,351;1,747;0;2,766;59,898;0;0,146;0;0;1,674;5,604
0,43;0,143;0;0,072;0,072;0;0,143;0,502;0;1,075;61,075;0;0,215;0;0;0,573;3,154
0,259;0,345;0,086;0;0;0;0,432;0,432;0;1,123;67,012;0;0,173;0;0;2,763;3,368
0,681;0,255;0;0;0;0;0,511;0,17;0;1,532;63,404;0;0,17;0;0;4,511;2,128
0;0,186;0;0;0;0;0;0;0;1,67;70,501;0;0;0;0;2,597;4,638
0,242;0,081;0;0;0,081;0;0,484;0,323;0;0,403;72,742;0;0;0;0;0,081;7,016
0,182;0;0;0,182;0,091;0;0,091;0,091;0;0,729;72,04;0;0,091;0;0;0,364;5,829
0,156;0,156;0;0;0,078;0;0,622;0,544;0;2,722;64,697;0;0,311;0;0;2,722;3,966
0,224;0,224;0;0;0,075;0,075;0,748;0,449;0;0,972;62,752;0;0,598;0;0;3,141;4,413
0,076;0,076;0;0;0,153;0;0,305;0,686;0;0,686;62,395;0;0,153;0;0;9,382;2,975
0,364;0,073;0;0;0,073;0;0,073;0,218;0;1,528;35,371;0;0,946;0;0;0,946;6,623
0,079;0,079;0;0;0,079;0;0,472;0,394;0;0,472;60,63;0;0;0;0;0,394;2,205
0,667;0;0;0;0;0;0;0;0,111;0,334;34,853;0;0;0;0;0,945;1,167
0,219;0,073;0;0;0,219;0;29,438;2,411;0;1,388;29,438;0;0,146;0;0;1,388;4,894
0;0,029;0;0;0;0;0,059;0;0;0,176;8,699;0;0,088;0;0;0,176;0,996
0,114;0,057;0;0;0;0;0,313;0,199;0;0,57;13,024;0;0,057;0;0;0,484;8,663
0,149;0,037;0,037;0;0;0,037;0;0,075;0;0,075;18,178;0;0;0;0;0;3,919
0,281;0,094;0;0;0;0;0,141;0,094;0;0,563;22,785;0;0;0;0;0,328;1,594
5,667;0;0;0;0;0;1,037;0,691;0;0,898;76,088;0;0,069;0;0;0,484;2,903
0,177;0;0;0;0;0;0;0,177;0;0,532;85,253;0;0,177;0;0;0,532;3,119
0,059;0,029;0;0;0,029;0;0;0,146;0;0,38;72,323;0;0,059;0;0;0,527;15,36
0,402;0,037;0;0;0;0;0,11;0;0;0,183;86,718;0;0,037;0;0;0,439;5,049
0,137;0,069;0;0;0,034;0;0,034;0,069;0;0,582;82,22;0;0;0;0;0,719;8,016
0,58;0,036;0;0;0;0;0,326;0,036;0;0,507;82,711;0;0,072;0;0;0,254;4,567
0,167;0,028;0;0;0;0;0,139;0;0;0,306;90,164;0;0,028;0;0;0,222;0,445
0,503;0;0;0;0;0;0,084;0;0;1,09;75,189;0;0,335;0;0;0,671;1,676
0,536;0;0;0;0;0;0;0,842;0;0,689;73,068;0;0;0,077;0;0,842;0,765
0,884;0;0;0;0;0;0;0;0,08;0,322;81,994;0;0;0;0;0,402;0,322
1,413;0,166;0;0;0,083;0;0;0,416;0;0,249;78,969;0;0,166;0;0;0,249;0,998
0,292;0,073;0;0;0;0;0,292;0,292;0;1,243;60,015;0;0;0;0;0,585;2,705
0,068;0;0,101;0;0;0;0,236;0,473;0;1,216;41,655;0;0,068;0;0;0,034;8,446
0,18;0,12;0;0;0;0;0,06;0,06;0;0,719;60,299;0;0;0;0;0,24;8,563
0,228;0,152;0,076;0,076;0,076;0;0,076;0,152;0;0,835;66,287;0;0;0,076;0;0,987;1,822
0;0,057;0;0;0,171;0;0,342;0,685;0;0,799;24,701;0;0,513;0;0;0,685;2,453
0;0,151;0;0;0,227;0;0,227;0,302;0;1,285;16,251;0;1,134;0;0;0,68;2,041
0,258;0;0,086;0,086;0,086;0;0;0,258;0;0,515;38,316;0;0,258;0;0;34,88;7,045
0,095;0;0;0;0,189;0;0,095;0,095;0;0,663;49,905;0;0,095;0;0;17,992;13,163
0,665;0;0;0;0;0;0;0,102;0;0,358;58,875;0;0,051;0;0;21,432;3,529
0,141;0;0;0;0;0;0,351;0,141;0;0,422;48,208;0;0,141;0;0;19,255;5,2
0,367;0;0;0;0;0;0,147;0,294;0;0,294;39,015;0;0;0;0;0,588;3,159
0,243;0;0;0;0,049;0;0,049;0,097;0;0,536;44,596;0;0,049;0;0;0,341;2,386
0,081;0,323;0,081;0;0;0;0,484;0,484;0;1,533;42,131;0;0,404;0;0;2,502;4,036
0,52;0;0;0;0;0;0,231;0,231;0;0,115;41,397;0;0;0;0;0,577;1,905
0,43;0;0;0;0;0;0,143;0,478;0;2,197;50,764;0;0,812;0;0;2,006;2,865
0,384;0;0;0;0,256;0;0,577;0,384;0;1,922;49,135;0;0,384;0;0;1,922;6,214
0,883;0;0;0;0;0;0,408;0,272;0;0,543;45,448;0;0;0;0;1,291;5,027
0,269;0;0;0;0,09;0;0,716;0,179;0;0,985;50,85;0;0;0;0;0,448;4,118
0,088;0,263;0,088;0;0;0;1,229;0,439;0;1,317;40,299;0;0,088;0;0;0,79;7,989
0,151;0,075;0,151;0;0;0;0,528;0,452;0;1,131;43,062;0;0,377;0;0;0,603;7,617
0,068;0;0;0;0;0;0,409;1,362;0;1,635;56,88;0;0;0;0;0,681;3,27
0,126;0,126;0;0;0,189;0;0;0,126;0;0,441;74,023;0;0;0;0;0,946;1,955
0,143;0,072;0;0;0,072;0;0;3,364;0;0,143;54,975;0;0;0;0;0,215;2,219
0,24;0;0;0;0,16;0;0,321;1,362;0;0,962;37,34;0;0,16;0;0;0,881;2,965
0;0,075;0;0;0;0;0,302;0,226;0,075;1,434;19,321;0;0,302;0;0;0,83;5,887
0;1,04;0,624;2,495;4,366;1,04;1,04;0;0,832;8,316;4,366;0;4,782;2,495;0;27,027;2,495
0;0,44;0;2,418;5,275;0,44;1,319;0;1,099;11,429;11,868;0;12,527;2,418;0;3,736;5,934
0;1,004;0,703;2,811;4,016;1,305;0,602;0;0,201;11,145;1,506;0;3,514;4,719;0;3,112;2,209
0;0,5;0,799;2,498;2,198;1,199;0,699;0,3;0,799;8,791;4,995;0;9,79;2,697;0;3,497;3,896
0;0,5;0,333;0,833;3,333;0;0;0;1,833;27;20,167;0;6,667;2;0;2,333;1,833
0;0,377;0;0,566;1,887;0;0;0;1,698;26,415;21,887;0;2,83;2,83;0;1,887;1,887
0;0,637;0,425;2,123;3,185;0,637;0;0;2,76;12,314;33,758;0;6,794;1,274;0;2,123;1,486
0;1,027;0,77;1,284;3,851;0;0;0;1,54;7,702;18,1;0;3,851;2,311;0;2,311;3,209
0;0;0,213;2,132;4,691;0;0;0;0;10,235;13,859;0;6,61;6,397;0;2,559;4,264
0;0;0;0,93;3,721;0;0;0;0,465;7,907;15,349;0;8,837;5,581;0;2,326;4,651
0;0;0;0;2,681;0,804;0;0;2,145;9,383;31,367;0;2,681;2,681;0;1,877;3,485
0;0;0;1,818;3,273;0,727;0;0;2,545;8,364;22,545;0;2,545;4,364;0;3,636;3,636
0;0,421;0;0,632;2,105;0;0;0;0,421;17,474;22,737;0;2,105;4,211;0;1,053;1,684
0,108;0,324;1,027;0,757;1,189;2,378;0,108;0,054;0,919;0,757;78,486;0;0;0,108;0;0,27;2,27
0,566;1,98;2,829;2,829;1,98;5,516;0,283;0;1,414;0,707;54,314;0;0,141;0,141;0;0,141;6,365
0,271;0,813;2,981;1,626;3,794;6,911;0,136;0,271;0,136;0,949;56,098;0;1,22;1,22;0;0;3,93
0,126;1,05;0,126;2,73;1,428;8,904;0,126;0,294;0,252;0,21;15,372;0;0,126;0;0;0,378;3,654
0,088;0,881;0,264;0,617;0,705;1,41;0,088;1,233;4,229;0,264;34,89;0;0;0;0;1,41;22,291
0,307;1,074;0,613;0,46;1,687;6,902;0;3,067;11,81;0,767;47,086;0;0;0;0;0,46;4,908
0,171;0,684;0,171;0,598;0,598;1,88;0,256;1,538;3,333;0;75,128;0;0,256;0;0;0;0
0,11;0,221;0,331;0,442;1,435;3,642;0;0,331;2,649;0,662;79,029;0;0,11;0;0;0,662;2,428
0;0,564;0,113;0,113;0,903;1,58;0;0;0,339;0,677;84,876;0;0;0;0;0,677;2,483
0,058;0,288;0,346;0,058;0,634;5,248;0,058;2,941;0,404;0,923;17,647;0;0,115;0,058;0;0,577;17,243
0;3,419;1,567;1,425;1,14;30,199;0;0;0;0,855;6,98;0;0,142;0,285;0;1,14;12,108
0;3,101;1,034;0,904;3,747;25,969;0,129;0;0,129;1,938;5,297;0;0,258;0,258;0;0,775;7,752
0;2,857;0,476;1,071;1,964;14,821;0,119;0,893;0;2,024;10,357;0;0,06;0,06;0;0,952;21,19
6,051;27,707;4,459;0;5,096;8,599;1,911;0;0;0;10,828;0;0,318;0;0;0,318;13,376
3,896;13,312;3,247;0;8,766;3,896;3,247;0,325;0;0,325;6,169;0;0,325;0,649;0;0,649;20,455
2,128;7,295;3,04;0;4,559;6,079;4,255;0,304;0;0;9,422;0;0;0;0;0;3,951
14,54;9,496;6,231;0;8,605;2,077;3,858;0,297;0;0;9,199;0;0;0,297;0;0;14,54
2,679;4,464;2,083;0;14,881;2,381;0;0;0,298;0;14,286;0;0,298;0;0;0;26,786
0,619;5,155;3,711;0,412;8,247;4,536;1,237;0;0,412;0,412;11,753;0;0;0,206;0;0;0,206
5,42;6,775;4,336;1,897;6,775;4,607;0,813;0;1,084;0;24,661;0;0;0;0;0;0,542
5;5,714;3,214;0;6,429;16,786;0,357;0;0;0,714;3,214;0;1,786;0;0;0;23,214
6,169;4,87;2,922;0;11,364;5,519;0;0;0,974;0,649;1,299;0;0,325;0;0;0,325;3,896
