List of the columns (the first is in cm and the others in percentages multiplied by 10)
  
 640   0   4 106   0   1   0   4   0   0   0   0  10   0   0   4 240   0   1   0  15   0   1   0   0   0  61  15 537
 648   0   0 136   0   4   0   4   0   0   0   0  48   0   0   0 162   0   4   0   8   0   0   0   0   0  55  10 569
 660   0   0  75   0   3   0   0   0   0   0   0  78   0   0   0 147   0   0   0   8   0   0   0   0   0  75  11 602
 672   0   0   0   0   0   0   0   0   0   0   0  77   0   0   0 351   0   0   0   7   0   0   0   0   0  56  21 489
 681   0   2  78   0   2   0   5   0   0   0   0  21   0   0   2 460   0   0   0   5   2   0   0   0   0  28   7 386
 689   0   0 176   0   0   0   0   0   0   0   0  63   0   0   0  63   0   0   0  15   0   0   0   0   0  15  11 658
 693   0   0 164   0   0   0   8   0   0   0   0  11   0   0   4  57   0   0   0  23   0   0   0   0   0 149  19 564
 704   0   0 130   0   0   0  12   0   0   0   0  36   0   0   3  82   0   0   0  27   0   0   0   0   0  87  31 592
 710   0   0 131   0   0   0   0   0   0   0   0  32   0   0   0  83   0   0   0   0   0   0   0   0   0  77   6 673
 716   0   7 158   0   0   0   3   0   0   0   0  50   0   0   7  35   0   0   0   7   0   0   0   0   0  82  19 633
 722   0   4 173   0   0   0   4   0   0   0   0  18   0   0   0  60   0   4   0  31   0   0   0   0   0 154  29 524
 731   0   0 137   0   0   0   0   0   0   0   0  12   0   0   0 102   0   0   0   2   0   0   0   0   0  62  24 661
 740   0   8 189   0   4   0   8   0   0   0   0  26   0   0   8  86   0   0   0   4   0   0   0   0   0  63   0 604
 752   0   0 195   0   0   0   0   0   0   0   0  89   0   0   6  80   0   0   0   6   0   0   0   0   0  71   6 548
 764   0   4 189   0   0   0   0   0   0   0   0  29   0   0  12  52   0   0   0   8   0   0   0   0   0  60  23 623
 779   0   0 178   0   9   0   5   0   0   0   0  20   0   0   3  57   0   3   0  11   0   0   0   0   0 110  20 586
 794   0   0 164   0   0   0   3   0   0   0   0  38   0   0  13  78   0   3   0   6   0   0   0   0   0  53   0 645
 800   0   0 308   0   0   0   7   0   0   0   0   7   0   0   2  96   0   2   0   2   0   0   0   0   0  22  12 541
 809   0   0 330   0   0   0   2   0   0   0   0  24   0   0   2 153   0   0   0   0   0   0   0   0   0  22   0 467
 818   0   0 184   0   0   0   4   0   0   0   0  71   0   0   0  75   0   0   0   4   0   0   0   0   0  26   4 634
 833   0   4 123   0   0   0   9   0   0   0   0  85   0   0   4  76   0   0   0   0   0   0   0   0   0  46   9 644
 851   0   0 227   0   0   0   3   0   0   0   0  12   0   0   7  36   0   0   0   7   0   3   0   0   0  92   9 604
 869   0   0 200   0   0   0   4   0   0   0   0  24   0   0   4  43   0   0   0   8   0   0   0   0   0 173  36 508
 887   0   3 245   0   0   0  20   0   0   0   0  30   0   0   3  93   0   3   0   0   0   0   0   0   0  54   0 549
 902   0   3 255   0   3   0   9   0   0   0   0  12   0   0  15  93   0   0   0   6   0   3   0   0   0  60   6 535
 911   0   0 172   0   0   0   2   0   0   0   0   9   0   0  11 119   0   0   0   0   0   0   0   0   0  27  11 648
 923   0   0 172   0   0   0  15   0   2   0   0  32   0   0  17 167   0  21   0   0   0   0   0   0   0  26   6 543
 932   0   0 260   0   0   0  17   0   0   0   0  13   0   0  19 234   0  13   0   0   0   2   0   0   0  17   2 422
 941   0   2 301   0   0   0   2   0   0   0   0  27   0   0   2 136   0   5   0   2   0   0   0   0   0  28   0 492
 950   0   0 407   0   0   0   2   0   0   0   0  18   0   0  12  78   0   0   0   0   0   0   0   0   0  12   2 467
 959   0   0 441   0   0   0   3   0   0   0   0  35   0   0   6  91   0   0   0   0   0   0   0   0   0  17   0 406
 968   0   0 274   0   0   0   0   0   0   0   0  27   0   0   4  46   0   8   0  15   0   0   0   0   0  73   4 548
 983   0   0 206   0   0   0   4   0   0   0   0  19   0   0   0  73   0   0   0  21   0   0   0   0   0 124  30 522
 995   0   3 159   0   3   0  12   0   0   0   0  29   0   0   3  65   0   0   0  32   0   3   0   0   0 106  17 569
1007   0   6 196   0   4   0   4   0   0   0   0  65   0   0   0  59   0   0   0  13   0   0   0   0   0  49  10 594
1022   0   0 175   0   0   0   0   0   0   0   0  24   0   0   2  71   0   0   0   2   0   0   0   0   0  65  12 647
1034   0   0 223   0   0   0   0   0   0   0   0  52   0   0   4  52   0   0   0  17   0   0   0   0   0  67   0 585
1049   0   0 222   0   0   0   2   0   0   0   0  93   0   0   0  35   0   0   0  19   0   2   0   0   0  51   6 570
1070   0   5 266   0   0   0   0   0   0   0   0 286   0   0   0  17   0   2   0  12   0   0   0   0   0  27   5 381
1091   0   3  85   0   0   0   0   0   0   0   0  32   0   0   0  43   0   0   0  28   0   0   0   0   0 225  10 574
1103   0   0  81   0   0   0  11   0   0   0   0   3   0   0   0  81   0   0   0   0   0   0   0   0   0 216  26 582
1118   0   0  67   0   3   0   6   0   0   0   0  10   0   0   3  77   0   0   0   3   0   3   0   0   0 228  30 571
1136   0   3  74   0   3   0  11   0   0   0   0  39   0   0  19 123   0   4   0   7   0   4   0   0   0  81   7 627
1154   0  19 134   0  13   0  65   0   0   0   0   0   0   0  30 197   0  30   0   8   2   2   0   0   0  65  30 402
1169   0  18 296   0  11   0  27   0   0   0   0  15   0   0  15 100   0  29   0  11   3   3   0   0   0  71   9 393
1184   0  23 133   0  13   0  60   0   6   0   0  44   0   0  17  83   0  60   0  20   0  17   0   0   0  33   4 487
1188   0   5 179   0  12   0  28   0   1   0   0  16   0   0   8 107   0  65   0   9   0   1   0   0   0 123   8 436
1195   0  28 269   0  32   0  95   0   3   0   0  25   0   0  35 130   0 136   0   4   3  13   0   0   0  21   3 202
1243   0  23 189   0  30   0  81   3   3   0   0  16   0   0  59 192   0 166   0   0   3   6   0   0   0  16  13 199
1245   0   3 276   0  15   0  63   0   5   0   0  17   0   0  26 144   0 135   0   5   0  12   0   0   0  63   0 236
1248   0   4  62   0   7   0  18   0   0   0   0  69   0   0   4  48   0  18   0   0   0   4   0   0   0  34   7 726
1250   0   0 148   0   0   0   0   0   0   0   0 112   0   0  10  40   0   5   0  15   0  10   0   0   0  92   0 567
1253   0   9 255   0   0   0   0   0   0   0   0  22   0   0   5  53   0   5   0  22   0   0   0   0   0 132  14 484
1255   0  12 257   0   0   0   0   0   0   0   0  47   0   0   4  51   0   0   0  16   4   4   0   0   0 124  23 460
1258   0   7 211   0   0   0   3   0   0   0   0  15   0   0   3  88   0   0   0  10   3   0   0   0   0 113  15 531
1260   0   7 223   0   2   0   2   0   0   0   0   2   0   0  11 133   0   2   0  13   0   4   0   0   0 115  11 472
1263   0   0 256   0   0   0   0   0   0   0   0   4   0   0   0 312   0   0   0   0   0   0   0   0   0  38   4 385
1265   0  13 355   0   2   0   4   0   0   0   0   2   0   0  13 373   0   8   0   2   0   2   0   0   0   4   0 222
1268   0  14 465   0   4   0   0   0   0   0   0  18   0   0  10 166   0  10   0   4   0   0   0   0   0  10   0 299
1270   4  17 244   0  21   0  21   0   0   0   0  21   0   0  33 157   0  21   0  12   4  17   0   0   0  99   4 322
1273   0   3 129   0   3   0   0   0   0   0   0   8   0   0  88 516   0  11   0   0   0   3   0   0   0  11   0 229
1275   0   7 219   0   7   0   7   0   0   0   0   4   0   0 119 523   0  19   0   0   0   4   0   0   0   4   4  82
1278   0  10 225   0  10   0  15   5   0   0   0   5   0   0 135 449   0  73   0   0   2   0   0   0   0   2   0  68
1280   0  51 313   0  51   0  36   5   9   0   0   0   0   0 262   5   0 188   0   0   0   9   0   0   0   9   5  56
1283   0  36 186   0  51   0  23   8   0   0   0   0   0   0 143 356   0 146   0   0  12   8   0   0   0   0   0  32
1285   3  29 150   0  79   0  65   0   3   0   0   3   0   0  68 294   0 232   0   3  12   9   0   0   0  12   0  38
1288   0  46 144   0  79   0  58   9   9   0   0   2   0   0  89 311   0 197   0   0   9  14   0   0   0   2   0  30
1290   0  31  62   0 169   0 191   0   9   0   0   0   0   0  35  89   0 369   0   0   4   9   0   0   0   0   0  31
1293   0  41  91   0 178   0 196   0  10   0   0   0   0   0  49  94   0 308   0   0   0  10   0   0   0   0   0  23
1295   2  41  49   0 106   0 229   2   9   0   0   0   0   0  76  85   0 357   0   0   4   9   0   0   0   2   0  29
1300   0  39  77   0 111   0 158   0  16   0   0   4   0   0  63 111   0 393   0   0   0  16   0   0   0   2   0   9
1325   1  30  76   0 126   0 178   1   5   0   0   0   0   0  70  90   0 392   0   0   3  12   0   0   0   3   0  13
1328   0  51 120   0 131   0 156   0   6   0   0   0   0   0  46  96   0 352   0   0   3  11   0   0   0   6   0  22
1330   0  40 101   0  70   0 233   3   9   0   0   0   0   0  43  58   0 415   0   0   3  15   0   0   0   0   0   9
1333   0  44 113   0  54   0 259   0   7   0   0   0   0   0  35  59   0 408   0   0   2  10   0   0   0   0   0  10
1335   0  27  97   0  44   0 341   0   3   0   0   3   0   0  35  65   0 344   0   3   3  14   0   0   0   0   0  20
1338   0  27  97   0  36   0 275   0   4   0   0   0   0   0  56  82   0 386   0   2   2   9   0   0   0   0   0  23
1340   0  31 125   0  31   0 285   0   9   0   0   0   0   0  46  64   0 356   0   0   3   9   0   0   0   3   0  37
1343   0  19 122   0  38   0 297   0   0   0   0   0   0   0  19  87   0 361   0   0   2  17   0   0   0   5   2  29
1345   0  15  89   0  13   0 343   3   0   0   0   3   0   0  38  68   0 388   0   0   0  23   0   0   0   3   0  13
1348   0  16 106   0  10   0 304   0  12   0   0   0   0   0  27  77   0 420   0   0   0  18   0   0   0   0   0  10
1350   0  16 283   0   2   0 223   0  27   0   0   7   0   0  29  79   0 264   0   0   2  23   0   0   0   9   0  36
1353   0   0 428   0   4   0  44   0   0   0   0  35   0   0   0 135   0  76   0   4   0  20   0   0   0  56   4 191
1355   0   6 532   0   0   0   0   0   0   0   0  37   0   0   3 125   0  10   0   3   0   3   0   0   0  45   0 236
