"";"CLDE";"TAIG";"CLMX";"COCO";"TEDE";"COMX";"WAMX";"XERO";"TUND";"COST";"WAST";"CODE";"HODE";"AQUA";"ANTH"
"1";1,36044615594253;3,86616721259856;10,4059095159521;12,4993419397095;4,65045969787808;6,74389212163554;2,87772490903699;0;0;0;0;0;0;0;0
"2";0,710143760578568;2,79308973330988;33,581055612825;35,120354303499;12,0295458993657;13,5688445900396;10,7757548567297;0;0;0;0;0;0;0;0
"3";0;3,59889094387046;29,8523494726921;31,2754631453312;14,8893762611276;16,3124899337668;12,7135989898963;0;0;0;0;0;0;0;0
"4";0;1,7874708997769;27,0274921486966;27,6735813009508;12,7215270951387;13,3676162473929;11,580145347616;0;0;0;0;0;0;0;0
"5";0;2,36207879292011;26,4366132135194;26,577789259327;10,2928062359148;10,4339822817224;8,07190348880231;0;0;0;0;0;0;0;0
"6";0;2,71845173901341;31,824533419556;32,8539954284371;13,9384286958635;14,9678907047446;12,2494389657312;0;0;0;0;0;0;0;0
"7";0;0,706189965295916;30,8735551990134;31,3104147722188;13,5512641528761;13,9881237260816;13,2819337607856;0;0;0;0;0;0;0;0
"8";0;1,50387412877838;34,0327910710226;34,8251417186984;15,7936286374212;16,5859792850969;15,0821051563186;0;0;0;0;0;0;0;0
"9";0;1,13389341902768;33,1415025648114;34,2753959838391;14,4488477786868;15,5827411977145;14,4488477786868;0;0;0;0;0;0;0;0
"10";0,715643590754399;1,6732468742612;31,7771857402002;32,734789023707;15,2363060859685;16,1939093694753;14,5206624952141;0;0;0;0;0;0;0;0
"11";0,308606699924183;1,99035574571519;36,3844747934568;37,1404037394753;15,4439563737999;16,1998853198183;14,2095295741031;0;0;0;0;0;0;0;0
"12";0,644462417663218;1,89326046679115;32,0775886839076;33,3263867330356;14,5828029853409;15,8316010344688;13,9383405676777;0;0;0;0;0;0;0;0
"13";0,0579284446363525;1,14321750704935;25,887527082457;26,97281614487;10,8033045927302;11,8885936551432;10,7453761480939;0;0;0;0;0;0;0;0
"14";0;1,96193611987826;34,0175483228035;34,5652708803087;18,3565288352449;18,90425139275;16,9423152728718;0;0;0;0;0;0;0;0
"15";0;0,573349179617409;35,6058234003054;36,1791725799228;18,0139469583717;18,5872961379891;18,0139469583717;0;0;0;0;0;0;0;0
"16";0;2,48475679632085;38,2591036393029;39,4689574418612;18,0718958196875;19,2817496222459;16,796992825925;0;0;0;0;0;0;0;0
"17";0,580965522232989;1,40104436797456;32,7720160899803;33,5920949357219;15,7176368279846;16,5377156737262;15,1366713057516;0;0;0;0;0;0;0;0
"18";0;1,76671005832531;30,3801690988757;30,8284263681299;15,9996130978818;16,4478703671361;14,6811603088107;0;0;0;0;0;0;0;0
"19";1,20335030147167;2,53478834836956;27,1651589854562;28,4965970323541;15,3858428568394;16,7172809037373;14,1824925553678;0;0;0;0;0;0;0;0
"20";0,49906279205325;1,28874342725838;23,4980502159598;24,2877308511649;13,2484105888086;14,0380912240138;12,7493477967554;0;0;0;0;0;0;0;0
"21";0,772773371296902;2,13332369329289;24,0780663250106;25,4386166470066;13,5535715063681;14,914121828364;12,7807981350712;0;0;0;0;0;0;0;0
"22";1,13792433618048;1,25115203959494;22,5177496436001;22,6309773470145;13,9586593005318;14,0718870039462;12,8207349643513;0;0;0;0;0;0;0;0
"23";0;0,486929909844052;19,5218968575687;20,0088267674128;12,6322268716696;13,1191567815136;12,6322268716696;0;0;0;0;0;0;0;0
"24";0,923925268547868;2,01573449058557;22,3382999549616;23,4301091769993;14,4796259670632;15,5714351891009;13,5557006985154;0;0;0;0;0;0;0;0
"25";0;0,682776372525607;22,3448682753711;23,0276446478967;11,0387356853852;11,7215120579108;11,0387356853852;0;0;0;0;0;0;0;0
"26";0;0,552113189339884;26,3759567490455;26,9280699383853;10,9260722625421;11,478185451882;10,9260722625421;0;0;0;0;0;0;0;0
"27";0;0;11,0448385239021;11,0448385239021;4,8704240165983;4,8704240165983;4,8704240165983;0;0;0;0;0;0;0;0
"28";0;0;6,10587268986942;6,10587268986942;2,03529089662314;2,03529089662314;2,03529089662314;0;0;0;0;0;0;0;0
"29";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"30";0;0;0;0;0;0;0;0;0;1,58236880991242;3,60690000228162;0;0;0;0
"31";0;0;0;0;0;0;0;0;0;0;4,71680524807329;0,312893109387368;0,312893109387368;0;0
"32";0;0;0;0;0;0;0;0;0;2,94243007339888;7,1248268677026;0;0;0;0
"33";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"34";0;0;0;0;0;0;0;0;0;0;2,26778683805536;0;0;0;0
"35";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"36";0;0;0;0;0;0;0;0;0;0;2,51285081643026;0;0;0;0
"37";0;0;0;0;0;0;0;0;0;0;3,89814418262154;0;0;0;0
"38";0;0;0;0;0;0;0;0;0;0;3,53286457077987;0;0;0;0
"39";0;0;0;0;0;0;0;0;0;0;3,10570170881328;0;0;0;0
"40";0;0;0;0;0;0;0;0;0;0;3,20563868877717;0;0;0;0
"41";0;0;0;0;0;0;0;0;0;5,30004992881302;4,8038111610792;0,477924948362616;0,477924948362616;0;0
"42";0;0;0;0;0;0;0;0;0;0;5,64054868551672;0,898341551894182;0,898341551894182;0;0
"43";0;0;0;0;0;0;0;0;0;0;8,55260538219375;0;0;0;0
"44";0;0;0;0;0;0;0;0;0;0;5,47766303566296;0;0;0;0
"45";0;0;0;0;0;0;0;0;0;0;5,22983553023622;0;0;0;0
"46";0;0;0;0;0;0;0;0;0;0;6,48736487980293;0;0;0;0
"47";0;0;0;0;0;0;0;0;0;0;7,10240171070246;0;0;0;0
"48";0;1,41176300852649;0;1,41176300852649;0;1,41176300852649;0;0;0;0;4,08547864197966;0;0;0;0
"49";0;1,26449615449697;0;1,26449615449697;0;1,26449615449697;0;0;0;0;4,44835431052473;0;0;0;0
"50";0;1,11793616872357;0;1,11793616872357;0;1,11793616872357;0;0;0;0;3,79442193163539;0;0;0;0
"51";0;0,865123951053628;0;0,865123951053628;0;0,865123951053628;0;0;0;0;4,73986203753141;0,704896376337178;0,704896376337178;0;0
"52";0;0;0;0;0;0;0;0;0;0;5,50398168901293;0;0;0;0
"53";0;0,890876568780474;0;0,890876568780474;0;0,890876568780474;0;0;0;0;4,59505048980759;0;0;0;0
"54";0;0,84049647016147;0;0,84049647016147;0;0,84049647016147;0;0;0;0;3,68734521645429;0;0;0;0
"55";0;0,997122296192007;0;0,997122296192007;0;0,997122296192007;0;0;0;0;3,47155932369462;0;0;0;0
"56";0;0,601721667814315;0;0,601721667814315;0;0,601721667814315;0;0;0;0;4,89369756544773;0;0;0;0
"57";0;0,5;0;0,5;0;0,5;0;0;0;0;5,19615242270664;0,816496580927726;0,816496580927726;0;0
"58";0;0;0;0;0;0;0;0;0;0;5,61248608016091;0;0;0;0
"59";0;0;0;0;0;0;0;0;0;0;3,44148596769762;0;0;0;0
"60";0;0,247001655200545;0;0,247001655200545;0;0,247001655200545;0;0;0;0;3,06349359186165;0;0;0;0
"61";0;0,298983214699264;0;0,298983214699264;0;0,298983214699264;0;0;0;0;3,37839547598286;1,64776445567176;1,64776445567176;0;0
"62";0;0,876422239579183;0;0,876422239579183;0;0,876422239579183;0;0;0;0;2,62926671873755;0;0;0;0
"63";0;0;0,770934253125072;0,770934253125072;0,256978084375024;0,256978084375024;0,256978084375024;0;0;0;4,57948666481382;0;0;0;0
"64";0;0;1,6300483594285;1,6300483594285;0,543349453142833;0,543349453142833;0,543349453142833;0;0;0;7,01269794056229;0;0;0;0
"65";0;0;0;0;0;0;0;0;0;0;3,76085998098975;0;0;0;0
"66";0;0;0;0;0;0;0;0;0;0;5,17437254883441;1,36418615335439;1,36418615335439;0;0
"67";0;0;0,764686708863087;0,764686708863087;0,254895569621029;0,254895569621029;0,254895569621029;0;0;0;3,00987076697628;2,00658051131752;2,00658051131752;0;0
"68";0;0;1,87399824871897;1,87399824871897;0,624666082906324;0,624666082906324;0,624666082906324;0;0;0;4,56847019048013;2,51169371963348;2,51169371963348;0;0
"69";0;1,17011062660958;3,26192993730519;4,43204056391477;1,08730997910173;2,25742060571131;1,08730997910173;0;0;0;4,55342122582713;1,99532163101966;1,99532163101966;0;0
"70";0;1,42215418380797;3,17719917452379;4,59935335833176;1,05906639150793;2,4812205753159;1,05906639150793;0;0;0;4,07198736258858;2,11813278301586;2,11813278301586;0;0
"71";0;1,35422737285096;3,41437977208266;4,76860714493362;1,13812659069422;2,49235396354518;1,13812659069422;0;0;0;4,79255481842538;1,51947264781851;1,51947264781851;0;0
"72";0;1,34947514691713;2,43821128589413;3,78768643281126;0,812737095298043;2,16221224221517;0,812737095298043;0;0;0;2,77230709947;1,36692060983012;1,36692060983012;0;0
"73";0;2,62678510731274;6,36396103067892;8,99074613799166;2,12132034355964;4,74810545087238;2,12132034355964;0;0;0;4,34741302385682;1,4142135623731;1,4142135623731;0;0
"74";0;2,44762583148515;3,70885131722832;6,15647714871347;1,23628377240944;3,68390960389459;1,23628377240944;0;0;0;6,95996957397;1,91820572008952;1,91820572008952;0;0
"75";0;3,43890153065984;2,10863037718668;5,54753190784652;0,702876792395559;4,1417783230554;0,702876792395559;0;0;0;6,75273304511061;0,621036137991862;0,621036137991862;0;0
"76";0;4,00060675009829;3,35084397425571;7,351450724354;1,11694799141857;5,11755474151686;1,11694799141857;0;0;0;3,35084397425571;0;0;0;0
"77";0;3,94355937150757;1,46358000145677;5,40713937296434;0,487860000485591;4,43141937199316;0,487860000485591;0;0;0;3,47924791465923;1,55821830320491;1,55821830320491;0;0
"78";0;2,84102597162162;4,2426406871193;7,08366665874092;1,4142135623731;4,25523953399472;1,4142135623731;0;0;0;5,25764749130799;0,377964473009228;0,377964473009228;0;0
