;CLDE;TAIG;PION;CLMX;COCO;TEDE;COMX;WAMX;XERO;TUND;COST;WAST;CODE;HODE;AQUA;ANTH
X79662.3373993482;4,435197713;10,6752019;3,027120448;20,55679267;21,86063316;21,10451523;22,40835571;16,34243815;0,948683298;4,935197713;0;0;0;0;0;0
X79913.6097438669;3,41369299;7,245313696;1,788854382;18,67281805;19,12003165;20,12195573;20,56916932;17,18476221;0,894427191;3,41369299;0;0;0;0;0;0
X80164.8820883857;2,898275349;5,173898554;1,18017809;17,26090531;17,80862787;17,26090531;17,80862787;16,1654602;0,632455532;2,898275349;0;0;0;0;0;0
X80416.1544329044;3,530730881;6,84543177;2,643315939;17,89251196;19,27091684;19,07572792;20,45413279;17,13943191;0,632455532;3,530730881;0;0;0;0;0;0
X80667.4267774231;3,430710066;7,109887186;2,206550504;17,6300856;18,81330156;18,72553071;19,90874667;16,62044857;0,707106781;3,430710066;0;0;0;0;0;0
X80918.6991219419;3,692616369;5,032178682;0,948683298;17,00201421;17,31824198;17,8964414;18,21266917;16,87310685;0,316227766;3,692616369;0;0;0;0;0;0
X81169.9714664606;3,178049716;4,519690503;1,341640786;15,14281624;16,48445702;16,14281624;17,48445702;16,14281624;0;3,178049716;0;0;0;0;0;0
X81923.7885000169;2,810693865;3,310693865;0,5;14,82233243;15,32233243;16,37152576;16,87152576;16,37152576;0;3,358416422;0;0;0;0;0;0
X82175.0608445356;2,366431913;2,366431913;0;14,50676108;14,50676108;15,84840187;15,84840187;15,84840187;0;2,366431913;0;0;0;0;0;0
X82426.3331890544;2,683281573;2,683281573;0,447213595;11,95528921;11,95528921;12,90397251;12,90397251;12,45675891;0;2,683281573;0,447213595;0,447213595;0;0;0;0
X82677.6055335732;2,998887445;5,243794527;2,877362614;13,82461789;15,43706944;15,20302277;16,81547432;14,57056724;0,632455532;3,893314636;0;0;0;0;0;0
X82928.8778780919;2,422055361;3,705928983;1,731087218;11,1201316;11,95679163;12,6033713;13,44003132;12,1561577;0,447213595;3,258715388;0;0;0;0;0;0
X83180.1502226106;2,387467277;3,478291713;1,865421104;12,96209972;13,27832749;14,14531568;14,46154344;14,14531568;1,549193338;2,887467277;0;0;0;0;0;0
X83431.4225671294;1,949358869;3,751910765;2,118779662;12,08489059;12,79199737;13,53402827;14,24113505;13,53402827;1,411672881;1,949358869;0;0;0;0;0;0
X83682.6949116482;3,65028154;4,833497496;2,597429519;11,40216956;12,58538552;13,72595957;14,90917552;12,311746;0;3,65028154;0;0;0;0;0;0
X83933.9672561669;2,865737523;3,961182638;1,411672881;11,56804606;12,11576862;14,07802614;14,6257487;13,76179837;0,547722558;3,760164714;0;0;0;0;0;0
X84185.2396006857;2,549509757;4,338364139;1,788854382;11,18983496;12,08426215;13,28745266;14,18187985;13,28745266;0,894427191;2,865737523;0;0;0;0;0;0
X84436.5119452044;2,365617919;4,685807906;2,636417752;11,56165424;12,65709936;13,04489394;14,14033905;12,72866617;1,224744871;3,707258706;0;0;0;0;0;0
X84687.7842897231;2,28035085;3,596578616;2,456403191;11,2105208;12,2105208;12,47543187;13,47543187;11,33525644;0,316227766;3,28035085;0;0;0;0;0;0
X84939.0566342419;1,620068247;3,076471438;1,772630957;12,20564644;12,5218742;13,34582186;13,66204963;13,0295941;1,140175425;2,252523779;0;0;0;0;0;0
X85190.3289787606;0,948683298;1,895896894;0,947213595;10,78591855;11,28591855;11,62257858;12,12257858;11,62257858;0,447213595;0,948683298;0;0;0;0;0;0
X85441.6013232794;0,316227766;1,70061035;1,70061035;10,17945622;10,72717878;11,69603131;12,24375387;11,37980355;0,836660027;1,152887793;0;0;0;0;0;0
X85692.8736677981;1;1,774596669;1,774596669;11,17235676;11,17235676;12,47619724;12,47619724;11,47619724;0,774596669;1;0;0;0;0;0;0
X85944.1460123169;0,894427191;2,119172062;2,619172062;12,12737282;12,12737282;14,17676297;14,17676297;13,28233578;1,724744871;1,66902386;0;0;0;0;0;0
X86195.4183568357;1,673320053;3,038356667;2,201696641;11,79589881;12,11212657;13,02064368;13,33687145;12,18398365;1,048808848;2,50998008;0;0;0;0;0;0
X86346.1817635469;2,974841766;6,149619807;3,481816212;15,74820993;16,64263712;17,56480014;18,45922733;15,42462472;1,587389021;3,607297298;0;0;0;0;0;0
X86446.6907013544;2,239766172;4,163304578;3,847076812;10,18825271;10,18825271;12,79593367;12,79593367;10,87239527;1,923538406;3,239766172;0;0;0;0;0;0
X86597.4541080656;4,605551275;9,984493718;10,43363139;18,74708493;19,5216816;19,79589378;20,57049045;16,1903425;6,053483448;5,983956151;0;0;0;0;0;0
X86697.9630458732;5,793406677;12,4941529;11,59972571;16,67745304;16,67745304;16,67745304;16,67745304;11,77847355;6,700746227;7,867050812;1,816590212;1,816590212;0;0;0;0
X86848.7264525844;7,899855449;12,87981529;15,2628756;16,80553431;16,80553431;16,80553431;16,80553431;10,00112398;8,458465265;10,60170667;2,144761059;2,144761059;0;0;0;0
X86949.2353903919;7,042726745;11,62530244;15,18900838;15,18900838;15,18900838;15,18900838;15,18900838;8,146281631;8,146281631;10,09231688;2,097617696;2,097617696;0;0;0;0
X87099.9987971032;7,657889703;10,41469945;14,02275506;14,33898283;14,33898283;14,33898283;14,33898283;6,997320891;6,681093124;10,94422505;2,949576241;2,949576241;0;0;0;0
X87200.5077349106;6,292609829;8,163438522;12,46232179;14,01151513;14,01151513;14,01151513;14,01151513;9,268098639;7,7189053;11,54618004;2,529822128;2,529822128;0,5;0,5;0;0
X87351.2711416219;4,711257285;7,241079413;11,53544625;13,85923626;13,85923626;13,85923626;13,85923626;11,47176898;9,147978971;9,548611934;3,130495168;3,130495168;1,378404875;1,378404875;0;0
X87451.7800794294;6,466258288;10,72066777;9,406985776;12,4236064;12,4236064;12,4236064;12,4236064;8,97396874;5,957348114;12,68719069;3,794733192;3,794733192;1,183215957;1,183215957;0;0
X87703.0524239481;7,948153362;10,9977435;7,803999614;11,4977435;11,4977435;11,4977435;11,4977435;7,243334021;3,549590136;14,99088011;2,792848009;2,792848009;1;1;0;0
X87954.3247684669;3,070286881;8,436850027;6,462008261;9,532295142;9,532295142;9,532295142;9,532295142;8,984572584;5,914285704;9,925941481;2,302172887;2,302172887;3,033150178;3,033150178;0;0
X88205.5971129856;3,23975283;8,416624472;8,971604834;10,9464466;10,9464466;10,9464466;10,9464466;9,681535536;7,70669377;10,53358584;1,788854382;1,788854382;0,948683298;0,948683298;0;0
X88456.8694575044;1,596531406;8,40094174;8,40094174;9,449750588;9,449750588;9,449750588;9,449750588;8,902028031;7,853219183;7,529490195;3,130495168;3,130495168;1,643167673;1,643167673;0;0
X88708.1418020232;4,346476202;10,2840917;8,210447561;11,66249657;11,97872434;11,66249657;11,97872434;10,76806938;6,999792604;11,28189256;2,073644135;2,073644135;1,140175425;1,140175425;0;0
X88959.4141465419;4,079015467;10,3559574;10,08445323;12,61427536;12,61427536;12,61427536;12,61427536;11,06508202;8,535259889;10,29994787;2,258317958;2,258317958;0,447213595;0,447213595;0;0
X89210.6864910607;3,216757187;6,457127536;5,554090261;7,7220386;7,7220386;7,7220386;7,7220386;6,673229752;4,505281413;11,86545651;1,760681686;1,760681686;0,5;0,5;0;0
X89461.9588355794;2,061404898;4,976880845;5,395303646;7,456708544;7,456708544;7,456708544;7,456708544;6,620048518;4,55864362;10,85913188;2,144761059;2,144761059;0;0;0;0
