"";"CLDE";"TAIG";"CLMX";"COCO";"TEDE";"COMX";"WAMX";"XERO";"TUND";"COST";"WAST";"CODE";"HODE";"AQUA";"ANTH"
"219";1,31990623393016;1,31990623393016;1,31990623393016;1,31990623393016;1,31990623393016;1,31990623393016;0;0;0;1,88990710854364;3,95971870179048;0;0;0;0
"220";2,0170592254026;2,52835299594646;2,0170592254026;2,52835299594646;2,27883760262603;2,79013137316988;0,261778377223427;0;0;1,53388131163157;0;0,174518918148951;0,174518918148951;0;0
"221";1,03972480396699;2,5453138644255;3,5240630979385;5,02965215839701;3,4848176259931;4,99040668645161;2,44509282202611;0;0;0;0;0;0;0;0
"222";0,446431068924083;1,39437695271777;4,23867563924372;5,18662152303741;4,55435024374503;5,50229612753872;4,10791917482095;0;0;0;0;0;0;0;0
"223";0,562429133857987;3,01815962495386;0,562429133857987;3,01815962495386;4,28631781892572;6,74204831002159;3,72388868506773;0;0;0;0;0;0;0;0
"224";1,18983562405088;2,37967124810176;2,73791563623951;3,92775126029039;4,1234701178582;5,31330574190908;2,93363449380732;0;0;0;0;0;0;0;0
"225";0,795703761409157;1,89101956695614;1,56975165504563;2,66506746059261;1,05371972595465;2,14903553150163;0,258015964545491;0;0;0;0;0;0;0;0
"226";0;6,23952007903884;1,20344333562863;6,23952007903884;4,52266634400128;9,55874308741149;3,31922300837265;0;0;0;0;0;0;0;0
"227";0,583383351196948;5,8400022216163;4,36635681436607;8,45620898239153;7,3094983804234;11,3993505484489;5,55934832683256;0;0;0;0;0;0;0;0
"228";1,20829157442967;5,41665972307867;9,50347654550501;12,7970335482752;9,1692839020192;12,4628409047894;7,04618118171071;0;0;0;0;0;0;0;0
"229";0,686202438357492;4,16777668333648;7,73715122764243;11,2187254726214;10,5641377502414;14,0457119952204;9,87793531188388;0;0;0;0;0;0;0;0
"230";0;4,26791328389914;6,13093827624213;10,3988515601413;11,3174151907854;15,5853284746845;11,3174151907854;0;0;0;0;0;0;0;0
"231";0;6,37591274834322;6,78098508352863;13,1568978318719;9,90643606137002;16,2823488097132;9,90643606137002;0;0;0;0;0;0;0;0
"232";0;7,05819647112198;13,2102697227855;17,6362482263806;14,8678358333805;19,2938143369755;12,2356178658536;0;0;0;0;0;0;0;0
"233";0;4,84615722530734;6,21879664680534;11,0649538721127;14,7832296360639;19,6293868613712;14,7832296360639;0;0;0;0;0;0;0;0
"234";0;3,44313989771145;15,7429065917584;19,1860464894698;18,2570618724804;21,7002017701919;18,2570618724804;0;0;0;0;0;0;0;0
"235";0;2,82120798621983;13,1239155788524;15,9451235650723;21,3596430649302;24,1808510511501;21,3596430649302;0;0;0;0;0;0;0;0
"236";0;1,89496941687962;15,0456951956241;16,9406646125037;25,1904923037847;27,0854617206644;25,1904923037847;0;0;0;0;0;0;0;0
"237";0;1,83601953746018;16,4516364681704;18,2876560056306;23,228028244707;25,0640477821671;23,228028244707;0;0;0;0;0;0;0;0
"238";0;2,56455124279533;12,7143165822566;15,278867825052;22,7401135938392;25,3046648366345;22,7401135938392;0;0;0;0;0;0;0;0
"239";0;1,72751861277709;20,6756038070505;22,4031224198276;26,6881159868058;28,4156345995829;26,6881159868058;0;0;0;0;0;0;0;0
"240";0;2,77282989163426;19,0308819598381;21,8037118514724;26,0939834423013;28,8668133339355;26,0939834423013;0;0;0;0;0;0;0;0
"241";0;1,71391365010026;16,8040173768061;18,5179310269063;24,1226693876161;25,8365830377163;24,1226693876161;0;0;0;0;0;0;0;0
"242";0;1,10910044911557;18,5608194705373;19,6699199196528;28,6233511411051;29,7324515902207;28,6233511411051;0;0;0;0;0;0;0;0
"243";0;1,18065210538049;17,2863911783635;18,467043283744;21,6108470027162;22,7914991080967;21,6108470027162;0;0;0;0;0;0;0;0
"244";0;1,03473698507024;8,44113380156886;9,4758707866391;15,139028219596;16,1737652046663;15,139028219596;0;0;0,460480059086988;0;0;0;0;0
"245";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
