"","X1","X2","X3"
"279",1450,69323.7235179452,22468.6661693079
"280",1454,69530.0876409672,22636.2323794057
"281",1455,69581.6786717227,22678.12437412
"282",1456,69633.2697024782,22720.0165437534
"283",1460,69839.6338255002,22887.5869522686
"284",1464,70045.9979485222,23055.1600834881
"285",1465,70097.5889792777,23097.0537847709
"286",1470,70355.5441330552,23306.5247569193
"287",1474,70561.9082560772,23474.104440712
"288",1475,70613.4992868327,23515.9997580909
"289",1484,71077.8185636322,23893.0645750819
"290",1485,71129.4095943877,23934.9614243651
"291",1490,71387.3647481652,24144.4478870717
"292",1494,71593.7288711872,24312.039670953
"293",1495,71645.3199019427,24353.9379736942
"294",1498,71800.0929942092,24479.6337264437
"295",1500,71903.2750557202,24563.4315915125
"296",1504,72109.6391787422,24731.0289679248
"297",1505,72161.2302094977,24772.9286509413
"298",1510,72419.1853632752,24982.429065399
"299",1514,72625.5494862972,25150.0317562437
"300",1515,72677.1405170527,25191.9327511824
"301",1520,72935.0956708302,25401.4396273489
"302",1524,73141.4597938522,25569.047372657
"303",1525,73193.0508246077,25610.9496156029
"304",1529,73399.4149476297,25778.5597959187
"305",1530,73451.0059783852,25820.4626401889
"306",1531,73502.5970091407,25862.3656029723
"307",1532,73554.1880398962,25904.2686836936
"308",1533,73605.7790706517,25946.1718817815
"309",1534,73657.3701014072,25988.0751966681
"310",1535,73708.9611321627,26029.9786277896
"311",1537,73812.1431936737,26113.7858364986
"312",1540,73966.9162859402,26239.497507428
"313",1541,74018.5073166957,26281.4016243135
"314",1542,74070.0983474512,26323.3058535852
"315",1543,74121.6893782067,26365.2101947071
"316",1544,74173.2804089622,26407.1146471469
"317",1545,74224.8714397177,26449.0192103753
"318",1546,74276.4624704732,26490.9238838668
"319",1547,74328.0535012287,26532.8286670987
"320",1549,74431.2355627397,26616.6385607109
"321",1550,74482.8265934952,26658.5436700626
"322",1551,74534.4176242507,26700.4488870978
"323",1552,74586.0086550062,26742.3542113103
"324",1554,74689.1907165172,26826.1651792579
"325",1555,74740.7817472727,26868.0708219963
"326",1556,74792.3727780282,26909.9765699186
"327",1557,74843.9638087837,26951.882422534
"328",1558,74895.5548395392,26993.7883793551
"329",1559,74947.1458702947,27035.694439897
"330",1560,74998.7369010502,27077.6006036785
"331",1561,75050.3279318057,27119.5068702209
"332",1562,75101.9189625612,27161.4132390485
"333",1563,75153.5099933167,27203.3197096886
"334",1564,75205.1010240722,27245.2262816714
"335",1565,75256.6920548277,27287.13295453
"336",1566,75308.2830855832,27329.0397278005
"337",1567,75359.8741163387,27370.9466010214
"338",1568,75411.4651470942,27412.8535737345
"339",1569,75463.0561778497,27454.7606454842
"340",1570,75514.6472086052,27496.6678158175
"341",1571,75566.2382393607,27538.5750842846
"342",1574,75721.0113316272,27664.297474028
"343",1580,76030.5575161602,27915.7448435803
"344",1584,76236.9216391822,28083.3783046295
"345",1585,76288.5126699377,28125.2869012057
"346",1588,76443.2857622042,28251.0132394994
"347",1590,76546.4678237152,28334.8312514426
"348",1594,76752.8319467372,28502.4683483333
"349",1595,76804.4229774927,28544.377843801
"350",1596,76856.0140082482,28586.2874269882
"351",1597,76907.6050390037,28628.1970975098
"352",1599,77010.7871005147,28712.0166990262
"353",1600,77062.3781312702,28753.9266292617
"354",1604,77268.7422542922,28921.56720463
"355",1605,77320.3332850477,28963.477560224
"356",1610,77578.2884388252,29173.0305904544
"357",1614,77784.6525618472,29340.6744958854
"358",1615,77836.2435926027,29382.5856750374
"359",1620,78094.1987463802,29592.14277033
"360",1624,78300.5628694022,29759.789865731
"361",1625,78352.1539001577,29801.7018339157
"362",1630,78610.1090539352,30011.2628245627
"363",1634,78816.4731769572,30178.9129775876
"364",1635,78868.0642077127,30220.8257021825
"365",1640,79126.0193614902,30430.3904277903
"366",1644,79332.3834845122,30598.043513312
"367",1645,79383.9745152677,30639.9569634678
"368",1650,79641.9296690452,30849.5252723265
"369",1654,79848.2937920672,31017.1811719512
"370",1655,79899.8848228227,31059.0953184733
"371",1660,80157.8399766002,31268.667066977
"372",1664,80364.2040996222,31436.3256685978
"373",1665,80415.7951303777,31478.2404838365
"374",1670,80673.7502841552,31687.8155359497
"375",1674,80880.1144071772,31855.4767333345
"376",1675,80931.7054379327,31897.3921910845
"377",1680,81189.6605917102,32106.9704178499
"378",1684,81396.0247147322,32274.6341102619
"379",1685,81447.6157454877,32316.550185669
"380",1695,81963.5260530427,32735.714226075
"381",1700,82221.4812068202,32945.2984413476
"382",1704,82427.8453298422,33112.9668418576
"383",1705,82479.4363605977,33154.8840829979
"384",1710,82737.3915143752,33364.4711241454
"385",1714,82943.7556373972,33532.1417470669
"386",1715,82995.3466681527,33574.059538581
"387",1720,83253.3018219302,33783.6493007457
"388",1725,83511.2569757077,33993.2403857108
"389",1726,83562.8480064632,34035.1587592894
"390",1730,83769.2121294852,34202.8327691583
"391",1734,83975.5762525072,34370.5075948607
"392",1735,84027.1672832627,34412.4264273626
"393",1740,84285.1224370402,34622.0213371725
"394",1744,84491.4865600622,34789.6981509749
"395",1750,84801.0327445952,35041.2148217729
"396",1754,85007.3968676172,35208.8935529206
"397",1755,85058.9878983727,35250.8133529803
"398",1760,85316.9430521502,35460.4130485957
"399",1764,85523.3071751722,35628.0936296519
"400",1765,85574.8982059277,35670.0138880927
"401",1770,85832.8533597052,35879.6158514245
"402",1774,86039.2174827272,36047.2982180768
"403",1775,86090.8085134827,36089.2189190095
"404",1778,86245.5816057492,36214.981281626
"405",1780,86348.7636672602,36298.8230717188
"406",1785,86606.7188210377,36508.4282908624
"407",1790,86864.6739748152,36718.034558177
"408",1795,87122.6291285927,36927.6418558141
"409",1800,87380.5842823702,37137.2501663278
"410",1805,87638.5394361477,37346.8594726637
"411",1810,87896.4945899252,37556.4697581484
"412",1816,88206.0407744582,37808.0033702766
"413",1821,88463.9959282357,38017.6157530064
"414",1824,88618.7690205022,38143.3836291743
"415",1828,88825.1331435242,38311.0746448424
"416",1834,89134.6793280572,38562.6122544413
"417",1838,89341.0434510792,38730.304707266
"418",1841,89495.8165433457,38856.0744160067
"419",1851,90011.7268509007,39275.309022054
"420",1856,90269.6820046782,39484.927594712
"421",1861,90527.6371584557,39694.5469959137
"422",1864,90682.4102507222,39820.3190288926
"423",1871,91043.5474660107,40113.7882319927
"424",1875,91249.9115890327,40281.4856170297
"425",1886,91817.4129273432,40742.655982481
"426",1889,91972.1860196097,40868.4303572673
