"","X1","X2","X3"
"158",1356,68718.9493236745,45274.0825507093
"159",1359,68871.5362474555,45401.7575310178
"160",1366,69227.5724029445,45699.665875412
"161",1370,69431.0216346525,45869.8992504337
"162",1375,69685.3331742875,46082.6910048482
"163",1377.5,69812.488944105,46189.0868967469
"164",1380,69939.6447139225,46295.4827983499
"165",1381,69990.5070218495,46338.0411616933
"166",1382,70041.3693297765,46380.5995265745
"167",1393,70600.8547169735,46848.7416405609
"168",1400,70956.8908724625,47146.6503526448
"169",1410,71465.5139517325,47572.2343508208
