"","x"
"131",-0.0360978669521484
"132",-0.0361319395874707
"133",-0.0361658565724439
"134",-0.0361998086721401
"135",-0.0362335356383864
"136",-0.0362672340221866
"137",-0.0363008134909068
"138",-0.0363343323603609
"139",-0.0363677554319243
"140",-0.0364010568143176
"141",-0.0364343045337232
"142",-0.0364675725663185
"143",-0.0365006006425748
"144",-0.0365335768395156
"145",-0.0365664288180394
"146",-0.0365991936582066
"147",-0.0366319363959599
"148",-0.0366645203135255
"149",-0.0366944741570129
"150",-0.0367180652209287
"151",-0.0367415329095705
"152",-0.0367649368869769
"153",-0.0367883320378335
"154",-0.0368115614576484
"155",-0.0368348086497527
"156",-0.0368578886895016
"157",-0.0368809968417946
"158",-0.0369039277843806
"159",-0.0369269377942271
"160",-0.0369498283916806
"161",-0.0369725844612214
"162",-0.0369952749143202
"163",-0.0370179542751813
"164",-0.0370404679963399
"165",-0.0370629345063525
"166",-0.0370853768285598
"167",-0.0371077207002078
"168",-0.0371300200853649
"169",-0.0371522248924024
"170",-0.0371744205799
"171",-0.0371964605675998
"172",-0.0372185168921439
"173",-0.0372404182002781
"174",-0.0372622851992213
"175",-0.0372841189863517
"176",-0.0373059976661909
"177",-0.0373276626826236
"178",-0.0373492597929739
"179",-0.0373708054923636
"180",-0.0373923393337289
"181",-0.0374137168845086
"182",-0.0374351239726436
"183",-0.0374564054507843
"184",-0.0374776558587158
"185",-0.0374988059426768
"186",-0.0375103182828139
"187",-0.0374877492065936
"188",-0.0371345275023761
"189",-0.0374427647793022
"190",-0.0374203428892695
"191",-0.037397966855085
"192",-0.0373755272408003
"193",-0.0373533356082843
"194",-0.0373310177218999
"195",-0.0373088580008273
"196",-0.0372866138593956
"197",-0.0372644401581048
"198",-0.037242338717883
"199",-0.0372202051873024
"200",-0.0371981755713907
"201",-0.037176190292852
"202",-0.0371541839853779
"203",-0.0371366670219777
"204",-0.0371235221524027
"205",-0.0371103209634726
"206",-0.0370970035379296
"207",-0.0371800670837446
"208",-0.037282938785884
"209",-0.0373863851337167
"210",-0.0374906329321915
"211",-0.0375954402445064
"212",-0.0377510254798834
"213",-0.0379361812059658
"214",-0.0381233519872997
"215",-0.038312825873373
"216",-0.0385045074543814
"217",-0.0386983395965828
"218",-0.0388945368953253
"219",-0.0390930610372451
"220",-0.0392940145387165
"221",-0.0394973489021017
"222",-0.0397031073644696
"223",-0.0399114164874667
"224",-0.040122351116702
"225",-0.0403356988591269
"226",-0.0405519006178355
"227",-0.0407707235063217
"228",-0.0409922189710116
"229",-0.0412166655361096
"230",-0.0414438234628926
"231",-0.0416740238202734
"232",-0.0419071441425301
"233",-0.0421432824285216
"234",-0.0423825176513122
"235",-0.0421145658578563
"236",-0.0428704708448652
"237",-0.0431193943536276
"238",-0.0432916181322251
"239",-0.0433936625594873
"240",-0.0434968169106997
