"","x"
"262",0.0162169772589164
"263",0.0115794545611266
"264",0.00507830966051943
"265",0.0281932648903314
"266",0.0341127949221596
"267",0.0140608234375232
"268",0.0320189860963118
"269",0.0368408001075731
"270",0.0161249775263662
"271",0.030894537381169
"272",0.0288889211547527
"273",0.0110731920911732
"274",0.0194643147941604
"275",0.0144202385280181
"276",-0.0071052313831966
"277",0.00155819819735712
"278",0.00440370271646331
"279",0.0151555971342151
"280",0.0241869669825119
"281",0.0185472942641491
"282",0.00242266324888705
"283",0.0094491002127838
"284",0.0095617733123192
"285",0.00971648306251103
"286",0.0160815674127395
"287",0.0153888479176331
"288",0.00696554520773747
"289",0.0214404920160472
"290",0.0277599466540986
"291",0.00816697064411936
"292",0.0161610782089949
"293",0.0148842215323052
"294",0.00648162749018179
"295",0.021517356673779
"296",0.0237242745084169
"297",0.000329752338096988
"298",0.0108444612039269
"299",0.0147314803089825
"300",0.00369258220685387
"301",0.0159222978153267
"302",0.0154214771777056
"303",0.00742108880410123
"304",0.0168303322763281
"305",0.0120283574083873
"306",-0.00670372381134575
"307",0.00604814158598296
"308",0.0119055012152356
"309",0.00384004752720322
"310",0.0210291557832416
"311",0.0255708067272919
"312",0.00716835164402701
"313",0.0120507388208271
"314",0.0152273335257885
"315",0.0180932324902142
"316",0.0167183011888074
"317",0.0117790725327667
"318",0.00288748291444607
"319",0.0173485726722621
"320",0.0181686081832421
"321",0.0109448661744422
"322",0.0224423174237209
"323",0.0162348488325911
"324",0.00421390994141264
"325",0.0118113198659467
"326",0.0089161399567632
"327",0.00388519320104403
"328",0.0124893691711626
"329",0.0113736166589365
"330",0.00791847394987433
"331",0.0165875993102547
"332",0.00877526033208899
"333",0.00392215302437822
"334",0.00447919847098478
"335",0.0081115506120884
"336",0.0207126605984974
"337",0.0256851812757496
"338",0.0171832469898203
"339",0.0103341324887049
"340",0.018572658451287
"341",0.0137223658106409
"342",0.00492699929377969
"343",0.0190873923343804
"344",0.0236667497833687
"345",0.0138631792543764
"346",0.0281872262501138
"347",0.0277089580442681
"348",0.0212924428290793
"349",0.0328127261507033
"350",0.0283453755364156
"351",0.00766631447728403
"352",0.0218996003080985
"353",0.0145961647487689
"354",-0.000951905268859237
"355",0.0206498414617042
"356",0.0297182287168716
"357",0.0181802349899039
"358",0.0284939632394415
"359",0.0283179426934835
"360",0.0290526169623957
"361",0.0280068377867558
"362",0.0249200658403049
"363",0.0210844899697942
"364",0.0144564468840674
"365",0.0169630991612309
"366",0.0210553181538259
"367",0.0178015817670382
"368",0.0193387587784616
"369",0.0182743088786496
"370",0.0345039352761362
"371",0.027787084195693
"372",0.0229486038877585
"373",0.0367043834954849
"374",0.0331839580172277
"375",0.0235312025212961
"376",0.0305576796125772
"377",0.0305853292930825
"378",0.0303936032405757
"379",0.0306559375858181
"380",0.0295890265320419
"381",0.0287110304044559
"382",0.0297112791671294
"383",0.0264443952533527
"384",0.0227118695513415
"385",0.0208121433365232
"386",0.017449755067965
"387",0.0143588921382239
"388",0.0108014000239641
"389",0.00729598141000786
"390",0.00704800409551695
"391",0.0133978262442179
"392",0.0199638965423224
"393",0.0205751559121156
"394",0.00959842701950402
"395",0.0162203115807105
"396",0.0217279747717975
"397",0.0234810227462589
"398",0.0216729568334201
"399",0.0206791559875508
"400",0.0148086536127164
"401",0.0145592924809756
"402",0.0153656108237372
"403",0.0244269383972185
"404",0.0245044007061845
"405",0.0175015960398735
"406",0.0200110436455078
"407",0.0139561544219131
"408",0.0179199087076205
"409",0.0238795999795396
"410",0.0267686795384946
"411",0.0207204602230342
"412",0.0263390751975807
"413",0.0271015485739076
"414",0.0262146451038122
"415",0.0229959865941576
"416",0.01707554630408
"417",0.0144634378138024
"418",0.0214074662459598
"419",0.0190068572876005
"420",0.0173934562142021
"421",0.0256235795784612
"422",0.0314781320579872
"423",0.0326948733299252
"424",0.0316250616731045
"425",0.0256309869854823
"426",0.0187317354308474
"427",0.0147547889134711
"428",0.018834237444267
"429",0.0146305555133913
"430",0.019504135803876
"431",0.010833121732712
"432",0.0074143766250223
"433",0.0270764225817268
"434",0.0328123856934047
"435",0.0183811067739411
"436",0.0263858266317208
"437",0.0255712637004512
"438",0.027570233886157
"439",0.0273681201983616
"440",0.0271827486389971
"441",0.0255420552959784
"442",0.0233400561992552
"443",0.0177797229282141
"444",0.0211890633507675
"445",0.0322159565436575
"446",0.0288131469498023
"447",0.0197806820221563
"448",0.025278865332163
"449",0.0180696827182259
"450",0.0102332657301746
"451",0.0125142056510036
"452",0.0163335762948273
"453",0.0120254389934309
"454",0.0221960111975772
"455",0.0237049994302567
"456",0.0243260520488819
"457",0.0217970830540213
"458",0.0157822759194582
"459",0.00798940734738576
"460",0.0194805108035599
"461",0.022613471961638
"462",0.0261306565639742
"463",0.0238353063280364
"464",0.0163035822088753
"465",0.0110684771777938
"466",0.015756102518493
"467",0.0144174434425629
"468",0.0117465398791759
"469",0.0165589080710235
"470",0.0147307736652597
"471",0.00617731326937177
"472",0.0143214858556579
"473",0.0105242903986501
"474",0.0085458896610556
"475",0.022828724898323
"476",0.0212191525876344
"477",0.0106468261214478
"478",0.0164160512866754
"479",0.0123472795374552
"480",0.00809839837661793
"481",0.0114212220753306
"482",0.00735048447985205
"483",0.00937776347187943
"484",0.0153166560487745
"485",0.014889890024024
"486",0.00601287803728257
"487",0.0111727691709015
"488",0.00222562594413475
"489",-0.00323558514932205
"490",-0.0018808690568491
"491",-0.000137100251863694
"492",-0.00923553920402849
"493",-0.00479361842291298
"494",0.00423765197870389
"495",-0.000692735929153906
"496",-0.00495733615677172
"497",-0.00279467941726625
"498",-0.000582841766355839
"499",-0.000894754190947054
"500",-0.00478542347577151
"501",-0.00464626104715436
"502",-0.00336313833477285
"503",0.00723557447707105
"504",0.00523128842039343
"505",0.0112761892854349
