"";"x"
"300";0,0202627047634462
"301";-0,00997929049753185
"302";-0,0261264227051133
"303";-0,0305814402686661
"304";-0,0626270993974565
"305";0,00249037547334587
"306";0,0336044565247537
"307";0,0412272044378745
"308";0,0448239869329774
"309";0,03775327642497
"310";0,0414178293114779
"311";0,0521596578070043
"312";0,0476602956779825
"313";0,0550866526701055
"314";0,0521560995058561
"315";0,0569048812400521
"316";0,0541615710414828
"317";0,0451646516481042
"318";0,060928986305098
"319";0,0501381852523137
"320";0,0533534023942157
"321";0,0469418877674392
"322";0,0500465619460873
"323";0,0536376459120765
"324";0,0516381154546158
"325";0,0590396152087147
"326";0,0491928224871341
"327";0,0499119288544408
"328";0,043117338070902
"329";0,0501074364729468
"330";0,0492793956301378
"331";0,0539218105227548
"332";0,0471954173782288
"333";0,0407342787809126
"334";0,0447964709315927
"335";0,0427986989520557
"336";0,0519617514984876
"337";0,0492975980468077
"338";0,0446442758459548
"339";0,0340455548266341
"340";0,0466565693006069
"341";0,0539162813162863
"342";0,0534602320210474
"343";0,0555278630196781
"344";0,0531949242170481
"345";0,0486884814690277
"346";0,0522507821940791
"347";0,0500776227406637
"348";0,0495544083092096
"349";0,0482037638986301
"350";0,0512665158761483
"351";0,04895044771379
"352";0,0476691833433906
"353";0,0523473502819384
"354";0,0530026344331331
"355";0,0509322420171228
"356";0,0536938996737822
"357";0,0511329762364619
"358";0,0546033988889661
"359";0,0553372038486485
"360";0,0520010660180922
"361";0,0600251062799663
"362";0,0565101897235004
"363";0,0556426336836704
"364";0,0581094461125148
"365";0,0592158237542915
"366";0,0591480317033916
"367";0,0594629892099465
"368";0,058829584050585
"369";0,062949154699743
"370";0,0624240545434869
"371";0,0662074798645349
"372";0,0606555436569226
"373";0,0612953937920793
"374";0,0647206691468318
"375";0,0595214760424522
"376";0,0636334555338866
"377";0,0649512143357416
"378";0,0601388373469522
"379";0,0664768205972826
"380";0,0695752613186196
"381";0,0669122213370579
"382";0,0667722847575584
"383";0,0604215644563498
"384";0,0611740800739196
"385";0,0740535019079249
"386";0,0679091955078664
"387";0,0714984400488324
"388";0,0622218951090714
"389";0,0704276714655395
"390";0,0603198470310473
"391";0,0653417160342463
"392";0,0543343652015719
"393";0,056541628283499
"394";0,0704285143497357
"395";0,0786991655470951
"396";0,0819096904102891
"397";0,0814610352284151
"398";0,0801920409423993
"399";0,0815899091045738
"400";0,0787577628348421
"401";0,077396911887019
"402";0,0760401496045894
"403";0,075252389114535
"404";0,0700528452335551
"405";0,059595869140463
"406";0,0507348227444075
"407";0,0349763003709023
"408";0,0387043633261082
"409";0,0351628092382146
"410";0,0171384264931464
"411";0,0187277180192485
"412";-0,0317186672206488
"413";0,00115013211548588
"414";-0,0226738947795509
"415";-0,0371951381877222
"416";-0,0749565272959716
"417";-0,0118057203090835
"418";-0,0264427215579054
"419";0,0159687167775656
"420";-0,00518226916539729
"421";-0,00206763662550528
"422";0,0220752388569639
"423";-0,0298709151281663
"424";-0,0225541953482789
"425";-0,0516579802790738
"426";-0,0350681983446769
