"","Age","predfit","predSEP"
"1",14.615588624873,9220.79293963196,270.549793709598
"2",14.7211502964425,10253.7451684679,328.788083708934
"3",14.793677203108,14680.6563837467,643.176851183656
"4",14.9024675631061,12557.6711953302,392.017105691323
"5",14.9754471396101,10531.140082684,165.217837356122
"6",15.0849165043661,10055.0309983282,157.859061564011
"7",15.1564542382259,10836.9350901523,189.691749519265
"8",15.2637608390155,10827.5349061172,182.52219656381
"9",15.5071241984455,11166.3577693629,210.766251554176
"10",15.6131375316693,11722.7534081804,255.417052734667
"11",15.6840249386158,11874.0824470111,264.924138343498
"12",15.7903560490355,11296.9036664865,206.763609489704
"13",15.8592670964565,11626.397506458,220.204052791212
"14",15.9626336675881,12123.4804109452,252.065117130024
"15",16.0337020281411,10305.0492531434,214.977069447378
"16",16.1403045689706,8745.5188927182,171.115068438072
"17",16.2122176021535,10465.9753050168,199.577313335428
"18",16.3200871519277,9404.25956552699,175.379447488115
"19",16.3916329647353,10199.0300018656,183.148254384031
"20",16.4989516839465,9923.78058791151,180.904243046693
"21",16.5677805675471,9743.15863035657,153.065259236102
"22",16.6710238929479,10203.7022490702,205.131367371028
"23",16.7443088331327,10087.6264773292,195.909154932751
"24",16.8542362434099,9162.02740304068,169.830539565959
"25",16.9241638505888,9428.2495460153,174.915959831988
"26",17.0290552613571,10457.595770314,544.643012147254
"27",17.1015499709846,10653.9926963741,760.510240775251
"28",17.2792633697249,7519.2412059248,507.791554599687
"29",17.3827203711734,11485.7458400725,885.704332721481
"30",17.4550851093607,13526.9966689713,1387.49684871062
"31",17.7814408236126,12335.3764319974,938.034647707107
"32",17.8678142535791,10844.3992061644,830.218079457988
"33",17.9942001888995,10281.9501323762,657.915790156258
"34",18.0742251996072,10379.982898474,809.546361089643
"35",18.394102303286,9762.12611414402,843.481088752325
"36",18.4790977288455,15711.1985961735,1452.98856391707
"37",18.68522742221,8819.26311880687,886.933657787146
"38",19.1018012603509,7962.27082922672,590.038124448626
"39",19.4337727806003,6321.644178215,335.966530361805
"40",19.5152015605063,9179.76097672119,603.624036227958
"41",19.6389625125962,7127.46335806723,674.521666401107
"42",19.7236268569642,11322.1701847297,751.525522183473
"43",19.9477909108912,8239.69795755126,572.586142264417
"44",20.091208843772,9579.495740962,426.616876888464
"45",20.1920450967885,9389.35693738527,536.39343087335
"46",20.441065680049,11555.3618276241,696.104012557567
"47",20.6861601028782,12999.8551207979,928.910226355916
"48",20.8331269939043,10786.3355316327,691.781656267676
"49",21.0796312531714,15802.9139588094,1411.83128494887
"50",21.1771972799411,9637.48938903028,436.516467337687
"51",21.5685102960635,10323.1373265588,643.129285368283
"52",21.8111972092183,8291.53597555896,567.269006857927
"53",22.2449686739424,8583.58424090053,517.017439161927
"54",22.4366756781024,10951.256467015,474.918285002889
"55",22.7731363586361,9966.9171060308,445.174020002852
"56",23.0081255817574,8236.17292561784,229.879464234876
"57",23.2433158102856,8855.42053838146,317.134767645521
"58",23.4852619403184,17796.9168488221,1720.44201234923
"59",23.7824812676501,17923.2225738466,1769.23393352974
"60",24.0289608962729,14688.7405512754,1078.49258486765
"61",24.1280386844166,17369.7773933513,1621.07110301316
"62",24.315900000402,16456.6543058279,1525.57994147888
"63",24.8084567627472,14981.7572747498,1135.746582453
"64",25.0209490050271,16258.8501880079,1486.14637214692
"65",25.2327849448938,14330.3140008238,1140.5463641991
"66",25.6029403254426,15549.6648327645,1368.1303642061
"67",25.8838004270196,14778.5316454175,1179.03708427062
"68",26.3019005127338,15121.5103747862,1222.62380086914
"69",26.6556015778348,13179.0988481223,855.716717059485
"70",26.9978029560336,13730.9697562631,980.99722533877
"71",27.3633579922211,10791.0328239725,512.533667011549
"72",27.7038059216623,9601.74994104519,363.607132820881
"73",27.9851875199667,9667.75527498118,279.574854868742
"74",28.0555329195428,10515.3241732631,335.194309719396
"75",28.4830613200051,9227.59937594311,217.195244955687
"76",28.7610403756291,9129.72908448438,329.533449671806
"77",29.2048240030208,10741.7240704869,259.458612112207
"78",29.4184188031073,9907.64318414746,411.138420046167
"79",29.7754754223235,9240.55073354424,242.604158874686
"80",30.1938701754237,9556.14347588963,331.893386069034
"81",30.5454627770262,9621.11906136321,455.296962003855
"82",31.035907311537,9442.34292665993,292.843151732426
"83",31.25080308642,9722.48973371287,298.886848859452
"84",31.4468421321835,8792.54751685672,248.49036397891
"85",31.820919341023,9638.71381748188,330.552236700902
"86",31.914461232883,9321.09869486561,326.017383734833
"87",32.2024954598616,9124.53144587708,244.208771293582
"88",32.4014421719366,9426.41279725527,271.491606345483
"89",32.6387666660006,9198.07213880481,313.686084656221
"90",32.8306961615158,9159.15334864512,358.766099074153
"91",32.9476186147356,9912.96915670886,398.145233291787
"92",33.1420043509196,9958.25106296297,325.502810512724
"93",33.3746061326511,10357.0327995268,418.567127948135
"94",33.6005392444806,10847.073360797,377.261529687797
"95",33.7107044682266,10271.6378714552,404.650459728729
"96",33.9148582277533,10214.8134994627,311.433048685336
"97",34.0411215515638,9320.99376441046,334.94854057809
"98",34.2088270265693,9827.23055208692,427.94468504836
"99",34.3321195150013,8381.2235651232,269.312618217861
"100",34.5831320771278,8813.9634929076,371.103136095145
"101",34.8279747962686,9526.47674536445,324.246361755767
"102",35.0804515911123,9195.04827514826,356.634840343603
"103",35.3777372015216,9271.03564549601,203.032009439784
"104",35.5344117785043,8710.60524293564,324.425702961141
"105",35.7161290868471,9395.01569920395,217.242029432875
"106",36.1049096704196,9000.586759667,355.834375335401
"107",36.3017872362206,8847.58754752614,227.952083883206
