"","Age","predfit","predSEP"
"1",1.8e-05,9.16873336447481,0.280598774821513
"2",5.4e-05,11.1457438328664,0.259274443043261
"3",9e-05,9.56709208280297,0.238761432471261
"4",0.000126,12.2463524630205,0.342291991157718
"5",0.000162,14.9741408141017,0.475590533479102
"6",0.000198,NA,NA
"7",0.000234,10.410953245602,0.38726104082842
"8",0.00027,7.54560072661971,0.311996834504028
"9",0.000306,14.3070855410609,0.417694904039964
"10",0.000342,12.0915030946176,0.29272966981891
"11",0.000378,11.3343142132146,0.284448953031438
"12",0.000413,11.4177090179013,0.301054180434235
"13",0.000449,9.13436007111725,0.223875719661704
"14",0.000485,9.54581779274544,0.260341072749438
"15",0.000521,12.4043134702547,0.244046562215568
"16",0.000557,11.6839999295789,0.369233097316358
"17",0.000593,12.2712032302734,0.313463851728312
"18",0.000629,10.5175387675354,0.261245145512175
"19",0.000671,10.8606462324718,0.269445907550104
"20",0.000736,11.2055214329442,0.296433167242976
"21",0.000801,10.8889420833149,0.181799629195378
"22",0.000837,5.10974755541544,0.338638351669143
"23",0.000866,9.9554176677298,0.278460378505992
"24",0.000898,11.3511280308303,0.281412656125452
"25",0.000967,6.14461013104729,0.388132747787877
"26",0.001028,9.03066883380499,0.278016853213591
"27",0.001097,9.56897848880476,0.275439800967014
"28",0.001161,10.0187132418589,0.312501785603201
"29",0.001226,8.82556624514473,0.337606676133797
"30",0.001291,10.9468842791566,0.270393999175469
"31",0.001356,9.29814733417082,0.319990578763665
"32",0.001389,9.21996512915017,0.303757568789459
"33",0.001431,8.57168201914252,0.338795021388417
"34",0.001454,9.13300830366808,0.263300678277659
"35",0.001464,2.34788412198803,0.241061613268896
"36",0.001486,6.25575089339083,0.260847805792646
"37",0.001496,3.17936217169803,0.264193493820008
"38",0.001519,6.33642548015367,0.30763355233833
"39",0.001529,1.41929418464934,0.253685560322348
"40",0.001551,3.96186732812387,0.294277578277999
"41",0.001561,6.2571173907375,0.294947180569524
"42",0.001584,5.85873028111734,0.313650065798826
"43",0.001594,4.25637374323569,0.269511951072117
"44",0.001631,5.6985687256939,0.409473262823907
"45",0.001649,4.18684803681706,0.405699640837051
"46",0.001693,6.75815433410565,0.351142173666768
"47",0.001711,8.02564636768195,0.283749566193141
"48",0.001755,10.3918257564257,0.195139719894156
"49",0.001773,10.5364923943641,0.188275829007907
"50",0.001816,8.05507938549537,0.265633013457824
"51",0.001835,7.44576679551246,0.283278200462681
"52",0.001878,6.1954724527719,0.296332150680535
"53",0.001897,6.48655130376411,0.262472586227124
"54",0.00194,6.47872515268059,0.312778092380412
"55",0.001959,6.01945914384469,0.307733444835061
"56",0.002002,6.02929018486096,0.329499097901464
"57",0.002021,7.7205005727801,0.140681794483544
"58",0.002064,7.77569544224013,0.28756584720385
"59",0.002082,7.22082285553529,0.205292073886156
"60",0.00212,9.52497127377746,0.213431541429268
"61",0.002144,9.14206088182017,0.234107924228693
"62",0.002181,7.2873042404358,0.182361657173571
"63",0.002206,9.1724238275544,0.187388627752059
"64",0.002249,9.50269972487622,0.248050648195938
"65",0.002268,10.0212168450934,0.180871000643257
"66",0.002311,7.8811295604995,0.316973944125787
"67",0.00233,9.94077512022912,0.185466193059815
"68",0.002373,8.45153775759489,0.24193445887464
"69",0.002392,10.0768639005298,0.184050921069914
"70",0.002429,5.81294255649345,0.218490020131994
"71",0.002454,9.14144844455517,0.309410698000561
"72",0.002621,7.84293447058398,0.286575953179457
"73",0.002905,8.89873851080715,0.331542606120605
"74",0.003096,8.32825673810486,0.298148002926186
"75",0.003287,10.8215455320478,0.328950059583757
"76",0.003669,10.765881378902,0.427936749095441
"77",0.003764,7.8553321551474,0.404321970206267
"78",0.003962,12.4190362699197,0.687286121726907
"79",0.004064,13.732814395212,0.760618826845077
"80",0.004473,10.3245521907423,0.539267924559023
"81",0.004677,10.2320185391542,0.472085991746622
"82",0.004983,12.5451411999659,0.75570685502852
"83",0.005085,11.1473951785207,0.556447339981501
"84",0.005289,11.8273905964155,0.603516223067186
"85",0.005494,13.8114028009878,0.553750793638395
"86",0.005596,15.3680308180682,0.604909498397507
"87",0.0058,14.5577790351522,0.669975892947768
"88",0.006004,15.1824318125329,0.627538827330084
"89",0.006208,15.1833224283548,0.547844451865705
"90",0.006405,16.1218862654727,0.693940322177811
"91",0.006597,15.8706021980426,0.720378025624023
"92",0.006789,15.9215829043607,0.711693452630622
"93",0.00698,16.3535130103099,0.720193497982818
"94",0.007172,16.2112646201998,0.742838801701961
"95",0.007364,16.575184648289,0.748334203521266
"96",0.007555,17.356608375101,0.803360567292247
"97",0.007747,15.7865098471314,0.720377046942066
"98",0.007939,16.047016318286,0.792264966347224
"99",0.00813,16.7229887450972,0.840674302442824
"100",0.008322,15.6675688573266,0.778950299367093
"101",0.008514,15.996198216821,0.856866546672406
"102",0.008701,15.1734507939443,0.867271015937091
"103",0.008884,16.4168775766723,0.903599871110565
"104",0.009067,16.9683207217636,1.02540204057503
"105",0.00925,16.6935480801499,1.00541189920333
"106",0.009434,17.3108259392609,1.06877071417262
"107",0.009617,17.0598190049324,1.00583308101284
"108",0.0098,16.9100563505077,1.11536680432541
"109",0.009983,16.4422470573595,1.01360282586868
"110",0.010166,15.3646387855013,0.951891096586866
"111",0.01035,14.1888722655694,0.934291062342685
"112",0.010533,8.5227217266579,0.508280398305542
"113",0.010716,1.218635981922,0.273860178206604
"114",0.010899,-1.0261089212209,0.20745341024862
"115",0.011081,2.21148893059954,0.129243921717175
"116",0.011262,-0.851215813050246,0.189724032450865
