"","Age","predMATfit","predMATSEP"
"1",NA,457.2,253.490818860954
"2",NA,457.2,253.490818860954
"3",NA,457.2,253.490818860954
"4",NA,457.2,253.490818860954
"5",NA,457.2,253.490818860954
"6",NA,457.2,253.490818860954
"7",NA,457.2,253.490818860954
"8",NA,457.2,253.490818860954
"9",NA,457.2,253.490818860954
"10",NA,457.2,253.490818860954
"11",NA,457.2,253.490818860954
"12",NA,457.2,253.490818860954
"13",NA,457.2,253.490818860954
"14",NA,457.2,253.521775932986
"15",NA,457.2,253.521775932986
"16",NA,457.2,253.718719297886
"17",NA,457.2,253.718719297886
"18",NA,457.2,253.718719297886
"19",NA,457.2,253.718719297886
"20",NA,457.2,253.718719297886
"21",NA,457.2,253.718719297886
"22",NA,457.2,253.704127180599
"23",NA,457.2,253.704127180599
"24",NA,457.2,253.704127180599
"25",NA,457.2,253.704127180599
"26",NA,457.2,253.704127180599
"27",NA,457.2,253.704127180599
"28",NA,457.2,253.704127180599
"29",NA,457.2,253.704127180599
"30",NA,457.2,253.696625906627
"31",NA,457.2,253.696625906627
"32",NA,457.2,253.696625906627
"33",NA,457.2,253.696625906627
"34",NA,457.2,253.696625906627
"35",NA,457.2,253.711864661881
"36",NA,457.2,253.519929825455
"37",NA,457.2,253.519929825455
"38",NA,457.2,253.519929825455
"39",NA,457.2,253.519929825455
"40",NA,457.2,253.519929825455
"41",NA,457.2,253.519929825455
"42",NA,457.2,253.519929825455
"43",NA,457.2,253.519929825455
"44",NA,457.2,253.519929825455
"45",NA,457.2,253.519929825455
"46",NA,457.2,253.539023537131
"47",NA,457.2,253.577791037472
"48",NA,457.2,253.577791037472
"49",NA,457.2,253.577791037472
"50",NA,457.2,253.577791037472
"51",NA,457.2,253.594784584213
"52",NA,457.2,253.594784584213
"53",NA,457.2,253.594784584213
"54",NA,457.2,253.594784584213
"55",NA,457.2,253.594784584213
"56",NA,457.2,253.594784584213
"57",NA,457.2,253.594784584213
"58",NA,457.2,253.594784584213
"59",NA,457.2,253.594784584213
"60",NA,457.2,253.594784584213
"61",NA,457.2,253.594784584213
"62",NA,457.2,253.594784584213
"63",NA,457.2,253.594784584213
"64",NA,457.2,253.594784584213
"65",NA,457.2,253.582868512634
"66",NA,457.2,253.582868512634
"67",NA,457.2,253.582868512634
"68",NA,457.2,255.794772682172
"69",NA,457.2,255.794772682172
"70",NA,457.2,255.794772682172
"71",NA,457.2,255.794772682172
"72",NA,457.2,255.794772682172
"73",NA,457.2,255.794772682172
"74",NA,457.2,255.794772682172
"75",NA,457.2,255.794772682172
"76",NA,457.2,255.794772682172
"77",NA,457.2,255.794772682172
"78",NA,457.2,255.794772682172
"79",NA,457.2,255.794772682172
"80",NA,457.2,255.794772682172
"81",NA,457.2,255.794772682172
"82",NA,457.2,255.794772682172
"83",NA,457.2,255.794772682172
"84",NA,457.2,255.794772682172
"85",NA,457.2,255.794772682172
"86",NA,457.2,255.794772682172
"87",NA,457.2,255.794772682172
"88",NA,457.2,256.298221082758
"89",NA,457.2,256.298221082758
"90",NA,457.2,256.298221082758
"91",NA,457.2,256.298221082758
"92",NA,457.2,256.298221082758
"93",NA,457.2,256.298221082758
"94",NA,457.2,256.298221082758
"95",NA,457.2,256.298221082758
"96",NA,457.2,256.298221082758
"97",NA,457.2,258.407349689719
"98",NA,457.2,258.407349689719
"99",NA,457.2,258.407349689719
"100",NA,457.2,258.424039999131
"101",NA,457.2,258.424039999131
"102",NA,457.2,258.424039999131
"103",NA,457.2,258.424039999131
"104",NA,457.2,258.317919681376
"105",NA,457.2,258.317919681376
"106",NA,457.2,258.317919681376
"107",NA,457.2,258.317919681376
"108",NA,457.2,258.311568436995
"109",NA,457.2,258.311568436995
"110",NA,565.2,263.663593369748
"111",NA,565.2,263.663593369748
"112",NA,565.2,263.663593369748
"113",NA,565.2,263.905420588143
"114",NA,565.2,263.905420588143
"115",NA,565.2,263.905420588143
"116",NA,565.2,263.260661713389
"117",NA,565.2,263.260661713389
"118",NA,565.2,263.260661713389
"119",NA,565.2,263.260661713389
"120",NA,565.2,263.260661713389
"121",NA,565.2,269.228152745066
"122",NA,565.2,269.192289880446
"123",NA,565.2,269.259366788453
"124",NA,565.2,269.806081946817
"125",NA,565.2,269.806081946817
"126",NA,565.2,269.688016474731
"127",NA,565.2,269.688016474731
"128",NA,565.2,269.688016474731
"129",NA,565.2,269.688016474731
"130",NA,565.2,269.711237762213
"131",NA,489.2,268.794196130292
"132",NA,489.2,268.730190771075
"133",NA,489.2,268.038854931386
"134",NA,489.2,268.038854931386
"135",NA,489.2,268.038854931386
"136",NA,489.2,268.038854931386
"137",NA,489.2,265.453790158382
"138",NA,489.2,265.453790158382
"139",NA,489.2,265.453790158382
"140",NA,489.2,265.453790158382
"141",NA,489.2,265.47186398915
"142",NA,489.2,265.47186398915
"143",NA,489.2,265.469278797488
"144",NA,489.2,265.469278797488
"145",NA,489.2,265.469278797488
"146",NA,489.2,265.497959394764
"147",NA,489.2,265.536554116993
"148",NA,489.2,265.536554116993
"149",NA,489.2,266.458689235068
"150",NA,489.2,266.458689235068
"151",NA,489.2,266.458689235068
"152",NA,489.2,266.458689235068
"153",NA,489.2,266.458689235068
"154",NA,489.2,266.458689235068
"155",NA,489.2,266.458689235068
"156",NA,489.2,266.458689235068
"157",NA,489.2,271.669669965228
"158",NA,489.2,275.874645205994
"159",NA,489.2,275.874645205994
"160",NA,489.2,275.874645205994
"161",NA,489.2,276.509294665732
"162",NA,489.2,276.509294665732
"163",NA,489.2,276.762907485121
