"","Age","predMATfit","predMATSEP"
"1",NA,6.196,2.63934330228979
"2",NA,7.758,2.61070163839787
"3",1.4845128537575,8.046,2.6023703394484
"4",2.05032347806955,8.118,2.59919170639763
"5",2.522432250149,8.286,2.57769155028097
"6",2.99020686476275,8.214,2.56701676178826
"7",3.69628244784293,8.154,2.56763901857
"8",4.03706598576238,8.094,2.57367804132247
"9",4.32019919706118,8.094,2.56967127615973
"10",4.4826364298843,8.154,2.56715553268871
"11",4.63886130853074,8.094,2.58912855619356
"12",4.80621646323776,8.154,2.59043537292902
"13",5.08608994687134,7.954,2.57206627083936
"14",5.39477487725316,7.542,2.61327016698805
"15",5.71251958411371,7.574,2.62377525534347
"16",6.08128849752734,8.098,2.60653345552417
"17",6.46815573773184,7.546,2.60820252441982
"18",6.85113539194259,8.602,2.94697623823545
"19",7.14688923347441,6.546,3.19832780879204
"20",7.38164218854179,7.364,2.63995371796653
"21",7.62633365086709,7.51,2.68103127064284
"22",8.36455460629008,7.068,2.78696754229219
"23",9.46316016809434,6.778,2.80017702908394
"24",10.5115404967373,8.122,2.74924445672996
"25",11.5564903987633,10.544,2.80503753779022
"26",12.0485705061313,9.314,2.72600158793834
"27",12.5616753357203,8.046,2.75407987502983
"28",13.0812475240051,-4.08,3.61746922824625
"29",13.5930370388191,2.752,3.22704367045458
"30",14.1070731101623,1.294,3.77382636561638
"31",14.4860735312958,10.094,5.00698358731713
"32",14.7540406131275,-1.336,5.4521722897491
"33",15.4152506161785,-2.138,3.86856959979484
"34",15.5169752320325,2.992,3.95374479679431
"35",15.6186998478865,-0.378,3.62005986939131
"36",15.7712867716675,2.038,3.41619471086918
"37",15.898442541485,2.518,3.53253863557408
"38",16.0255983113025,-0.906,4.28678412476751
"39",16.1781852350835,-10.026,3.76064562543397
"40",16.3307721588645,6.318,4.29000336180893
"41",16.5850836984995,5.124,5.73450493614398
"42",16.8393952381345,-6.654,5.72993311800566
"43",17.0428444698425,-1.252,5.75929161514491
"44",17.2462937015505,2.336,5.60223534216405
"45",17.5514675491125,0.881999999999999,5.78407895003618
"46",17.8057790887475,-1.252,5.98523790625171
"47",18.0600906283825,-1.252,5.41041264382911
"48",22.2816621863235,-15.042,4.35626685847624
"49",22.459680264068,-13.79,3.48304389845713
"50",22.6376983418125,-15.042,3.32033607775772
"51",23.1971837290095,-10.724,5.58087918847068
"52",23.6549445003525,-3.348,5.52789623343967
"53",24.036411809805,-6.782,5.87020351172607
"54",24.2652921954765,-11.872,3.83153132692594
"55",24.494172581148,0.0419999999999995,4.86610892951871
"56",24.8247775826735,-6.782,5.58952763321365
"57",25.1808137381625,-7.432,5.32885905123011
"58",25.9437483570675,-10.396,6.55694152020283
"59",26.7066829759725,-0.948,6.13555973265727
"60",27.7239291345125,-5.498,5.69387767688181
"61",28.2325522137825,-10.99,4.31055203129474
"62",28.7411752930525,-12.384,3.22970895112732
"63",29.2497983723225,-13.95,3.11889453347721
"64",29.7584214515925,-15.024,4.60602221012717
"65",30.7756676101325,-11.316,4.17090518534195
"66",31.2842906894025,-7.46,5.34634745418969
"67",31.7929137686725,-6.338,3.25293737779622
"68",32.8101599272125,-7.862,3.86617015343374
"69",34.0817176253875,-6.384,5.01777088681856
"70",35.3532753235625,-1.446,4.50814297464356
"71",36.6248330217375,-0.544,4.25223394047298
"72",37.8963907199125,-0.1,4.91352216160255
"73",38.6084630308905,3.116,2.86340038993755
"74",39.1679484180875,-3.912,2.91057365620792
"75",39.4731222656495,2,3.00224177671422
"76",39.7274338052845,3.35,2.81691902502369
"77",39.9817453449195,4.134,2.91677890906674
"78",40.4395061162625,0.782,2.69852957119358
"79",41.2024407351675,-0.566,2.85270463002008
"80",41.4567522748025,-3.276,2.88078033369796
"81",41.6093391985835,-2.484,2.78906909931692
"82",41.7110638144375,-1.268,3.72579820999333
"83",41.8127884302915,-4.192,3.06417470747191
"84",42.0162376619995,-4.11,2.69256979064782
"85",42.4231361254155,2,3.24139520832472
"86",42.9826215126125,3.354,3.24237253567784
"87",43.5929692077365,3.538,2.87957808583577
"88",44.2541792107875,-0.0640000000000001,3.02467020699761
"89",44.8136645979845,2.004,2.93285325565079
"90",45.5257369089625,3.216,2.79996171038595
"91",46.2886715278675,3.542,2.74623495175902
