"","Age","predfit","predSEP"
"225",NA,3.95339778818191,0.560283586077954
"226",NA,3.97547495120871,0.562674904577236
"227",NA,3.9978101200619,0.565104850717323
"228",NA,4.02043003694988,0.56757374308661
"229",NA,4.04334423131796,0.570084784736344
"230",NA,4.06654237406366,0.572635483432844
"231",NA,4.08999764670801,0.575229034124673
"232",NA,4.1138328687675,0.577865704623878
"233",NA,4.13791195753566,0.580546494006527
"234",NA,4.16237197033371,0.583271956476691
"235",NA,4.40081739137978,0.575779335697264
"236",NA,4.21219527573891,0.588861542100606
"237",NA,4.23756020245539,0.591727242373456
"238",NA,4.263236331053,0.594213454017812
"239",NA,4.28902766733007,0.596350524697261
"240",NA,4.31518176157658,0.59852272327284
"241",NA,4.34152581780738,0.600728362288811
"242",NA,4.36822029724459,0.602970762057397
"243",NA,4.39520330160427,0.605249227783021
"244",NA,4.42249598090053,0.607564588703744
"245",NA,4.45007403287896,0.609916302112607
"246",NA,4.47800194042084,0.612307925991199
"247",NA,4.50620864999524,0.614736726637707
"248",NA,4.53516486267696,0.617148174086663
"249",NA,4.54413288025455,0.617364724254367
"250",NA,4.5502776208452,0.617480638629317
"251",NA,4.63773862328488,0.610833172650073
"252",NA,4.56890634677032,0.616918059602608
"253",NA,4.59537168642596,0.614483692228935
"254",NA,4.62234379623053,0.612029479488417
"255",NA,4.6496348282343,0.609550874283805
"256",NA,4.6774585578002,0.607051857583706
"257",NA,4.7538896404294,0.602109786394174
"258",NA,4.85867880219558,0.595772516409151
"259",NA,4.96410546694398,0.589421867737146
"260",NA,5.07040955972863,0.583062152851922
"261",NA,5.17598011942985,0.575926228034921
"262",NA,5.28179976558806,0.568630511952031
"263",NA,5.38799655286948,0.561345924879885
"264",NA,5.49545923386904,0.554120023426611
"265",NA,5.54145475296398,0.550333223076255
"266",NA,5.58826042714378,0.546598232200472
"267",NA,5.63603394784651,0.542887493405262
"268",NA,5.68430150028115,0.539266518672112
"269",NA,5.73303956965939,0.535738938440884
"270",NA,5.78228642476947,0.532314049257378
"271",NA,5.82693832118999,0.528681423881872
"272",NA,5.87191267513102,0.5251645161138
"273",NA,5.91741641036395,0.52176921156189
"274",NA,5.96328071772788,0.518501960776432
"275",NA,5.97970777751809,0.513707280204053
"276",NA,5.98026475314456,0.508519649178868
"277",NA,5.98079466249229,0.503539393083703
"278",NA,5.9813465577275,0.498765187704888
"279",NA,5.9818565854944,0.494208172517216
"280",NA,5.97568138113904,0.490392403716602
"281",NA,5.9540042809978,0.487979644754783
"282",NA,5.93242158763573,0.485703415218326
"283",NA,5.91119662157721,0.48356226554652
"284",NA,5.88413214980274,0.479818628824619
"285",NA,5.85678788681916,0.476007921038339
"286",NA,5.8296406505805,0.472269863099945
"287",NA,5.80272999593708,0.46860407334736
"288",NA,5.77604920070556,0.465010766152269
"289",NA,5.74953223241912,0.461489186468746
"290",NA,5.72324421831397,0.458038845718839
"291",NA,5.69715703233591,0.45466074603809
"292",NA,5.67127382287852,0.451351155262871
"293",NA,5.64558710731326,0.448113158858198
"294",NA,5.62007492452376,0.44494607449402
"295",NA,5.59479492546234,0.441847491666396
"296",NA,5.56966786964548,0.438819489757844
"297",NA,5.54340357616321,0.436037163263047
"298",NA,5.50894950998827,0.43440750599859
"299",NA,5.4744967966514,0.432831457367803
"300",NA,5.44010736868364,0.431306809702964
"301",18.093006875,5.40573310742239,0.42983543354418
"302",18.0970870138402,5.3714385506403,0.428417339783259
"303",18.1011671526804,5.37854698166567,0.427908208441095
"304",18.1052472915205,5.40739980892565,0.428353734735171
"305",18.1093274303607,5.43630481449731,0.428825401298283
"306",18.1134075692009,5.46520766638621,0.429322696442855
"307",18.117487708041,5.49414923813121,0.429845562536901
"308",18.1215678468812,5.52306264283966,0.430395308609844
"309",18.1256479857214,5.55203388805994,0.430968990018801
"310",18.1297281245616,5.55876176189912,0.431859339857214
"311",18.1338082634017,5.48837923793039,0.433973444154888
"312",18.1378884022419,5.41827005546392,0.43641452840384
"313",18.1419685410821,5.34843886987279,0.439175161953085
"314",18.1460486799223,5.27890217624018,0.442243664685977
"315",18.1501288187624,5.24233029493087,0.44441156317139
"316",18.1542089576026,5.21381736050967,0.446019200243256
"317",18.1582890964428,5.18842005933283,0.447687438249985
"318",18.162369235283,5.16321102910741,0.449645071577249
"319",18.1664493741231,5.13823729689649,0.451880203556454
"320",18.1705295129633,5.11342563289421,0.454382809018611
"321",18.1746096518035,5.09227965026321,0.457202982965243
"322",18.1787903089242,5.09142139510849,0.460671326242567
"323",18.1829709660449,5.09058365626803,0.464423586956643
