"","Age","predfit","predSEP"
"1",NA,869.236462302239,16.0971982191435
"2",NA,858.767222903883,18.9715496540441
"3",NA,862.603820313322,18.4016622336386
"4",NA,859.679173519339,18.2040408868796
"5",NA,880.726818869788,17.8561018311027
"6",NA,884.498589308306,18.1868912070316
"7",NA,874.965656483713,34.7413236291
"8",NA,892.014774456633,23.0215754271085
"9",NA,899.008434023908,19.0943455588747
"10",NA,901.932353054315,36.8341058886039
"11",NA,917.083814367433,37.8805361105073
"12",NA,922.838953880201,22.7485645040691
"13",NA,928.709059999073,22.4072967547723
"14",NA,935.03338206692,22.6112087671237
"15",3.208302995,931.54275871382,25.8269873948386
"16",3.311241462,959.715512479619,29.243986673915
"17",3.397926486,970.526290072292,31.388373903158
"18",3.501920599,967.994080813191,34.2747843412894
"19",3.602155768,949.622302528797,35.4634032822491
"20",3.707959557,930.20785236714,35.5600650682363
"21",3.80748858,944.18679935396,37.9688084359468
"22",3.917684079,923.928723801031,38.5004437057394
"23",4.011350254,924.158199195423,46.2835605805917
"24",4.120128095,921.109001289359,36.4024540643149
"25",4.201655516,922.243012053094,35.2697859342287
"26",4.321312871,910.669853537723,30.4763070801976
"27",4.419397188,915.161924217481,32.4404145630698
"28",4.522930634,948.226643280878,34.3336538355749
"29",4.632259861,948.89523353932,31.1559421448382
"30",4.741775748,948.083964362917,30.5483323247494
"31",4.812961074,981.807781368569,31.9097649497293
"32",4.930956708,1010.68768795066,33.6494636861049
"33",5.032387636,1023.52312199253,33.6805931493806
"34",5.12933298,1033.14719156867,33.5095500848819
"35",5.222986782,1023.25426996621,32.5392915929019
"36",5.333167726,1049.97091029865,33.2140298063197
"37",5.432327578,1038.23482540651,32.5079846420678
"38",5.525976285,1041.10734716064,32.3788070925178
"39",5.64716873,1018.66910340753,31.4713983078871
"40",5.729279188,1078.51227194723,33.6189227525707
"41",5.827767102,1110.48417419208,37.8547243267606
"42",5.948130535,1163.00409308087,44.4321799604858
"43",6.030163734,1173.31326804801,47.2176950125069
"44",6.150479093,1178.69523595872,46.8175006619359
"45",6.232678489,1152.41739379853,44.9401290701596
"46",6.342610078,1185.79131406436,45.172813531312
"47",6.436051928,1226.4111334535,47.5884967432052
"48",6.56352243,1311.78882857539,51.3027879259511
"49",6.658449839,1339.24580319357,52.6736995627122
"50",6.75931021,1377.57412464439,55.0914817596886
"51",6.879608361,1383.83754214867,55.6025073401546
"52",6.994064598,1444.99131414527,57.4352852648523
"53",7.090429409,1426.92285922664,57.9846406263092
"54",7.2228155,1359.60985081606,52.864217715383
"55",7.313078744,1338.99200088704,48.9532998964492
"56",7.466831913,1384.33199996695,55.7000985057185
"57",7.604079167,1483.09002567533,61.6150049974114
"58",7.751546351,1570.36261330426,66.4196238298675
"59",7.884279419,1590.27009877454,65.4778672520803
"60",8.053094169,1694.88864441968,72.6402627751553
"61",8.167523033,1726.04275947941,72.3613758856212
"62",8.31188772,1663.83149036372,73.7370028319047
"63",8.4434106,1700.44920477348,71.5564842140793
"64",8.57493348,1689.24024241597,74.2342392983285
"65",8.72883094,1579.79281338797,67.5249034814831
"66",8.883114456,1665.29873900179,74.3161831246141
"67",9.000285995,1666.09614329671,74.6648396326053
"68",9.166778885,1593.31253695933,70.0426959725691
"69",9.302699438,1528.53234989826,59.4323774884498
"70",9.43871737,1429.76395077561,53.984524104716
"71",9.591099538,1057.60548032917,27.0771500079453
"72",9.723422041,650.794882284001,11.6157913614973
"73",9.849529621,625.050752762526,9.57511860484984
"74",9.999061671,650.56405626166,10.1659139447357
"75",10.14954579,643.922419443622,13.415569332028
"76",10.29690481,611.657091935756,13.6302161114627
"77",10.41970399,594.204425010748,17.5156095328985
"78",10.56557741,513.94827898489,16.218294928868
"79",10.71752888,507.007066365967,14.7335710567658
"80",10.84845187,511.423946596873,15.0611334927072
"81",10.9792418,508.535583209387,14.8570979411805
"82",11.12291885,508.51846460377,15.0311628484141
"83",11.25499918,487.941091412174,14.9742094145533
"84",11.40674945,498.279025112766,15.134408605071
"85",11.5598032,491.007163196146,15.4753412050338
"86",11.67540698,489.860133645963,15.2516178458204
"87",11.80812235,488.046622014788,14.8424823582181
"88",11.95325613,466.972656679504,14.5503472270837
"89",12.1062777,459.898555709833,14.5126652017714
"90",12.25896341,452.82445474016,14.4961394786551
"91",12.37366445,437.10085998597,14.3673740235986
"92",12.52458687,440.318057913381,14.9931140120778
"93",12.66893796,421.794192746625,14.1716384496337
"94",12.80121525,466.34935241165,14.4938641026078
"95",12.93724083,474.541850921287,14.1598319913909
"96",13.09341264,476.505095136518,14.5050108856359
"97",13.21676462,495.857308053299,14.247880187215
"98",13.35618873,521.525502467019,14.3157706489426
"99",13.53186888,540.059680897546,14.308639901612
"100",13.68695324,520.361402810341,13.8861685569832
"101",13.88883646,531.760099437328,14.1699970902406
"102",14.08630638,516.276749880876,14.0858595234262
"103",14.28549004,531.466167897672,14.1970976758026
"104",14.4439572,512.650199244831,13.45492831314
"105",14.64747189,535.18482434753,33.2658072290447
"106",14.84719479,414.009117447219,18.3236318011303
"107",15.02944586,362.830242008868,21.0161721417751
"108",15.22178056,481.000404512721,17.6301719121579
"109",15.35304777,489.660596542659,17.108770207847
"110",15.56642137,469.073586856948,15.6990339032848
"111",15.76713102,415.704268898182,13.4342528745419
"112",15.96664059,439.385874043736,14.2555305171005
"113",16.09888825,460.836384776854,14.0951774700457
"114",16.31510169,489.62560163982,13.8881152917943
"115",16.48534809,492.149859030371,13.7375153706684
"116",16.67982552,501.122257386414,13.3761012065527
