"","Age","predMATfit","predMATSEP"
"1",14.615588624873,9.324,2.74810074734297
"2",14.7211502964425,7.27,2.82748748934197
"3",14.793677203108,12.09,2.86874592123097
"4",14.9024675631061,7.86,2.9935005423474
"5",14.9754471396101,0.982,3.3249320268724
"6",15.0849165043661,0.14,3.44406947193808
"7",15.1564542382259,-1.488,2.96925359580639
"8",15.2637608390155,-1.004,3.14132330590085
"9",15.5071241984455,-0.31,3.04057912830693
"10",15.6131375316693,-0.316,3.03788901557434
"11",15.6840249386158,-0.504,2.96272543175886
"12",15.7903560490355,-3.314,3.21449806045146
"13",15.8592670964565,-1.58,2.94684079452413
"14",15.9626336675881,-2.05,3.42562751659491
"15",16.0337020281411,-1.13,3.08560123064521
"16",16.1403045689706,-2.152,3.25767241427848
"17",16.2122176021535,-0.0520000000000001,3.46060091175104
"18",16.3200871519277,-0.102,3.59200211442181
"19",16.3916329647353,-0.258,3.67198487858259
"20",16.4989516839465,-4.524,3.48588406276526
"21",16.5677805675471,-1.186,3.46578248349784
"22",16.6710238929479,1.022,3.2520832887569
"23",16.7443088331327,-2.508,3.86598994102733
"24",16.8542362434099,-7.236,4.06166682377262
"25",16.9241638505888,-1.456,3.70551163815639
"26",17.0290552613571,-4.922,3.46651906222076
"27",17.1015499709846,-2.758,3.03915913441944
"28",17.2792633697249,-2.268,3.29763138588073
"29",17.3827203711734,6.31,4.20033741822414
"30",17.4550851093607,3.272,5.17325319984854
"31",17.7814408236126,9.426,3.19464311693696
"32",17.8678142535791,-0.0920000000000005,4.40154344594399
"33",17.9942001888995,3.598,3.96922589947023
"34",18.0742251996072,0.138,4.08784637954837
"35",18.394102303286,-2.196,3.85740640352
"36",18.4790977288455,11.412,3.37633355081097
"37",18.68522742221,-2.696,4.30015217829285
"38",19.1018012603509,-4.804,2.77508110015163
"39",19.4337727806003,0.742,5.22359583156984
"40",19.5152015605063,11.438,3.95277143743608
"41",19.6389625125962,-1.994,3.56124527210856
"42",19.7236268569642,8.146,4.47903039694604
"43",19.9477909108912,4.658,4.92591935850209
"44",20.091208843772,1.996,5.52760341150407
"45",20.1920450967885,-0.0900000000000002,3.95055734453832
"46",20.441065680049,5.274,3.16915891732411
"47",20.6861601028782,9.706,2.94693962892755
"48",20.8331269939043,6.932,4.17324534093426
"49",21.0796312531714,8.988,2.90949556260303
"50",21.1771972799411,1.514,5.36485081715654
"51",21.5685102960635,6.634,3.89516027224084
"52",21.8111972092183,2.564,4.22997083831801
"53",22.2449686739424,-2.522,5.16791298296606
"54",22.4366756781024,6.508,2.85746428023521
"55",22.7731363586361,0.0559999999999999,4.41587929707962
"56",23.0081255817574,1.448,3.99992520308547
"57",23.2433158102856,-3.13,4.15313975150075
"58",23.4852619403184,8.988,2.91119297054487
"59",23.7824812676501,7.51,2.79454447543687
"60",24.0289608962729,7.606,2.6676509509362
"61",24.1280386844166,7.474,2.6987890166329
"62",24.315900000402,7.51,2.778785142276
"63",24.8084567627472,7.754,2.79904486085261
"64",25.0209490050271,7.51,2.82811315178267
"65",25.2327849448938,7.474,2.70961812708061
"66",25.6029403254426,7.754,2.75693533073981
"67",25.8838004270196,7.754,2.81233789257774
"68",26.3019005127338,7.754,2.81338356392618
"69",26.6556015778348,7.87,3.59455896562689
"70",26.9978029560336,7.886,2.82241807581603
"71",27.3633579922211,0.238,4.30368783166988
"72",27.7038059216623,-5.082,4.51995496071221
"73",27.9851875199667,-1.052,4.69584848265831
"74",28.0555329195428,3.676,4.06051079157195
"75",28.4830613200051,-1.052,4.56270971490836
"76",28.7610403756291,-4.308,3.01198141000651
"77",29.2048240030208,6.12,3.64261597398864
"78",29.4184188031073,-5.712,3.7749908129562
"79",29.7754754223235,-0.940000000000001,4.54911649513747
"80",30.1938701754237,0.845999999999999,4.87018684461833
"81",30.5454627770262,-1.012,4.60966587606068
"82",31.035907311537,-0.908,4.68197993521508
"83",31.25080308642,-1.052,5.00316687640261
"84",31.4468421321835,-4.018,3.17110917490274
"85",31.820919341023,-1.052,4.64415502491345
"86",31.914461232883,-5.712,3.80265727774021
"87",32.2024954598616,0.126,4.41414767025351
"88",32.4014421719366,0.216,3.20903794510981
"89",32.6387666660006,-1.052,4.52014807819218
"90",32.8306961615158,-5.922,3.43891077007001
"91",32.9476186147356,4.192,3.7797741649784
"92",33.1420043509196,1.82,3.87124344659267
"93",33.3746061326511,-0.940000000000001,4.43529035718661
"94",33.6005392444806,0.126,4.42557385204568
"95",33.7107044682266,-0.940000000000001,4.5167350909806
"96",33.9148582277533,4.48,4.57535799633251
"97",34.0411215515638,-6.918,4.43776807842678
"98",34.2088270265693,-1.222,3.71850109454664
"99",34.3321195150013,-5.164,3.11664853694337
"100",34.5831320771278,-4.442,4.45903370490165
"101",34.8279747962686,3.092,4.69527081441431
"102",35.0804515911123,0.642,4.12996913518361
"103",35.3777372015216,1.496,3.66245228263605
"104",35.5344117785043,-3.744,2.86437443931587
"105",35.7161290868471,-2.19,3.66130758421973
"106",36.1049096704196,4.488,4.08147650022572
"107",36.3017872362206,-3.284,4.85705339306191
"108",36.7686627093888,5.158,4.43532305261382
"109",37.1620735403322,-0.620000000000001,4.4182098143593
"110",37.5596349780247,1.578,3.36519638116262
"111",37.7485494657781,3.826,3.79068344604741
