"","Age","predMATfit","predMATSEP"
"1",NA,0.15,4.70462650043832
"2",NA,0.15,4.70462650043832
"3",NA,0.15,4.70462650043832
"4",NA,0.15,4.70462650043832
"5",NA,0.15,4.70462650043832
"6",NA,0.15,4.70462650043832
"7",NA,0.15,4.70462650043832
"8",NA,0.15,4.70462650043832
"9",NA,0.15,4.70462650043832
"10",NA,0.15,4.70462650043832
"11",NA,0.15,4.70462650043832
"12",NA,0.15,4.70462650043832
"13",NA,0.15,4.70462650043832
"14",NA,0.15,4.72966470718652
"15",NA,0.15,4.72966470718652
"16",NA,0.15,4.73288606593121
"17",NA,0.15,4.73288606593121
"18",NA,0.15,4.73288606593121
"19",NA,0.15,4.73288606593121
"20",NA,0.15,4.73288606593121
"21",NA,0.15,4.73288606593121
"22",NA,0.15,4.72529220721011
"23",NA,0.15,4.72529220721011
"24",NA,0.15,4.72529220721011
"25",NA,0.15,4.72529220721011
"26",NA,0.15,4.72529220721011
"27",NA,0.15,4.72529220721011
"28",NA,0.15,4.72529220721011
"29",NA,0.15,4.72529220721011
"30",NA,0.15,4.71547856486429
"31",NA,0.15,4.71547856486429
"32",NA,0.15,4.71547856486429
"33",NA,0.15,4.71547856486429
"34",NA,0.15,4.71547856486429
"35",NA,0.15,4.70034840140385
"36",NA,0.15,4.66692033775246
"37",NA,0.15,4.66692033775246
"38",NA,0.15,4.66692033775246
"39",NA,0.15,4.66692033775246
"40",NA,0.15,4.66692033775246
"41",NA,0.15,4.66692033775246
"42",NA,0.15,4.66692033775246
"43",NA,0.15,4.66692033775246
"44",NA,0.15,4.66692033775246
"45",NA,0.15,4.66692033775246
"46",NA,0.15,4.66953894351621
"47",NA,0.15,4.68875347769792
"48",NA,0.15,4.68875347769792
"49",NA,0.15,4.68875347769792
"50",NA,0.15,4.68875347769792
"51",NA,0.15,4.68875347769792
"52",NA,0.15,4.68875347769792
"53",NA,0.15,4.68875347769792
"54",NA,0.15,4.68737827129797
"55",NA,0.15,4.68737827129797
"56",NA,0.15,4.68737827129797
"57",NA,0.15,4.68737827129797
"58",NA,0.15,4.68737827129797
"59",NA,0.15,4.68737827129797
"60",NA,0.15,4.68737827129797
"61",NA,0.15,4.68737827129797
"62",NA,0.15,4.68737827129797
"63",NA,0.15,4.68737827129797
"64",NA,0.15,4.68737827129797
"65",NA,0.15,4.67766267416607
"66",NA,0.15,4.67766267416607
"67",NA,0.15,4.67766267416607
"68",NA,0.15,4.52662357941782
"69",NA,0.15,4.52662357941782
"70",NA,0.15,4.52662357941782
"71",NA,0.15,4.52662357941782
"72",NA,0.15,4.52662357941782
"73",NA,0.15,4.52662357941782
"74",NA,0.15,4.52662357941782
"75",NA,0.15,4.52662357941782
"76",NA,0.15,4.52662357941782
"77",NA,0.15,4.52662357941782
"78",NA,0.15,4.52662357941782
"79",NA,0.15,4.52662357941782
"80",NA,0.15,4.52662357941782
"81",NA,0.15,4.52662357941782
"82",NA,0.15,4.52662357941782
"83",NA,0.15,4.52662357941782
"84",NA,0.15,4.52662357941782
"85",NA,0.15,4.52662357941782
"86",NA,0.15,4.52662357941782
"87",NA,0.15,4.52662357941782
"88",NA,0.15,4.53143621086656
"89",NA,0.15,4.53143621086656
"90",NA,0.15,4.53143621086656
"91",NA,0.15,4.53143621086656
"92",NA,0.15,4.53143621086656
"93",NA,0.15,4.53143621086656
"94",NA,0.15,4.53143621086656
"95",NA,0.15,4.53143621086656
"96",NA,0.15,4.53143621086656
"97",NA,0.15,4.59413905180163
"98",NA,0.15,4.59413905180163
"99",NA,0.15,4.59413905180163
"100",NA,0.15,4.60752622593441
"101",NA,0.15,4.60752622593441
"102",NA,0.15,4.60752622593441
"103",NA,0.15,4.60937704563262
"104",NA,0.15,4.76585975703454
"105",NA,0.15,4.76585975703454
"106",NA,0.15,4.76585975703454
"107",NA,0.15,4.76585975703454
"108",NA,0.15,4.76339502446584
"109",NA,0.15,4.76339502446584
"110",NA,1.328,4.79215284409855
"111",NA,1.328,4.79215284409855
"112",NA,1.328,4.79215284409855
"113",NA,1.328,4.79315537837047
"114",NA,1.328,4.79315537837047
"115",NA,1.328,4.81123236955397
"116",NA,1.328,4.82454321238377
"117",NA,1.328,4.82454321238377
"118",NA,1.328,4.82454321238377
"119",NA,1.328,4.82454321238377
"120",NA,1.328,4.82454321238377
"121",NA,1.328,4.65823897900801
"122",NA,1.328,4.64427854014345
"123",NA,1.328,4.65787132474238
"124",NA,1.328,4.69002445775202
"125",NA,1.328,4.69002445775202
"126",NA,1.328,4.69161685344979
"127",NA,1.328,4.69161685344979
"128",NA,1.328,4.69161685344979
"129",NA,1.328,4.69161685344979
"130",NA,1.328,4.73974968642248
"131",NA,-4.186,4.73326151134269
"132",NA,-4.186,4.733449168033
"133",NA,-4.186,4.6319050958288
"134",NA,-4.186,4.6319050958288
"135",NA,-4.186,4.6319050958288
"136",NA,-4.186,4.6319050958288
"137",NA,-4.186,4.76804188194716
"138",NA,-4.186,4.76804188194716
"139",NA,-4.186,4.76804188194716
"140",NA,-4.186,4.76872444746269
"141",NA,-4.186,4.87134093279465
"142",NA,-4.186,4.87134093279465
"143",NA,-4.186,4.87134093279465
"144",NA,-4.186,4.87134093279465
"145",NA,-4.186,4.87134093279465
"146",NA,-4.186,4.87272553565884
"147",NA,-4.186,4.86521442164724
"148",NA,-4.186,4.86521442164724
"149",NA,-4.186,4.90156124522245
"150",NA,-4.186,4.90140004976145
"151",NA,-4.186,4.90140004976145
"152",NA,-4.186,4.90140004976145
"153",NA,-4.186,4.90140004976145
"154",NA,-4.186,4.81597515344201
"155",NA,-4.186,4.81597515344201
"156",NA,-4.186,4.81597515344201
"157",NA,-4.186,4.7600694712755
"158",NA,-4.186,4.83665702360744
"159",NA,-4.186,4.83665702360744
"160",NA,-4.186,4.83665702360744
"161",NA,-4.186,4.83977085528195
"162",NA,-4.186,4.83977085528195
"163",NA,-4.186,4.82052875950365
"164",NA,-4.186,4.82052875950365
"165",NA,-4.186,4.80722903533053
"166",NA,-4.186,4.69184433701792
"167",NA,-4.096,4.69131939052803
"168",NA,-4.096,4.69131939052803
"169",NA,-4.096,4.62403173935398
"170",NA,-4.096,4.62403173935398
"171",NA,-4.096,4.61794820355802
"172",NA,-4.096,4.61794820355802
"173",NA,-4.096,4.62229164000014
"174",NA,-4.096,4.62229164000014
"175",NA,-4.096,4.62229164000014
"176",NA,-5.99,4.68739185612219
"177",NA,-5.99,4.68739185612219
"178",NA,-5.99,4.68739185612219
"179",NA,-5.99,4.68682863299828
"180",NA,-5.99,4.68324982635946
"181",NA,-5.99,4.71523642503154
"182",NA,-5.99,4.71523642503154
"183",NA,-5.99,4.71523642503154
"184",NA,-5.99,4.71523642503154
"185",NA,-5.99,4.80088093315301
"186",NA,-5.99,4.6397413222062
"187",NA,-5.99,4.61153049226263
"188",NA,-6.976,4.38873494409222
"189",NA,-5.99,4.70104992538201
"190",NA,-5.99,4.84335880924514
"191",NA,-5.99,4.84335880924514
"192",NA,-5.99,4.83649188559876
"193",NA,-5.99,4.83649188559876
"194",NA,-5.99,4.98976008313244
"195",NA,-5.99,5.07824988486271
"196",NA,-5.99,5.07824988486271
"197",NA,-5.99,5.05088815789733
"198",NA,-5.99,5.04951767299585
"199",NA,-5.99,5.03199511583132
"200",NA,-5.99,5.04682280201258
"201",NA,-5.99,5.07916800091671
"202",NA,-5.99,5.07916800091671
"203",NA,-5.99,5.07916800091671
"204",NA,-5.99,5.07916800091671
"205",NA,-5.99,5.27732318591155
"206",NA,-5.99,5.27732318591155
"207",NA,-5.99,5.30960174692046
"208",NA,-5.99,5.30960174692046
"209",NA,-5.99,5.55993596378012
"210",NA,-5.99,5.55993596378012
