WTFO;TEFO;BOFO;SAVA;STEP;DESE;TUND;Best;Best.num
19.2855955311582;23.6158769192437;23.4294381893617;8.09432616622964;15.201633171946;10.6967396421163;24.0317182361214;TUND;7
15.8658187609106;20.2913661959744;20.2913661959744;8.47232214672957;13.3413133263106;9.87234859996657;21.1324969906136;TUND;7
15.8796571976412;19.5066854629367;19.5066854629367;6.07819535703215;18.8228004902254;10.71746176178;24.4958877289427;TUND;7
16.3312235850639;19.6562131489573;19.6562131489573;6.77571580487252;20.6532305702662;10.0972265965804;27.1518677257781;TUND;7
14.4754641817493;17.8391446065221;17.8391446065221;7.39671486706347;21.4730448934917;12.287889160814;24.3332940391252;TUND;7
14.088667020727;15.6401104454125;15.3548118299234;6.90949923998115;22.463979412002;11.5467430848236;24.0650115333652;TUND;7
10.6532829849331;11.8359639224645;11.8359639224645;5.70525852342569;21.0373863931419;8.51039303832787;22.7306101940882;TUND;7
13.3442400601483;13.9955789888176;13.9955789888176;8.08813155248389;24.2264548646811;10.3348073886436;25.203463257685;TUND;7
15.025400143891;15.5225834099006;15.2739917768958;7.51702129352917;24.4570373312661;12.1344043974417;24.9542205972758;TUND;7
14.5212736942028;15.3963867154749;15.3963867154749;8.48569330237407;22.1371908632089;10.831132652209;22.7047359682218;TUND;7
13.6529977910485;15.0097557778832;15.0097557778832;7.84117916769897;22.7741292752113;11.6716812955865;24.6112623721253;TUND;7
14.624249877462;14.8935801579727;14.8935801579727;7.5334300883046;22.802520251987;9.97660737391191;25.3283392141451;TUND;7
11.9846971320045;11.9846971320045;11.9846971320045;7.98898525878324;21.4293901818493;6.87394412312005;22.0373089264197;TUND;7
14.3287342545806;15.4914259162003;14.8387959291479;6.99152560223797;22.7374635042062;11.7337387820599;24.3332897875759;TUND;7
16.0733859318387;17.0423280869749;17.0423280869749;7.78732571392926;23.0394312760633;11.618813874443;25.5724916867921;TUND;7
16.6778098096526;17.1909947665638;17.1909947665638;8.03881144164641;25.2198524165206;13.1906321509026;27.1090829234536;TUND;7
14.8532713905902;15.3216990797804;15.3216990797804;7.05514858049864;22.6579608090291;11.3182063623488;24.7877427697002;TUND;7
15.1015477986332;16.8614120831733;16.8614120831733;6.99681358301157;23.143409208166;11.0377314151332;26.2740671610361;TUND;7
14.3801104874886;15.177834499914;15.177834499914;7.12720453794276;22.7132495349406;10.2357041311299;26.3239418465849;TUND;7
14.3182239597373;14.3182239597373;13.9099756284486;6.75809688601925;25.3636810469768;11.7304520857156;26.6303336787918;TUND;7
16.3201576768628;17.0930757837797;17.0930757837797;8.00432424116772;23.0327953676604;11.2130482929503;26.9365544700672;TUND;7
14.2055121829596;14.9951928146076;14.9951928146076;7.45630047981694;21.3578562538318;10.6184404649175;24.9449279718739;TUND;7
13.9648151559459;14.416728200679;13.9648151559459;8.88894579953288;23.1522048530729;10.1588576468672;23.7885466090139;TUND;7
15.7074451202026;15.7074451202026;15.2279380816724;8.31041351804161;22.6938331231534;10.1627779287717;25.4482756169707;TUND;7
13.1501772288694;13.1501772288694;13.1501772288694;7.89319026815146;24.89098585595;8.53078129405603;26.3217116676547;TUND;7
10.4398480090224;10.9644371816137;10.9644371816137;6.04928688972719;20.7030535786546;6.84785921497736;22.9563336142981;TUND;7
15.0238552573345;15.508926489217;15.508926489217;8.85489004346283;23.0578199106218;11.1461686838492;25.4427595494232;TUND;7
14.247194722584;14.247194722584;14.247194722584;7.79265122236669;23.0419725063682;10.8637408862838;23.9976863350839;TUND;7
13.9496368236639;13.9496368236639;13.9496368236639;8.33969765730103;22.183274214013;12.349254213161;22.183274214013;TUND;7
14.7799000627126;15.9280210493687;15.2884189074085;8.49968235142746;20.1862047624409;11.0733705082161;22.6135300330172;TUND;7
14.154402710274;15.4858536769668;15.0721618834779;9.11986944973814;19.4153686743143;9.94725303671578;21.6093190973197;TUND;7
13.9640217651165;17.1730382784093;17.1730382784093;8.36820222414213;20.3287612012509;10.3434945102773;24.2390835285749;TUND;7
18.0227982310353;21.7345762066709;21.7345762066709;8.0445485716345;23.5350731622621;12.4516222628196;27.9076132402259;TUND;7
16.6244453927585;20.0245897908636;20.0245897908636;7.33715956448748;22.0436281276391;12.2462603235746;27.5338029221613;TUND;7
8.41790398831656;9.9119723937117;9.9119723937117;5.68886407187722;19.6478479158924;6.76972478923457;21.2916583736158;TUND;7
9.21849730974841;11.273567444271;11.273567444271;5.29157335118111;18.1016888930208;6.46332604991152;21.3646044424476;TUND;7
13.190939026264;15.9157377894756;15.9157377894756;7.27981245705377;19.6352182522949;7.87708630152602;25.1621117793739;TUND;7
9.9574934324737;12.7613973038629;12.7613973038629;5.45851506032137;17.1824515717815;6.24872431546616;21.6959343412481;TUND;7
10.4718773841361;12.8493212566773;12.8493212566773;6.02932021300273;18.901763888977;7.8009577561674;21.7045855801568;TUND;7
13.1005807664671;15.992106447522;15.992106447522;7.30106078350451;18.7649116790411;8.09250911304369;24.3551079439777;TUND;7
12.9156663714803;14.2805191134198;14.2805191134198;6.49116754236651;18.4200833619967;6.53630459065453;21.7756263573331;TUND;7
12.7582921801787;14.7604879297143;14.7604879297143;6.76575655543354;20.4726831074186;7.7969854284818;24.7727793769942;TUND;7
11.1455394494347;14.2888151193954;14.2888151193954;6.2102323568444;18.8259590844087;7.22538702778582;23.3522992991669;TUND;7
12.5890047249198;14.0450566814104;14.0450566814104;7.70087269138229;20.3043204903656;7.41079565624091;24.3073117080086;TUND;7
12.2460503060083;15.883136714786;15.883136714786;6.51765549808284;19.5423874522211;7.4403425522892;24.1259525909865;TUND;7
14.1372795982917;17.2561371936301;16.9950207445121;7.77015889383477;19.9708258213559;8.02736258029936;25.6032827881137;TUND;7
13.0046242229915;15.8510518964095;15.3853847405997;8.22432980868698;18.5961667498954;7.08594855036063;23.8075870237247;TUND;7
15.8335056920707;18.3589926120872;17.5237652179004;8.39406568854649;20.9815139883751;9.06938250330249;25.4796142153951;TUND;7
15.7061529080679;18.7674017708689;18.7674017708689;8.66708999278053;20.1983526584683;10.7508757164852;25.961126486009;TUND;7
15.9807027218146;19.5370746788644;18.6044102161556;9.90285167674058;20.3444951924152;9.53087548476099;24.1078607134297;TUND;7
14.8119677458126;18.1196373181852;18.1196373181852;8.37951316462012;19.1333289891921;9.21873154491448;25.6143314172856;TUND;7
20.653130301489;24.3908177440024;23.0385779073385;9.12245727801027;18.1985109648446;10.1087898024127;24.7829447205896;TUND;7
17.1499231815728;20.6227298994885;19.9399535085668;8.79889065126735;19.4326117149859;8.79889065126735;24.9154304370611;TUND;7
17.805815736212;22.2420036619235;22.2420036619235;8.065155049559;19.493194587832;10.2275149608106;26.4583710178773;TUND;7
17.0329704219752;20.1615588896392;18.6186206536751;8.24271791258696;19.6986200037237;9.39276620815292;24.3819610268963;TUND;7
19.0260262667427;22.1556732847729;21.7966039321403;8.88798989436168;21.2643943032527;10.2243899192391;26.6916361000398;TUND;7
14.7660399092021;18.4469662139874;18.0896713777527;8.32111066863501;17.2553905078124;8.67840550486974;24.4776810419204;TUND;7
16.1168038159686;20.3201085563007;18.0520030070193;8.09810830159943;21.9566669953365;11.9357239206773;27.9453682013121;TUND;7
15.8405309035587;21.3448665492341;20.2039012561598;8.87823151981051;19.4779920364556;10.4579565179397;26.6893447254869;TUND;7
16.0766240380062;19.8933346236853;19.4796428301965;9.46684895604457;19.5332894300021;9.75244454795923;26.0983979672158;TUND;7
17.9188611016026;21.0088201466386;21.0088201466386;8.90930557419323;17.8495488721338;9.31277717041085;25.43068413498;TUND;7
17.008424334089;19.5822405919378;19.4200191383628;8.90566981813558;18.3779325050646;9.1276991405626;25.6305361810327;TUND;7
16.2188748782508;19.1870973766494;19.1870973766494;7.8715196262295;18.7188316296329;9.90788221370395;25.4009758974858;TUND;7
18.464166761562;21.525415624363;20.9267762504491;8.14383991719198;21.206844030557;9.32343539193665;28.3503155302499;TUND;7
16.5281321526209;18.9059139340298;18.9059139340298;6.82376732903923;15.1232080432585;8.45488008123562;23.1964601651109;TUND;7
16.4717847954384;19.337234393669;19.337234393669;8.04343209545687;17.7841944823251;9.32588126551969;24.3112736149904;TUND;7
15.9383272288194;18.4265896345958;18.4265896345958;8.3765092433059;18.3065281936273;9.40407304561279;24.3756944543542;TUND;7
14.8256879732502;18.3165667000562;18.1543452464811;7.1106611072028;20.0327496664133;10.7701523090241;25.8915543144712;TUND;7
16.6158124325438;20.1904464417817;20.1904464417817;8.1354374380784;18.5515208560228;8.89661045311123;25.9040359175995;TUND;7
16.7811792219521;19.6243624731689;19.0257231827778;8.78281792695941;20.4277917089997;11.1889566417747;25.2291652570292;TUND;7
17.2797531059663;19.7108549960565;19.7108549960565;8.33847293701117;17.6707659052185;8.09453520541843;26.4503607356251;TUND;7
17.3629568670931;20.2206949061722;20.2206949061722;8.84576247331548;20.4154518024391;9.26205546487394;26.5762570108216;TUND;7
14.7108492059904;18.0274739963458;18.0274739963458;9.27169161723493;18.4824510894229;9.47478122849057;22.7990758797783;TUND;7
15.3304744632;18.1147925484769;18.1147925484769;9.60266932301855;20.9179943011794;9.55800483448514;26.0636352431896;TUND;7
16.2501745027781;18.7098936534129;18.7098936534129;7.75349076167016;18.9795919232454;10.0378765081433;25.5771227706572;TUND;7
17.2283148317098;20.4963607616196;20.4963607616196;8.21638879732424;21.3575152624793;9.80675659553765;27.2064092463241;TUND;7
16.6219687779614;20.0963649269346;20.0963649269346;8.06046309142354;20.3022862606619;10.7826159075674;24.7724316445316;TUND;7
17.1687661915593;19.3262274774228;19.3262274774228;9.30964531075954;21.1576760830679;9.62173828020923;24.8281566936645;TUND;7
16.4267924210489;19.8435032662917;19.8435032662917;7.47540057678967;15.197871142819;8.69676818675422;23.2813263119209;TUND;7
15.4432390000754;17.9766633624751;17.9766633624751;5.76977365875886;13.6517956291452;6.75757015405292;23.5665660630977;TUND;7
15.4307625994177;20.3121252186862;19.5356323339796;7.94796453017145;21.0103096438792;11.7756847441533;27.1137466369971;TUND;7
19.085391526767;22.0282311928038;22.0282311928038;9.54192663183291;20.2743931895938;10.9846461727671;26.5274692789323;TUND;7
16.9052499593681;20.4296432830481;20.4296432830481;8.53825207143472;18.363585012551;9.46603013070549;26.5677201568135;TUND;7
17.3827355625505;20.943201695645;20.5951815812838;9.30796789051118;21.1885941377177;10.2273398723144;26.7331661756769;TUND;7
17.6880750725654;20.1229878225269;19.8496517656299;8.06564463904525;16.135984010141;9.30475812556591;22.8054125465407;TUND;7
16.3853653660672;18.6856926906017;18.6856926906017;7.53110320966332;13.3598155711434;8.17281841791623;21.3450820158444;TUND;7
15.1452030514489;16.5270997914407;15.8870697921438;3.9605868987932;11.1680225812788;5.12013706744889;19.9520790242621;TUND;7
16.8575002373078;20.7437370931878;20.2863314745078;8.1219875089736;16.8433555977471;9.28485784365038;23.9855742618901;TUND;7
14.8548517479576;19.1375120807779;19.0028469405225;7.14582998847128;23.2535868266515;10.1944815058679;28.115194027584;TUND;7
17.5507475052271;21.4212993392683;20.3379525803771;7.30067832296722;21.0922840864788;10.5618902381963;26.988414926707;TUND;7
15.8954284517257;18.7814092300036;17.9504602544341;7.15322284813611;23.1305327544227;12.2195241960446;27.0865127771739;TUND;7
14.632247292805;18.6789504726422;18.3377730994183;8.60825269602798;20.7074181601454;8.85485591226858;25.7527563993934;TUND;7
18.9226039426174;22.3446496307781;21.7622569797256;8.54615391028455;22.9086300781511;10.6278387454142;29.7414565704167;TUND;7
14.84219985477;18.1599915592858;18.0467639124852;9.5086378061813;18.8887293638029;9.08545976640358;23.4200873157592;TUND;7
16.2546082433395;19.2914194327288;19.2914194327288;9.88583544058124;21.2657306518475;9.87009500466327;26.0018060686521;TUND;7
18.0998015314711;21.7158358528611;19.87083831096;9.59712456641769;20.4638626346226;11.7439601815997;24.0483064525808;TUND;7
19.0522740678033;21.038336604583;20.5476832646372;9.65415348547934;19.8411308717031;11.2343030891195;24.3133000868922;TUND;7
19.2906303302597;22.7073411755026;21.594178833344;10.4483600615737;15.7489530016483;9.52737383268614;22.7073411755026;TEFO;2
17.105269213612;19.9401564071349;18.8790172550912;9.50560683495106;19.7268505736093;9.9830649771226;25.3239979467677;TUND;7
17.9498818324115;22.3907008534771;21.6089649006132;9.54237259089813;20.7422714758421;10.2023919114295;24.3978633614044;TUND;7
15.3158911188982;19.5698882039935;19.5698882039935;9.33746550218813;18.2967800212811;9.66962653868447;24.0894905017732;TUND;7
17.8850809676117;21.5545755738913;20.7278761121762;7.85505713955383;20.6221448714261;12.350929718449;25.5946735401288;TUND;7
16.5076153315269;21.0632081934227;20.861861477532;9.17930122990883;19.7805890874945;9.59057263727509;26.2671435692392;TUND;7
16.5756444384655;20.8801340095437;20.4337029398364;8.98692991504251;19.2450580305448;10.0902479189693;26.1475129643971;TUND;7
15.5565002848339;20.7862285171555;20.698969133706;7.92869787376231;16.4264681721094;8.47858188528509;24.7234339055993;TUND;7
14.1616620402741;20.2134845398493;20.1124691944803;8.28055345198672;11.9322176871935;7.23674746450753;20.8117275807117;TUND;7
13.6679423449357;19.4911321085375;19.4911321085375;6.30087335216317;12.8027711622953;8.43017276224978;20.5772400785381;TUND;7
14.6156380457273;18.8304132867222;18.6364174104774;7.77795682780079;14.7233440840723;9.22089085359265;22.88993249141;TUND;7
17.8224367114989;21.5274094145767;21.1961148326711;9.42646569664538;18.8237520426711;10.0296703242849;24.8745304452278;TUND;7
17.2792474234113;20.2102726877172;20.2102726877172;9.78795534070048;17.7772138127168;9.00774826886088;24.2693931315394;TUND;7
15.9816583900008;20.3524606446147;19.8618073046689;9.17525786488584;17.010075911865;9.60857235705089;23.9409586478349;TUND;7
15.9121801979327;18.6490241467175;17.8060212997472;8.85276267834911;20.5511549246883;10.2349741637976;24.7379869406579;TUND;7
15.9270880480381;19.3777326110147;19.3777326110147;8.86143700955964;20.0141184729557;10.0654692813958;24.6570856486993;TUND;7
14.7136140606869;17.7933266123016;17.7933266123016;8.36748741106259;22.2696804268346;10.0020112828171;25.2920146878757;TUND;7
16.824020749879;21.0299945286317;19.558034372921;7.94087599602139;18.8965963449259;9.74056149816683;23.9033582626788;TUND;7
16.5691015281915;20.2518314938556;19.7215014079657;8.57383259613797;21.1475586267863;11.4264409313732;25.8562116594418;TUND;7
18.3682703473048;22.5628387645247;20.8193299460784;8.2178564197135;17.2609725910724;9.3433563915351;23.6627429794404;TUND;7
15.9086749507631;20.4238710354626;19.0956576113474;7.11287108036425;16.1174024324293;8.94577949949931;23.639340402415;TUND;7
16.9351981173462;22.2489166569167;21.0104101773212;7.27323909408525;15.4712329445715;7.90668127874694;23.8452984264775;TUND;7
14.7980406262807;19.3691879147434;19.3691879147434;8.15133545006892;17.3153287865129;9.70011046354429;23.5576637220702;TUND;7
15.745080893799;19.3837235443881;19.3837235443881;8.71035860296202;18.7997611837623;9.29188717396926;24.2363097321483;TUND;7
16.4005834958707;21.7193199839546;20.6016120167288;8.05767808181206;15.2680742769132;8.02468660218532;22.1962085186579;TUND;7
17.3116290911649;22.4604589727299;21.4623310250198;9.57240968402236;14.805588356701;8.77114548275174;22.1432902320932;TEFO;2
16.6340566661149;23.0230328948975;21.4781711211455;7.77982413982406;11.6270958207587;6.87029516329286;21.2099745357239;TEFO;2
13.3266907680439;20.0326232276923;20.0326232276923;7.57450839442001;13.0786714882823;7.52984555113164;21.528513708982;TUND;7
13.2214114615622;20.0628765919748;20.0628765919748;7.91384274551385;9.55481881136179;7.80226963944107;18.7688902247636;TEFO;2
12.674663216702;19.0717152830712;19.0717152830712;7.62161406617955;10.9223617766709;8.57503372999427;19.5496727732312;TUND;7
16.2952678195575;21.7570430809856;20.1566604704827;8.99170227180103;13.1734570045979;7.22880466941155;21.2828372664084;TEFO;2
17.2172318453041;21.9629073523307;20.9079650790285;9.38703696460796;12.2444980952135;8.14913227224845;20.8448577556521;TEFO;2
16.8475541487187;20.9219095210445;20.9219095210445;9.12977318270055;18.1330155413538;9.62520157837078;24.6101643575397;TUND;7
17.6013796163035;20.5161485364384;20.5161485364384;9.4602408068055;18.7227320148498;9.07058188099025;25.1705763649135;TUND;7
18.416019370203;21.6575635755876;20.3545661849533;9.22489180024529;17.0198806744831;9.72056370177295;23.2194110835456;TUND;7
16.4981466836534;21.3618010988588;20.501760750968;8.23663190869874;19.1111908057826;8.80798661463893;24.4832708921069;TUND;7
17.2894492954103;21.7391761724452;21.7391761724452;9.27623410301752;18.1503423363685;10.0592978872355;25.8087932651861;TUND;7
17.1438702157203;21.1140728880744;20.0045914044279;7.256732218814;21.7954780089035;11.4559410669162;26.4353757425999;TUND;7
18.2425172418185;21.8954654291207;21.7332439755456;9.57139597277192;20.1880388644921;10.5844314544224;26.0348978330684;TUND;7
16.6075963363652;20.07772688146;20.07772688146;9.7320862460583;20.1129143768516;9.97874615014681;25.9647495795762;TUND;7
14.9842235559492;18.5442309576269;18.5442309576269;8.58545436919971;18.030592647;9.88498490369208;24.4541521489672;TUND;7
15.6666591535253;20.2050560511093;19.6186416072217;7.86579599586685;16.0482394057457;10.1974988922038;22.1998449516829;TUND;7
17.6179861276981;21.467550895305;20.0346547022749;8.18903079092031;17.648355466698;11.0483686234598;23.7454412252618;TUND;7
15.1916268202793;19.5006634411495;19.5006634411495;8.06172687838142;14.3207933521492;8.65118222020131;23.7411584476548;TUND;7
18.1568792669408;21.7908457867187;21.2470112530598;9.05583319734261;16.1006618193671;9.70462831661103;24.3132266905334;TUND;7
17.319204092496;21.7445495027436;21.7445495027436;7.65412963203813;17.3636324409692;10.4236955064766;25.3849169774607;TUND;7
16.9239273542053;20.0945367278116;20.0945367278116;7.95772986415581;18.595342405392;10.8687866584193;25.9837202142294;TUND;7
15.4132185074566;18.2612436180189;18.1739842345693;7.37548658053826;20.4011548912795;10.3225633177498;26.3948810848787;TUND;7
16.6933101541553;18.6678549118147;18.6678549118147;8.35225178252253;21.8223491703901;11.1216843314219;26.1385781138999;TUND;7
15.785096496396;17.801581061177;17.801581061177;8.33998338805304;21.8442822625523;11.1229686627436;25.5847966197352;TUND;7
15.6908519397414;18.6028258063824;18.6028258063824;7.48490986522356;24.3095378731612;11.6417282525834;27.2971602018706;TUND;7
17.0107446541348;19.7042743086959;19.7042743086959;7.59536970164955;21.6969947220621;12.3807042227043;25.3207781304385;TUND;7
16.7101200429556;19.4884609327674;19.4884609327674;8.16708405323717;20.5264641317693;11.7138589582775;25.241706766517;TUND;7
18.4836932248608;21.0399285390798;20.220248723542;7.57901120567204;19.4006698106008;12.6782639220104;23.9179819646477;TUND;7
15.943980332259;17.2813296518039;17.2813296518039;9.0080015049134;23.462989918587;11.5796317810678;24.9751430664092;TUND;7
14.2037834290395;16.5986555270553;16.5986555270553;6.67813523974718;14.1132178408163;10.8549346945384;17.7396208201296;TUND;7
18.5616430194516;21.3928648846565;20.9682802641154;9.26286718754978;21.8740438906721;11.8281086588918;26.5511397937644;TUND;7
18.2627402299694;19.9243267007858;19.9243267007858;8.57479573463375;23.1157662855008;12.4707524733015;26.4114098289493;TUND;7
17.0549765845328;19.4102196717745;19.4102196717745;9.22250495613995;18.0387085773639;11.6465173072893;20.0114291861439;TUND;7
17.7729188955624;19.0966455667449;19.0966455667449;8.98558606070471;21.4360540771722;11.2577409402308;24.6477611454591;TUND;7
14.7673275611462;18.2776407172268;18.2776407172268;6.69791960996477;13.1279869774487;8.36093921187711;18.5660032344739;TUND;7
18.1355762343736;22.2455797162963;21.8755220180923;9.18238867161588;19.3498574141381;8.72182287110941;26.3672838524253;TUND;7
15.9592523813514;19.9250825961595;19.9250825961595;7.54005195377439;18.4016373512204;9.24288409919359;25.285090772888;TUND;7
17.3066233557166;19.8699624085927;19.8699624085927;9.7178395877336;16.9859376325675;8.53786592138065;22.6017312411288;TUND;7
16.3607910240336;20.2092813959737;19.9206064923191;7.59160644617282;14.770002212007;9.32673502043914;20.183639634423;TEFO;2
18.5557178514702;21.706102924375;21.4575112913701;9.5555214516535;20.4896755521887;10.0071648888563;26.3338522058163;TUND;7
15.9064235759662;20.203666886895;19.2505400852573;6.56620689942316;11.2858512076662;8.4963240202218;17.9829688873953;TEFO;2
14.9655338039079;20.7575880209948;19.5685230101565;4.93764952178666;7.81469625645971;7.81469625645971;16.1229488463451;TEFO;2
16.6398724701949;21.0761565420443;20.5799018695222;7.9402905680602;17.0038861787022;8.34401533891455;22.401170014535;TUND;7
17.012157190032;21.1531308701014;20.0600090562124;7.11499375732924;11.4450323613646;7.73496866771123;18.7901559549515;TEFO;2
17.9119851434103;20.7723473582356;20.7723473582356;8.4398635090784;20.716998822782;10.5421299537914;26.8177484094135;TUND;7
17.5659668412157;21.3294862893189;20.8499792507887;7.17248549856293;15.8676636645957;9.52022526074419;20.769404558452;TEFO;2
17.8337050757495;22.2933635589583;20.8064730451679;7.51537782062737;18.594211297282;9.00078674602148;25.055932369247;TUND;7
20.562335373478;23.8293193648682;22.7448943098275;7.88603507496725;20.5208686995253;9.91342517900938;27.9027101018;TUND;7
17.8737921203416;23.0102098909166;22.125873246872;6.37933633938619;12.7405445793827;8.6051535651903;20.8439898775055;TEFO;2
21.9328141447236;26.7056267475664;23.3743654173664;7.7211079053417;18.642759486207;9.12582621543768;24.0712927980416;TEFO;2
18.1823555809328;23.0253953080394;21.0442898590539;7.61528652644885;17.773912758366;9.43455412633623;23.3157673704065;TUND;7
18.1818352542829;22.1304343915473;20.5939539072584;8.06885772256616;17.7471520344782;10.8488798289853;22.2821546465718;TUND;7
16.5675056531181;23.741854539536;22.915155077821;6.74088517006733;17.9785813401076;8.87774731862928;24.6310302506208;TUND;7
16.2153341041862;20.0198841484146;20.0198841484146;8.44621220362593;20.837309151784;8.24741155894788;27.0815865091264;TUND;7
17.0742938943722;20.1878227343677;20.1878227343677;8.37115535384659;19.611245325349;9.32297315305474;25.2631514292076;TUND;7
18.6792034749705;22.816177564285;21.0599801380257;8.84637685938466;14.6309264398096;7.71362464663938;22.5218917168885;TEFO;2
18.8340998761534;23.432852946156;22.2135273128652;7.95687528553184;13.075583343589;7.21104596824452;20.9396513654556;TEFO;2
16.2979231570764;22.3586414895533;20.9704107810613;5.3640586162983;8.5814339976162;4.61763733405323;16.801949008538;TEFO;2
17.4027439287278;21.3427157871036;20.8492642697283;7.95536034062726;18.5791524609496;8.36807171913749;24.3048288851683;TUND;7
19.5718246381908;23.5336649578289;21.3436130233634;8.35749946839717;15.9339813649668;7.39423951484215;22.2637531104946;TEFO;2
17.8721351184344;23.1329676713939;22.1693435745594;8.29995897347757;16.8840797236091;9.27791238903057;24.3421664723117;TUND;7
18.5034332619986;23.9184530335625;21.1887148839675;7.78708101373565;10.9647444818232;6.92566840763755;18.863755367504;TEFO;2
19.3893909306205;23.718735255215;23.059508890451;8.0864785083506;14.4943531129894;6.94162748526327;22.7746600029173;TEFO;2
17.8740323787166;22.2069818808053;20.6191695493253;8.75453811939457;17.7884598909681;8.98243545799258;24.1527714680592;TUND;7
17.9035194485921;22.8772009794451;21.0063722860581;8.54783773666069;13.8634518530085;7.40959308807502;21.4761837934875;TEFO;2
18.4366426974418;23.7365198602496;22.7586084634452;7.34554691483777;11.4785874163755;8.01947005762882;19.7329093447905;TEFO;2
19.9908648483685;22.6679279219624;20.7970992285754;9.76607419683845;19.1280358943734;9.14857183609649;23.921469968867;TUND;7
18.6318413605843;22.4365970940797;21.6704662305845;9.32384825014267;18.8989056406619;10.4725922914272;23.9432488208146;TUND;7
18.6425830884465;24.2956210471904;21.5713811861977;7.19628719860667;9.90098326072959;5.82701786160614;18.6114912614147;TEFO;2
18.2760763633284;24.8860909283124;21.562366649601;6.59268941423168;8.82339963918215;5.92853147533584;17.5287510589143;TEFO;2
16.1756313927569;21.2098518328597;20.690977281547;8.24527003130016;15.4420206797678;9.08840697626839;23.1226719617419;TUND;7
17.5590069567607;21.7720670083147;21.7720670083147;8.87382785293289;16.9749076511802;10.9154898874372;22.9427862486504;TUND;7
18.5187586038136;22.8005900694367;21.4806838227661;8.65417551689022;18.5533838681776;9.95572781288253;25.570590612245;TUND;7
15.894485603897;19.8237818565431;19.7365224730935;8.71047002577052;13.7446711706168;10.1808915464313;21.0416390376771;TUND;7
15.8920601716343;21.6493635976662;21.1103702767428;6.68871297654683;9.34541775868021;7.2277062974702;19.854655070182;TEFO;2
13.6532848377766;20.7625242959011;19.8145784113697;4.75151797849908;6.23334252951718;5.49243025400813;16.8616387270596;TEFO;2
13.045774935942;21.0994277735566;19.8581315558873;4.41588043316392;6.68064887143334;4.9783095398076;17.4024010739329;TEFO;2
14.1549606904075;21.4628870654163;20.1409911366135;6.27566805874164;8.83990113508719;5.482504311066;18.9352552641721;TEFO;2
16.3948293089453;23.3263173554425;23.3263173554425;6.38322489102016;9.63978034754938;6.54265821613527;21.6933136706755;TEFO;2
12.4767686234122;20.7880092480162;19.6816015925835;2.860802992039;3.46252468850673;2.860802992039;14.6455248457497;TEFO;2
