"","WTFO","TEFO","BOFO","SAVA","STEP","DESE","TUND","Best","Best.num"
"317",20.7092596927428,23.3231731261296,23.3231731261296,8.26356197173877,20.2532537108262,12.6072066014688,26.1648519543017,"TUND",7
"318",21.0200207493542,22.7725699212749,22.7725699212749,7.63171587352008,21.5024568552459,12.5963147252099,27.3081436225833,"TUND",7
"319",19.669872814408,21.6684678209063,21.6684678209063,8.44470366294928,19.4317069402155,12.3521724246437,25.4743015263379,"TUND",7
"320",19.033983811414,22.0295692617748,22.0295692617748,8.69840606195782,17.2624182544801,11.9779585437186,24.0156317985546,"TUND",7
"321",19.0585726887161,21.2821589347899,20.6027926859963,7.85964677620811,23.1965270118256,13.6171841162478,27.9585493355002,"TUND",7
"322",17.2049274995613,19.2162590237015,19.2162590237015,7.6699341881985,18.9346164319524,12.782791314107,24.5703601291215,"TUND",7
"323",17.1969472831686,19.100552100351,18.371904174395,6.54209210421254,20.0505702557021,14.6331483682477,24.5179739878054,"TUND",7
"324",17.1491738245268,18.9108785670987,18.2777112116546,6.44128531223521,23.7154177622827,14.2994319672782,27.6936970066591,"TUND",7
"325",16.5863875956641,19.2003010290508,19.2003010290508,5.93416259467164,21.6870102146601,13.4599083798995,26.7060096284675,"TUND",7
"326",17.1328919216589,21.037639524702,21.037639524702,5.75793766899226,20.2936740091375,12.3538071093539,26.222642090894,"TUND",7
"327",17.5242273732744,20.3631535752934,20.3631535752934,6.96829758397837,23.395549803802,13.0970293328551,26.8169434221762,"TUND",7
"328",17.0843603279872,18.9136098462324,18.9136098462324,7.94969086590856,20.3486348596816,12.7170154891634,25.3523013480175,"TUND",7
"329",17.6687697252782,20.7089255985242,20.7089255985242,8.06169110712068,21.0670248262195,12.7472490952142,25.9410429895223,"TUND",7
"330",20.0115074642039,22.1288253174075,21.4956579619635,7.539515238179,26.1329424554675,13.9034824606774,30.0514832419032,"TUND",7
"331",18.2805325881318,19.8127943151223,19.8127943151223,7.7661471079586,21.6174149236001,13.4450573618563,25.9252231157067,"TUND",7
"332",20.9040528348151,22.1126819342497,20.0333720006419,7.46108035860601,22.6000483685678,12.9325264054041,26.2367350748982,"TUND",7
"333",17.9306042437298,19.6923089863016,19.6923089863016,7.29226845455074,22.6487610568612,14.0929357769214,25.635446381354,"TUND",7
"334",20.0200585522723,22.6605845442805,22.0209824023203,7.06035791526435,18.7408542479875,13.9683211086672,24.1529895496326,"TUND",7
"335",19.5048540927211,21.8155790006234,21.8155790006234,7.17177730833078,20.9668918139308,13.5524993436626,24.6085216550871,"TUND",7
"336",18.4361634660775,18.4361634660775,18.4361634660775,7.76064084607211,19.0615170089169,14.5045675051477,21.7173153369912,"TUND",7
"337",18.8421946342887,18.8421946342887,18.8421946342887,7.79829096750993,19.4596189799939,14.1886270174381,22.1028048225817,"TUND",7
"338",18.7049955257397,21.4725744584683,21.4725744584683,7.2475442388292,20.3756192696767,13.9080032306323,24.4741031356593,"TUND",7
"339",20.2513092280522,21.4140008896719,20.7613709026196,7.05210463746034,22.7926720871926,13.3290762245886,27.1043851424467,"TUND",7
"340",18.6587129009806,18.6587129009806,18.6587129009806,8.54315635249269,20.5278250614658,13.5088148120547,23.4013624144801,"TUND",7
"341",20.7811052204449,22.0841026110793,21.310215603823,9.04073949251573,21.6650211333869,14.1379084530251,23.3518875839935,"TUND",7
"342",17.5318161522037,18.2460297057015,18.2460297057015,9.49397061914803,26.393712935208,13.9178604495471,24.2842691525749,"STEP",5
"343",14.5381650833826,14.5381650833826,14.5381650833826,9.85074467339162,21.5515081701628,13.4363795325944,19.5529131636645,"STEP",5
"344",15.2906357786571,15.2906357786571,15.2906357786571,9.46614979714177,22.9353263062321,14.5860096878379,20.9737386584324,"STEP",5
"345",18.1818605395056,18.8410869042697,18.8410869042697,8.40958707710427,27.305103366789,14.7517772047607,24.3652644084448,"STEP",5
"346",15.5668307792583,15.5668307792583,15.5668307792583,7.89511723177804,21.8522827621487,14.5249438680937,17.6437151771489,"STEP",5
"347",17.2166929403029,17.9380861756469,17.9380861756469,6.26864565915158,19.8550497366392,15.1208507104243,18.7501267455121,"STEP",5
"348",17.3950138240668,18.6036429235014,18.6036429235014,5.19143336661466,21.2090757080542,16.3587101967416,22.7609051236114,"TUND",7
"349",15.4441049771478,15.4441049771478,15.4441049771478,4.73197277042039,17.2908748966245,14.144195507126,18.5907843666463,"TUND",7
"350",18.4880414848854,18.4880414848854,18.4880414848854,5.32168210893225,19.0285137529328,15.2511923497081,21.4836269352463,"TUND",7
"351",19.6145198919966,20.8392647633882,20.8392647633882,6.61424518363954,23.5966833542168,15.3844370534213,26.2841068986287,"TUND",7
"352",18.7482787692907,19.6709658234971,19.6709658234971,8.62658074202797,18.0324955745815,13.3393687051812,21.556185731094,"TUND",7
"353",20.5492387938578,23.7152211738993,22.0533232227603,8.06013239506449,17.0818706422639,12.8150053542513,21.7827279500811,"TEFO",2
"354",20.5600813324841,23.6323886288174,22.9181750753196,7.05047572526608,22.3328425170683,12.5425213382286,27.3857126007882,"TUND",7
"355",19.1353163068335,20.4765286688404,20.4765286688404,6.86701391472298,18.9234543131135,13.3422638179779,23.9106375197652,"TUND",7
"356",19.1631551800624,21.1898388229089,20.438952812918,6.4872824980356,19.1893319562227,13.634192650548,24.7182944857371,"TUND",7
"357",19.453885019454,21.2553366313392,19.963158315471,5.8920047034777,20.7854141045178,16.1699403222231,24.55755258182,"TUND",7
"358",18.2249160001068,18.2249160001068,18.2249160001068,6.1363353904735,18.8938788780442,16.5201818280628,20.5986130500882,"TUND",7
"359",18.2168546057046,18.2168546057046,18.2168546057046,6.06163667110168,18.8951830131975,15.9788094448851,20.6083165511523,"TUND",7
"360",18.3277961382859,18.3277961382859,18.3277961382859,5.94917173515045,18.1123445810089,15.1959710126964,19.9683720737427,"TUND",7
"361",17.9152685113789,17.9152685113789,17.9152685113789,5.83393274493819,18.4507029640928,14.7834433857895,20.3067304568266,"TUND",7
"362",17.5769025708614,18.3202945266963,18.3202945266963,5.56202979495898,18.6272961189801,14.4630113879778,21.2175894392707,"TUND",7
"363",17.8283415680961,19.0369706675307,18.3438673563281,5.34952982270722,17.9869729188335,14.0072882416941,21.1149229340329,"TUND",7
"364",17.6682511061758,19.1606561115279,19.1606561115279,4.89584756419607,19.6546145963766,14.30819019134,22.7193573879483,"TUND",7
